Date,Air_Temperature,Mean_Air_Temperature,Air_pressure,Adjunct_Temperature_Barometer,Air_pressure_corrected,Air_pressure_mean,Time_Rain_Snow_Began,Time_Rain_Snow_Ended,Accumulated_Precipitation,Snow_Depth,Psychrometer_Dry_Bulb,Psychometer_Wet_Bulb,Force_Pressure_Vapour,Relative_Humidity,Wind_Direction,Wind_Force,Cloud_Amount,Cloud_Type,Cloud_Direction,Cloud_Velocity,Upper_Cloud_Direction,Weather_Remarks
1866-04-07 07:00:00,6.81,,1013.88,18.06,,,,,,,6.67,3.61,,,270,2,0.8,Cl6,,,,
1866-04-07 14:00:00,10.14,,1012.8,17.22,,,,,,,10,5.42,,,270,2,1.6,Cl6,,,,
1866-04-07 21:00:00,6.25,,1015.44,22.22,,,,,,,6.25,3.06,,,-999,0,8,Cl6,,,,
1866-04-08 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-08 07:00:00,3.33,,1016.39,12.22,,,,,,,3.33,2.22,,,45,1,8,Cl6,,,,
1866-04-08 14:00:00,4.31,,1015.58,14.17,,,,,,,4.31,0.83,,,-999,0,8,Cl6,,,,
1866-04-08 21:00:00,1.67,,1015.65,11.94,,,,,,,1.67,-0.69,,,45,2,8,Cl6,,,,
1866-04-09 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,-999
1866-04-09 07:00:00,0.97,,1016.19,8.06,,,,,,,0.97,-2.22,,,315,1,0,-999,,,,
1866-04-09 14:00:00,5.69,,1016.66,13.61,,,,,,,5.69,1.11,,,315,2,0,-999,,,,
1866-04-09 21:00:00,-0.28,,1021.47,16.39,,,,,,,-0.28,-1.81,,,-999,0,0,-999,,,,
1866-04-10 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-10 07:00:00,0.83,,1024.52,8.06,,,,,,,0.83,-2.08,,,315,2,0,-999,,,,
1866-04-10 14:00:00,4.86,,1025.94,11.67,,,,,,,5,0.14,,,315,3,0,-999,,,,
1866-04-10 21:00:00,1.11,,1029.94,21.39,,,,,,,1.11,-1.53,,,-999,0,0,-999,,,,
1866-04-11 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-11 07:00:00,2.22,,1029.12,8.89,,,,,,,2.22,-0.56,,,-999,0,0.8,Cl6,,,,
1866-04-11 14:00:00,8.89,,1026.62,17.22,,,,,,,8.89,4.17,,,0,1,8,Cl6,,,,
1866-04-11 21:00:00,4.31,,1024.99,20.56,,,,,,,4.44,3.19,,,-999,0,8,Cl6,,,,
1866-04-12 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-12 07:00:00,4.86,,1021.13,11.67,,,,,,,4.86,4.31,,,-999,0,8,Cl6,,,,
1866-04-12 14:00:00,12.08,,1020.05,16.11,,,,,,,12.08,8.19,,,315,1,2.4,Ch9,,,,
1866-04-12 21:00:00,4.86,,1023.37,21.94,,,,,,,4.86,3.33,,,-999,0,0,-999,,,,
1866-04-13 00:00:00,,,,,,,3:30 PM,nocte,2.03,-999,,,,,,,,,,,,
1866-04-13 07:00:00,8.89,,1020.45,11.11,,,,,,,8.89,5.5,,,225,2,0,-999,,,,
1866-04-13 14:00:00,8.61,,1015.24,16.11,,,,,,,8.61,6.11,,,225,3,6.4,Cl6,,,,
1866-04-13 21:00:00,6.11,,1016.93,19.44,,,,,,,6.11,5.56,,,225,3,8,Cl7,,,,
1866-04-14 00:00:00,,,,,,,nocte,-999,-999,-999,,,,,,,,,,,,
1866-04-14 07:00:00,2.78,,1022.08,11.39,,,,,,,2.78,-0.69,,,315,2,1.6,Cl6,,,,
1866-04-14 14:00:00,7.36,,1022.15,16.11,,,,,,,7.5,2.5,,,0,1,0,-999,,,,
1866-04-14 21:00:00,4.17,,-999,-999,,,,,,,-999,-999,,,-999,-999,-999,-999,,,,
1866-04-15 00:00:00,,,,,,,-999,11 1/2 am,6.86,-999,,,,,,,,,,,,
1866-04-15 07:00:00,2.08,,1016.93,14.17,,,,,,,1.94,1.25,,,135,2,8,Cl6,,,,
1866-04-15 14:00:00,3.06,,1015.85,12.78,,,,,,,3.06,2.17,,,135,2,8,Cl6,,,,
1866-04-15 21:00:00,2.22,,1019.51,10,,,,,,,2.22,1.61,,,135,2,8,Cl6,,,,
1866-04-16 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-16 07:00:00,2.5,,1024.99,8.89,,,,,,,2.5,1.53,,,315,2,8,Cl6,,,,
1866-04-16 14:00:00,3.75,,1028.78,14.72,,,,,,,3.75,3.39,,,0,2,8,Cl6,,,,
1866-04-16 21:00:00,1.25,,1033.66,19.72,,,,,,,1.25,-0.83,,,-999,0,8,Cl6,,,,
1866-04-17 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-17 07:00:00,1.39,,1036.57,10,,,,,,,1.39,-0.42,,,135,2,0,-999,,,,
1866-04-17 14:00:00,7.22,,1036.78,14.72,,,,,,,7.22,1.94,,,45,2,0,-999,,,,
1866-04-17 21:00:00,1.39,,1035.63,17.78,,,,,,,1.25,-1.39,,,180,2,0,-999,,,,
1866-04-18 00:00:00,,,,,,,nocte,-999,-999,-999,,,,,,,,,,,,
1866-04-18 07:00:00,4.44,,1029.26,8.33,,,,,,,4.44,2.08,,,225,2,1.6,Cl6,,,,
1866-04-18 14:00:00,13.75,,1024.25,16.11,,,,,,,13.75,7.92,,,270,3,6.4,Cl6,,,,
1866-04-18 21:00:00,8.89,,1017.88,20.56,,,,,,,8.89,7.22,,,-999,0,8,Cl6,,,,
1866-04-19 00:00:00,,,,,,,-999,3:00 PM,4.32,-999,,,,,,,,,,,,
1866-04-19 07:00:00,11.39,,1013.82,16.11,,,,,,,11.53,10.61,,,225,2,8,Cl7,,,,
1866-04-19 14:00:00,14.17,,1012.94,19.44,,,,,,,14.17,14.17,,,225,2,8,Cl7,,,,
1866-04-19 21:00:00,3.06,,1023.37,21.11,,,,,,,2.92,1.81,,,270,1,0.8,Cl6,,,,
1866-04-20 00:00:00,,,,,,,6:00 PM,-999,-999,-999,,,,,,,,,,,,
1866-04-20 07:00:00,5.28,,1024.79,11.39,,,,,,,5.28,3.47,,,270,2,4,Cl6,,,,
1866-04-20 14:00:00,10,,1021.61,15,,,,,,,9.94,6.53,,,315,3,7.2,Cl6,,,,
1866-04-20 21:00:00,4.72,,1015.98,16.94,,,,,,,4.72,4.44,,,225,1,8,Cl7,,,,
1866-04-21 00:00:00,,,,,,,11 1/2 pm,1 1/2 pm,23.11,-999,,,,,,,,,,,,
1866-04-21 07:00:00,6.11,,1006.91,12.22,,,,,,,6.11,5.28,,,225,1,8,Cl6,,,,
1866-04-21 14:00:00,11.39,,1001.42,18.33,,,,,,,11.39,10,,,-999,0,7.2,Cl6,,,,
1866-04-21 21:00:00,5.42,,1000.61,20.83,,,,,,,5.42,4.86,,,-999,0,8,Cl6,,,,
1866-04-22 00:00:00,,,,,,,-999,nocte,4.57,-999,,,,,,,,,,,,-999
1866-04-22 00:00:00,,,,,,,-999,nocte,4.57,-999,,,,,,,,,,,,-999
1866-04-22 00:00:00,,,,,,,-999,nocte,4.57,-999,,,,,,,,,,,,-999
1866-04-22 00:00:00,,,,,,,-999,nocte,4.57,-999,,,,,,,,,,,,-999
1866-04-22 00:00:00,,,,,,,-999,nocte,4.57,-999,,,,,,,,,,,,-999
1866-04-22 07:00:00,12.64,,998.24,16.11,,,,,,,12.72,11.67,,,225,2,6.4,Cl6,,,,
1866-04-22 14:00:00,19.17,,996.95,19.72,,,,,,,19.17,12.22,,,270,3,8,Cl6,,,,
1866-04-22 21:00:00,10.83,,1000.61,20.56,,,,,,,10.83,8.06,,,270,1,0,-999,,,,
1866-04-23 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-23 07:00:00,12.08,,1006.43,15.83,,,,,,,12.08,7.22,,,-999,0,0,-999,,,,
1866-04-23 14:00:00,16.94,,1006.16,21.11,,,,,,,16.94,10,,,45,2,2.4,Cl6,,,,
1866-04-23 21:00:00,16.94,,1003.79,20.28,,,,,,,16.94,15.28,,,45,2,8,Cl6,,,,
1866-04-24 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-24 07:00:00,10,,990.52,15.28,,,,,,,10,9.31,,,225,2,8,Cl6,,,,
1866-04-24 14:00:00,18.33,,989.44,21.39,,,,,,,18.33,13.06,,,225,3,3.2,Cl6,,,,
1866-04-24 21:00:00,6.67,,988.69,19.17,,,,,,,6.94,4.72,,,225,2,4,Cl6,,,,
1866-04-25 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-25 07:00:00,7.64,,986.46,13.61,,,,,,,7.64,5.5,,,225,2,8,Cl6,,,,
1866-04-25 14:00:00,8.47,,988.96,16.67,,,,,,,8.33,7.17,,,225,3,8,Cl7,,,,
1866-04-25 21:00:00,4.44,,996.14,18.89,,,,,,,4.44,2.78,,,225,2,0.8,Cl6,,,,
1866-04-26 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-26 07:00:00,3.75,,992.42,11.67,,,,,,,3.75,2.72,,,-999,0,8,Cl6,,,,
1866-04-26 14:00:00,8.06,,990.11,16.11,,,,,,,8.06,3.61,,,270,3,7.2,Cl6,,,,
1866-04-26 21:00:00,5,,992.89,18.33,,,,,,,5,3.83,,,270,3,7.2,Cl6,,,,
1866-04-27 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-27 07:00:00,6.94,,997.49,12.22,,,,,,,6.94,4.86,,,315,3,7.2,Cl6,,,,
1866-04-27 14:00:00,10,,999.8,18.06,,,,,,,10,6.06,,,315,3,4.8,Cl6,,,,
1866-04-27 21:00:00,6.11,,1004.74,16.11,,,,,,,6.11,4.58,,,315,2,7.2,Cl6,,,,
1866-04-28 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-28 07:00:00,6.53,,1004.13,14.44,,,,,,,6.53,3.19,,,270,2,4.8,Cl6,,,,
1866-04-28 14:00:00,7.64,,1003.52,14.97,,,,,,,7.64,3.61,,,0,2,7.2,Cl6,,,,
1866-04-28 21:00:00,5.56,,1005.55,21.11,,,,,,,5.42,3.33,,,0,1,8,Cl6,,,,
1866-04-29 00:00:00,,,,,,,6:30 PM,nocte,8.64,-999,,,,,,,,,,,,
1866-04-29 07:00:00,5.56,,1001.08,15.14,,,,,,,5.56,3.33,,,45,2,7.2,Cl6,,,,
1866-04-29 14:00:00,7.36,,998.51,20,,,,,,,7.36,4.44,,,45,2,0.8,Cl6,,,,
1866-04-29 21:00:00,3.89,,998.51,20.28,,,,,,,3.89,3.33,,,-999,0,8,Cl7,,,,
1866-04-30 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-04-30 07:00:00,1.53,,997.22,10.14,,,,,,,1.53,0.97,,,315,2,8,Cl6,,,,
1866-04-30 14:00:00,6.25,,997.56,14.44,,,,,,,6.25,3.33,,,315,2,7.2,Cl6,,,,
1866-04-30 21:00:00,4.44,,998.92,18.61,,,,,,,4.44,3.47,,,315,2,7.2,Cl6,,,,
1866-05-01 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-01 07:00:00,5.14,,998.1,11.11,,,,,,,5.28,3.06,,,270,3,7.2,Cl6,,,,
1866-05-01 14:00:00,9.03,,997.77,16.67,,,,,,,9.03,5.28,,,270,3,7.2,Cl6,,,,
1866-05-01 21:00:00,6.94,,999.73,20,,,,,,,6.94,3.89,,,270,1,8,Cl6,,,,
1866-05-02 00:00:00,,,,,,,3:15 PM,night,21.34,-999,,,,,,,,,,,,
1866-05-02 07:00:00,8.61,,998.98,13.33,,,,,,,8.61,5.97,,,-999,0,0,-999,,,,
1866-05-02 14:00:00,9.31,,995.87,18.33,,,,,,,9.31,8.06,,,90,2,8,Cl6,,,,
1866-05-02 21:00:00,1.53,,989.37,18.33,,,,,,,1.53,1.53,,,90,2,8,Cl7,,,,
1866-05-03 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-03 07:00:00,2.78,,987.27,6.67,,,,,,,2.78,1.81,,,315,3,8,Cl6,,,,
1866-05-03 14:00:00,8.33,,988.22,13.33,,,,,,,8.33,6.11,,,270,5,7.2,Cl6,,,,
1866-05-03 21:00:00,6.94,,992.14,20,,,,,,,6.94,4.31,,,270,3,8,Cl6,,,,
1866-05-04 00:00:00,,,,,,,6:00 PM,night,7.37,-999,,,,,,,,,,,,
1866-05-04 07:00:00,5.56,,991.47,11.94,,,,,,,5.56,3.33,,,270,3,3.2,Cl6,,,,
1866-05-04 14:00:00,8.89,,991.53,16.11,,,,,,,8.89,5.56,,,270,3,8,Cl6,,,,
1866-05-04 21:00:00,5.14,,994.92,19.72,,,,,,,5,4.17,,,225,2,8,Cl7,,,,
1866-05-05 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-05 07:00:00,5.28,,994.51,13.33,,,,,,,5.28,4.31,,,315,2,8,Cl6,,,,
1866-05-05 14:00:00,6.06,,996.75,14.58,,,,,,,6.06,4.44,,,315,2,7.2,Cl6,,,,
1866-05-05 21:00:00,3.06,,1001.96,20.28,,,,,,,3.06,1.67,,,315,2,8,Cl6,,,,
1866-05-06 00:00:00,,,,,,,8:00 PM,night,4.32,-999,,,,,,,,,,,,
1866-05-06 07:00:00,6.67,,1003.73,8.89,,,,,,,6.67,4.44,,,-999,0,7.2,Cl6,,,,
1866-05-06 14:00:00,12.08,,1004.4,17.22,,,,,,,12.08,8.61,,,0,1,6.4,Ch8,,,,
1866-05-06 21:00:00,6.94,,1005.96,15.56,,,,,,,6.94,6.94,,,225,2,8,Cl7,,,,
1866-05-07 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,-999
1866-05-07 07:00:00,4.31,,1010.7,11.39,,,,,,,4.31,3.33,,,315,3,8,Cl6,,,,
1866-05-07 14:00:00,7.64,,1014.97,15,,,,,,,7.64,5.42,,,0,5,7.2,Cl6,,,,
1866-05-07 21:00:00,4.03,,1020.73,20,,,,,,,4.03,2.36,,,-999,0,0,-999,,,,
1866-05-08 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-08 07:00:00,5.56,,1021,11.94,,,,,,,5.56,4.58,,,-999,0,0.8,Cl6,,,,
1866-05-08 14:00:00,12.22,,1019.98,17.5,,,,,,,12.22,8.75,,,45,1,0.8,Cl6,,,,
1866-05-08 21:00:00,5.42,,1020.52,21.67,,,,,,,5.42,3.89,,,-999,0,0,-999,,,,
1866-05-09 00:00:00,,,,,,,2:00 PM,8:00 PM,2.03,-999,,,,,,,,,,,,
1866-05-09 07:00:00,8.61,,1016.59,13.33,,,,,,,8.61,6.94,,,225,1,8,Cl6,,,,
1866-05-09 14:00:00,9.86,,1012.06,17.22,,,,,,,9.86,9.17,,,225,7,8,Cl7,,,,
1866-05-09 21:00:00,10,,1002.03,18.33,,,,,,,10,9.17,,,-999,0,8,Cl6,,,,
1866-05-10 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-10 07:00:00,10.83,,1001.08,15.28,,,,,,,10.83,8.61,,,270,5,0,-999,,,,
1866-05-10 14:00:00,10.63,,-999,-999,,,,,,,-999,-999,,,-999,-999,-999,-999,,,,
1866-05-10 21:00:00,8.75,,1010.9,21.11,,,,,,,8.75,6.94,,,270,1,0,-999,,,,
1866-05-11 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-11 07:00:00,12.22,,1015.71,14.44,,,,,,,12.22,8.47,,,270,2,0,-999,,,,
1866-05-11 14:00:00,18.06,,1012.19,18.61,,,,,,,18.06,11.67,,,315,3,0,-999,,,,
1866-05-11 21:00:00,9.72,,1013.14,19.17,,,,,,,9.72,7.22,,,315,1,0,-999,,,,
1866-05-12 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-12 07:00:00,12.78,,1012.6,15.56,,,,,,,12.78,10.28,,,225,1,0,-999,,,,
1866-05-12 14:00:00,20.56,,1011.45,20.28,,,,,,,20.56,15.69,,,0,2,0,-999,,,,
1866-05-12 21:00:00,9.44,,1013.07,20.56,,,,,,,9.44,8.19,,,-999,0,0,-999,,,,
1866-05-13 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,-999
1866-05-13 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,-999
1866-05-13 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,-999
1866-05-13 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,-999
1866-05-13 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,-999
1866-05-13 07:00:00,13.33,,1011.38,17.22,,,,,,,13.33,11.53,,,45,1,0,-999,,,,
1866-05-13 14:00:00,23.19,,1008.26,21.67,,,,,,,23.19,16.81,,,45,2,4,Cl6,,,,
1866-05-13 21:00:00,13.89,,1006.98,21.39,,,,,,,13.89,9.86,,,180,2,0,-999,,,,
1866-05-14 00:00:00,,,,,,,3:00 PM,night,4.83,-999,,,,,,,,,,,,
1866-05-14 07:00:00,13.75,,1001.96,16.11,,,,,,,13.75,10.56,,,180,5,8,Cl6,,,,
1866-05-14 14:00:00,17.08,,1000.2,20.28,,,,,,,17.08,12.08,,,180,5,8,Cl6,,,,
1866-05-14 21:00:00,6.25,,1002.24,21.11,,,,,,,6.25,5.42,,,180,5,8,Cl6,,,,
1866-05-15 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-15 07:00:00,3.75,,1007.32,11.67,,,,,,,3.61,1.81,,,315,5,0.8,Cl6,,,,
1866-05-15 14:00:00,10,,1009.35,11.11,,,,,,,10,6.61,,,270,5,2.4,Cl6,,,,
1866-05-15 21:00:00,7.78,,1015.24,20.28,,,,,,,7.78,6.11,,,270,3,8,Cl6,,,,
1866-05-16 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-16 07:00:00,11.81,,1014.49,13.06,,,,,,,11.81,9.44,,,225,3,6.4,Cl6,,,,
1866-05-16 14:00:00,13.75,,1013.95,15,,,,,,,13.75,11.11,,,180,3,8,Cl6,,,,
1866-05-16 21:00:00,13.06,,1014.56,21.11,,,,,,,13.06,10.56,,,180,3,8,Cl6,,,,
1866-05-17 00:00:00,,,,,,,10:15 AM,3:30 PM,3.05,-999,,,,,,,,,,,,
1866-05-17 07:00:00,11.67,,1014.09,16.39,,,,,,,11.67,10.56,,,225,2,8,Cl6,,,,
1866-05-17 14:00:00,8.61,,1014.56,14.44,,,,,,,8.61,8.33,,,225,1,8,Cl7,,,,
1866-05-17 21:00:00,6.39,,1018.08,21.11,,,,,,,6.39,5.56,,,0,2,8,Cl6,,,,
1866-05-18 00:00:00,,,,,,,Night,-999,-999,-999,,,,,,,,,,,,
1866-05-18 07:00:00,6.94,,1018.15,13.33,,,,,,,6.94,5.97,,,45,2,0,-999,,,,
1866-05-18 14:00:00,12.36,,1016.12,17.5,,,,,,,12.22,10.97,,,45,2,0.8,Cl6,,,,
1866-05-18 21:00:00,10,,1015.04,18.33,,,,,,,10,7.36,,,45,2,7.2,Cl6,,,,
1866-05-19 00:00:00,,,,,,,-999,6:00 PM,11.43,-999,,,,,,,,,,,,
1866-05-19 07:00:00,6.67,,1010.7,15,,,,,,,6.67,6.67,,,45,3,8,Cl7,,,,
1866-05-19 14:00:00,6.11,,1007.18,15.56,,,,,,,6.11,5.97,,,45,3,8,Cl7,,,,
1866-05-19 21:00:00,6.67,,1009.41,20,,,,,,,6.67,6.11,,,45,2,8,Cl6,,,,
1866-05-20 00:00:00,,,,,,,night,night,1.52,-999,,,,,,,,,,,,
1866-05-20 07:00:00,8.33,,1009.28,12.78,,,,,,,8.33,7.36,,,45,3,8,Cl6,,,,
1866-05-20 14:00:00,15.69,,1008.06,17.78,,,,,,,15.69,13.61,,,45,3,4,Cl6,,,,
1866-05-20 21:00:00,11.39,,1007.04,17.78,,,,,,,11.39,10,,,45,2,8,Cl6,,,,
1866-05-21 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-21 07:00:00,9.86,,1003.93,16.94,,,,,,,9.86,9.58,,,90,2,8,Cl6,,,,
1866-05-21 14:00:00,14.44,,1001.42,20.28,,,,,,,14.44,14.03,,,45,2,8,Cl6,,,,
1866-05-21 21:00:00,12.5,,999.59,20.56,,,,,,,12.5,11.81,,,45,2,8,Cl6,,,,
1866-05-22 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-22 07:00:00,10.56,,999.05,17.78,,,,,,,10.56,9.72,,,-999,0,8,Cl6,,,,
1866-05-22 14:00:00,15.97,,999.66,19.44,,,,,,,15.97,14.31,,,135,2,0.8,Cl2,,,,
1866-05-22 21:00:00,7.78,,1006.23,18.06,,,,,,,7.78,7.17,,,135,2,4,Cl6,,,,
1866-05-23 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-23 07:00:00,6.11,,1010.9,13.61,,,,,,,6.11,5.14,,,270,2,8,Cl6,,,,
1866-05-23 14:00:00,8.89,,1013.07,16.39,,,,,,,8.89,6.72,,,90,1,7.2,Cl6,,,,
1866-05-23 21:00:00,5,,1017.41,18.06,,,,,,,5,3.75,,,-999,0,0,-999,,,,
1866-05-24 00:00:00,,,,,,,Midnight,5:00 PM,3.3,-999,,,,,,,,,,,,
1866-05-24 07:00:00,8.06,,1017.68,12.22,,,,,,,8.06,7.28,,,180,1,0.8,Cl6,,,,
1866-05-24 14:00:00,8.75,,1016.39,16.67,,,,,,,8.75,8.61,,,180,2,8,Cl7,,,,
1866-05-24 21:00:00,5.97,,1017.14,19.17,,,,,,,5.97,5.14,,,225,2,0.8,Cl6,,,,
1866-05-25 00:00:00,,,,,,,9:00 PM,night,2.29,-999,,,,,,,,,,,,
1866-05-25 07:00:00,11.11,,1014.83,13.89,,,,,,,11.11,9.58,,,180,2,7.2,Cl6,,,,
1866-05-25 14:00:00,14.44,,1012.94,16.67,,,,,,,14.44,12.22,,,180,3,4,Cl6,,,,
1866-05-25 21:00:00,9.03,,1012.8,20,,,,,,,9.03,8.33,,,180,2,8,Cl6,,,,
1866-05-26 00:00:00,,,,,,,1:30 PM,2:30 PM,2.03,-999,,,,,,,,,,,,
1866-05-26 07:00:00,11.39,,1010.02,15.83,,,,,,,11.39,10.28,,,225,2,8,Cl6,,,,
1866-05-26 14:00:00,13.27,,-999,-999,,,,,,,-999,-999,,,-999,-999,-999,-999,,,,
1866-05-26 21:00:00,8.89,,1011.18,20.28,,,,,,,8.89,8.47,,,-999,0,7.2,Cl6,,,,
1866-05-27 00:00:00,,,,,,,2:30 PM,-999,-999,-999,,,,,,,,,,,,
1866-05-27 07:00:00,9.31,,1012.33,15.56,,,,,,,9.31,9.03,,,-999,0,7.2,Cl6,,,,
1866-05-27 14:00:00,12.08,,1012.39,18.33,,,,,,,12.08,11.94,,,45,1,8,Cl6,,,,
1866-05-27 21:00:00,8.61,,1011.18,17.22,,,,,,,8.61,8.61,,,45,1,8,Cl7,,,,
1866-05-28 00:00:00,,,,,,,-999,Night,33.53,-999,,,,,,,,,,,,
1866-05-28 07:00:00,10.14,,999.73,15,,,,,,,10.14,10.14,,,90,1,8,Cl7,,,,
1866-05-28 14:00:00,17.78,,994.51,20,,,,,,,17.78,17.08,,,180,1,8,Cl6,,,,
1866-05-28 21:00:00,14.72,,990.18,21.94,,,,,,,14.72,14.03,,,-999,0,8,Cl6,,,,
1866-05-29 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-29 07:00:00,12.78,,993.09,20,,,,,,,13.33,11.39,,,270,3,8,Cl6,,,,
1866-05-29 14:00:00,18.19,,997.63,22.22,,,,,,,18.19,12.78,,,270,3,0,-999,,,,
1866-05-29 21:00:00,12.08,,1004.2,20.69,,,,,,,12.08,8.94,,,270,3,0,-999,,,,
1866-05-30 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-30 07:00:00,11.67,,1002.91,17.22,,,,,,,11.67,9.17,,,90,1,8,Cl6,,,,
1866-05-30 14:00:00,16.53,,995.33,20,,,,,,,16.53,15.14,,,45,1,8,Cl6,,,,
1866-05-30 21:00:00,8.89,,996.68,18.89,,,,,,,8.89,8.19,,,270,7,8,Cl6,,,,
1866-05-31 00:00:00,,,,,,,-999,-999,-999,-999,,,,,,,,,,,,
1866-05-31 07:00:00,14.44,,1007.32,17.22,,,,,,,14.44,12.08,,,225,3,0,-999,,,,
1866-05-31 14:00:00,16.53,,1007.32,19.44,,,,,,,16.53,14.03,,,225,3,7.2,Cl6,,,,
1866-05-31 21:00:00,10.56,,1012.73,18.06,,,,,,,10.56,9.03,,,225,3,2.4,Cl6,,,,
1866-06-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-06-01 07:00:00,7.22,,1021.27,15.97,,,,,,,7.22,4.44,,,270,3,0,-999,,,,
1866-06-01 14:00:00,11.39,,1021.47,16.39,,,,,,,11.39,6.67,,,270,3,0,-999,,,,
1866-06-01 21:00:00,5,,1023.57,18.89,,,,,,,5,3.33,,,270,1,0,-999,,,,
1866-06-02 07:00:00,10,,1022.49,15.56,,,,,,,10,8.89,,,-999,0,0,-999,,,,
1866-06-02 14:00:00,16.11,,1018.9,19.72,,,,,,,15.56,11.11,,,315,2,7.2,Cl6,,,,
1866-06-02 21:00:00,9.03,,1017,18.33,,,,,,,9.03,7.78,,,-999,0,1.6,Cl6,,,,
1866-06-03 07:00:00,11.53,,1017.61,11.67,,,,,,,11.53,10,,,-999,0,4,Cl6,,,,
1866-06-03 14:00:00,15.97,,1018.42,18.89,,,,,,,16.11,12.64,,,0,2,4,Ch8,,,,
1866-06-03 21:00:00,11.11,,1021,19.44,,,,,,,11.11,9.03,,,0,1,1.6,Cl6,,,,
1866-06-04 07:00:00,13.19,,1023.71,17.22,,,,,,,13.19,9.44,,,90,2,8,Cl6,,,,
1866-06-04 14:00:00,16.11,,1023.5,20.28,,,,,,,16.11,15.14,,,135,2,8,Cl6,,,,
1866-06-04 21:00:00,11.67,,-999,-999,,,,,,,-999,-999,,,-999,-999,-999,-999,,,,
1866-06-05 07:00:00,10.56,,1017.07,16.67,,,,,,,10.56,10.28,,,135,2,8,Cl6,,,,
1866-06-05 14:00:00,16.25,,-999,-999,,,,,,,-999,-999,,,-999,-999,-999,-999,,,,
1866-06-05 21:00:00,12.22,,1015.71,20,,,,,,,12.22,11.81,,,-999,0,8,Cl6,,,,
1866-06-06 00:00:00,,,,,,,3:00 PM,-999,-999,-999,,,,,,,,,,,,
1866-06-06 07:00:00,10.56,,-999,-999,,,,,,,-999,-999,,,-999,-999,-999,-999,,,,
1866-06-06 14:00:00,16.39,,1015.17,20.28,,,,,,,16.39,14.31,,,45,1,7.2,Cl6,,,,
1866-06-06 21:00:00,12.92,,1011.72,21.67,,,,,,,12.78,11.81,,,135,2,8,Cl6,,,,
1866-06-07 00:00:00,,,,,,,-999,9:00 AM,11.43,-999,,,,,,,,,,,,
1866-06-07 07:00:00,10.42,,1005.69,17.78,,,,,,,10.42,10.42,,,135,1,8,Cl7,,,,
1866-06-07 14:00:00,13.89,,984.36,21.11,,,,,,,13.75,12.92,,,45,2,8,Cl6,,,,
1866-06-07 21:00:00,11.11,,1003.12,21.67,,,,,,,10.97,10.42,,,135,1,8,Cl6,,,,
1866-06-08 07:00:00,9.44,,1007.18,16.11,,,,,,,9.44,8.33,,,135,2,8,Cl6,,,,
