,StationName,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
450,Fort Peel River,1864-07-23 21:00:00,1864-07-23 21:00:00,3,Sm,wind_force_9pm,110,233171,2084,2024
451,Fort Peel River,1864-07-24 21:00:00,1864-07-24 21:00:00,1,Sm,wind_force_9pm,110,233173,2084,2024
452,Fort Peel River,1864-07-25 21:00:00,1864-07-25 21:00:00,1,Sm,wind_force_9pm,110,233174,2084,2024
453,Fort Peel River,1864-07-26 21:00:00,1864-07-26 21:00:00,1,Sm,wind_force_9pm,110,233175,2084,2024
454,Fort Peel River,1864-07-27 21:00:00,1864-07-27 21:00:00,2,Sm,wind_force_9pm,110,233176,2084,2024
455,Fort Peel River,1864-07-28 21:00:00,1864-07-28 21:00:00,1,Sm,wind_force_9pm,110,233177,2084,2024
456,Fort Peel River,1864-07-29 21:00:00,1864-07-29 21:00:00,1,Sm,wind_force_9pm,110,233178,2084,2024
457,Fort Peel River,1864-07-30 21:00:00,1864-07-30 21:00:00,1,Sm,wind_force_9pm,110,233179,2084,2024
458,Fort Peel River,1864-07-31 21:00:00,1864-07-31 21:00:00,1,Sm,wind_force_9pm,110,233180,2084,2024
459,Fort Peel River,1864-09-10 21:00:00,1864-09-10 21:00:00,2,Sm,wind_force_9pm,110,230639,2070,2026
460,Fort Peel River,1864-09-11 21:00:00,1864-09-11 21:00:00,2,Sm,wind_force_9pm,110,230640,2070,2026
461,Fort Peel River,1864-09-12 21:00:00,1864-09-12 21:00:00,2,Sm,wind_force_9pm,110,230641,2070,2026
462,Fort Peel River,1864-09-13 21:00:00,1864-09-13 21:00:00,3,Sm,wind_force_9pm,110,230642,2070,2026
463,Fort Peel River,1864-09-14 21:00:00,1864-09-14 21:00:00,1,Sm,wind_force_9pm,110,230643,2070,2026
464,Fort Peel River,1864-09-15 21:00:00,1864-09-15 21:00:00,3,Sm,wind_force_9pm,110,230644,2070,2026
465,Fort Peel River,1864-09-16 21:00:00,1864-09-16 21:00:00,1,Sm,wind_force_9pm,110,230645,2070,2026
466,Fort Peel River,1864-09-17 21:00:00,1864-09-17 21:00:00,1,Sm,wind_force_9pm,110,230646,2070,2026
467,Fort Peel River,1864-09-18 21:00:00,1864-09-18 21:00:00,1,Sm,wind_force_9pm,110,230647,2070,2026
468,Fort Peel River,1864-09-19 21:00:00,1864-09-19 21:00:00,1,Sm,wind_force_9pm,110,230648,2070,2026
469,Fort Peel River,1864-09-20 21:00:00,1864-09-20 21:00:00,1,Sm,wind_force_9pm,110,230649,2070,2026
470,Fort Peel River,1864-09-21 21:00:00,1864-09-21 21:00:00,1,Sm,wind_force_9pm,110,230650,2070,2026
471,Fort Peel River,1864-09-22 21:00:00,1864-09-22 21:00:00,1,Sm,wind_force_9pm,110,230651,2070,2026
472,Fort Peel River,1864-09-23 21:00:00,1864-09-23 21:00:00,1,Sm,wind_force_9pm,110,230652,2070,2026
473,Fort Peel River,1864-09-24 21:00:00,1864-09-24 21:00:00,2,Sm,wind_force_9pm,110,230653,2070,2026
474,Fort Peel River,1864-09-25 21:00:00,1864-09-25 21:00:00,1,Sm,wind_force_9pm,110,230654,2070,2026
475,Fort Peel River,1864-09-26 21:00:00,1864-09-26 21:00:00,1,Sm,wind_force_9pm,110,230655,2070,2026
476,Fort Peel River,1864-09-27 21:00:00,1864-09-27 21:00:00,1,Sm,wind_force_9pm,110,230656,2070,2026
477,Fort Peel River,1864-09-28 21:00:00,1864-09-28 21:00:00,1,Sm,wind_force_9pm,110,230657,2070,2026
478,Fort Peel River,1864-09-29 21:00:00,1864-09-29 21:00:00,1,Sm,wind_force_9pm,110,230658,2070,2026
479,Fort Peel River,1864-09-30 21:00:00,1864-09-30 21:00:00,3,Sm,wind_force_9pm,110,230659,2070,2026
480,Fort Peel River,1864-10-01 21:00:00,1864-10-01 21:00:00,2,Sm,wind_force_9pm,110,233132,2095,2028
481,Fort Peel River,1864-10-02 21:00:00,1864-10-02 21:00:00,2,Sm,wind_force_9pm,110,233111,2095,2028
482,Fort Peel River,1864-10-03 21:00:00,1864-10-03 21:00:00,2,Sm,wind_force_9pm,110,233109,2095,2028
483,Fort Peel River,1864-10-04 21:00:00,1864-10-04 21:00:00,1,Sm,wind_force_9pm,110,233107,2095,2028
484,Fort Peel River,1864-10-05 21:00:00,1864-10-05 21:00:00,1,Sm,wind_force_9pm,110,233106,2095,2028
485,Fort Peel River,1864-10-06 21:00:00,1864-10-06 21:00:00,2,Sm,wind_force_9pm,110,233105,2095,2028
486,Fort Peel River,1864-10-07 21:00:00,1864-10-07 21:00:00,2,Sm,wind_force_9pm,110,233104,2095,2028
487,Fort Peel River,1864-10-08 21:00:00,1864-10-08 21:00:00,2,Sm,wind_force_9pm,110,233103,2095,2028
488,Fort Peel River,1864-10-09 21:00:00,1864-10-09 21:00:00,1,Sm,wind_force_9pm,110,233102,2095,2028
489,Fort Peel River,1864-10-10 21:00:00,1864-10-10 21:00:00,1,Sm,wind_force_9pm,110,233101,2095,2028
490,Fort Peel River,1864-10-11 21:00:00,1864-10-11 21:00:00,1,Sm,wind_force_9pm,110,233100,2095,2028
491,Fort Peel River,1864-10-12 21:00:00,1864-10-12 21:00:00,2,Sm,wind_force_9pm,110,233099,2095,2028
492,Fort Peel River,1864-10-13 21:00:00,1864-10-13 21:00:00,1,Sm,wind_force_9pm,110,233098,2095,2028
493,Fort Peel River,1864-10-14 21:00:00,1864-10-14 21:00:00,1,Sm,wind_force_9pm,110,233097,2095,2028
494,Fort Peel River,1864-10-15 21:00:00,1864-10-15 21:00:00,1,Sm,wind_force_9pm,110,233096,2095,2028
495,Fort Peel River,1864-10-16 21:00:00,1864-10-16 21:00:00,1,Sm,wind_force_9pm,110,233095,2095,2028
496,Fort Peel River,1864-10-17 21:00:00,1864-10-17 21:00:00,1,Sm,wind_force_9pm,110,233094,2095,2028
497,Fort Peel River,1864-10-18 21:00:00,1864-10-18 21:00:00,2,Sm,wind_force_9pm,110,233093,2095,2028
498,Fort Peel River,1864-10-19 21:00:00,1864-10-19 21:00:00,2,Sm,wind_force_9pm,110,233092,2095,2028
499,Fort Peel River,1864-10-20 21:00:00,1864-10-20 21:00:00,2,Sm,wind_force_9pm,110,233091,2095,2028
500,Fort Peel River,1864-10-21 21:00:00,1864-10-21 21:00:00,2,Sm,wind_force_9pm,110,233090,2095,2028
501,Fort Peel River,1864-10-22 21:00:00,1864-10-22 21:00:00,2,Sm,wind_force_9pm,110,233089,2095,2028
502,Fort Peel River,1864-10-23 21:00:00,1864-10-23 21:00:00,1,Sm,wind_force_9pm,110,233088,2095,2028
503,Fort Peel River,1864-10-24 21:00:00,1864-10-24 21:00:00,1,Sm,wind_force_9pm,110,233087,2095,2028
504,Fort Peel River,1864-10-25 21:00:00,1864-10-25 21:00:00,1,Sm,wind_force_9pm,110,233086,2095,2028
505,Fort Peel River,1864-10-26 21:00:00,1864-10-26 21:00:00,2,Sm,wind_force_9pm,110,233085,2095,2028
506,Fort Peel River,1864-10-27 21:00:00,1864-10-27 21:00:00,2,Sm,wind_force_9pm,110,233084,2095,2028
507,Fort Peel River,1864-10-28 21:00:00,1864-10-28 21:00:00,1,Sm,wind_force_9pm,110,233083,2095,2028
508,Fort Peel River,1864-10-29 21:00:00,1864-10-29 21:00:00,1,Sm,wind_force_9pm,110,233082,2095,2028
509,Fort Peel River,1864-10-30 21:00:00,1864-10-30 21:00:00,1,Sm,wind_force_9pm,110,233081,2095,2028
510,Fort Peel River,1864-10-31 21:00:00,1864-10-31 21:00:00,1,Sm,wind_force_9pm,110,233080,2095,2028
511,,1864-11-01 21:00:00,1864-11-01 21:00:00,-888,Sm,wind_force_9pm,110,238293,2135,2063
512,,1864-11-02 21:00:00,1864-11-02 21:00:00,-888,Sm,wind_force_9pm,110,238294,2135,2063
513,,1864-11-03 21:00:00,1864-11-03 21:00:00,1,Sm,wind_force_9pm,110,238295,2135,2063
514,,1864-11-04 21:00:00,1864-11-04 21:00:00,1,Sm,wind_force_9pm,110,238296,2135,2063
515,,1864-11-05 21:00:00,1864-11-05 21:00:00,1,Sm,wind_force_9pm,110,238297,2135,2063
516,,1864-11-06 21:00:00,1864-11-06 21:00:00,2,Sm,wind_force_9pm,110,238298,2135,2063
517,,1864-11-07 21:00:00,1864-11-07 21:00:00,2,Sm,wind_force_9pm,110,238300,2135,2063
518,,1864-11-08 21:00:00,1864-11-08 21:00:00,2,Sm,wind_force_9pm,110,238301,2135,2063
519,,1864-11-09 21:00:00,1864-11-09 21:00:00,1,Sm,wind_force_9pm,110,238302,2135,2063
520,,1864-11-10 21:00:00,1864-11-10 21:00:00,1,Sm,wind_force_9pm,110,238303,2135,2063
521,,1864-11-11 21:00:00,1864-11-11 21:00:00,1,Sm,wind_force_9pm,110,238304,2135,2063
522,,1864-11-12 21:00:00,1864-11-12 21:00:00,1,Sm,wind_force_9pm,110,238305,2135,2063
523,,1864-11-13 21:00:00,1864-11-13 21:00:00,1,Sm,wind_force_9pm,110,238306,2135,2063
524,,1864-11-14 21:00:00,1864-11-14 21:00:00,1,Sm,wind_force_9pm,110,238307,2135,2063
525,,1864-11-15 21:00:00,1864-11-15 21:00:00,1,Sm,wind_force_9pm,110,238308,2135,2063
526,,1864-11-16 21:00:00,1864-11-16 21:00:00,1,Sm,wind_force_9pm,110,238309,2135,2063
527,,1864-11-17 21:00:00,1864-11-17 21:00:00,1,Sm,wind_force_9pm,110,238310,2135,2063
528,,1864-11-18 21:00:00,1864-11-18 21:00:00,1,Sm,wind_force_9pm,110,238311,2135,2063
529,,1864-11-19 21:00:00,1864-11-19 21:00:00,1,Sm,wind_force_9pm,110,238312,2135,2063
530,,1864-11-20 21:00:00,1864-11-20 21:00:00,2,Sm,wind_force_9pm,110,238313,2135,2063
531,,1864-11-21 21:00:00,1864-11-21 21:00:00,1,Sm,wind_force_9pm,110,238314,2135,2063
532,,1864-11-22 21:00:00,1864-11-22 21:00:00,1,Sm,wind_force_9pm,110,238315,2135,2063
533,,1864-11-23 21:00:00,1864-11-23 21:00:00,1,Sm,wind_force_9pm,110,238316,2135,2063
534,,1864-11-24 21:00:00,1864-11-24 21:00:00,1,Sm,wind_force_9pm,110,238317,2135,2063
535,,1864-11-25 21:00:00,1864-11-25 21:00:00,4,Sm,wind_force_9pm,110,238318,2135,2063
536,,1864-11-26 21:00:00,1864-11-26 21:00:00,3,Sm,wind_force_9pm,110,238319,2135,2063
537,,1864-11-27 21:00:00,1864-11-27 21:00:00,1,Sm,wind_force_9pm,110,238320,2135,2063
538,,1864-11-28 21:00:00,1864-11-28 21:00:00,1,Sm,wind_force_9pm,110,238321,2135,2063
539,,1864-11-29 21:00:00,1864-11-29 21:00:00,1,Sm,wind_force_9pm,110,238322,2135,2063
540,,1864-11-30 21:00:00,1864-11-30 21:00:00,1,Sm,wind_force_9pm,110,238323,2135,2063
541,Fort Peel River,1864-12-01 21:00:00,1864-12-01 21:00:00,1,Sm,wind_force_9pm,110,233757,2101,2032
542,Fort Peel River,1864-12-02 21:00:00,1864-12-02 21:00:00,1,Sm,wind_force_9pm,110,233756,2101,2032
543,Fort Peel River,1864-12-03 21:00:00,1864-12-03 21:00:00,1,Sm,wind_force_9pm,110,233743,2101,2032
544,Fort Peel River,1864-12-04 21:00:00,1864-12-04 21:00:00,1,Sm,wind_force_9pm,110,233740,2101,2032
545,Fort Peel River,1864-12-05 21:00:00,1864-12-05 21:00:00,1,Sm,wind_force_9pm,110,233737,2101,2032
546,Fort Peel River,1864-12-06 21:00:00,1864-12-06 21:00:00,1,Sm,wind_force_9pm,110,233734,2101,2032
547,Fort Peel River,1864-12-07 21:00:00,1864-12-07 21:00:00,1,Sm,wind_force_9pm,110,233731,2101,2032
548,Fort Peel River,1864-12-08 21:00:00,1864-12-08 21:00:00,1,Sm,wind_force_9pm,110,233729,2101,2032
549,Fort Peel River,1864-12-09 21:00:00,1864-12-09 21:00:00,1,Sm,wind_force_9pm,110,233712,2101,2032
550,Fort Peel River,1864-12-10 21:00:00,1864-12-10 21:00:00,1,Sm,wind_force_9pm,110,233710,2101,2032
551,Fort Peel River,1864-12-11 21:00:00,1864-12-11 21:00:00,1,Sm,wind_force_9pm,110,233709,2101,2032
552,Fort Peel River,1864-12-12 21:00:00,1864-12-12 21:00:00,1,Sm,wind_force_9pm,110,233706,2101,2032
553,Fort Peel River,1864-12-13 21:00:00,1864-12-13 21:00:00,1,Sm,wind_force_9pm,110,233703,2101,2032
554,Fort Peel River,1864-12-14 21:00:00,1864-12-14 21:00:00,1,Sm,wind_force_9pm,110,233698,2101,2032
555,Fort Peel River,1864-12-15 21:00:00,1864-12-15 21:00:00,1,Sm,wind_force_9pm,110,233695,2101,2032
556,Fort Peel River,1864-12-16 21:00:00,1864-12-16 21:00:00,1,Sm,wind_force_9pm,110,233692,2101,2032
557,Fort Peel River,1864-12-17 21:00:00,1864-12-17 21:00:00,2,Sm,wind_force_9pm,110,233690,2101,2032
558,Fort Peel River,1864-12-18 21:00:00,1864-12-18 21:00:00,1,Sm,wind_force_9pm,110,233687,2101,2032
559,Fort Peel River,1864-12-19 21:00:00,1864-12-19 21:00:00,1,Sm,wind_force_9pm,110,233685,2101,2032
560,Fort Peel River,1864-12-20 21:00:00,1864-12-20 21:00:00,2,Sm,wind_force_9pm,110,233682,2101,2032
561,Fort Peel River,1864-12-21 21:00:00,1864-12-21 21:00:00,2,Sm,wind_force_9pm,110,233680,2101,2032
562,Fort Peel River,1864-12-22 21:00:00,1864-12-22 21:00:00,2,Sm,wind_force_9pm,110,233678,2101,2032
563,Fort Peel River,1864-12-23 21:00:00,1864-12-23 21:00:00,2,Sm,wind_force_9pm,110,233677,2101,2032
564,Fort Peel River,1864-12-24 21:00:00,1864-12-24 21:00:00,3,Sm,wind_force_9pm,110,233674,2101,2032
565,Fort Peel River,1864-12-25 21:00:00,1864-12-25 21:00:00,3,Sm,wind_force_9pm,110,233671,2101,2032
566,Fort Peel River,1864-12-26 21:00:00,1864-12-26 21:00:00,2,Sm,wind_force_9pm,110,233670,2101,2032
567,Fort Peel River,1864-12-27 21:00:00,1864-12-27 21:00:00,2,Sm,wind_force_9pm,110,233667,2101,2032
568,Fort Peel River,1864-12-28 21:00:00,1864-12-28 21:00:00,2,Sm,wind_force_9pm,110,233664,2101,2032
569,Fort Peel River,1864-12-29 21:00:00,1864-12-29 21:00:00,1,Sm,wind_force_9pm,110,233662,2101,2032
570,Fort Peel River,1864-12-30 21:00:00,1864-12-30 21:00:00,2,Sm,wind_force_9pm,110,233659,2101,2032
571,Fort Peel River,1864-12-31 21:00:00,1864-12-31 21:00:00,1,Sm,wind_force_9pm,110,233657,2101,2032
572,Fort Peel River,1865-01-01 21:00:00,1865-01-01 21:00:00,1,Sm,wind_force_9pm,110,233918,2103,2034
573,Fort Peel River,1865-01-02 21:00:00,1865-01-02 21:00:00,2,Sm,wind_force_9pm,110,233917,2103,2034
574,Fort Peel River,1865-01-03 21:00:00,1865-01-03 21:00:00,1,Sm,wind_force_9pm,110,233916,2103,2034
575,Fort Peel River,1865-01-04 21:00:00,1865-01-04 21:00:00,1,Sm,wind_force_9pm,110,233915,2103,2034
576,Fort Peel River,1865-01-05 21:00:00,1865-01-05 21:00:00,1,Sm,wind_force_9pm,110,233914,2103,2034
577,Fort Peel River,1865-01-06 21:00:00,1865-01-06 21:00:00,1,Sm,wind_force_9pm,110,233913,2103,2034
578,Fort Peel River,1865-01-07 21:00:00,1865-01-07 21:00:00,1,Sm,wind_force_9pm,110,233912,2103,2034
579,Fort Peel River,1865-01-08 21:00:00,1865-01-08 21:00:00,1,Sm,wind_force_9pm,110,233911,2103,2034
580,Fort Peel River,1865-01-09 21:00:00,1865-01-09 21:00:00,1,Sm,wind_force_9pm,110,233910,2103,2034
581,Fort Peel River,1865-01-10 21:00:00,1865-01-10 21:00:00,1,Sm,wind_force_9pm,110,233909,2103,2034
582,Fort Peel River,1865-01-11 21:00:00,1865-01-11 21:00:00,1,Sm,wind_force_9pm,110,233908,2103,2034
583,Fort Peel River,1865-01-12 21:00:00,1865-01-12 21:00:00,1,Sm,wind_force_9pm,110,233907,2103,2034
584,Fort Peel River,1865-01-13 21:00:00,1865-01-13 21:00:00,1,Sm,wind_force_9pm,110,233906,2103,2034
585,Fort Peel River,1865-01-14 21:00:00,1865-01-14 21:00:00,1,Sm,wind_force_9pm,110,233905,2103,2034
586,Fort Peel River,1865-01-15 21:00:00,1865-01-15 21:00:00,2,Sm,wind_force_9pm,110,233904,2103,2034
587,Fort Peel River,1865-01-16 21:00:00,1865-01-16 21:00:00,2,Sm,wind_force_9pm,110,233903,2103,2034
588,Fort Peel River,1865-01-17 21:00:00,1865-01-17 21:00:00,1,Sm,wind_force_9pm,110,233902,2103,2034
589,Fort Peel River,1865-01-18 21:00:00,1865-01-18 21:00:00,1,Sm,wind_force_9pm,110,233901,2103,2034
590,Fort Peel River,1865-01-19 21:00:00,1865-01-19 21:00:00,1,Sm,wind_force_9pm,110,233900,2103,2034
591,Fort Peel River,1865-01-20 21:00:00,1865-01-20 21:00:00,1,Sm,wind_force_9pm,110,233899,2103,2034
592,Fort Peel River,1865-01-21 21:00:00,1865-01-21 21:00:00,1,Sm,wind_force_9pm,110,233898,2103,2034
593,Fort Peel River,1865-01-22 21:00:00,1865-01-22 21:00:00,1,Sm,wind_force_9pm,110,233897,2103,2034
594,Fort Peel River,1865-01-23 21:00:00,1865-01-23 21:00:00,1,Sm,wind_force_9pm,110,233896,2103,2034
595,Fort Peel River,1865-01-24 21:00:00,1865-01-24 21:00:00,1,Sm,wind_force_9pm,110,233895,2103,2034
596,Fort Peel River,1865-01-25 21:00:00,1865-01-25 21:00:00,1,Sm,wind_force_9pm,110,233894,2103,2034
597,Fort Peel River,1865-01-26 21:00:00,1865-01-26 21:00:00,1,Sm,wind_force_9pm,110,233893,2103,2034
598,Fort Peel River,1865-01-27 21:00:00,1865-01-27 21:00:00,1,Sm,wind_force_9pm,110,233892,2103,2034
599,Fort Peel River,1865-01-28 21:00:00,1865-01-28 21:00:00,1,Sm,wind_force_9pm,110,233891,2103,2034
600,Fort Peel River,1865-01-29 21:00:00,1865-01-29 21:00:00,1,Sm,wind_force_9pm,110,233890,2103,2034
601,Fort Peel River,1865-01-30 21:00:00,1865-01-30 21:00:00,7,Sm,wind_force_9pm,110,233889,2103,2034
602,Fort Peel River,1865-01-31 21:00:00,1865-01-31 21:00:00,1,Sm,wind_force_9pm,110,233888,2103,2034
603,Fort Peel River,1865-02-01 21:00:00,1865-02-01 21:00:00,1,Sm,wind_force_9pm,110,234126,2106,2037
604,Fort Peel River,1865-02-02 21:00:00,1865-02-02 21:00:00,1,Sm,wind_force_9pm,110,234127,2106,2037
605,Fort Peel River,1865-02-03 21:00:00,1865-02-03 21:00:00,1,Sm,wind_force_9pm,110,234128,2106,2037
606,Fort Peel River,1865-02-04 21:00:00,1865-02-04 21:00:00,1,Sm,wind_force_9pm,110,234129,2106,2037
607,Fort Peel River,1865-02-05 21:00:00,1865-02-05 21:00:00,1,Sm,wind_force_9pm,110,234130,2106,2037
608,Fort Peel River,1865-02-06 21:00:00,1865-02-06 21:00:00,1,Sm,wind_force_9pm,110,234131,2106,2037
609,Fort Peel River,1865-02-07 21:00:00,1865-02-07 21:00:00,1,Sm,wind_force_9pm,110,234132,2106,2037
610,Fort Peel River,1865-02-08 21:00:00,1865-02-08 21:00:00,2,Sm,wind_force_9pm,110,234133,2106,2037
611,Fort Peel River,1865-02-09 21:00:00,1865-02-09 21:00:00,1,Sm,wind_force_9pm,110,234134,2106,2037
612,Fort Peel River,1865-02-10 21:00:00,1865-02-10 21:00:00,1,Sm,wind_force_9pm,110,234135,2106,2037
613,Fort Peel River,1865-02-11 21:00:00,1865-02-11 21:00:00,1,Sm,wind_force_9pm,110,234136,2106,2037
614,Fort Peel River,1865-02-12 21:00:00,1865-02-12 21:00:00,2,Sm,wind_force_9pm,110,234137,2106,2037
615,Fort Peel River,1865-02-13 21:00:00,1865-02-13 21:00:00,3,Sm,wind_force_9pm,110,234138,2106,2037
616,Fort Peel River,1865-02-14 21:00:00,1865-02-14 21:00:00,1,Sm,wind_force_9pm,110,234139,2106,2037
617,Fort Peel River,1865-02-15 21:00:00,1865-02-15 21:00:00,1,Sm,wind_force_9pm,110,234140,2106,2037
618,Fort Peel River,1865-02-16 21:00:00,1865-02-16 21:00:00,1,Sm,wind_force_9pm,110,234141,2106,2037
619,Fort Peel River,1865-02-17 21:00:00,1865-02-17 21:00:00,1,Sm,wind_force_9pm,110,234142,2106,2037
620,Fort Peel River,1865-02-18 21:00:00,1865-02-18 21:00:00,1,Sm,wind_force_9pm,110,234143,2106,2037
621,Fort Peel River,1865-02-19 21:00:00,1865-02-19 21:00:00,1,Sm,wind_force_9pm,110,234144,2106,2037
622,Fort Peel River,1865-02-20 21:00:00,1865-02-20 21:00:00,1,Sm,wind_force_9pm,110,234145,2106,2037
623,Fort Peel River,1865-02-21 21:00:00,1865-02-21 21:00:00,1,Sm,wind_force_9pm,110,234146,2106,2037
624,Fort Peel River,1865-02-22 21:00:00,1865-02-22 21:00:00,3,Sm,wind_force_9pm,110,234147,2106,2037
625,Fort Peel River,1865-02-23 21:00:00,1865-02-23 21:00:00,2,Sm,wind_force_9pm,110,234148,2106,2037
626,Fort Peel River,1865-02-24 21:00:00,1865-02-24 21:00:00,1,Sm,wind_force_9pm,110,234149,2106,2037
627,Fort Peel River,1865-02-25 21:00:00,1865-02-25 21:00:00,0,Sm,wind_force_9pm,110,234150,2106,2037
628,Fort Peel River,1865-02-26 21:00:00,1865-02-26 21:00:00,1,Sm,wind_force_9pm,110,234151,2106,2037
629,Fort Peel River,1865-02-27 21:00:00,1865-02-27 21:00:00,1,Sm,wind_force_9pm,110,234152,2106,2037
630,Fort Peel River,1865-02-28 21:00:00,1865-02-28 21:00:00,1,Sm,wind_force_9pm,110,234153,2106,2037
631,Fort Peel River,1865-03-01 21:00:00,1865-03-01 21:00:00,2,Sm,wind_force_9pm,110,234302,2107,2038
632,Fort Peel River,1865-03-02 21:00:00,1865-03-02 21:00:00,2,Sm,wind_force_9pm,110,234303,2107,2038
633,Fort Peel River,1865-03-03 21:00:00,1865-03-03 21:00:00,1,Sm,wind_force_9pm,110,234304,2107,2038
634,Fort Peel River,1865-03-04 21:00:00,1865-03-04 21:00:00,1,Sm,wind_force_9pm,110,234305,2107,2038
635,Fort Peel River,1865-03-05 21:00:00,1865-03-05 21:00:00,1,Sm,wind_force_9pm,110,234306,2107,2038
636,Fort Peel River,1865-03-06 21:00:00,1865-03-06 21:00:00,1,Sm,wind_force_9pm,110,234307,2107,2038
637,Fort Peel River,1865-03-07 21:00:00,1865-03-07 21:00:00,0,Sm,wind_force_9pm,110,234308,2107,2038
638,Fort Peel River,1865-03-08 21:00:00,1865-03-08 21:00:00,1,Sm,wind_force_9pm,110,234309,2107,2038
639,Fort Peel River,1865-03-09 21:00:00,1865-03-09 21:00:00,1,Sm,wind_force_9pm,110,234310,2107,2038
640,Fort Peel River,1865-03-10 21:00:00,1865-03-10 21:00:00,0,Sm,wind_force_9pm,110,234311,2107,2038
641,Fort Peel River,1865-03-11 21:00:00,1865-03-11 21:00:00,1,Sm,wind_force_9pm,110,234312,2107,2038
642,Fort Peel River,1865-03-12 21:00:00,1865-03-12 21:00:00,1,Sm,wind_force_9pm,110,234313,2107,2038
643,Fort Peel River,1865-03-13 21:00:00,1865-03-13 21:00:00,1,Sm,wind_force_9pm,110,234314,2107,2038
644,Fort Peel River,1865-03-14 21:00:00,1865-03-14 21:00:00,1,Sm,wind_force_9pm,110,234315,2107,2038
645,Fort Peel River,1865-03-15 21:00:00,1865-03-15 21:00:00,1,Sm,wind_force_9pm,110,234316,2107,2038
646,Fort Peel River,1865-03-16 21:00:00,1865-03-16 21:00:00,1,Sm,wind_force_9pm,110,234317,2107,2038
647,Fort Peel River,1865-03-17 21:00:00,1865-03-17 21:00:00,2,Sm,wind_force_9pm,110,234318,2107,2038
648,Fort Peel River,1865-03-18 21:00:00,1865-03-18 21:00:00,1,Sm,wind_force_9pm,110,234319,2107,2038
649,Fort Peel River,1865-03-19 21:00:00,1865-03-19 21:00:00,2,Sm,wind_force_9pm,110,234320,2107,2038
650,Fort Peel River,1865-03-20 21:00:00,1865-03-20 21:00:00,1,Sm,wind_force_9pm,110,234321,2107,2038
651,Fort Peel River,1865-03-21 21:00:00,1865-03-21 21:00:00,-999,Sm,wind_force_9pm,110,234322,2107,2038
652,Fort Peel River,1865-03-22 21:00:00,1865-03-22 21:00:00,-999,Sm,wind_force_9pm,110,234323,2107,2038
653,Fort Peel River,1865-03-23 21:00:00,1865-03-23 21:00:00,-999,Sm,wind_force_9pm,110,234324,2107,2038
654,Fort Peel River,1865-03-24 21:00:00,1865-03-24 21:00:00,-999,Sm,wind_force_9pm,110,234325,2107,2038
655,Fort Peel River,1865-03-25 21:00:00,1865-03-25 21:00:00,-999,Sm,wind_force_9pm,110,234326,2107,2038
656,Fort Peel River,1865-03-26 21:00:00,1865-03-26 21:00:00,-999,Sm,wind_force_9pm,110,234327,2107,2038
657,Fort Peel River,1865-03-27 21:00:00,1865-03-27 21:00:00,1,Sm,wind_force_9pm,110,234328,2107,2038
658,Fort Peel River,1865-03-28 21:00:00,1865-03-28 21:00:00,1,Sm,wind_force_9pm,110,234329,2107,2038
659,Fort Peel River,1865-03-29 21:00:00,1865-03-29 21:00:00,1,Sm,wind_force_9pm,110,234330,2107,2038
660,Fort Peel River,1865-03-30 21:00:00,1865-03-30 21:00:00,1,Sm,wind_force_9pm,110,234331,2107,2038
661,Fort Peel River,1865-03-31 21:00:00,1865-03-31 21:00:00,1,Sm,wind_force_9pm,110,234332,2107,2038
662,Fort Peel River,1865-04-01 21:00:00,1865-04-01 21:00:00,1,Sm,wind_force_9pm,110,233928,2105,2041
663,Fort Peel River,1865-04-02 21:00:00,1865-04-02 21:00:00,1,Sm,wind_force_9pm,110,233935,2105,2041
664,Fort Peel River,1865-04-03 21:00:00,1865-04-03 21:00:00,1,Sm,wind_force_9pm,110,233942,2105,2041
665,Fort Peel River,1865-04-04 21:00:00,1865-04-04 21:00:00,1,Sm,wind_force_9pm,110,233948,2105,2041
666,Fort Peel River,1865-04-05 21:00:00,1865-04-05 21:00:00,1,Sm,wind_force_9pm,110,233954,2105,2041
667,Fort Peel River,1865-04-06 21:00:00,1865-04-06 21:00:00,2,Sm,wind_force_9pm,110,233961,2105,2041
668,Fort Peel River,1865-04-07 21:00:00,1865-04-07 21:00:00,1,Sm,wind_force_9pm,110,233967,2105,2041
669,Fort Peel River,1865-04-08 21:00:00,1865-04-08 21:00:00,1,Sm,wind_force_9pm,110,233974,2105,2041
670,Fort Peel River,1865-04-09 21:00:00,1865-04-09 21:00:00,1,Sm,wind_force_9pm,110,233980,2105,2041
671,Fort Peel River,1865-04-10 21:00:00,1865-04-10 21:00:00,1,Sm,wind_force_9pm,110,233986,2105,2041
672,Fort Peel River,1865-04-11 21:00:00,1865-04-11 21:00:00,1,Sm,wind_force_9pm,110,233992,2105,2041
673,Fort Peel River,1865-04-12 21:00:00,1865-04-12 21:00:00,2,Sm,wind_force_9pm,110,233999,2105,2041
674,Fort Peel River,1865-04-13 21:00:00,1865-04-13 21:00:00,1,Sm,wind_force_9pm,110,234006,2105,2041
675,Fort Peel River,1865-04-14 21:00:00,1865-04-14 21:00:00,1,Sm,wind_force_9pm,110,234012,2105,2041
676,Fort Peel River,1865-04-15 21:00:00,1865-04-15 21:00:00,1,Sm,wind_force_9pm,110,234018,2105,2041
677,Fort Peel River,1865-04-16 21:00:00,1865-04-16 21:00:00,2,Sm,wind_force_9pm,110,234024,2105,2041
