"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Kinogumissee","49.8","-84","276","America/Thunder_Bay","5","71832","6075543"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
1862-12-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-12-27 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1862-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-12-27 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA
1862-12-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1862-12-28 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,-2.22,NA,NA
1862-12-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1862-12-28 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1862-12-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1862-12-28 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,-0.56,NA,NA
1862-12-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1862-12-29 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1862-12-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1862-12-29 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1862-12-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1862-12-29 21:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1862-12-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1862-12-30 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1862-12-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1862-12-30 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1862-12-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1862-12-30 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA,NA
1862-12-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1862-12-31 07:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1862-12-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1862-12-31 14:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA
1862-12-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
1862-12-31 21:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1862-12-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 07:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,-5.56,NA,NA
1863-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-01 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,3.33,NA,NA
1863-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-01 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1863-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-02 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,-18.89,NA,NA
1863-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-02 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1863-03-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-02 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA,NA
1863-03-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-03 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,-22.78,NA,NA
1863-03-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-03 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,-21.67,NA,NA
1863-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-03 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,-28.33,NA,NA
1863-03-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-04 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,-40,NA,NA
1863-03-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-04 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.78,NA,NA
1863-03-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-04 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,-30.56,NA,NA
1863-03-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-05 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA
1863-03-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-05 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1863-03-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
1863-03-05 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA
1863-03-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
1863-03-06 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA
1863-03-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-06 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA
1863-03-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1863-03-06 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,-13.89,NA,NA
1863-03-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-07 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,-30.56,NA,NA
1863-03-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-07 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1863-03-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-07 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,-22.78,NA,NA
1863-03-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-03-08 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,-23.89,NA,NA
1863-03-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-08 14:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,-2.22,NA,NA
1863-03-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
1863-03-08 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1863-03-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-09 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1863-03-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1863-03-09 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1863-03-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
1863-03-09 21:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1863-03-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
1863-03-10 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,-18.33,NA,NA
1863-03-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
1863-03-10 14:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1863-03-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
1863-03-10 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1863-03-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
1863-03-11 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,-22.78,NA,NA
1863-03-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-11 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA
1863-03-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-11 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,-28.33,NA,NA
1863-03-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-12 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,-38.89,NA,NA
1863-03-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-12 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,-13.89,NA,NA
1863-03-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1863-03-12 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA,NA
1863-03-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-13 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,-35.56,NA,NA
1863-03-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-03-13 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1863-03-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-13 21:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,-18.89,NA,NA
1863-03-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-14 07:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,-27.22,NA,NA
1863-03-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-14 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA
1863-03-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
1863-03-14 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,-22.78,NA,NA
1863-03-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-15 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,-25.56,NA,NA
1863-03-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-15 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA
1863-03-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-15 21:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,-10,NA,NA
1863-03-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-16 07:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,-11.67,NA,NA
1863-03-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-16 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA
1863-03-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-16 21:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,-2.22,NA,NA
1863-03-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-03-17 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA
1863-03-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-17 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1863-03-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-17 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,-18.89,NA,NA
1863-03-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-18 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,-31.67,NA,NA
1863-03-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-18 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,-7.22,NA,NA
1863-03-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-18 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,-22.22,NA,NA
1863-03-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-19 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,-31.67,NA,NA
1863-03-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-19 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,2.22,NA,NA
1863-03-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-19 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,-13.89,NA,NA
1863-03-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-03-20 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,-26.67,NA,NA
1863-03-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-20 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,3.33,NA,NA
1863-03-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-20 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA
1863-03-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-21 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,-12.78,NA,NA
1863-03-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-21 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,-2.22,NA,NA
1863-03-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
1863-03-21 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1863-03-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-22 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,-13.89,NA,NA
1863-03-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-22 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,7.78,NA,NA
1863-03-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-22 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA
1863-03-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
