"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HarbourGrace","47.53","-52.57","6","America/Goose_Bay","3.5","71250",NA
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cd","cv","dd","hd","p","pr","ptb","pte","sd","ta","ta_mean","w","ww"
1875-12-20 07:00:00,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 07:00:00,NA,NA,NA,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.17,NA,NA,NA
1875-12-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1875-12-20 14:00:00,-1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 14:00:00,NA,225,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 14:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 14:00:00,NA,NA,NA,NA,NA,1008.13,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA,NA
1875-12-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1875-12-20 21:00:00,-6.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 21:00:00,NA,NA,NA,NA,NA,1013.88,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.22,NA,NA,NA
1875-12-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1875-12-21,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA,NA
1875-12-21,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1875-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow"
1875-12-21,NA,NA,NA,NA,NA,NA,0.023,NA,NA,0.23,NA,NA,NA,NA
1875-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.67,NA,NA
1875-12-21 07:00:00,-10.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 07:00:00,NA,NA,NA,NA,NA,1017.95,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.44,NA,NA,NA
1875-12-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1875-12-21 14:00:00,-3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 14:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 14:00:00,NA,NA,NA,NA,NA,1016.59,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.33,NA,NA,NA
1875-12-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1875-12-21 21:00:00,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 21:00:00,NA,NA,NA,NA,NA,1011.51,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA,NA
1875-12-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1875-12-22,NA,NA,NA,NA,NA,NA,NA,"9am",NA,NA,NA,NA,NA,NA
1875-12-22,NA,NA,NA,NA,NA,NA,NA,NA,"noon",NA,NA,NA,NA,NA
1875-12-22,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA
1875-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1875-12-22,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1875-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
1875-12-22 07:00:00,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 07:00:00,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 07:00:00,NA,NA,NA,NA,NA,994.24,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,NA,NA,NA
1875-12-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1875-12-22 14:00:00,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 14:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 14:00:00,NA,NA,NA,NA,NA,989.84,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA
1875-12-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1875-12-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1875-12-22 21:00:00,-1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 21:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 21:00:00,NA,NA,NA,NA,NA,995.26,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,NA,NA,NA
1875-12-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
1875-12-23,NA,NA,NA,NA,NA,NA,NA,"4 pm",NA,NA,NA,NA,NA,NA
1875-12-23,NA,NA,NA,NA,NA,NA,NA,NA,"night",NA,NA,NA,NA,NA
1875-12-23,NA,NA,NA,NA,NA,NA,7.62,NA,NA,NA,NA,NA,NA,NA
1875-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1875-12-23,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1875-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,NA,NA
1875-12-23 07:00:00,-2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1875-12-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 07:00:00,NA,NA,NA,NA,NA,1007.45,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.33,NA,NA,NA
1875-12-23 14:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 14:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 14:00:00,NA,NA,NA,NA,NA,1003.39,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA,NA
1875-12-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1875-12-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1875-12-23 21:00:00,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",HZ NA"
1875-12-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 21:00:00,NA,NA,NA,NA,NA,995.6,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,NA,NA,NA
1875-12-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1875-12-24,NA,NA,NA,NA,NA,NA,NA,"7:45",NA,NA,NA,NA,NA,NA
1875-12-24,NA,NA,NA,NA,NA,NA,NA,NA,"empty",NA,NA,NA,NA,NA
1875-12-24,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1875-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow"
1875-12-24,NA,NA,NA,NA,NA,NA,0.023,NA,NA,0.23,NA,NA,NA,NA
1875-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.5,NA,NA
1875-12-24 07:00:00,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 07:00:00,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 07:00:00,NA,NA,NA,NA,NA,1000.34,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.61,NA,NA,NA
1875-12-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1875-12-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1875-12-24 14:00:00,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 14:00:00,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 14:00:00,NA,NA,NA,NA,NA,1006.77,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA
1875-12-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1875-12-24 21:00:00,-8.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 21:00:00,NA,NA,NA,NA,NA,1017.61,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.11,NA,NA,NA
1875-12-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1875-12-25,NA,NA,NA,NA,NA,NA,NA,"night","night",NA,NA,NA,NA,NA
1875-12-25,NA,NA,NA,NA,NA,NA,1.52,NA,NA,NA,NA,NA,NA,NA
1875-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1875-12-25,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1875-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.94,NA,NA
1875-12-25 07:00:00,-8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 07:00:00,NA,NA,NA,NA,NA,1024.04,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.78,NA,NA,NA
1875-12-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1875-12-25 14:00:00,-2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 14:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 14:00:00,NA,NA,NA,NA,NA,1026.08,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.67,NA,NA,NA
1875-12-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1875-12-25 21:00:00,-7.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 21:00:00,NA,NA,NA,NA,NA,1023.37,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.11,NA,NA,NA
1875-12-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1875-12-26,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA,"NA empty"
1875-12-26,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1875-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.22,NA,NA
1875-12-26 07:00:00,-1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",HZ NA"
1875-12-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 07:00:00,NA,NA,NA,NA,NA,999.66,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA
1875-12-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1875-12-26 14:00:00,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 14:00:00,NA,225,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 14:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 14:00:00,NA,NA,NA,NA,NA,1008.47,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA
1875-12-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1875-12-26 21:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 21:00:00,NA,NA,NA,NA,NA,1023.03,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.22,NA,NA,NA
1875-12-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1875-12-27,NA,NA,NA,NA,NA,NA,NA,"10 am",NA,NA,NA,NA,NA,NA
1875-12-27,NA,NA,NA,NA,NA,NA,NA,NA,"night",NA,NA,NA,NA,NA
1875-12-27,NA,NA,NA,NA,NA,NA,4.57,NA,NA,NA,NA,NA,NA,NA
1875-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1875-12-27,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1875-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,NA,NA
1875-12-27 07:00:00,-3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",HZ NA"
1875-12-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 07:00:00,NA,NA,NA,NA,NA,1020.32,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA,NA
1875-12-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1875-12-27 14:00:00,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA
1875-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 14:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 14:00:00,NA,NA,NA,NA,NA,1000.68,NA,NA,NA,NA,NA,NA,NA,NA
1875-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1875-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1875-12-27 21:00:00,-1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
