"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"AbitibiPost","48.6","-79.3",NA,"America/Toronto","5","71734","7090050"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","dd","ptb","pte","ta","w"
1868-06-27 07:00:00,NA,NA,NA,16.67,NA
1868-06-27 07:00:00,NA,NA,NA,NA,2
1868-06-27 14:00:00,0,NA,NA,NA,NA
1868-06-27 14:00:00,NA,NA,NA,21.11,NA
1868-06-27 14:00:00,NA,NA,NA,NA,5
1868-06-27 21:00:00,0,NA,NA,NA,NA
1868-06-27 21:00:00,NA,NA,NA,14.44,NA
1868-06-27 21:00:00,NA,NA,NA,NA,11
1868-06-28,NA,"empty","empty",NA,NA
1868-06-28 07:00:00,0,NA,NA,NA,NA
1868-06-28 07:00:00,NA,NA,NA,25,NA
1868-06-28 07:00:00,NA,NA,NA,NA,1
1868-06-28 14:00:00,315,NA,NA,NA,NA
1868-06-28 14:00:00,NA,NA,NA,27.78,NA
1868-06-28 14:00:00,NA,NA,NA,NA,1
1868-06-28 21:00:00,90,NA,NA,NA,NA
1868-06-28 21:00:00,NA,NA,NA,15.56,NA
1868-06-28 21:00:00,NA,NA,NA,NA,1
1868-06-29,NA,"empty","empty",NA,NA
1868-06-29 07:00:00,225,NA,NA,NA,NA
1868-06-29 07:00:00,NA,NA,NA,25.56,NA
1868-06-29 07:00:00,NA,NA,NA,NA,2
1868-06-29 14:00:00,225,NA,NA,NA,NA
1868-06-29 14:00:00,NA,NA,NA,29.44,NA
1868-06-29 14:00:00,NA,NA,NA,NA,5
1868-06-29 21:00:00,180,NA,NA,NA,NA
1868-06-29 21:00:00,NA,NA,NA,22.22,NA
1868-06-29 21:00:00,NA,NA,NA,NA,11
1868-06-30,NA,"4 pm",NA,NA,NA
1868-06-30,NA,NA,"9 pm",NA,NA
1868-06-30 07:00:00,180,NA,NA,NA,NA
1868-06-30 07:00:00,NA,NA,NA,27.78,NA
1868-06-30 07:00:00,NA,NA,NA,NA,11
1868-06-30 14:00:00,225,NA,NA,NA,NA
1868-06-30 14:00:00,NA,NA,NA,29.44,NA
1868-06-30 14:00:00,NA,NA,NA,NA,11
1868-06-30 21:00:00,315,NA,NA,NA,NA
1868-06-30 21:00:00,NA,NA,NA,20,NA
1868-06-30 21:00:00,NA,NA,NA,NA,5
1868-07-01,NA,"3 pm",NA,NA,NA
1868-07-01,NA,NA,"empty",NA,NA
1868-07-01 07:00:00,225,NA,NA,NA,NA
1868-07-01 07:00:00,NA,NA,NA,25.56,NA
1868-07-01 07:00:00,NA,NA,NA,NA,1
1868-07-01 14:00:00,225,NA,NA,NA,NA
1868-07-01 14:00:00,NA,NA,NA,29.44,NA
1868-07-01 14:00:00,NA,NA,NA,NA,2
1868-07-01 21:00:00,270,NA,NA,NA,NA
1868-07-01 21:00:00,NA,NA,NA,22.22,NA
1868-07-01 21:00:00,NA,NA,NA,NA,5
1868-07-02,NA,"empty",NA,NA,NA
1868-07-02,NA,NA,"2 am",NA,NA
1868-07-02 07:00:00,180,NA,NA,NA,NA
1868-07-02 07:00:00,NA,NA,NA,26.67,NA
1868-07-02 07:00:00,NA,NA,NA,NA,2
1868-07-02 14:00:00,225,NA,NA,NA,NA
1868-07-02 14:00:00,NA,NA,NA,31.11,NA
1868-07-02 14:00:00,NA,NA,NA,NA,5
1868-07-02 21:00:00,270,NA,NA,NA,NA
1868-07-02 21:00:00,NA,NA,NA,21.11,NA
1868-07-02 21:00:00,NA,NA,NA,NA,5
1868-07-03,NA,"empty","empty",NA,NA
1868-07-03 07:00:00,225,NA,NA,NA,NA
1868-07-03 07:00:00,NA,NA,NA,31.11,NA
1868-07-03 07:00:00,NA,NA,NA,NA,2
1868-07-03 14:00:00,180,NA,NA,NA,NA
1868-07-03 14:00:00,NA,NA,NA,33.89,NA
1868-07-03 14:00:00,NA,NA,NA,NA,5
1868-07-03 21:00:00,180,NA,NA,NA,NA
1868-07-03 21:00:00,NA,NA,NA,26.67,NA
1868-07-03 21:00:00,NA,NA,NA,NA,5
1868-07-04,NA,"empty","empty",NA,NA
1868-07-04 07:00:00,180,NA,NA,NA,NA
1868-07-04 07:00:00,NA,NA,NA,29.44,NA
1868-07-04 07:00:00,NA,NA,NA,NA,11
1868-07-04 14:00:00,292.5,NA,NA,NA,NA
1868-07-04 14:00:00,NA,NA,NA,30.56,NA
1868-07-04 14:00:00,NA,NA,NA,NA,11
1868-07-04 21:00:00,315,NA,NA,NA,NA
1868-07-04 21:00:00,NA,NA,NA,20.56,NA
1868-07-04 21:00:00,NA,NA,NA,NA,11
1868-07-05,NA,"empty","empty",NA,NA
1868-07-05 07:00:00,315,NA,NA,NA,NA
1868-07-05 07:00:00,NA,NA,NA,10,NA
1868-07-05 07:00:00,NA,NA,NA,NA,2
1868-07-05 14:00:00,315,NA,NA,NA,NA
1868-07-05 14:00:00,NA,NA,NA,15.56,NA
1868-07-05 14:00:00,NA,NA,NA,NA,2
1868-07-05 21:00:00,225,NA,NA,NA,NA
1868-07-05 21:00:00,NA,NA,NA,11.11,NA
1868-07-05 21:00:00,NA,NA,NA,NA,2
1868-07-06,NA,"12 am",NA,NA,NA
1868-07-06,NA,NA,"6 pm",NA,NA
1868-07-06 07:00:00,135,NA,NA,NA,NA
1868-07-06 07:00:00,NA,NA,NA,10,NA
1868-07-06 07:00:00,NA,NA,NA,NA,5
1868-07-06 14:00:00,135,NA,NA,NA,NA
1868-07-06 14:00:00,NA,NA,NA,14.44,NA
1868-07-06 14:00:00,NA,NA,NA,NA,2
1868-07-06 21:00:00,225,NA,NA,NA,NA
1868-07-06 21:00:00,NA,NA,NA,12.78,NA
1868-07-06 21:00:00,NA,NA,NA,NA,2
1868-07-07,NA,"empty","empty",NA,NA
1868-07-07 07:00:00,90,NA,NA,NA,NA
1868-07-07 07:00:00,NA,NA,NA,11.11,NA
1868-07-07 07:00:00,NA,NA,NA,NA,1
1868-07-07 14:00:00,270,NA,NA,NA,NA
1868-07-07 14:00:00,NA,NA,NA,16.67,NA
1868-07-07 14:00:00,NA,NA,NA,NA,2
1868-07-07 21:00:00,90,NA,NA,NA,NA
1868-07-07 21:00:00,NA,NA,NA,15.56,NA
1868-07-07 21:00:00,NA,NA,NA,NA,1
1868-07-08,NA,"empty","empty",NA,NA
1868-07-08 07:00:00,135,NA,NA,NA,NA
1868-07-08 07:00:00,NA,NA,NA,22.22,NA
1868-07-08 07:00:00,NA,NA,NA,NA,1
1868-07-08 14:00:00,315,NA,NA,NA,NA
1868-07-08 14:00:00,NA,NA,NA,25.56,NA
1868-07-08 14:00:00,NA,NA,NA,NA,2
1868-07-08 21:00:00,180,NA,NA,NA,NA
1868-07-08 21:00:00,NA,NA,NA,18.33,NA
1868-07-08 21:00:00,NA,NA,NA,NA,1
1868-07-09,NA,"empty","empty",NA,NA
1868-07-09 07:00:00,180,NA,NA,NA,NA
1868-07-09 07:00:00,NA,NA,NA,26.67,NA
1868-07-09 07:00:00,NA,NA,NA,NA,1
1868-07-09 14:00:00,315,NA,NA,NA,NA
1868-07-09 14:00:00,NA,NA,NA,31.11,NA
1868-07-09 14:00:00,NA,NA,NA,NA,1
1868-07-09 21:00:00,180,NA,NA,NA,NA
1868-07-09 21:00:00,NA,NA,NA,18.33,NA
1868-07-09 21:00:00,NA,NA,NA,NA,1
1868-07-10,NA,"empty","empty",NA,NA
1868-07-10 07:00:00,180,NA,NA,NA,NA
1868-07-10 07:00:00,NA,NA,NA,27.78,NA
1868-07-10 07:00:00,NA,NA,NA,NA,1
1868-07-10 14:00:00,270,NA,NA,NA,NA
1868-07-10 14:00:00,NA,NA,NA,31.67,NA
1868-07-10 14:00:00,NA,NA,NA,NA,1
1868-07-10 21:00:00,180,NA,NA,NA,NA
1868-07-10 21:00:00,NA,NA,NA,15.56,NA
1868-07-10 21:00:00,NA,NA,NA,NA,1
1868-07-11,NA,"empty","empty",NA,NA
1868-07-11 07:00:00,180,NA,NA,NA,NA
1868-07-11 07:00:00,NA,NA,NA,29.44,NA
1868-07-11 07:00:00,NA,NA,NA,NA,1
1868-07-11 14:00:00,315,NA,NA,NA,NA
1868-07-11 14:00:00,NA,NA,NA,37.78,NA
1868-07-11 14:00:00,NA,NA,NA,NA,2
1868-07-11 21:00:00,180,NA,NA,NA,NA
1868-07-11 21:00:00,NA,NA,NA,26.67,NA
1868-07-11 21:00:00,NA,NA,NA,NA,1
1868-07-12,NA,"empty","empty",NA,NA
1868-07-12 07:00:00,270,NA,NA,NA,NA
1868-07-12 07:00:00,NA,NA,NA,32.22,NA
1868-07-12 07:00:00,NA,NA,NA,NA,2
1868-07-12 14:00:00,270,NA,NA,NA,NA
1868-07-12 14:00:00,NA,NA,NA,36.67,NA
1868-07-12 14:00:00,NA,NA,NA,NA,1
1868-07-12 21:00:00,315,NA,NA,NA,NA
1868-07-12 21:00:00,NA,NA,NA,33.33,NA
1868-07-12 21:00:00,NA,NA,NA,NA,5
1868-07-13,NA,"empty","empty",NA,NA
1868-07-13 07:00:00,315,NA,NA,NA,NA
1868-07-13 07:00:00,NA,NA,NA,30.56,NA
1868-07-13 07:00:00,NA,NA,NA,NA,2
1868-07-13 14:00:00,270,NA,NA,NA,NA
1868-07-13 14:00:00,NA,NA,NA,33.89,NA
1868-07-13 14:00:00,NA,NA,NA,NA,1
1868-07-13 21:00:00,45,NA,NA,NA,NA
1868-07-13 21:00:00,NA,NA,NA,23.89,NA
1868-07-13 21:00:00,NA,NA,NA,NA,1
1868-07-14,NA,"empty","empty",NA,NA
1868-07-14 07:00:00,315,NA,NA,NA,NA
1868-07-14 07:00:00,NA,NA,NA,32.22,NA
1868-07-14 07:00:00,NA,NA,NA,NA,2
1868-07-14 14:00:00,0,NA,NA,NA,NA
1868-07-14 14:00:00,NA,NA,NA,34.44,NA
1868-07-14 14:00:00,NA,NA,NA,NA,5
1868-07-14 21:00:00,315,NA,NA,NA,NA
1868-07-14 21:00:00,NA,NA,NA,28.33,NA
1868-07-14 21:00:00,NA,NA,NA,NA,5
1868-07-15,NA,"empty","empty",NA,NA
1868-07-15 07:00:00,0,NA,NA,NA,NA
1868-07-15 07:00:00,NA,NA,NA,22.22,NA
1868-07-15 07:00:00,NA,NA,NA,NA,5
1868-07-15 14:00:00,180,NA,NA,NA,NA
1868-07-15 14:00:00,NA,NA,NA,25.56,NA
1868-07-15 14:00:00,NA,NA,NA,NA,1
1868-07-15 21:00:00,0,NA,NA,NA,NA
1868-07-15 21:00:00,NA,NA,NA,20,NA
1868-07-15 21:00:00,NA,NA,NA,NA,5
1868-07-16,NA,"empty","empty",NA,NA
1868-07-16 07:00:00,135,NA,NA,NA,NA
1868-07-16 07:00:00,NA,NA,NA,26.67,NA
1868-07-16 07:00:00,NA,NA,NA,NA,1
1868-07-16 14:00:00,135,NA,NA,NA,NA
1868-07-16 14:00:00,NA,NA,NA,29.44,NA
1868-07-16 14:00:00,NA,NA,NA,NA,1
1868-07-16 21:00:00,180,NA,NA,NA,NA
1868-07-16 21:00:00,NA,NA,NA,22.22,NA
1868-07-16 21:00:00,NA,NA,NA,NA,2
1868-07-17,NA,"empty","empty",NA,NA
1868-07-17 07:00:00,135,NA,NA,NA,NA
1868-07-17 07:00:00,NA,NA,NA,27.78,NA
1868-07-17 07:00:00,NA,NA,NA,NA,1
1868-07-17 14:00:00,45,NA,NA,NA,NA
1868-07-17 14:00:00,NA,NA,NA,29.44,NA
1868-07-17 14:00:00,NA,NA,NA,NA,1
1868-07-17 21:00:00,45,NA,NA,NA,NA
1868-07-17 21:00:00,NA,NA,NA,25.56,NA
1868-07-17 21:00:00,NA,NA,NA,NA,1
1868-07-18,NA,"3 am",NA,NA,NA
1868-07-18,NA,NA,"9 pm",NA,NA
1868-07-18 07:00:00,45,NA,NA,NA,NA
1868-07-18 07:00:00,NA,NA,NA,16.67,NA
1868-07-18 07:00:00,NA,NA,NA,NA,2
1868-07-18 14:00:00,315,NA,NA,NA,NA
1868-07-18 14:00:00,NA,NA,NA,18.33,NA
1868-07-18 14:00:00,NA,NA,NA,NA,1
1868-07-18 21:00:00,45,NA,NA,NA,NA
1868-07-18 21:00:00,NA,NA,NA,15.56,NA
1868-07-18 21:00:00,NA,NA,NA,NA,2
1868-07-19,NA,"empty","empty",NA,NA
1868-07-19 07:00:00,315,NA,NA,NA,NA
1868-07-19 07:00:00,NA,NA,NA,18.33,NA
1868-07-19 07:00:00,NA,NA,NA,NA,2
1868-07-19 14:00:00,180,NA,NA,NA,NA
1868-07-19 14:00:00,NA,NA,NA,22.78,NA
1868-07-19 14:00:00,NA,NA,NA,NA,2
1868-07-19 21:00:00,90,NA,NA,NA,NA
1868-07-19 21:00:00,NA,NA,NA,16.67,NA
1868-07-19 21:00:00,NA,NA,NA,NA,1
1868-07-20,NA,"empty","empty",NA,NA
1868-07-20 07:00:00,315,NA,NA,NA,NA
1868-07-20 07:00:00,NA,NA,NA,15,NA
1868-07-20 07:00:00,NA,NA,NA,NA,1
1868-07-20 14:00:00,180,NA,NA,NA,NA
1868-07-20 14:00:00,NA,NA,NA,23.89,NA
1868-07-20 14:00:00,NA,NA,NA,NA,2
1868-07-20 21:00:00,180,NA,NA,NA,NA
1868-07-20 21:00:00,NA,NA,NA,22.22,NA
1868-07-20 21:00:00,NA,NA,NA,NA,2
1868-07-21,NA,"empty","empty",NA,NA
1868-07-21 07:00:00,315,NA,NA,NA,NA
1868-07-21 07:00:00,NA,NA,NA,26.67,NA
1868-07-21 07:00:00,NA,NA,NA,NA,2
1868-07-21 14:00:00,315,NA,NA,NA,NA
1868-07-21 14:00:00,NA,NA,NA,29.44,NA
1868-07-21 14:00:00,NA,NA,NA,NA,2
1868-07-21 21:00:00,0,NA,NA,NA,NA
1868-07-21 21:00:00,NA,NA,NA,12.78,NA
1868-07-21 21:00:00,NA,NA,NA,NA,11
1868-07-22,NA,"empty","empty",NA,NA
1868-07-22 07:00:00,0,NA,NA,NA,NA
1868-07-22 07:00:00,NA,NA,NA,12.78,NA
1868-07-22 07:00:00,NA,NA,NA,NA,5
1868-07-22 14:00:00,180,NA,NA,NA,NA
1868-07-22 14:00:00,NA,NA,NA,22.22,NA
1868-07-22 14:00:00,NA,NA,NA,NA,2
1868-07-22 21:00:00,135,NA,NA,NA,NA
1868-07-22 21:00:00,NA,NA,NA,15.56,NA
1868-07-22 21:00:00,NA,NA,NA,NA,2
1868-07-23,NA,"6 pm",NA,NA,NA
1868-07-23,NA,NA,"8 pm",NA,NA
1868-07-23 07:00:00,180,NA,NA,NA,NA
1868-07-23 07:00:00,NA,NA,NA,15.56,NA
1868-07-23 07:00:00,NA,NA,NA,NA,2
1868-07-23 14:00:00,315,NA,NA,NA,NA
1868-07-23 14:00:00,NA,NA,NA,23.33,NA
1868-07-23 14:00:00,NA,NA,NA,NA,5
1868-07-23 21:00:00,270,NA,NA,NA,NA
1868-07-23 21:00:00,NA,NA,NA,16.67,NA
1868-07-23 21:00:00,NA,NA,NA,NA,5
1868-07-24,NA,"empty","empty",NA,NA
1868-07-24 07:00:00,315,NA,NA,NA,NA
1868-07-24 07:00:00,NA,NA,NA,14.44,NA
1868-07-24 07:00:00,NA,NA,NA,NA,5
1868-07-24 14:00:00,315,NA,NA,NA,NA
1868-07-24 14:00:00,NA,NA,NA,22.22,NA
1868-07-24 14:00:00,NA,NA,NA,NA,2
1868-07-24 21:00:00,315,NA,NA,NA,NA
1868-07-24 21:00:00,NA,NA,NA,15.56,NA
1868-07-24 21:00:00,NA,NA,NA,NA,2
1868-07-25,NA,"empty","empty",NA,NA
1868-07-25 07:00:00,292.5,NA,NA,NA,NA
1868-07-25 07:00:00,NA,NA,NA,15.56,NA
1868-07-25 07:00:00,NA,NA,NA,NA,5
1868-07-25 14:00:00,180,NA,NA,NA,NA
1868-07-25 14:00:00,NA,NA,NA,20.56,NA
1868-07-25 14:00:00,NA,NA,NA,NA,1
1868-07-25 21:00:00,0,NA,NA,NA,NA
1868-07-25 21:00:00,NA,NA,NA,15,NA
1868-07-25 21:00:00,NA,NA,NA,NA,2
1868-07-26,NA,"empty","empty",NA,NA
1868-07-26 07:00:00,315,NA,NA,NA,NA
1868-07-26 07:00:00,NA,NA,NA,16.67,NA
1868-07-26 07:00:00,NA,NA,NA,NA,1
1868-07-26 14:00:00,180,NA,NA,NA,NA
1868-07-26 14:00:00,NA,NA,NA,26.67,NA
1868-07-26 14:00:00,NA,NA,NA,NA,1
1868-07-26 21:00:00,180,NA,NA,NA,NA
1868-07-26 21:00:00,NA,NA,NA,21.11,NA
1868-07-26 21:00:00,NA,NA,NA,NA,1
1868-07-27,NA,"empty","empty",NA,NA
1868-07-27 07:00:00,180,NA,NA,NA,NA
1868-07-27 07:00:00,NA,NA,NA,22.22,NA
1868-07-27 07:00:00,NA,NA,NA,NA,2
1868-07-27 14:00:00,315,NA,NA,NA,NA
1868-07-27 14:00:00,NA,NA,NA,28.89,NA
1868-07-27 14:00:00,NA,NA,NA,NA,5
1868-07-27 21:00:00,180,NA,NA,NA,NA
1868-07-27 21:00:00,NA,NA,NA,22.78,NA
1868-07-27 21:00:00,NA,NA,NA,NA,1
1868-07-28,NA,"empty","empty",NA,NA
1868-07-28 07:00:00,180,NA,NA,NA,NA
1868-07-28 07:00:00,NA,NA,NA,21.11,NA
1868-07-28 07:00:00,NA,NA,NA,NA,5
1868-07-28 14:00:00,315,NA,NA,NA,NA
1868-07-28 14:00:00,NA,NA,NA,24.44,NA
1868-07-28 14:00:00,NA,NA,NA,NA,5
1868-07-28 21:00:00,315,NA,NA,NA,NA
1868-07-28 21:00:00,NA,NA,NA,18.33,NA
1868-07-28 21:00:00,NA,NA,NA,NA,2
1868-07-29,NA,"empty","empty",NA,NA
1868-07-29 07:00:00,270,NA,NA,NA,NA
1868-07-29 07:00:00,NA,NA,NA,20,NA
1868-07-29 07:00:00,NA,NA,NA,NA,5
1868-07-29 14:00:00,270,NA,NA,NA,NA
1868-07-29 14:00:00,NA,NA,NA,23.33,NA
1868-07-29 14:00:00,NA,NA,NA,NA,2
1868-07-29 21:00:00,0,NA,NA,NA,NA
1868-07-29 21:00:00,NA,NA,NA,18.33,NA
1868-07-29 21:00:00,NA,NA,NA,NA,2
1868-07-30,NA,"empty","empty",NA,NA
1868-07-30 07:00:00,270,NA,NA,NA,NA
1868-07-30 07:00:00,NA,NA,NA,20.56,NA
1868-07-30 07:00:00,NA,NA,NA,NA,1
1868-07-30 14:00:00,0,NA,NA,NA,NA
1868-07-30 14:00:00,NA,NA,NA,23.89,NA
1868-07-30 14:00:00,NA,NA,NA,NA,16
1868-07-30 21:00:00,270,NA,NA,NA,NA
1868-07-30 21:00:00,NA,NA,NA,15.56,NA
1868-07-30 21:00:00,NA,NA,NA,NA,2
1868-07-31,NA,"2 pm",NA,NA,NA
1868-07-31,NA,NA,"5 pm",NA,NA
1868-07-31 07:00:00,270,NA,NA,NA,NA
1868-07-31 07:00:00,NA,NA,NA,17.22,NA
1868-07-31 07:00:00,NA,NA,NA,NA,1
1868-07-31 14:00:00,0,NA,NA,NA,NA
1868-07-31 14:00:00,NA,NA,NA,26.11,NA
1868-07-31 14:00:00,NA,NA,NA,NA,11
1868-07-31 21:00:00,90,NA,NA,NA,NA
1868-07-31 21:00:00,NA,NA,NA,18.33,NA
1868-07-31 21:00:00,NA,NA,NA,NA,2
1868-08-01,NA,"1 am",NA,NA,NA
1868-08-01,NA,NA,"5 pm",NA,NA
1868-08-01 07:00:00,0,NA,NA,NA,NA
1868-08-01 07:00:00,NA,NA,NA,18.33,NA
1868-08-01 07:00:00,NA,NA,NA,NA,2
1868-08-01 14:00:00,0,NA,NA,NA,NA
1868-08-01 14:00:00,NA,NA,NA,21.11,NA
1868-08-01 14:00:00,NA,NA,NA,NA,5
1868-08-01 21:00:00,0,NA,NA,NA,NA
1868-08-01 21:00:00,NA,NA,NA,15.56,NA
1868-08-01 21:00:00,NA,NA,NA,NA,5
1868-08-02,NA,"1 pm",NA,NA,NA
1868-08-02,NA,NA,"4 am",NA,NA
1868-08-02,NA,NA,NA,NA,NA
1868-08-02 07:00:00,315,NA,NA,NA,NA
1868-08-02 07:00:00,NA,NA,NA,15,NA
1868-08-02 07:00:00,NA,NA,NA,NA,2
1868-08-02 14:00:00,315,NA,NA,NA,NA
1868-08-02 14:00:00,NA,NA,NA,15.56,NA
1868-08-02 14:00:00,NA,NA,NA,NA,5
1868-08-02 21:00:00,315,NA,NA,NA,NA
1868-08-02 21:00:00,NA,NA,NA,14.44,NA
1868-08-02 21:00:00,NA,NA,NA,NA,5
1868-08-03 07:00:00,315,NA,NA,NA,NA
1868-08-03 07:00:00,NA,NA,NA,10,NA
1868-08-03 07:00:00,NA,NA,NA,NA,5
1868-08-03 14:00:00,315,NA,NA,NA,NA
1868-08-03 14:00:00,NA,NA,NA,18.33,NA
1868-08-03 14:00:00,NA,NA,NA,NA,2
1868-08-03 21:00:00,90,NA,NA,NA,NA
1868-08-03 21:00:00,NA,NA,NA,16.67,NA
1868-08-03 21:00:00,NA,NA,NA,NA,2
1868-08-04 07:00:00,315,NA,NA,NA,NA
1868-08-04 07:00:00,NA,NA,NA,15.56,NA
1868-08-04 07:00:00,NA,NA,NA,NA,2
1868-08-04 14:00:00,315,NA,NA,NA,NA
1868-08-04 14:00:00,NA,NA,NA,23.89,NA
1868-08-04 14:00:00,NA,NA,NA,NA,2
1868-08-04 21:00:00,90,NA,NA,NA,NA
1868-08-04 21:00:00,NA,NA,NA,15.56,NA
1868-08-04 21:00:00,NA,NA,NA,NA,2
1868-08-05 07:00:00,315,NA,NA,NA,NA
1868-08-05 07:00:00,NA,NA,NA,22.22,NA
1868-08-05 07:00:00,NA,NA,NA,NA,2
1868-08-05 14:00:00,270,NA,NA,NA,NA
1868-08-05 14:00:00,NA,NA,NA,26.67,NA
1868-08-05 14:00:00,NA,NA,NA,NA,2
1868-08-05 21:00:00,180,NA,NA,NA,NA
1868-08-05 21:00:00,NA,NA,NA,18.33,NA
1868-08-05 21:00:00,NA,NA,NA,NA,2
1868-08-06 07:00:00,270,NA,NA,NA,NA
1868-08-06 07:00:00,NA,NA,NA,21.67,NA
1868-08-06 07:00:00,NA,NA,NA,NA,2
1868-08-06 14:00:00,180,NA,NA,NA,NA
1868-08-06 14:00:00,NA,NA,NA,26.67,NA
1868-08-06 14:00:00,NA,NA,NA,NA,11
1868-08-06 21:00:00,180,NA,NA,NA,NA
1868-08-06 21:00:00,NA,NA,NA,20.56,NA
1868-08-06 21:00:00,NA,NA,NA,NA,5
1868-08-07 07:00:00,180,NA,NA,NA,NA
1868-08-07 07:00:00,NA,NA,NA,21.11,NA
1868-08-07 07:00:00,NA,NA,NA,NA,2
1868-08-07 14:00:00,225,NA,NA,NA,NA
1868-08-07 14:00:00,NA,NA,NA,26.67,NA
1868-08-07 14:00:00,NA,NA,NA,NA,5
1868-08-07 21:00:00,180,NA,NA,NA,NA
1868-08-07 21:00:00,NA,NA,NA,21.11,NA
1868-08-07 21:00:00,NA,NA,NA,NA,11
1868-08-08 07:00:00,180,NA,NA,NA,NA
1868-08-08 07:00:00,NA,NA,NA,22.22,NA
1868-08-08 07:00:00,NA,NA,NA,NA,2
1868-08-08 14:00:00,315,NA,NA,NA,NA
1868-08-08 14:00:00,NA,NA,NA,25,NA
1868-08-08 14:00:00,NA,NA,NA,NA,5
1868-08-08 21:00:00,180,NA,NA,NA,NA
1868-08-08 21:00:00,NA,NA,NA,15.56,NA
1868-08-08 21:00:00,NA,NA,NA,NA,2
1868-08-09,NA,"2 am",NA,NA,NA
1868-08-09,NA,NA,"9 pm",NA,NA
1868-08-09 07:00:00,315,NA,NA,NA,NA
1868-08-09 07:00:00,NA,NA,NA,11.11,NA
1868-08-09 07:00:00,NA,NA,NA,NA,5
1868-08-09 14:00:00,315,NA,NA,NA,NA
1868-08-09 14:00:00,NA,NA,NA,10,NA
1868-08-09 14:00:00,NA,NA,NA,NA,11
1868-08-09 21:00:00,315,NA,NA,NA,NA
1868-08-09 21:00:00,NA,NA,NA,10,NA
1868-08-09 21:00:00,NA,NA,NA,NA,5
1868-08-10 07:00:00,315,NA,NA,NA,NA
1868-08-10 07:00:00,NA,NA,NA,10,NA
1868-08-10 07:00:00,NA,NA,NA,NA,5
1868-08-10 14:00:00,315,NA,NA,NA,NA
1868-08-10 14:00:00,NA,NA,NA,15,NA
1868-08-10 14:00:00,NA,NA,NA,NA,5
1868-08-10 21:00:00,180,NA,NA,NA,NA
1868-08-10 21:00:00,NA,NA,NA,10.56,NA
1868-08-10 21:00:00,NA,NA,NA,NA,2
1868-08-11 07:00:00,0,NA,NA,NA,NA
1868-08-11 07:00:00,NA,NA,NA,11.11,NA
1868-08-11 07:00:00,NA,NA,NA,NA,2
1868-08-11 14:00:00,315,NA,NA,NA,NA
1868-08-11 14:00:00,NA,NA,NA,15.56,NA
1868-08-11 14:00:00,NA,NA,NA,NA,5
1868-08-11 21:00:00,315,NA,NA,NA,NA
1868-08-11 21:00:00,NA,NA,NA,10,NA
1868-08-11 21:00:00,NA,NA,NA,NA,2
1868-08-12,NA,"10 pm",NA,NA,NA
1868-08-12 07:00:00,315,NA,NA,NA,NA
1868-08-12 07:00:00,NA,NA,NA,15.56,NA
1868-08-12 07:00:00,NA,NA,NA,NA,2
1868-08-12 14:00:00,270,NA,NA,NA,NA
1868-08-12 14:00:00,NA,NA,NA,12.22,NA
1868-08-12 14:00:00,NA,NA,NA,NA,2
1868-08-12 21:00:00,315,NA,NA,NA,NA
1868-08-12 21:00:00,NA,NA,NA,14.44,NA
1868-08-12 21:00:00,NA,NA,NA,NA,5
1868-08-13,NA,NA,"1 am",NA,NA
1868-08-13 07:00:00,315,NA,NA,NA,NA
1868-08-13 07:00:00,NA,NA,NA,15.56,NA
1868-08-13 07:00:00,NA,NA,NA,NA,2
1868-08-13 14:00:00,270,NA,NA,NA,NA
1868-08-13 14:00:00,NA,NA,NA,22.22,NA
1868-08-13 14:00:00,NA,NA,NA,NA,1
1868-08-13 21:00:00,180,NA,NA,NA,NA
1868-08-13 21:00:00,NA,NA,NA,16.67,NA
1868-08-13 21:00:00,NA,NA,NA,NA,1
1868-08-14 07:00:00,315,NA,NA,NA,NA
1868-08-14 07:00:00,NA,NA,NA,15.56,NA
1868-08-14 07:00:00,NA,NA,NA,NA,1
1868-08-14 14:00:00,270,NA,NA,NA,NA
1868-08-14 14:00:00,NA,NA,NA,19.44,NA
1868-08-14 14:00:00,NA,NA,NA,NA,5
1868-08-14 21:00:00,180,NA,NA,NA,NA
1868-08-14 21:00:00,NA,NA,NA,13.89,NA
1868-08-14 21:00:00,NA,NA,NA,NA,1
1868-08-15 07:00:00,0,NA,NA,NA,NA
1868-08-15 07:00:00,NA,NA,NA,12.78,NA
1868-08-15 07:00:00,NA,NA,NA,NA,2
1868-08-15 14:00:00,0,NA,NA,NA,NA
1868-08-15 14:00:00,NA,NA,NA,13.33,NA
1868-08-15 14:00:00,NA,NA,NA,NA,2
1868-08-15 21:00:00,0,NA,NA,NA,NA
1868-08-15 21:00:00,NA,NA,NA,8.89,NA
1868-08-15 21:00:00,NA,NA,NA,NA,5
1868-08-16 07:00:00,0,NA,NA,NA,NA
