"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Amherstburg","42","-83","100","America/Toronto","5","71538","6130257"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","p","ta"
1842-12-17 13:00:00,NA,-0.6
1842-12-17 18:00:00,NA,0
1842-12-17 21:00:00,NA,0.6
1842-12-17 23:00:00,NA,2.2
1842-12-18,NA,NA
1842-12-18 08:00:00,NA,-6.1
1842-12-18 11:00:00,NA,1.7
1842-12-18 18:00:00,NA,0
1842-12-18 23:00:00,NA,-1.7
1842-12-19,NA,NA
1842-12-19 08:00:00,NA,-6.1
1842-12-19 11:00:00,NA,2.2
1842-12-19 14:00:00,NA,3.3
1842-12-19 19:00:00,NA,-1.1
1842-12-19 23:00:00,NA,-3.3
1842-12-20,NA,NA
1842-12-20 08:00:00,NA,10.6
1842-12-20 09:00:00,NA,-1.7
1842-12-20 10:00:00,NA,-3.3
1842-12-20 11:00:00,NA,NA
1842-12-20 14:00:00,NA,1.1
1842-12-20 19:00:00,NA,0.6
1842-12-20 23:00:00,NA,0
1842-12-21,NA,NA
1842-12-21 14:00:00,NA,3.3
1842-12-21 17:00:00,NA,2.2
1842-12-21 20:00:00,NA,1.1
1842-12-21 23:00:00,NA,0
1842-12-22,NA,NA
1842-12-22 08:00:00,NA,-2.8
1842-12-22 10:00:00,NA,-7.8
1842-12-22 13:00:00,NA,-7.2
1842-12-22 20:00:00,NA,-8.9
1842-12-22 23:00:00,NA,-8.9
1842-12-23,NA,NA
1842-12-23 08:00:00,NA,-3.3
1842-12-23 13:00:00,NA,-8.9
1842-12-23 16:00:00,NA,-8.9
1842-12-23 18:00:00,NA,-9.4
1842-12-23 23:00:00,NA,-10.6
1842-12-24,NA,NA
1842-12-24 08:00:00,NA,7.2
1842-12-24 12:00:00,NA,-6.7
1842-12-24 15:00:00,NA,-6.1
1842-12-24 18:00:00,NA,-6.1
1842-12-24 20:00:00,NA,-5.6
1842-12-25,NA,-2.8
1842-12-25,NA,NA
1842-12-25 08:00:00,NA,6.1
1842-12-25 13:00:00,NA,1.7
1842-12-25 17:00:00,NA,0
1842-12-25 22:00:00,NA,-2.8
1842-12-26,NA,NA
1842-12-26 08:00:00,NA,2.2
1842-12-26 09:00:00,NA,-10
1842-12-26 11:00:00,NA,0
1842-12-26 14:00:00,NA,0
1842-12-26 18:00:00,NA,0
1842-12-27,NA,-3.3
1842-12-27,NA,NA
1842-12-27 08:00:00,NA,0.6
1842-12-27 09:00:00,NA,-8.3
1842-12-27 13:00:00,NA,0
1842-12-27 15:00:00,NA,2.8
1842-12-27 17:00:00,NA,0
1842-12-27 19:00:00,NA,-1.1
1842-12-27 21:00:00,NA,-2.2
1842-12-27 23:00:00,NA,-3.3
1842-12-28,NA,NA
1842-12-28 08:00:00,NA,3.3
1842-12-28 10:00:00,NA,0.6
1842-12-28 14:00:00,NA,0
1842-12-28 18:00:00,NA,-0.6
1842-12-28 23:00:00,NA,0
1842-12-29,NA,NA
1842-12-29 08:00:00,NA,-3.9
1842-12-29 09:00:00,NA,2.8
1842-12-29 11:00:00,NA,2.2
1842-12-29 14:00:00,NA,2.2
1842-12-29 18:00:00,NA,0.6
1842-12-29 23:00:00,NA,-0.6
1842-12-30,NA,NA
1842-12-30 08:00:00,NA,-1.1
1842-12-30 09:00:00,NA,0
1842-12-30 10:00:00,NA,-5
1842-12-30 12:00:00,NA,-4.4
1842-12-30 14:00:00,NA,-3.9
1842-12-30 17:00:00,NA,-3.9
1842-12-30 20:00:00,NA,-4.4
1842-12-30 22:00:00,NA,-5
1842-12-31,NA,-6.1
1842-12-31,NA,NA
1842-12-31 08:00:00,NA,0
1842-12-31 10:00:00,NA,-3.3
1842-12-31 14:00:00,NA,-2.2
1842-12-31 17:00:00,NA,-4.4
1842-12-31 20:00:00,NA,-3.9
1842-12-31 22:00:00,NA,-5
1843-01-01,NA,-5.6
1843-01-01,NA,NA
1843-01-01 09:00:00,NA,4.4
1843-01-01 13:00:00,NA,-2.8
1843-01-01 14:00:00,NA,NA
1843-01-01 17:00:00,NA,-3.3
1843-01-01 23:00:00,NA,-5
1843-01-02,NA,NA
1843-01-02 08:00:00,NA,1.7
1843-01-02 09:00:00,NA,1.1
1843-01-02 14:00:00,NA,-2.2
1843-01-02 17:00:00,NA,-5
1843-01-02 21:00:00,NA,-7.2
1843-01-02 23:00:00,NA,-7.8
1843-01-03,NA,-8.9
1843-01-03,NA,NA
1843-01-03 08:00:00,NA,-3.3
1843-01-03 09:00:00,NA,-2.8
1843-01-03 10:00:00,NA,-10
1843-01-03 13:00:00,NA,-8.3
1843-01-03 17:00:00,NA,-10.6
1843-01-03 22:00:00,NA,-13.3
1843-01-04,NA,-13.9
1843-01-04,NA,NA
1843-01-04 08:00:00,NA,-2.2
1843-01-04 09:00:00,NA,17.8
1843-01-04 10:00:00,NA,-8.9
1843-01-04 11:00:00,NA,-7.8
1843-01-04 12:00:00,NA,-6.7
1843-01-04 14:00:00,NA,-4.4
1843-01-04 17:00:00,NA,-3.3
1843-01-04 20:00:00,NA,-2.2
1843-01-04 23:00:00,NA,-1.1
1843-01-05,NA,NA
1843-01-05 09:00:00,NA,0.6
1843-01-05 11:00:00,NA,1.7
1843-01-05 14:00:00,NA,-6.7
1843-01-05 15:00:00,NA,5
1843-01-05 19:00:00,NA,2.2
1843-01-05 23:00:00,NA,1.1
1843-01-06,NA,NA
1843-01-06 13:00:00,NA,6.1
1843-01-06 18:00:00,NA,7.2
1843-01-06 23:00:00,NA,9.4
1843-01-07,NA,NA
1843-01-07 08:00:00,NA,1.1
1843-01-07 11:00:00,NA,3.3
1843-01-07 16:00:00,NA,1.1
1843-01-07 19:00:00,NA,0
1843-01-07 21:00:00,NA,-1.1
1843-01-07 23:00:00,NA,-1.7
1843-01-08,NA,NA
1843-01-08 08:00:00,NA,0
1843-01-08 13:00:00,NA,-2.8
1843-01-08 16:00:00,NA,-3.9
1843-01-08 19:00:00,NA,-6.7
1843-01-08 21:00:00,NA,-7.8
1843-01-08 23:00:00,NA,-8.3
1843-01-09,NA,NA
1843-01-09 08:00:00,NA,0
1843-01-09 15:00:00,NA,-3.3
1843-01-09 18:00:00,NA,-5.6
1843-01-09 21:00:00,NA,-4.4
1843-01-10,NA,-3.3
1843-01-10,NA,NA
1843-01-10 08:00:00,NA,6.1
1843-01-10 09:00:00,NA,-1.1
1843-01-10 16:00:00,NA,0
1843-01-10 21:00:00,NA,-6.1
1843-01-10 23:00:00,NA,-8.9
1843-01-11,NA,-10
1843-01-11,NA,NA
1843-01-11 08:00:00,NA,-1.1
1843-01-11 23:00:00,NA,-1.1
1843-01-12,NA,NA
1843-01-12 08:00:00,NA,0
1843-01-12 13:00:00,NA,2.2
1843-01-12 18:00:00,NA,0
1843-01-12 23:00:00,NA,0
1843-01-13,NA,NA
1843-01-13 08:00:00,NA,0
1843-01-13 17:00:00,NA,-3.9
1843-01-13 23:00:00,NA,-4.4
1843-01-14,NA,NA
1843-01-14 08:00:00,NA,5.6
1843-01-14 12:00:00,NA,-3.3
1843-01-14 23:00:00,NA,-5.6
1843-01-15,NA,NA
1843-01-15 08:00:00,NA,3.3
1843-01-15 11:00:00,NA,0
1843-01-15 13:00:00,NA,1.1
1843-01-15 19:00:00,NA,-3.9
1843-01-15 23:00:00,NA,-7.8
1843-01-16,NA,NA
1843-01-16 08:00:00,NA,3.9
1843-01-16 10:00:00,NA,-3.3
1843-01-16 14:00:00,NA,-1.1
1843-01-16 17:00:00,NA,-1.7
1843-01-16 20:00:00,NA,-2.2
1843-01-16 23:00:00,NA,-2.8
1843-01-17,NA,NA
1843-01-17 08:00:00,NA,4.4
1843-01-17 11:00:00,NA,1.1
1843-01-17 17:00:00,NA,0.6
1843-01-18,NA,-2.2
1843-01-18,NA,NA
1843-01-18 08:00:00,NA,5.6
1843-01-18 13:00:00,NA,5
1843-01-18 17:00:00,NA,4.4
1843-01-18 22:00:00,NA,2.2
1843-01-19,NA,NA
1843-01-19 08:00:00,NA,0
1843-01-19 14:00:00,NA,5.6
1843-01-19 17:00:00,NA,6.1
1843-01-19 23:00:00,NA,5.6
1843-01-20,NA,NA
1843-01-20 08:00:00,NA,-3.3
1843-01-20 13:00:00,NA,10.6
1843-01-20 15:00:00,NA,12.2
1843-01-20 16:00:00,NA,11.7
1843-01-20 19:00:00,NA,11.1
1843-01-20 23:00:00,NA,10
1843-01-21,NA,NA
1843-01-21 08:00:00,NA,-11.7
1843-01-21 09:00:00,NA,-10.6
1843-01-21 11:00:00,NA,12.8
1843-01-21 14:00:00,NA,12.8
1843-01-21 17:00:00,NA,9.4
1843-01-21 20:00:00,NA,7.8
1843-01-21 23:00:00,NA,6.7
1843-01-22,NA,NA
1843-01-22 08:00:00,NA,-9.4
1843-01-22 11:00:00,NA,3.3
1843-01-22 14:00:00,NA,3.3
1843-01-22 22:00:00,NA,-0.6
1843-01-23,NA,NA
1843-01-23 08:00:00,NA,-1.7
1843-01-23 15:00:00,NA,3.3
1843-01-23 23:00:00,NA,5
1843-01-24,NA,NA
1843-01-24 08:00:00,NA,-1.1
1843-01-24 11:00:00,NA,3.9
1843-01-24 15:00:00,NA,3.3
1843-01-24 23:00:00,NA,2.8
1843-01-25,NA,NA
1843-01-25 08:00:00,NA,-2.2
1843-01-25 09:00:00,NA,6.1
1843-01-25 13:00:00,NA,5.6
1843-01-25 16:00:00,NA,4.4
1843-01-25 18:00:00,NA,3.3
1843-01-25 20:00:00,NA,-2.2
1843-01-25 23:00:00,NA,-6.1
1843-01-26,NA,NA
1843-01-26 08:00:00,NA,-1.7
1843-01-26 10:00:00,NA,-2.8
1843-01-26 17:00:00,NA,-2.2
1843-01-26 20:00:00,NA,-2.2
1843-01-26 23:00:00,NA,-1.7
1843-01-27,NA,NA
1843-01-27 07:00:00,NA,-0.6
1843-01-27 10:00:00,NA,1.1
1843-01-27 11:00:00,NA,2.2
1843-01-27 13:00:00,NA,2.8
1843-01-27 17:00:00,NA,2.2
1843-01-27 20:00:00,NA,1.7
1843-01-27 22:00:00,NA,1.1
1843-01-28,NA,NA
1843-01-28 08:00:00,NA,8.9
1843-01-28 09:00:00,NA,-5
1843-01-28 16:00:00,NA,1.7
1843-01-28 22:00:00,NA,-1.1
1843-01-29,NA,NA
1843-01-29 08:00:00,NA,11.1
1843-01-29 14:00:00,NA,1.1
1843-01-29 22:00:00,NA,-2.8
1843-01-30,NA,NA
1843-01-30 08:00:00,NA,12.2
1843-01-30 09:00:00,NA,-5.6
1843-01-30 10:00:00,NA,2.2
1843-01-30 14:00:00,NA,2.8
1843-01-30 22:00:00,NA,0.6
1843-01-31,NA,NA
1843-01-31 08:00:00,NA,12.8
1843-01-31 11:00:00,NA,1.1
1843-01-31 14:00:00,NA,0
1843-01-31 18:00:00,NA,-4.4
1843-01-31 20:00:00,NA,-9.4
1843-01-31 22:00:00,NA,-10.6
1843-02-01,NA,NA
1843-02-01 08:00:00,NA,-11.7
1843-02-01 10:00:00,NA,-13.3
1843-02-01 11:00:00,NA,-10
1843-02-01 13:00:00,NA,-10
1843-02-01 17:00:00,NA,-8.9
1843-02-01 18:00:00,NA,-8.9
1843-02-01 23:00:00,NA,-7.8
1843-02-02,NA,NA
1843-02-02 08:00:00,NA,-10
1843-02-02 10:00:00,NA,-9.4
1843-02-02 12:00:00,NA,-5
1843-02-02 16:00:00,NA,-6.7
1843-02-02 23:00:00,NA,-6.1
1843-02-03,NA,NA
1843-02-03 08:00:00,NA,NA
1843-02-03 09:00:00,NA,5.6
1843-02-03 12:00:00,NA,-1.1
1843-02-03 23:00:00,NA,-3.3
1843-02-04,NA,NA
1843-02-04 08:00:00,NA,4.4
1843-02-04 11:00:00,NA,-1.1
1843-02-04 14:00:00,NA,2.2
1843-02-04 16:00:00,NA,-1.1
1843-02-04 18:00:00,NA,-3.3
1843-02-04 23:00:00,NA,-5
1843-02-05,NA,NA
1843-02-05 08:00:00,NA,5.6
1843-02-05 16:00:00,NA,-2.8
1843-02-05 22:00:00,NA,-7.2
1843-02-06,NA,NA
1843-02-06 08:00:00,NA,-3.3
1843-02-06 10:00:00,NA,-8.3
1843-02-06 12:00:00,NA,-7.2
1843-02-06 13:00:00,NA,-6.7
1843-02-06 18:00:00,NA,-9.4
1843-02-06 20:00:00,NA,-11.1
1843-02-06 23:00:00,NA,-11.7
1843-02-07,NA,NA
1843-02-07 07:00:00,NA,-16.1
1843-02-07 08:00:00,NA,-6.7
1843-02-07 09:00:00,NA,-5
1843-02-07 11:00:00,NA,-11.1
1843-02-07 14:00:00,NA,-8.3
1843-02-07 15:00:00,NA,-7.8
1843-02-07 18:00:00,NA,-8.9
1843-02-07 21:00:00,NA,-10
1843-02-07 23:00:00,NA,-10.6
1843-02-08,NA,NA
1843-02-08 07:00:00,NA,-12.8
1843-02-08 08:00:00,NA,11.7
1843-02-08 09:00:00,NA,-15
1843-02-08 10:00:00,NA,-10.6
1843-02-08 12:00:00,NA,-10.6
1843-02-08 14:00:00,NA,-10
1843-02-08 18:00:00,NA,-8.3
1843-02-08 23:00:00,NA,-10
1843-02-09,NA,NA
1843-02-09 09:00:00,NA,-5.6
1843-02-09 15:00:00,NA,-5
1843-02-09 23:00:00,NA,-10.6
1843-02-10,NA,NA
1843-02-10 09:00:00,NA,19.4
1843-02-10 12:00:00,NA,0
1843-02-10 15:00:00,NA,1.1
1843-02-10 19:00:00,NA,2.2
1843-02-10 23:00:00,NA,2.8
1843-02-11,NA,NA
1843-02-11 08:00:00,NA,-5
1843-02-11 09:00:00,NA,-3.9
1843-02-11 10:00:00,NA,-8.3
1843-02-11 13:00:00,NA,-7.8
1843-02-11 14:00:00,NA,-6.7
1843-02-11 18:00:00,NA,-7.8
1843-02-11 22:00:00,NA,-8.9
1843-02-11 23:00:00,NA,-8.3
1843-02-12,NA,NA
1843-02-12 08:00:00,NA,-5.6
1843-02-12 10:00:00,NA,-8.9
1843-02-12 11:00:00,NA,-7.8
1843-02-12 13:00:00,NA,-6.7
1843-02-12 22:00:00,NA,-8.9
1843-02-13,NA,NA
1843-02-13 08:00:00,NA,-4.4
1843-02-13 15:00:00,NA,-6.7
1843-02-13 18:00:00,NA,-8.3
1843-02-13 22:00:00,NA,-7.8
1843-02-14,NA,NA
1843-02-14 08:00:00,NA,-8.9
1843-02-14 10:00:00,NA,-8.9
1843-02-14 11:00:00,NA,-7.2
1843-02-14 14:00:00,NA,-6.1
1843-02-14 18:00:00,NA,-7.8
1843-02-14 22:00:00,NA,-8.3
1843-02-15,NA,NA
1843-02-15 07:00:00,NA,-12.2
1843-02-15 08:00:00,NA,12.2
1843-02-15 10:00:00,NA,-8.9
1843-02-15 13:00:00,NA,-5
1843-02-15 14:00:00,NA,-5
1843-02-15 16:00:00,NA,-7.2
1843-02-15 18:00:00,NA,-8.3
1843-02-15 22:00:00,NA,-12.2
1843-02-15 23:00:00,NA,-13.3
1843-02-16,NA,NA
1843-02-16 08:00:00,NA,-3.3
1843-02-16 10:00:00,NA,-12.2
1843-02-16 12:00:00,NA,-7.8
1843-02-16 14:00:00,NA,-8.9
1843-02-16 18:00:00,NA,-10.6
1843-02-16 22:00:00,NA,-13.9
1843-02-16 23:00:00,NA,-15
1843-02-17,NA,-15.6
1843-02-17,NA,NA
1843-02-17 07:00:00,NA,-16.7
1843-02-17 10:00:00,NA,-12.2
1843-02-17 14:00:00,NA,-11.1
1843-02-17 15:00:00,NA,-10.6
1843-02-17 16:00:00,NA,-10.6
1843-02-17 18:00:00,NA,-13.3
1843-02-17 20:00:00,NA,-14.4
1843-02-17 22:00:00,NA,-15
1843-02-17 23:00:00,NA,-15
1843-02-18,NA,NA
1843-02-18 07:00:00,NA,-15
1843-02-18 09:00:00,NA,6.7
1843-02-18 10:00:00,NA,-10.6
1843-02-18 12:00:00,NA,-7.8
1843-02-18 16:00:00,NA,-6.7
