"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"NewWestminster","49.2","-122.9","10","America/Vancouver","8","71892","1108395"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"td","hydroclimatic variable","atmospheric material",NA,"C","sub-daily","instrumental","calculated","computational method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","e","p","pr","rh","ta_mean","tb","td","tdb","Tn","Tx","Txs","w","ww"
1865-05-25 14:00:00,9.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-25 14:00:00,NA,NA,10.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-25 14:00:00,NA,NA,NA,1011.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-25 14:00:00,NA,NA,NA,NA,NA,89.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,9.22,NA,NA,NA,NA,NA,NA,NA
1865-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
1865-05-25 15:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-25 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-25 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,8.39,NA,NA,NA,NA,NA,NA
1865-05-25 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA
1865-05-25 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1865-05-26,NA,NA,NA,NA,NA,NA,9.28,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA,NA
1865-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44,NA,NA,NA,NA
1865-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 07:00:00,NA,NA,10.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 07:00:00,NA,NA,NA,NA,NA,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,8.78,NA,NA,NA,NA,NA,NA,NA
1865-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.33,NA,NA,NA,NA,NA
1865-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.78,NA,NA
1865-05-26 09:00:00,10.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 09:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 09:00:00,NA,NA,NA,1019.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 09:00:00,NA,NA,NA,NA,5.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,9.33,NA,NA,NA,NA,NA,NA
1865-05-26 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.84,NA
1865-05-26 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1865-05-26 14:00:00,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 14:00:00,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 14:00:00,NA,NA,NA,1019.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 14:00:00,NA,NA,NA,NA,NA,57.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,8.78,NA,NA,NA,NA,NA,NA,NA
1865-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.89,NA,NA,NA,NA,NA
1865-05-26 15:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-26 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,NA
1865-05-26 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA
1865-05-26 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27,NA,NA,NA,NA,NA,NA,10.67,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,NA,NA,NA
1865-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06,NA,NA,NA,NA
1865-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 07:00:00,NA,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 07:00:00,NA,NA,NA,NA,NA,71.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
1865-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.17,NA,NA,NA,NA,NA
1865-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.22,NA,NA
1865-05-27 09:00:00,13.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 09:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 09:00:00,NA,NA,NA,1013.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 09:00:00,NA,NA,NA,NA,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
1865-05-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,NA
1865-05-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-05-27 14:00:00,13.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 14:00:00,NA,NA,8.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 14:00:00,NA,NA,NA,1014.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 14:00:00,NA,NA,NA,NA,NA,51.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,8.89,NA,NA,NA,NA,NA,NA,NA
1865-05-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.17,NA,NA,NA,NA,NA
1865-05-27 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-27 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,4.17,NA,NA,NA,NA,NA,NA
1865-05-27 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,NA
1865-05-27 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-05-28,NA,NA,NA,NA,NA,NA,10.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.72,NA,NA,NA
1865-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11,NA,NA,NA,NA
1865-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 07:00:00,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 07:00:00,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,7.89,NA,NA,NA,NA,NA,NA,NA
1865-05-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.44,NA,NA,NA,NA,NA
1865-05-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.33,NA,NA
1865-05-28 09:00:00,12.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 09:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 09:00:00,NA,NA,NA,1017.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 09:00:00,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA
1865-05-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,NA
1865-05-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-05-28 14:00:00,17.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 14:00:00,NA,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 14:00:00,NA,NA,NA,1014.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 14:00:00,NA,NA,NA,NA,NA,50.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,11.33,NA,NA,NA,NA,NA,NA,NA
1865-05-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.44,NA,NA,NA,NA,NA
1865-05-28 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-28 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
1865-05-28 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.84,NA
1865-05-28 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-05-29,NA,NA,NA,NA,NA,NA,13.83,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA
1865-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.72,NA,NA,NA,NA
1865-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 07:00:00,NA,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 07:00:00,NA,NA,NA,NA,NA,84.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,10.56,NA,NA,NA,NA,NA,NA,NA
1865-05-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.78,NA,NA,NA,NA,NA
1865-05-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.67,NA,NA
1865-05-29 09:00:00,11.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 09:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 09:00:00,NA,NA,NA,1013.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 09:00:00,NA,NA,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,9.28,NA,NA,NA,NA,NA,NA
1865-05-29 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.67,NA
1865-05-29 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 14:00:00,15.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 14:00:00,NA,NA,10.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 14:00:00,NA,NA,NA,1017.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 14:00:00,NA,NA,NA,NA,NA,60.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,11.17,NA,NA,NA,NA,NA,NA,NA
1865-05-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.39,NA,NA,NA,NA,NA
1865-05-29 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-29 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,7.83,NA,NA,NA,NA,NA,NA
1865-05-29 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA
1865-05-29 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30,NA,NA,NA,NA,NA,NA,11.44,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.33,NA,NA,NA
1865-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61,NA,NA,NA,NA
1865-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 07:00:00,NA,NA,10.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 07:00:00,NA,NA,NA,NA,NA,76.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,9.67,NA,NA,NA,NA,NA,NA,NA
1865-05-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.67,NA,NA,NA,NA,NA
1865-05-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,NA
1865-05-30 09:00:00,11.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 09:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 09:00:00,NA,NA,NA,1022.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 09:00:00,NA,NA,NA,NA,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,7.67,NA,NA,NA,NA,NA,NA
1865-05-30 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.84,NA
1865-05-30 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-05-30 14:00:00,12.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 14:00:00,NA,NA,8.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 14:00:00,NA,NA,NA,1023.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 14:00:00,NA,NA,NA,NA,NA,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,9.72,NA,NA,NA,NA,NA,NA,NA
1865-05-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.28,NA,NA,NA,NA,NA
1865-05-30 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-30 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,5.28,NA,NA,NA,NA,NA,NA
1865-05-30 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.67,NA
1865-05-30 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-05-31,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.78,NA,NA,NA
1865-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,NA,NA,NA,NA
1865-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 07:00:00,NA,NA,10.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 07:00:00,NA,NA,NA,NA,NA,66.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
1865-05-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.22,NA,NA,NA,NA,NA
1865-05-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.56,NA,NA
1865-05-31 09:00:00,11.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 09:00:00,NA,NA,NA,1022.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 09:00:00,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,7.11,NA,NA,NA,NA,NA,NA
1865-05-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-05-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-05-31 14:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 14:00:00,NA,NA,9.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 14:00:00,NA,NA,NA,1020.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 14:00:00,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA
1865-05-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.72,NA,NA,NA,NA,NA
1865-05-31 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-05-31 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,6.17,NA,NA,NA,NA,NA,NA
1865-05-31 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.84,NA
1865-05-31 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.11,NA,NA,NA
1865-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39,NA,NA,NA,NA
1865-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 07:00:00,NA,NA,10.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 07:00:00,NA,NA,NA,NA,NA,63.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA,NA,NA,NA,NA,NA
1865-06-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.94,NA,NA,NA,NA,NA
1865-06-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.11,NA,NA
1865-06-01 09:00:00,14.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 09:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 09:00:00,NA,NA,NA,1021.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 09:00:00,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,8.06,NA,NA,NA,NA,NA,NA
1865-06-01 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA
1865-06-01 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-06-01 14:00:00,16.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 14:00:00,NA,NA,10.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 14:00:00,NA,NA,NA,1019.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 14:00:00,NA,NA,NA,NA,NA,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA,NA,NA,NA,NA,NA
1865-06-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA
1865-06-01 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-01 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,7.22,NA,NA,NA,NA,NA,NA
1865-06-01 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA
1865-06-01 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.39,NA,NA,NA
1865-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89,NA,NA,NA,NA
1865-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-02 07:00:00,NA,NA,11.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-02 07:00:00,NA,NA,NA,NA,NA,69.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA,NA,NA,NA,NA,NA
1865-06-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.78,NA,NA,NA,NA,NA
1865-06-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.94,NA,NA
1865-06-02 09:00:00,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-06-02 09:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
