"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"FortPeelRiver","67.43","-135",NA,"America/Inuvik","7","71052","2201601"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","cv","dd","hd","pr","ptb","pte","sd","ta","w"
1864-05-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-06,NA,NA,NA,NA,NA,"8 am",NA,NA,NA
1864-05-06,NA,NA,NA,76.2,NA,NA,NA,NA,NA
1864-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-06 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,1.67,NA
1864-05-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-06 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,4.44,NA
1864-05-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-06 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,-4.44,NA
1864-05-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-07 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1864-05-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,4.44,NA
1864-05-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-07 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,7.22,NA
1864-05-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-07 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,-1.11,NA
1864-05-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-08 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,1.67,NA
1864-05-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-08 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1864-05-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,4.44,NA
1864-05-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-08 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA
1864-05-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,2.78,NA
1864-05-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-09 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1864-05-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,2.22,NA
1864-05-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-09 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA
1864-05-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,7.22,NA
1864-05-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-09 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,-1.11,NA
1864-05-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-10,NA,NA,NA,NA,"1 am",NA,NA,NA,NA
1864-05-10,NA,NA,NA,NA,NA,"8 am",NA,NA,NA
1864-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-10 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,1.11,NA
1864-05-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-10 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,4.44,NA
1864-05-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-10 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,-2.78,NA
1864-05-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-11 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA
1864-05-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-11 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,-4.44,NA
1864-05-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-11 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,-10,NA
1864-05-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-12 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,-1.11,NA
1864-05-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-12 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,1.67,NA
1864-05-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-12 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA
1864-05-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-13 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,-1.11,NA
1864-05-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-13 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,7.22,NA
1864-05-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-13 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,4.44,NA
1864-05-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-14 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1864-05-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,1.11,NA
1864-05-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-14 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1864-05-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,8.33,NA
1864-05-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-14 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,4.44,NA
1864-05-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-15 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,2.22,NA
1864-05-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-15 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,7.22,NA
1864-05-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-15 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA
1864-05-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,2.78,NA
1864-05-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-16 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,3.89,NA
1864-05-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-16 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,8.89,NA
1864-05-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-16 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,2.78,NA
1864-05-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-17 07:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA
1864-05-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,7.22,NA
1864-05-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-17 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA
1864-05-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,11.11,NA
1864-05-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-17 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,2.22,NA
1864-05-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-18 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,3.33,NA
1864-05-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-18 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,8.89,NA
1864-05-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-18 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-05-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-19 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1864-05-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,4.44,NA
1864-05-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-19 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1864-05-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,10,NA
1864-05-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-19 21:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA
1864-05-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,-1.11,NA
1864-05-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-20,NA,NA,NA,NA,"4 pm",NA,NA,NA,NA
1864-05-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-20 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-05-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,5
1864-05-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-20 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,1.67,NA
1864-05-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,5
1864-05-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-20 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,-1.11,NA
1864-05-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-21,NA,NA,NA,NA,NA,"5 pm",NA,NA,NA
1864-05-21,NA,NA,NA,50.8,NA,NA,NA,NA,NA
1864-05-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-21 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,1.67,NA
1864-05-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-21 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,7.78,NA
1864-05-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-21 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA
1864-05-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 07:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA
1864-05-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,7.22,NA
1864-05-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 14:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA
1864-05-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,11.67,NA
1864-05-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 21:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA
1864-05-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA
1864-05-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-23 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,1.67,NA
1864-05-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-23 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,6.67,NA
1864-05-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-23 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA
1864-05-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-24 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA
1864-05-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,1.67,NA
1864-05-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-24 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,6.11,NA
1864-05-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-24 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,1.11,NA
1864-05-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-25,NA,NA,NA,NA,"11 pm",NA,NA,NA,NA
1864-05-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-25 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,2.22,NA
1864-05-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-25 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,5.56,NA
1864-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,5
1864-05-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-25 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,-1.67,NA
1864-05-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1864-05-26,NA,NA,NA,NA,NA,"10 am",NA,NA,NA
1864-05-26,NA,NA,NA,50.8,NA,NA,NA,NA,NA
1864-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-26 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-26 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA
1864-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,12.22,NA
1864-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-26 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-05-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-05-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-27 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1864-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,7.22,NA
1864-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1864-05-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-27 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
