"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HalifaxDY","44.65","-63.58","2","America/Halifax","4","71328","8202220"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","p","ta","w","ww"
1856-08-29 07:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-08-29 12:00:00,NA,225,NA,NA,NA,NA
1856-08-29 14:00:00,17.78,NA,NA,NA,NA,NA
1856-08-29 14:00:00,NA,NA,1025.74,NA,NA,NA
1856-08-29 14:00:00,NA,NA,NA,16.11,NA,NA
1856-08-29 14:00:00,NA,NA,NA,NA,5,NA
1856-08-29 14:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-08-29 21:00:00,18.89,NA,NA,NA,NA,NA
1856-08-29 21:00:00,NA,225,NA,NA,NA,NA
1856-08-29 21:00:00,NA,NA,1023.37,NA,NA,NA
1856-08-29 21:00:00,NA,NA,NA,18.33,NA,NA
1856-08-29 21:00:00,NA,NA,NA,NA,5,NA
1856-08-29 21:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-08-30,NA,NA,NA,NA,NA,NA
1856-08-30 07:00:00,18.33,NA,NA,NA,NA,NA
1856-08-30 07:00:00,NA,225,NA,NA,NA,NA
1856-08-30 07:00:00,NA,NA,1018.63,NA,NA,NA
1856-08-30 07:00:00,NA,NA,NA,16.11,NA,NA
1856-08-30 07:00:00,NA,NA,NA,NA,2,NA
1856-08-30 07:00:00,NA,NA,NA,NA,NA,",RA NA"
1856-08-30 12:00:00,NA,225,NA,NA,NA,NA
1856-08-30 14:00:00,18.89,NA,NA,18.89,NA,NA
1856-08-30 14:00:00,NA,NA,1018.29,NA,NA,NA
1856-08-30 14:00:00,NA,NA,NA,NA,1,NA
1856-08-30 14:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-08-30 21:00:00,18.33,NA,NA,NA,NA,NA
1856-08-30 21:00:00,NA,247.5,NA,NA,NA,NA
1856-08-30 21:00:00,NA,NA,1017.61,NA,NA,NA
1856-08-30 21:00:00,NA,NA,NA,19.44,NA,NA
1856-08-30 21:00:00,NA,NA,NA,NA,2,NA
1856-08-30 21:00:00,NA,NA,NA,NA,NA,",RA NA"
1856-08-31,NA,NA,NA,NA,NA,NA
1856-08-31 07:00:00,15.56,NA,NA,NA,NA,NA
1856-08-31 07:00:00,NA,315,NA,NA,NA,NA
1856-08-31 07:00:00,NA,NA,1018.63,NA,NA,NA
1856-08-31 07:00:00,NA,NA,NA,14.44,NA,NA
1856-08-31 07:00:00,NA,NA,NA,NA,2,NA
1856-08-31 07:00:00,NA,NA,NA,NA,NA,NA
1856-08-31 12:00:00,NA,0,NA,NA,NA,NA
1856-08-31 14:00:00,17.78,NA,NA,NA,NA,NA
1856-08-31 14:00:00,NA,NA,1019.3,NA,NA,NA
1856-08-31 14:00:00,NA,NA,NA,18.89,NA,NA
1856-08-31 14:00:00,NA,NA,NA,NA,5,NA
1856-08-31 14:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-08-31 21:00:00,20,NA,NA,20,NA,NA
1856-08-31 21:00:00,NA,0,NA,NA,NA,NA
1856-08-31 21:00:00,NA,NA,1019.64,NA,NA,NA
1856-08-31 21:00:00,NA,NA,NA,NA,5,NA
1856-08-31 21:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-01,NA,NA,NA,NA,NA,NA
1856-09-01 07:00:00,15.56,NA,NA,NA,NA,NA
1856-09-01 07:00:00,NA,337.5,NA,NA,NA,NA
1856-09-01 07:00:00,NA,NA,1025.4,NA,NA,NA
1856-09-01 07:00:00,NA,NA,NA,12.78,NA,NA
1856-09-01 07:00:00,NA,NA,NA,NA,11,NA
1856-09-01 07:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-01 12:00:00,NA,337.5,NA,NA,NA,NA
1856-09-01 14:00:00,16.67,NA,NA,NA,NA,NA
1856-09-01 14:00:00,NA,NA,1025.06,NA,NA,NA
1856-09-01 14:00:00,NA,NA,NA,18.33,NA,NA
1856-09-01 14:00:00,NA,NA,NA,NA,5,NA
1856-09-01 14:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-01 21:00:00,17.78,NA,NA,NA,NA,NA
1856-09-01 21:00:00,NA,337.5,NA,NA,NA,NA
1856-09-01 21:00:00,NA,NA,1025.06,NA,NA,NA
1856-09-01 21:00:00,NA,NA,NA,18.89,NA,NA
1856-09-01 21:00:00,NA,NA,NA,NA,5,NA
1856-09-01 21:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-02,NA,NA,NA,NA,NA,NA
1856-09-02 07:00:00,13.89,NA,NA,NA,NA,NA
1856-09-02 07:00:00,NA,337.5,NA,NA,NA,NA
1856-09-02 07:00:00,NA,NA,1025.74,NA,NA,NA
1856-09-02 07:00:00,NA,NA,NA,13.33,NA,NA
1856-09-02 07:00:00,NA,NA,NA,NA,1,NA
1856-09-02 07:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-02 12:00:00,NA,315,NA,NA,NA,NA
1856-09-02 14:00:00,16.67,NA,NA,NA,NA,NA
1856-09-02 14:00:00,NA,NA,1025.4,NA,NA,NA
1856-09-02 14:00:00,NA,NA,NA,18.33,NA,NA
1856-09-02 14:00:00,NA,NA,NA,NA,2,NA
1856-09-02 14:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-02 21:00:00,18.89,NA,NA,NA,NA,NA
1856-09-02 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-02 21:00:00,NA,NA,1025.4,NA,NA,NA
1856-09-02 21:00:00,NA,NA,NA,19.44,NA,NA
1856-09-02 21:00:00,NA,NA,NA,NA,2,NA
1856-09-02 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-03,NA,NA,NA,NA,NA,NA
1856-09-03 07:00:00,13.89,NA,NA,NA,NA,NA
1856-09-03 07:00:00,NA,45,NA,NA,NA,NA
1856-09-03 07:00:00,NA,NA,1027.43,NA,NA,NA
1856-09-03 07:00:00,NA,NA,NA,13.33,NA,NA
1856-09-03 07:00:00,NA,NA,NA,NA,2,NA
1856-09-03 07:00:00,NA,NA,NA,NA,NA,NA
1856-09-03 12:00:00,NA,22.5,NA,NA,NA,NA
1856-09-03 14:00:00,15.56,NA,NA,NA,NA,NA
1856-09-03 14:00:00,NA,NA,1027.43,NA,NA,NA
1856-09-03 14:00:00,NA,NA,NA,17.78,NA,NA
1856-09-03 14:00:00,NA,NA,NA,NA,1,NA
1856-09-03 14:00:00,NA,NA,NA,NA,NA,NA
1856-09-03 21:00:00,17.78,NA,NA,17.78,NA,NA
1856-09-03 21:00:00,NA,247.5,NA,NA,NA,NA
1856-09-03 21:00:00,NA,NA,1027.09,NA,NA,NA
1856-09-03 21:00:00,NA,NA,NA,NA,2,NA
1856-09-03 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-04,NA,NA,NA,NA,NA,NA
1856-09-04 07:00:00,15.56,NA,NA,NA,NA,NA
1856-09-04 07:00:00,NA,NA,NA,NA,NA,NA
1856-09-04 07:00:00,NA,NA,1024.04,NA,NA,NA
1856-09-04 07:00:00,NA,NA,NA,12.22,NA,NA
1856-09-04 07:00:00,NA,NA,NA,NA,0,NA
1856-09-04 07:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-04 12:00:00,NA,270,NA,NA,NA,NA
1856-09-04 14:00:00,20.56,NA,NA,NA,NA,NA
1856-09-04 14:00:00,NA,NA,1026.08,NA,NA,NA
1856-09-04 14:00:00,NA,NA,NA,20,NA,NA
1856-09-04 14:00:00,NA,NA,NA,NA,2,NA
1856-09-04 14:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-04 21:00:00,22.78,NA,NA,NA,NA,NA
1856-09-04 21:00:00,NA,247.5,NA,NA,NA,NA
1856-09-04 21:00:00,NA,NA,1025.06,NA,NA,NA
1856-09-04 21:00:00,NA,NA,NA,21.67,NA,NA
1856-09-04 21:00:00,NA,NA,NA,NA,5,NA
1856-09-04 21:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-05,NA,NA,NA,NA,NA,NA
1856-09-05 07:00:00,18.89,NA,NA,NA,NA,NA
1856-09-05 07:00:00,NA,0,NA,NA,NA,NA
1856-09-05 07:00:00,NA,NA,1025.06,NA,NA,NA
1856-09-05 07:00:00,NA,NA,NA,19.44,NA,NA
1856-09-05 07:00:00,NA,NA,NA,NA,2,NA
1856-09-05 07:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-05 12:00:00,NA,0,NA,NA,NA,NA
1856-09-05 14:00:00,21.67,NA,NA,NA,NA,NA
1856-09-05 14:00:00,NA,NA,1026.08,NA,NA,NA
1856-09-05 14:00:00,NA,NA,NA,25,NA,NA
1856-09-05 14:00:00,NA,NA,NA,NA,5,NA
1856-09-05 14:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-05 21:00:00,22.22,NA,NA,NA,NA,NA
1856-09-05 21:00:00,NA,0,NA,NA,NA,NA
1856-09-05 21:00:00,NA,NA,1026.08,NA,NA,NA
1856-09-05 21:00:00,NA,NA,NA,23.89,NA,NA
1856-09-05 21:00:00,NA,NA,NA,NA,5,NA
1856-09-05 21:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-06,NA,NA,NA,NA,NA,NA
1856-09-06 07:00:00,18.89,NA,NA,NA,NA,NA
1856-09-06 07:00:00,NA,315,NA,NA,NA,NA
1856-09-06 07:00:00,NA,NA,1027.09,NA,NA,NA
1856-09-06 07:00:00,NA,NA,NA,21.67,NA,NA
1856-09-06 07:00:00,NA,NA,NA,NA,1,NA
1856-09-06 07:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-06 12:00:00,NA,292.5,NA,NA,NA,NA
1856-09-06 14:00:00,21.11,NA,NA,NA,NA,NA
1856-09-06 14:00:00,NA,NA,1026.75,NA,NA,NA
1856-09-06 14:00:00,NA,NA,NA,23.89,NA,NA
1856-09-06 14:00:00,NA,NA,NA,NA,1,NA
1856-09-06 14:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-06 21:00:00,24.44,NA,NA,24.44,NA,NA
1856-09-06 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-06 21:00:00,NA,NA,1024.72,NA,NA,NA
1856-09-06 21:00:00,NA,NA,NA,NA,2,NA
1856-09-06 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-07,NA,NA,NA,NA,NA,NA
1856-09-07 07:00:00,18.33,NA,NA,NA,NA,NA
1856-09-07 07:00:00,NA,337.5,NA,NA,NA,NA
1856-09-07 07:00:00,NA,NA,1024.04,NA,NA,NA
1856-09-07 07:00:00,NA,NA,NA,17.22,NA,NA
1856-09-07 07:00:00,NA,NA,NA,NA,2,NA
1856-09-07 07:00:00,NA,NA,NA,NA,NA,",SH NA"
1856-09-07 12:00:00,NA,0,NA,NA,NA,NA
1856-09-07 14:00:00,18.33,NA,NA,NA,NA,NA
1856-09-07 14:00:00,NA,NA,1026.08,NA,NA,NA
1856-09-07 14:00:00,NA,NA,NA,16.67,NA,NA
1856-09-07 14:00:00,NA,NA,NA,NA,2,NA
1856-09-07 14:00:00,NA,NA,NA,NA,NA,NA
1856-09-07 21:00:00,17.78,NA,NA,NA,NA,NA
1856-09-07 21:00:00,NA,22.5,NA,NA,NA,NA
1856-09-07 21:00:00,NA,NA,1028.45,NA,NA,NA
1856-09-07 21:00:00,NA,NA,NA,15,NA,NA
1856-09-07 21:00:00,NA,NA,NA,NA,2,NA
1856-09-07 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-08,NA,NA,NA,NA,NA,NA
1856-09-08 07:00:00,13.33,NA,NA,NA,NA,NA
1856-09-08 07:00:00,NA,135,NA,NA,NA,NA
1856-09-08 07:00:00,NA,NA,1030.82,NA,NA,NA
1856-09-08 07:00:00,NA,NA,NA,12.78,NA,NA
1856-09-08 07:00:00,NA,NA,NA,NA,2,NA
1856-09-08 07:00:00,NA,NA,NA,NA,NA,NA
1856-09-08 12:00:00,NA,135,NA,NA,NA,NA
1856-09-08 14:00:00,15.56,NA,NA,NA,NA,NA
1856-09-08 14:00:00,NA,NA,1030.14,NA,NA,NA
1856-09-08 14:00:00,NA,NA,NA,17.22,NA,NA
1856-09-08 14:00:00,NA,NA,NA,NA,11,NA
1856-09-08 14:00:00,NA,NA,NA,NA,NA,NA
1856-09-08 21:00:00,16.67,NA,NA,NA,NA,NA
1856-09-08 21:00:00,NA,135,NA,NA,NA,NA
1856-09-08 21:00:00,NA,NA,1028.45,NA,NA,NA
1856-09-08 21:00:00,NA,NA,NA,15.56,NA,NA
1856-09-08 21:00:00,NA,NA,NA,NA,5,NA
1856-09-08 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-09,NA,NA,NA,NA,NA,NA
1856-09-09 07:00:00,16.67,NA,NA,NA,NA,NA
1856-09-09 07:00:00,NA,247.5,NA,NA,NA,NA
1856-09-09 07:00:00,NA,NA,1021.67,NA,NA,NA
1856-09-09 07:00:00,NA,NA,NA,16.11,NA,NA
1856-09-09 07:00:00,NA,NA,NA,NA,1,NA
1856-09-09 07:00:00,NA,NA,NA,NA,NA,",RA NA"
1856-09-09 12:00:00,NA,337.5,NA,NA,NA,NA
1856-09-09 14:00:00,18.89,NA,NA,NA,NA,NA
1856-09-09 14:00:00,NA,NA,1021,NA,NA,NA
1856-09-09 14:00:00,NA,NA,NA,20,NA,NA
1856-09-09 14:00:00,NA,NA,NA,NA,2,NA
1856-09-09 14:00:00,NA,NA,NA,NA,NA,NA
1856-09-09 21:00:00,19.44,NA,NA,NA,NA,NA
1856-09-09 21:00:00,NA,292.5,NA,NA,NA,NA
1856-09-09 21:00:00,NA,NA,1021.33,NA,NA,NA
1856-09-09 21:00:00,NA,NA,NA,17.22,NA,NA
1856-09-09 21:00:00,NA,NA,NA,NA,5,NA
1856-09-09 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-10,NA,NA,NA,NA,NA,NA
1856-09-10 07:00:00,15.56,NA,NA,NA,NA,NA
1856-09-10 07:00:00,NA,315,NA,NA,NA,NA
1856-09-10 07:00:00,NA,NA,1025.4,NA,NA,NA
1856-09-10 07:00:00,NA,NA,NA,11.67,NA,NA
1856-09-10 07:00:00,NA,NA,NA,NA,1,NA
1856-09-10 07:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-10 12:00:00,NA,NA,NA,NA,NA,NA
1856-09-10 14:00:00,19.44,NA,NA,NA,NA,NA
1856-09-10 14:00:00,NA,NA,1025.4,NA,NA,NA
1856-09-10 14:00:00,NA,NA,NA,18.33,NA,NA
1856-09-10 14:00:00,NA,NA,NA,NA,0,NA
1856-09-10 14:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-10 21:00:00,22.22,NA,NA,NA,NA,NA
1856-09-10 21:00:00,NA,225,NA,NA,NA,NA
1856-09-10 21:00:00,NA,NA,1025.06,NA,NA,NA
1856-09-10 21:00:00,NA,NA,NA,18.33,NA,NA
1856-09-10 21:00:00,NA,NA,NA,NA,2,NA
1856-09-10 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-11,NA,NA,NA,NA,NA,NA
1856-09-11 07:00:00,17.78,NA,NA,17.78,NA,NA
1856-09-11 07:00:00,NA,225,NA,NA,NA,NA
1856-09-11 07:00:00,NA,NA,1018.63,NA,NA,NA
1856-09-11 07:00:00,NA,NA,NA,NA,11,NA
1856-09-11 07:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-11 12:00:00,NA,225,NA,NA,NA,NA
1856-09-11 14:00:00,18.89,NA,NA,NA,NA,NA
1856-09-11 14:00:00,NA,NA,1015.92,NA,NA,NA
1856-09-11 14:00:00,NA,NA,NA,20,NA,NA
1856-09-11 14:00:00,NA,NA,NA,NA,16,NA
1856-09-11 14:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-11 21:00:00,20.56,NA,NA,NA,NA,NA
1856-09-11 21:00:00,NA,292.5,NA,NA,NA,NA
1856-09-11 21:00:00,NA,NA,1015.24,NA,NA,NA
1856-09-11 21:00:00,NA,NA,NA,21.11,NA,NA
1856-09-11 21:00:00,NA,NA,NA,NA,11,NA
1856-09-11 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-12,NA,NA,NA,NA,NA,NA
1856-09-12 07:00:00,20,NA,NA,NA,NA,NA
1856-09-12 07:00:00,NA,292.5,NA,NA,NA,NA
1856-09-12 07:00:00,NA,NA,1017.27,NA,NA,NA
1856-09-12 07:00:00,NA,NA,NA,18.33,NA,NA
1856-09-12 07:00:00,NA,NA,NA,NA,2,NA
1856-09-12 07:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-12 12:00:00,NA,0,NA,NA,NA,NA
1856-09-12 14:00:00,21.11,NA,NA,21.11,NA,NA
1856-09-12 14:00:00,NA,NA,1018.29,NA,NA,NA
1856-09-12 14:00:00,NA,NA,NA,NA,2,NA
1856-09-12 14:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-12 21:00:00,24.44,NA,NA,NA,NA,NA
1856-09-12 21:00:00,NA,0,NA,NA,NA,NA
1856-09-12 21:00:00,NA,NA,1018.63,NA,NA,NA
1856-09-12 21:00:00,NA,NA,NA,23.33,NA,NA
1856-09-12 21:00:00,NA,NA,NA,NA,2,NA
1856-09-12 21:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-13,NA,NA,NA,NA,NA,NA
1856-09-13 07:00:00,17.22,NA,NA,NA,NA,NA
1856-09-13 07:00:00,NA,180,NA,NA,NA,NA
1856-09-13 07:00:00,NA,NA,1021,NA,NA,NA
1856-09-13 07:00:00,NA,NA,NA,15.56,NA,NA
1856-09-13 07:00:00,NA,NA,NA,NA,1,NA
1856-09-13 07:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-13 12:00:00,NA,315,NA,NA,NA,NA
1856-09-13 14:00:00,17.78,NA,NA,NA,NA,NA
1856-09-13 14:00:00,NA,NA,1020.66,NA,NA,NA
1856-09-13 14:00:00,NA,NA,NA,21.11,NA,NA
1856-09-13 14:00:00,NA,NA,NA,NA,1,NA
1856-09-13 14:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-13 21:00:00,20,NA,NA,NA,NA,NA
1856-09-13 21:00:00,NA,225,NA,NA,NA,NA
1856-09-13 21:00:00,NA,NA,1021,NA,NA,NA
1856-09-13 21:00:00,NA,NA,NA,22.78,NA,NA
1856-09-13 21:00:00,NA,NA,NA,NA,2,NA
1856-09-13 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-14,NA,NA,NA,NA,NA,NA
1856-09-14 07:00:00,17.22,NA,NA,NA,NA,NA
1856-09-14 07:00:00,NA,NA,NA,NA,NA,NA
1856-09-14 07:00:00,NA,NA,1017.61,NA,NA,NA
1856-09-14 07:00:00,NA,NA,NA,15.56,NA,NA
1856-09-14 07:00:00,NA,NA,NA,NA,0,NA
1856-09-14 07:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-14 12:00:00,NA,180,NA,NA,NA,NA
1856-09-14 14:00:00,18.33,NA,NA,NA,NA,NA
1856-09-14 14:00:00,NA,NA,1018.29,NA,NA,NA
1856-09-14 14:00:00,NA,NA,NA,18.89,NA,NA
1856-09-14 14:00:00,NA,NA,NA,NA,1,NA
1856-09-14 14:00:00,NA,NA,NA,NA,NA,NA
1856-09-14 21:00:00,20.56,NA,NA,NA,NA,NA
1856-09-14 21:00:00,NA,225,NA,NA,NA,NA
1856-09-14 21:00:00,NA,NA,1019.64,NA,NA,NA
1856-09-14 21:00:00,NA,NA,NA,18.89,NA,NA
1856-09-14 21:00:00,NA,NA,NA,NA,1,NA
1856-09-14 21:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-15,NA,NA,NA,NA,NA,NA
1856-09-15 07:00:00,15.56,NA,NA,NA,NA,NA
1856-09-15 07:00:00,NA,157.5,NA,NA,NA,NA
1856-09-15 07:00:00,NA,NA,1023.37,NA,NA,NA
1856-09-15 07:00:00,NA,NA,NA,14.44,NA,NA
1856-09-15 07:00:00,NA,NA,NA,NA,1,NA
1856-09-15 07:00:00,NA,NA,NA,NA,NA,",FG NA"
1856-09-15 12:00:00,NA,135,NA,NA,NA,NA
1856-09-15 14:00:00,15.56,NA,NA,NA,NA,NA
1856-09-15 14:00:00,NA,NA,1023.71,NA,NA,NA
1856-09-15 14:00:00,NA,NA,NA,16.11,NA,NA
1856-09-15 14:00:00,NA,NA,NA,NA,2,NA
1856-09-15 14:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-15 21:00:00,16.67,NA,NA,NA,NA,NA
1856-09-15 21:00:00,NA,157.5,NA,NA,NA,NA
1856-09-15 21:00:00,NA,NA,1023.37,NA,NA,NA
1856-09-15 21:00:00,NA,NA,NA,17.22,NA,NA
1856-09-15 21:00:00,NA,NA,NA,NA,2,NA
1856-09-15 21:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-16,NA,NA,NA,NA,NA,NA
1856-09-16 07:00:00,15.56,NA,NA,NA,NA,NA
1856-09-16 07:00:00,NA,247.5,NA,NA,NA,NA
1856-09-16 07:00:00,NA,NA,1018.63,NA,NA,NA
1856-09-16 07:00:00,NA,NA,NA,13.33,NA,NA
1856-09-16 07:00:00,NA,NA,NA,NA,5,NA
1856-09-16 07:00:00,NA,NA,NA,NA,NA,NA
1856-09-16 12:00:00,NA,247.5,NA,NA,NA,NA
1856-09-16 14:00:00,18.33,NA,NA,18.33,NA,NA
1856-09-16 14:00:00,NA,NA,1016.26,NA,NA,NA
1856-09-16 14:00:00,NA,NA,NA,NA,11,NA
1856-09-16 14:00:00,NA,NA,NA,NA,NA,NA
1856-09-16 21:00:00,18.89,NA,NA,NA,NA,NA
1856-09-16 21:00:00,NA,225,NA,NA,NA,NA
1856-09-16 21:00:00,NA,NA,1014.56,NA,NA,NA
1856-09-16 21:00:00,NA,NA,NA,19.44,NA,NA
1856-09-16 21:00:00,NA,NA,NA,NA,2,NA
1856-09-16 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-17,NA,NA,NA,NA,NA,NA
1856-09-17 07:00:00,15,NA,NA,NA,NA,NA
1856-09-17 07:00:00,NA,337.5,NA,NA,NA,NA
1856-09-17 07:00:00,NA,NA,1018.63,NA,NA,NA
1856-09-17 07:00:00,NA,NA,NA,9.44,NA,NA
1856-09-17 07:00:00,NA,NA,NA,NA,5,NA
1856-09-17 07:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-17 12:00:00,NA,337.5,NA,NA,NA,NA
1856-09-17 14:00:00,15.56,NA,NA,15.56,NA,NA
1856-09-17 14:00:00,NA,NA,1018.63,NA,NA,NA
1856-09-17 14:00:00,NA,NA,NA,NA,5,NA
1856-09-17 14:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-17 21:00:00,16.67,NA,NA,NA,NA,NA
1856-09-17 21:00:00,NA,337.5,NA,NA,NA,NA
1856-09-17 21:00:00,NA,NA,1018.29,NA,NA,NA
1856-09-17 21:00:00,NA,NA,NA,14.44,NA,NA
1856-09-17 21:00:00,NA,NA,NA,NA,11,NA
1856-09-17 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-18 07:00:00,13.33,NA,NA,NA,NA,NA
1856-09-18 07:00:00,NA,315,NA,NA,NA,NA
1856-09-18 07:00:00,NA,NA,1021.33,NA,NA,NA
1856-09-18 07:00:00,NA,NA,NA,12.22,NA,NA
1856-09-18 07:00:00,NA,NA,NA,NA,1,NA
1856-09-18 07:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-18 12:00:00,NA,315,NA,NA,NA,NA
1856-09-18 14:00:00,15.56,NA,NA,15.56,NA,NA
1856-09-18 14:00:00,NA,NA,1021.33,NA,NA,NA
1856-09-18 14:00:00,NA,NA,NA,NA,2,NA
1856-09-18 14:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-18 21:00:00,18.33,NA,NA,NA,NA,NA
1856-09-18 21:00:00,NA,315,NA,NA,NA,NA
1856-09-18 21:00:00,NA,NA,1021.33,NA,NA,NA
1856-09-18 21:00:00,NA,NA,NA,16.67,NA,NA
1856-09-18 21:00:00,NA,NA,NA,NA,5,NA
1856-09-18 21:00:00,NA,NA,NA,NA,NA,",SKC NA"
1856-09-19 07:00:00,15.56,NA,NA,NA,NA,NA
1856-09-19 07:00:00,NA,225,NA,NA,NA,NA
1856-09-19 07:00:00,NA,NA,1025.74,NA,NA,NA
1856-09-19 07:00:00,NA,NA,NA,12.22,NA,NA
1856-09-19 07:00:00,NA,NA,NA,NA,2,NA
1856-09-19 07:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-19 12:00:00,NA,202.5,NA,NA,NA,NA
1856-09-19 14:00:00,17.78,NA,NA,NA,NA,NA
1856-09-19 14:00:00,NA,NA,1026.41,NA,NA,NA
1856-09-19 14:00:00,NA,NA,NA,17.22,NA,NA
1856-09-19 14:00:00,NA,NA,NA,NA,11,NA
1856-09-19 14:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-19 21:00:00,17.78,NA,NA,NA,NA,NA
1856-09-19 21:00:00,NA,225,NA,NA,NA,NA
1856-09-19 21:00:00,NA,NA,1026.41,NA,NA,NA
1856-09-19 21:00:00,NA,NA,NA,16.67,NA,NA
1856-09-19 21:00:00,NA,NA,NA,NA,5,NA
1856-09-19 21:00:00,NA,NA,NA,NA,NA,",BR NA"
1856-09-20 07:00:00,16.67,NA,NA,NA,NA,NA
1856-09-20 07:00:00,NA,NA,NA,NA,NA,NA
1856-09-20 07:00:00,NA,NA,1029.46,NA,NA,NA
1856-09-20 07:00:00,NA,NA,NA,15,NA,NA
1856-09-20 07:00:00,NA,NA,NA,NA,0,NA
1856-09-20 07:00:00,NA,NA,NA,NA,NA,",FG NA"
1856-09-20 12:00:00,NA,180,NA,NA,NA,NA
1856-09-20 14:00:00,17.22,NA,NA,NA,NA,NA
1856-09-20 14:00:00,NA,NA,1029.46,NA,NA,NA
1856-09-20 14:00:00,NA,NA,NA,15.56,NA,NA
1856-09-20 14:00:00,NA,NA,NA,NA,2,NA
1856-09-20 14:00:00,NA,NA,NA,NA,NA,",FG NA"
1856-09-20 21:00:00,17.78,NA,NA,17.78,NA,NA
1856-09-20 21:00:00,NA,180,NA,NA,NA,NA
1856-09-20 21:00:00,NA,NA,1029.46,NA,NA,NA
1856-09-20 21:00:00,NA,NA,NA,NA,2,NA
1856-09-20 21:00:00,NA,NA,NA,NA,NA,NA
1856-09-21 07:00:00,15.56,NA,NA,NA,NA,NA
1856-09-21 07:00:00,NA,135,NA,NA,NA,NA
1856-09-21 07:00:00,NA,NA,1026.75,NA,NA,NA
1856-09-21 07:00:00,NA,NA,NA,13.33,NA,NA
1856-09-21 07:00:00,NA,NA,NA,NA,2,NA
1856-09-21 07:00:00,NA,NA,NA,NA,NA,NA
1856-09-21 12:00:00,NA,180,NA,NA,NA,NA
1856-09-21 14:00:00,17.22,NA,NA,NA,NA,NA
1856-09-21 14:00:00,NA,NA,1024.38,NA,NA,NA
1856-09-21 14:00:00,NA,NA,NA,17.78,NA,NA
1856-09-21 14:00:00,NA,NA,NA,NA,1,NA
