"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Montreal","45.5","-73.6","17.4","America/Montreal","5","71612","7025280"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","atb","cd","cv","dd","e","hd","p","pr","ptb","pte","rh","sd","ta","ta_mean","tb","tdb","w"
1859-05-31 21:00:00,23.33,NA,NA,NA,NA,NA,1014.9,NA,NA,NA,NA,NA,22.5,NA,16.11,22.78,NA
1859-07-01 07:00:00,NA,NA,0,247.5,9.65,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,11
1859-07-01 14:00:00,NA,NA,4,225,11.68,"225",NA,NA,NA,NA,42,NA,NA,NA,NA,NA,11
1859-07-01 21:00:00,NA,NA,1,225,14.09,"225",NA,NA,NA,NA,78,NA,NA,NA,NA,NA,1
1859-07-02 07:00:00,NA,NA,3,180,16.12,"180",NA,NA,NA,NA,50,NA,NA,NA,NA,NA,5
1859-07-02 14:00:00,NA,NA,4,247.5,23.87,"247.5",NA,NA,NA,NA,81,NA,NA,NA,NA,NA,11
1859-07-02 21:00:00,NA,NA,2,225,18.83,"225",NA,NA,NA,NA,84,NA,NA,NA,NA,NA,2
1859-07-03 07:00:00,NA,NA,3,0,9.99,"0",NA,NA,NA,NA,63,NA,NA,NA,NA,NA,5
1859-07-03 14:00:00,NA,NA,2,0,9.55,"0",NA,NA,NA,NA,58,NA,NA,NA,NA,NA,2
1859-07-03 21:00:00,NA,NA,0,0,8.36,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,2
1859-07-04 07:00:00,NA,NA,2,0,8.64,"0",NA,NA,NA,NA,53,NA,NA,NA,NA,NA,2
1859-07-04 14:00:00,NA,NA,2,0,13.48,"0",NA,NA,NA,NA,55,NA,NA,NA,NA,NA,2
1859-07-04 21:00:00,NA,NA,0,0,8.23,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,2
1859-07-05 07:00:00,NA,NA,1,0,12.02,"0",NA,NA,NA,NA,62,NA,NA,NA,NA,NA,1
1859-07-05 14:00:00,NA,NA,1,180,8.7,"180",NA,NA,NA,NA,52,NA,NA,NA,NA,NA,1
1859-07-05 21:00:00,NA,NA,0,180,9.11,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,1
1859-07-06 07:00:00,NA,NA,0,225,10.7,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,2
1859-07-06 14:00:00,NA,NA,0,247.5,17.1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,2
1859-07-06 21:00:00,NA,NA,0,270,10.7,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,1
1859-07-07 07:00:00,NA,NA,1,270,15.07,"270",NA,NA,NA,NA,77,NA,NA,NA,NA,NA,1
1859-07-07 14:00:00,NA,NA,1,292.5,16.83,"292.5",NA,NA,NA,NA,54,NA,NA,NA,NA,NA,1
1859-07-07 21:00:00,NA,NA,1,292.5,16.76,"292.5",NA,NA,NA,NA,70,NA,NA,NA,NA,NA,1
1859-07-08 07:00:00,NA,NA,1,292.5,18.76,"292.5",NA,NA,NA,NA,61,NA,NA,NA,NA,NA,1
1859-07-08 14:00:00,NA,NA,1,45,22.93,"45",NA,NA,NA,NA,65,NA,NA,NA,NA,NA,1
1859-07-08 21:00:00,NA,NA,1,45,16.83,"45",NA,NA,NA,NA,59,NA,NA,NA,NA,NA,1
1859-07-09 07:00:00,NA,NA,1,45,15.41,"45",NA,NA,NA,NA,58,NA,NA,NA,NA,NA,1
1859-07-09 14:00:00,NA,NA,0,45,9.85,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,1
1859-07-09 21:00:00,NA,NA,0,45,18.02,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,1
1859-07-10 07:00:00,NA,NA,1,270,10.23,"270",NA,NA,NA,NA,28,NA,NA,NA,NA,NA,1
1859-07-10 14:00:00,NA,NA,2,247.5,18.46,"247.5",NA,NA,NA,NA,67,NA,NA,NA,NA,NA,2
1859-07-10 21:00:00,NA,NA,1,225,16.12,"225",NA,NA,NA,NA,59,NA,NA,NA,NA,NA,1
1859-07-11 07:00:00,NA,NA,4,270,14.09,"270",NA,NA,NA,NA,57,NA,NA,NA,NA,NA,11
1859-07-11 14:00:00,NA,NA,3,247.5,20.66,"247.5",NA,NA,NA,NA,50,NA,NA,NA,NA,NA,5
1859-07-11 21:00:00,NA,NA,0,NA,24.75,"292.5",NA,NA,NA,NA,74,NA,NA,NA,NA,NA,0
1859-07-12 07:00:00,NA,NA,0,292.5,25.23,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,1
1859-07-12 14:00:00,NA,NA,0,247.5,26.92,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,1
1859-07-12 21:00:00,NA,NA,1,225,26.18,"225",NA,NA,NA,NA,71,NA,NA,NA,NA,NA,1
1859-07-13 07:00:00,NA,NA,4,22.5,20.45,"22.5",NA,NA,NA,NA,73,NA,NA,NA,NA,NA,11
1859-07-13 14:00:00,NA,NA,0,45,20.28,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,1
1859-07-13 21:00:00,NA,NA,0,45,13.04,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,1
1859-07-14 07:00:00,NA,NA,2,45,14.29,"45",NA,NA,NA,NA,54,NA,NA,NA,NA,NA,2
1859-07-14 14:00:00,NA,NA,1,22.5,12.02,"22.5",NA,NA,NA,NA,38,NA,NA,NA,NA,NA,1
1859-07-14 21:00:00,NA,NA,0,NA,14.29,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,0
1859-07-15 07:00:00,NA,NA,2,45,15,"45",NA,NA,NA,NA,65,NA,NA,NA,NA,NA,2
1859-07-15 14:00:00,NA,NA,3,180,16.66,"180",NA,NA,NA,NA,53,NA,NA,NA,NA,NA,5
1859-07-15 21:00:00,NA,NA,3,180,17.24,"180",NA,NA,NA,NA,75,NA,NA,NA,NA,NA,5
1859-07-16 07:00:00,NA,NA,1,202.5,15.92,"202.5",NA,NA,NA,NA,73,NA,NA,NA,NA,NA,1
1859-07-16 14:00:00,NA,NA,3,180,18.32,"180",NA,NA,NA,NA,60,NA,NA,NA,NA,NA,5
1859-07-16 21:00:00,NA,NA,1,202.5,20.59,"202.5",NA,NA,NA,NA,80,NA,NA,NA,NA,NA,1
1859-07-17 07:00:00,NA,NA,0,292.5,21.27,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,0
1859-07-17 14:00:00,NA,NA,2,292.5,22.96,"292.5",NA,NA,NA,NA,73,NA,NA,NA,NA,NA,2
1859-07-17 21:00:00,NA,NA,0,45,17.91,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,11
1859-07-18 07:00:00,NA,NA,1,45,15.2,"45",NA,NA,NA,NA,61,NA,NA,NA,NA,NA,1
1859-07-18 14:00:00,NA,NA,0,NA,16.97,"270",NA,NA,NA,NA,65,NA,NA,NA,NA,NA,0
1859-07-18 21:00:00,NA,NA,0,270,20.01,"270",NA,NA,NA,NA,89,NA,NA,NA,NA,NA,0
1859-07-19 07:00:00,NA,NA,0,157.5,19.23,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,1
1859-07-19 14:00:00,NA,NA,1,225,30.78,"225",NA,NA,NA,NA,75,NA,NA,NA,NA,NA,1
1859-07-19 21:00:00,NA,NA,1,225,16.19,"225",NA,NA,NA,NA,83,NA,NA,NA,NA,NA,0
1859-07-20 07:00:00,NA,NA,0,270,16.8,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,5
1859-07-20 14:00:00,NA,NA,2,315,18.02,"315",NA,NA,NA,NA,63,NA,NA,NA,NA,NA,2
1859-07-20 21:00:00,NA,NA,0,315,10.7,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,1
1859-07-21 07:00:00,NA,NA,2,292.5,10.57,"292.5",NA,NA,NA,NA,56,NA,NA,NA,NA,NA,2
1859-07-21 14:00:00,NA,NA,2,292.5,15.68,"292.5",NA,NA,NA,NA,56,NA,NA,NA,NA,NA,2
1859-07-21 21:00:00,NA,NA,2,247.5,14.22,"247.5",NA,NA,NA,NA,68,NA,NA,NA,NA,NA,1
1859-07-22 07:00:00,NA,NA,3,180,21.37,"180",NA,NA,NA,NA,81,NA,NA,NA,NA,NA,5
1859-07-22 14:00:00,NA,NA,3,225,22.62,"225",NA,NA,NA,NA,86,NA,NA,NA,NA,NA,11
1859-07-22 21:00:00,NA,NA,3,247.5,11.01,"247.5",NA,NA,NA,NA,61,NA,NA,NA,NA,NA,5
1859-07-23 07:00:00,NA,NA,2,315,9.08,"315",NA,NA,NA,NA,58,NA,NA,NA,NA,NA,2
1859-07-23 14:00:00,NA,NA,2,315,10.19,"315",NA,NA,NA,NA,49,NA,NA,NA,NA,NA,2
1859-07-23 21:00:00,NA,NA,2,247.5,10.02,"247.5",NA,NA,NA,NA,59,NA,NA,NA,NA,NA,1
1859-07-24 07:00:00,NA,NA,2,247.5,11.38,"247.5",NA,NA,NA,NA,47,NA,NA,NA,NA,NA,2
1859-07-24 14:00:00,NA,NA,2,247.5,21.71,"247.5",NA,NA,NA,NA,77,NA,NA,NA,NA,NA,2
1859-07-24 21:00:00,NA,NA,1,247.5,14.09,"247.5",NA,NA,NA,NA,72,NA,NA,NA,NA,NA,1
1859-07-25 07:00:00,NA,NA,1,225,14.53,"225",NA,NA,NA,NA,77,NA,NA,NA,NA,NA,1
1859-07-25 14:00:00,NA,NA,3,225,15.2,"225",NA,NA,NA,NA,52,NA,NA,NA,NA,NA,5
1859-07-25 21:00:00,NA,NA,0,0,15.44,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,1
1859-07-26 07:00:00,NA,NA,2,180,14.87,"180",NA,NA,NA,NA,88,NA,NA,NA,NA,NA,2
1859-07-26 14:00:00,NA,NA,2,157.5,19.54,"157.5",NA,NA,NA,NA,85,NA,NA,NA,NA,NA,2
1859-07-26 21:00:00,NA,NA,3,247.5,12.36,"247.5",NA,NA,NA,NA,76,NA,NA,NA,NA,NA,5
1859-07-27 07:00:00,NA,NA,3,270,13.78,"270",NA,NA,NA,NA,87,NA,NA,NA,NA,NA,5
1859-07-27 14:00:00,NA,NA,1,292.5,16.19,"292.5",NA,NA,NA,NA,83,NA,NA,NA,NA,NA,1
1859-07-27 21:00:00,NA,NA,3,315,13.99,"315",NA,NA,NA,NA,77,NA,NA,NA,NA,NA,5
1859-07-28 07:00:00,NA,NA,3,135,15.27,"135",NA,NA,NA,NA,73,NA,NA,NA,NA,NA,1
1859-07-28 14:00:00,NA,NA,2,315,17.24,"315",NA,NA,NA,NA,75,NA,NA,NA,NA,NA,2
1859-07-28 21:00:00,NA,NA,1,315,13.99,"315",NA,NA,NA,NA,77,NA,NA,NA,NA,NA,5
1859-07-29 07:00:00,NA,NA,1,247.5,17.47,"247.5",NA,NA,NA,NA,84,NA,NA,NA,NA,NA,1
1859-07-29 14:00:00,NA,NA,2,270,18.76,"270",NA,NA,NA,NA,64,NA,NA,NA,NA,NA,2
1859-07-29 21:00:00,NA,NA,0,NA,17,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,0
1859-07-30 07:00:00,NA,NA,0,NA,17,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,0
1859-07-30 14:00:00,NA,NA,1,247.5,14.56,"247.5",NA,NA,NA,NA,43,NA,NA,NA,NA,NA,0
1859-07-30 21:00:00,NA,NA,0,NA,17.03,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,0
1859-07-31 07:00:00,NA,NA,0,NA,18.83,"202.5",NA,NA,NA,NA,84,NA,NA,NA,NA,NA,0
1859-07-31 14:00:00,NA,NA,1,135,15.31,"135",NA,NA,NA,NA,44,NA,NA,NA,NA,NA,1
1859-07-31 21:00:00,NA,NA,0,180,12.73,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,2
1859-08-01,NA,NA,NA,NA,NA,NA,NA,0,"11:30 am","1:15 pm",NA,0,NA,21.48,NA,NA,NA
1859-08-01 07:00:00,22.22,NA,2,202.5,17.47,"202.5",1014.22,NA,NA,NA,70,NA,20.78,NA,17.78,21.11,1
1859-08-01 14:00:00,22.22,NA,1,180,21.37,"180",1014.19,NA,NA,NA,81,NA,22.22,NA,20,22.22,1
1859-08-01 21:00:00,22.22,NA,0,202.5,19.84,NA,1013.82,NA,NA,NA,80,NA,21.44,NA,18.89,21.11,1
1859-08-02,NA,NA,NA,NA,NA,NA,NA,0.23,"empty","empty",NA,0,NA,24.26,NA,NA,NA
1859-08-02 07:00:00,22.22,NA,1,247.5,18.46,"247.5",1017.61,NA,NA,NA,67,NA,22.78,NA,18.89,22.78,2
1859-08-02 14:00:00,22.78,NA,3,225,18.18,"225",1015.92,NA,NA,NA,54,NA,27.78,NA,20,26.11,5
1859-08-02 21:00:00,23.33,NA,0,270,13.21,NA,1017.54,NA,NA,NA,50,NA,22.22,NA,16.11,22.22,1
1859-08-03,NA,NA,NA,NA,NA,NA,NA,0,"9:45 pm","10 am",NA,0,NA,24.7,NA,NA,NA
1859-08-03 07:00:00,22.22,NA,1,247.5,6.47,"247.5",1015.58,NA,NA,NA,27,NA,20.56,NA,11.67,20.56,1
1859-08-03 14:00:00,24.44,NA,1,157.5,15.31,"67.5",1017.61,NA,NA,NA,44,NA,28.22,NA,18.89,26.67,1
1859-08-03 21:00:00,25.56,NA,1,157.5,22.96,"67.5",1015.04,NA,NA,NA,73,NA,25.33,NA,21.67,25,1
1859-08-04,NA,NA,NA,NA,NA,NA,NA,21.08,"10:30 am","12:30 pm",NA,0,NA,21.76,NA,NA,NA
1859-08-04 07:00:00,23.33,NA,0,202.5,22.28,"202.5",1009.28,NA,NA,NA,90,NA,21.39,NA,20,21.11,0
1859-08-04 14:00:00,22.78,NA,1,315,23.1,"315",1005.83,NA,NA,NA,90,NA,22.22,NA,20.56,21.67,1
1859-08-04 21:00:00,22.78,NA,1,225,21.81,"225",1009.14,NA,NA,NA,86,NA,21.67,NA,20,21.67,2
1859-08-05,NA,NA,NA,NA,NA,NA,NA,12.45,"7:35 pm","9:30 pm",NA,0,NA,22.44,NA,NA,NA
1859-08-05 07:00:00,23.33,NA,3,247.5,18.02,"247.5",1012.19,NA,NA,NA,63,NA,23.33,NA,18.89,23.33,5
1859-08-05 14:00:00,23.33,NA,2,247.5,17.85,"247.5",1010.5,NA,NA,NA,57,NA,26.39,NA,19.44,25,2
1859-08-05 21:00:00,21.11,NA,1,315,15.71,"315",1009.75,NA,NA,NA,77,NA,17.61,NA,15.56,17.78,1
1859-08-06,NA,NA,NA,NA,NA,NA,NA,2.03,"empty","empty",NA,0,NA,19.44,NA,NA,NA
1859-08-06 07:00:00,19.44,NA,3,315,12.87,"315",1012.6,NA,NA,NA,76,NA,15.56,NA,12.78,15,5
1859-08-06 14:00:00,20.56,NA,3,270,17.03,"270",1014.22,NA,NA,NA,66,NA,22.5,NA,17.78,21.67,5
1859-08-06 21:00:00,21.11,NA,2,247.5,15,"247.5",1012.53,NA,NA,NA,65,NA,20.28,NA,16.11,20,2
1859-08-07,NA,NA,NA,NA,NA,NA,NA,0.76,"7:15 am | 11 am","7:40 am | 3 pm",NA,0,NA,19.18,NA,NA,NA
1859-08-07 07:00:00,21.11,NA,3,225,16.12,"225",1006.91,NA,NA,NA,69,NA,20.33,NA,16.67,20,5
1859-08-07 14:00:00,21.11,NA,3,NA,12.43,"0",1008.06,NA,NA,NA,52,NA,21.11,NA,15,20.56,5
1859-08-07 21:00:00,19.44,NA,1,337.5,12.97,"337.5",1015.58,NA,NA,NA,71,NA,16.11,NA,13.33,16.11,1
1859-08-08,NA,NA,NA,NA,NA,NA,NA,2.03,"empty","empty",NA,0,NA,19.33,NA,NA,NA
1859-08-08 07:00:00,20,NA,1,NA,12.53,"247.5",1018.69,NA,NA,NA,66,NA,17.78,NA,13.33,16.67,0
1859-08-08 14:00:00,21.11,NA,0,225,17.03,"225",1019.1,NA,NA,NA,66,NA,22.44,NA,17.78,21.67,0
1859-08-08 21:00:00,20.56,NA,0,NA,14.66,NA,1021.67,NA,NA,NA,73,NA,17.78,NA,15,17.78,0
1859-08-09,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,21.76,NA,NA,NA
1859-08-09 07:00:00,20,NA,0,NA,17.47,NA,1025.53,NA,NA,NA,84,NA,20.56,NA,16.67,18.33,0
1859-08-09 14:00:00,22.78,NA,0,202.5,17.58,NA,1022.49,NA,NA,NA,60,NA,24.72,NA,18.89,23.89,0
1859-08-09 21:00:00,22.78,NA,0,NA,17.24,NA,1023.1,NA,NA,NA,75,NA,20,NA,17.22,20,0
1859-08-10,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,22.96,NA,NA,NA
1859-08-10 07:00:00,20,NA,0,NA,16.29,NA,1023.1,NA,NA,NA,78,NA,19.06,NA,16.11,18.33,0
1859-08-10 14:00:00,23.89,NA,0,180,19,NA,1022.08,NA,NA,NA,55,NA,27.67,NA,20.56,26.67,1
1859-08-10 21:00:00,23.89,NA,0,NA,20.15,NA,1019.98,NA,NA,NA,76,NA,22.22,NA,19.44,22.22,0
1859-08-11,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,21.91,NA,NA,NA
1859-08-11 07:00:00,23.89,NA,0,202.5,14.97,NA,1020.66,NA,NA,NA,55,NA,23.33,NA,17.22,22.78,1
1859-08-11 14:00:00,25,NA,0,180,21.57,"180",1018.76,NA,NA,NA,56,NA,28.89,NA,22.22,28.33,2
1859-08-11 21:00:00,25,NA,0,180,12.29,NA,1016.8,NA,NA,NA,43,NA,23.5,NA,16.11,23.33,1
1859-08-12,NA,NA,NA,NA,NA,NA,NA,0,"3:45 pm | 7:30 pm","3:53 pm | 9 pm",NA,0,NA,24.33,NA,NA,NA
1859-08-12 07:00:00,23.33,NA,1,225,14.09,"225",1017.61,NA,NA,NA,57,NA,21.67,NA,16.11,21.11,1
1859-08-12 14:00:00,25.56,NA,1,225,22.01,"225",1015.98,NA,NA,NA,59,NA,28.56,NA,22.22,27.78,1
1859-08-12 21:00:00,24.44,NA,1,225,19.67,"225",1015.98,NA,NA,NA,72,NA,22.89,NA,19.44,22.78,1
1859-08-13,NA,NA,NA,NA,NA,NA,NA,0.23,"empty","empty",NA,0,NA,25.46,NA,NA,NA
1859-08-13 07:00:00,23.89,NA,0,225,21.5,NA,1015.92,NA,NA,NA,75,NA,23.89,NA,20.56,23.33,0
1859-08-13 14:00:00,25.56,NA,2,247.5,22.01,"202.5",1013.28,NA,NA,NA,59,NA,28.33,NA,22.22,27.78,NA
1859-08-13 21:00:00,25.56,NA,0,270,20.79,NA,1013.55,NA,NA,NA,68,NA,24.17,NA,17.78,24.44,1
1859-08-14,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,24.48,NA,NA,NA
1859-08-14 07:00:00,23.89,NA,2,45,17.27,"45",1015.78,NA,NA,NA,63,NA,22.78,NA,18.33,22.78,2
1859-08-14 14:00:00,25.56,NA,1,45,15.31,"45",1014.22,NA,NA,NA,44,NA,27.89,NA,18.89,26.67,1
1859-08-14 21:00:00,24.44,NA,1,45,18.46,"45",1016.26,NA,NA,NA,61,NA,22.78,NA,18.89,22.78,1
1859-08-15,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,22.37,NA,NA,NA
1859-08-15 07:00:00,22.22,NA,3,22.5,17.27,"22.5",1019.98,NA,NA,NA,88,NA,17.78,NA,16.11,17.22,5
1859-08-15 14:00:00,24.44,NA,3,45,15.31,"45",1019.3,NA,NA,NA,44,NA,27.11,NA,18.89,26.67,5
1859-08-15 21:00:00,22.78,NA,0,22.5,19.37,NA,1020.12,NA,NA,NA,76,NA,22.22,NA,18.89,21.67,2
1859-08-16,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,21.79,NA,NA,NA
1859-08-16 07:00:00,20,NA,1,0,16.19,"0",1022.69,NA,NA,NA,83,NA,17.5,NA,15.56,17.22,1
1859-08-16 14:00:00,23.89,NA,3,45,16.66,"45",1022.69,NA,NA,NA,53,NA,26.11,NA,18.89,25,5
1859-08-16 21:00:00,23.33,NA,0,45,19.37,NA,1022.62,NA,NA,NA,76,NA,21.78,NA,18.89,21.67,1
1859-08-17,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,21.48,NA,NA,NA
1859-08-17 07:00:00,20.56,NA,1,22.5,15.71,"22.5",1024.18,NA,NA,NA,77,NA,17.78,NA,15.56,17.78,2
1859-08-17 14:00:00,23.89,NA,0,45,19.54,NA,1022.49,NA,NA,NA,85,NA,26.11,NA,18.33,25.56,1
1859-08-17 21:00:00,23.33,NA,0,NA,17.91,NA,1020.39,NA,NA,NA,75,NA,20.56,NA,17.78,20.56,0
1859-08-18,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,22.96,NA,NA,NA
1859-08-18 07:00:00,21.11,NA,NA,67.5,17.47,NA,1017.61,NA,NA,NA,84,NA,18.33,NA,16.67,18.33,0
1859-08-18 14:00:00,24.44,NA,1,225,16.05,"225",1013.88,NA,NA,NA,45,NA,27.78,NA,19.44,27.22,1
1859-08-18 21:00:00,23.89,NA,0,NA,19.2,NA,1009.41,NA,NA,NA,70,NA,21.11,NA,17.78,21.11,0
1859-08-19,NA,NA,NA,NA,NA,NA,NA,4.06,"1:30 am","8:15 am",NA,0,NA,18.74,NA,NA,NA
1859-08-19 07:00:00,20,NA,3,22.5,14.87,"22.5",1010.23,NA,NA,NA,88,NA,15.39,NA,13.89,15,5
1859-08-19 14:00:00,21.11,NA,2,22.5,17.74,"45",1012.87,NA,NA,NA,66,NA,22.5,NA,18.33,22.22,2
1859-08-19 21:00:00,20.56,NA,1,0,12.16,"0",1015.85,NA,NA,NA,58,NA,18.33,NA,13.89,18.33,1
1859-08-20,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,19.31,NA,NA,NA
1859-08-20 07:00:00,18.89,NA,0,22.5,10.5,NA,1019.44,NA,NA,NA,60,NA,15.56,NA,11.67,15.56,0
1859-08-20 14:00:00,20,NA,0,315,10.6,NA,1019.91,NA,NA,NA,39,NA,23.33,NA,15,22.78,0
1859-08-20 21:00:00,21.11,NA,0,225,13.31,NA,1019.91,NA,NA,NA,59,NA,19.06,NA,15,19.44,1
1859-08-21,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,23.46,NA,NA,NA
1859-08-21 07:00:00,20.56,NA,2,225,21.61,"225",1021.74,NA,NA,NA,62,NA,22.78,NA,16.67,21.67,2
1859-08-21 14:00:00,23.89,NA,0,225,14.56,NA,1021,NA,NA,NA,66,NA,26.67,NA,18.33,26.11,2
1859-08-21 21:00:00,23.33,NA,0,225,16.8,NA,1021.33,NA,NA,NA,70,NA,20.94,NA,17.22,20.56,1
1859-08-22,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,22.53,NA,NA,NA
1859-08-22 07:00:00,20.56,NA,0,0,16.36,NA,1022.69,NA,NA,NA,78,NA,18.61,NA,16.11,18.33,1
1859-08-22 14:00:00,24.44,NA,2,90,17.71,"90",1021.67,NA,NA,NA,51,NA,27.33,NA,20,26.67,2
1859-08-22 21:00:00,23.33,NA,0,90,19.51,NA,1021.27,NA,NA,NA,70,NA,21.67,NA,17.78,21.11,2
1859-08-23,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,21.79,NA,NA,NA
1859-08-23 07:00:00,18.89,NA,1,45,11.82,"45",1023.98,NA,NA,NA,51,NA,19.5,NA,14.44,20,1
1859-08-23 14:00:00,23.33,NA,3,180,14.56,"180",1022.15,NA,NA,NA,66,NA,27.22,NA,18.33,26.11,5
1859-08-23 21:00:00,23.33,NA,2,157.5,17.03,"157.5",1020.93,NA,NA,NA,66,NA,21.67,NA,17.78,21.67,2
1859-08-24,NA,NA,NA,NA,NA,NA,NA,0,"12:30 pm","10 pm",NA,0,NA,19.72,NA,NA,NA
1859-08-24 07:00:00,22.22,NA,3,180,17.68,NA,1019.3,NA,NA,NA,79,NA,20,NA,17.22,19.44,5
1859-08-24 14:00:00,22.22,NA,2,157.5,20.01,"157.5",1016.86,NA,NA,NA,89,NA,19.72,NA,18.33,19.44,2
1859-08-24 21:00:00,22.78,NA,3,180,20.01,"180",1013.61,NA,NA,NA,89,NA,19.44,NA,18.33,19.44,5
1859-08-25,NA,NA,NA,NA,NA,NA,NA,14.99,"empty","empty",NA,0,NA,22.17,NA,NA,NA
1859-08-25 07:00:00,22.78,NA,1,225,20.28,"225",1011.92,NA,NA,NA,85,NA,20.83,NA,18.89,20.56,1
1859-08-25 14:00:00,23.33,NA,1,270,20.01,"270",1010.77,NA,NA,NA,68,NA,24.44,NA,20,24.44,1
1859-08-25 21:00:00,22.78,NA,1,270,17.47,"270",1011.72,NA,NA,NA,70,NA,21.22,NA,17.78,21.11,1
1859-08-26,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,21.33,NA,NA,NA
1859-08-26 07:00:00,21.67,NA,3,270,17.24,"270",1015.1,NA,NA,NA,75,NA,20.17,NA,17.22,20,5
1859-08-26 14:00:00,22.78,NA,3,270,16.83,"270",1013.48,NA,NA,NA,59,NA,23.89,NA,18.33,23.33,5
1859-08-26 21:00:00,22.22,NA,1,270,17.24,"270",1012.12,NA,NA,NA,75,NA,20,NA,17.22,20,1
1859-08-27,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,18.92,NA,NA,NA
1859-08-27 07:00:00,20.56,NA,2,337.5,16.19,"337.5",1011.58,NA,NA,NA,85,NA,18.61,NA,15.56,17.22,2
1859-08-27 14:00:00,21.67,NA,2,292.5,17.64,"292.5",1010.23,NA,NA,NA,85,NA,21.67,NA,19.44,21.11,2
1859-08-27 21:00:00,20.56,NA,1,315,12.53,"315",1014.09,NA,NA,NA,66,NA,16.5,NA,13.33,16.67,1
