"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"FortPeelRiver","67.43","-135",NA,"America/Inuvik","7","71052","2201601"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","cv","dd","hd","pr","ptb","pte","sd","ta","w"
1864-03-17 21:00:00,NA,135,NA,NA,NA,NA,NA,-21.11,1
1864-03-18,NA,NA,NA,NA,"11 pm",NA,NA,NA,NA
1864-03-18 07:00:00,NA,135,NA,NA,NA,NA,NA,-20.56,1
1864-03-18 14:00:00,NA,135,NA,NA,NA,NA,NA,-12.22,1
1864-03-18 21:00:00,NA,315,NA,NA,NA,NA,NA,-20.56,2
1864-03-19 07:00:00,NA,315,NA,NA,NA,NA,NA,-20,1
1864-03-19 14:00:00,NA,315,NA,NA,NA,NA,NA,-13.33,2
1864-03-19 21:00:00,NA,315,NA,NA,NA,NA,NA,-20.56,2
1864-03-20,NA,NA,NA,5.08,NA,"3 pm",50.8,NA,NA
1864-03-20 07:00:00,NA,315,NA,NA,NA,NA,NA,-20.56,2
1864-03-20 14:00:00,NA,315,NA,NA,NA,NA,NA,-15,2
1864-03-20 21:00:00,NA,315,NA,NA,NA,NA,NA,-19.44,1
1864-03-21 07:00:00,NA,0,NA,NA,NA,NA,NA,-23.33,1
1864-03-21 14:00:00,NA,0,NA,NA,NA,NA,NA,-14.44,1
1864-03-21 21:00:00,NA,90,NA,NA,NA,NA,NA,-21.67,2
1864-03-22 07:00:00,NA,90,NA,NA,NA,NA,NA,-21.11,1
1864-03-22 14:00:00,NA,90,NA,NA,NA,NA,NA,-12.22,1
1864-03-22 21:00:00,NA,90,NA,NA,NA,NA,NA,-22.22,1
1864-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-03-23 07:00:00,NA,135,NA,NA,NA,NA,NA,-32.22,1
1864-03-23 14:00:00,NA,135,NA,NA,NA,NA,NA,-13.33,1
1864-03-23 21:00:00,NA,135,NA,NA,NA,NA,NA,-27.78,1
1864-03-24 07:00:00,NA,90,NA,NA,NA,NA,NA,-32.22,1
1864-03-24 14:00:00,NA,90,NA,NA,NA,NA,NA,-17.78,1
1864-03-24 21:00:00,NA,90,NA,NA,NA,NA,NA,-28.89,1
1864-03-25 07:00:00,NA,90,NA,NA,NA,NA,NA,-32.78,1
1864-03-25 14:00:00,NA,90,NA,NA,NA,NA,NA,-16.67,1
1864-03-25 21:00:00,NA,90,NA,NA,NA,NA,NA,-33.89,1
1864-03-26 07:00:00,NA,90,NA,NA,NA,NA,NA,-33.33,1
1864-03-26 14:00:00,NA,90,NA,NA,NA,NA,NA,-18.33,2
1864-03-26 21:00:00,NA,90,NA,NA,NA,NA,NA,-32.78,1
1864-03-27 07:00:00,NA,90,NA,NA,NA,NA,NA,-30.56,1
1864-03-27 14:00:00,NA,90,NA,NA,NA,NA,NA,-15.56,1
1864-03-27 21:00:00,NA,90,NA,NA,NA,NA,NA,-28.33,1
1864-03-28 07:00:00,NA,90,NA,NA,NA,NA,NA,-32.22,1
1864-03-28 14:00:00,NA,270,NA,NA,NA,NA,NA,-15,1
1864-03-28 21:00:00,NA,135,NA,NA,NA,NA,NA,-25.56,1
1864-03-29 07:00:00,NA,90,NA,NA,NA,NA,NA,-24.44,1
1864-03-29 14:00:00,NA,270,NA,NA,NA,NA,NA,-10.56,1
1864-03-29 21:00:00,NA,90,NA,NA,NA,NA,NA,-21.11,1
1864-03-30 07:00:00,NA,90,NA,NA,NA,NA,NA,-20.56,1
1864-03-30 14:00:00,NA,0,NA,NA,NA,NA,NA,-13.33,2
1864-03-30 21:00:00,NA,0,NA,NA,NA,NA,NA,-21.67,1
1864-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-03-31 07:00:00,NA,0,NA,NA,NA,NA,NA,-21.11,1
1864-03-31 14:00:00,NA,0,NA,NA,NA,NA,NA,-13.89,2
1864-03-31 21:00:00,NA,0,NA,NA,NA,NA,NA,-23.33,1
1864-04-01 07:00:00,NA,135,NA,NA,NA,NA,NA,-20.56,1
1864-04-01 14:00:00,NA,135,NA,NA,NA,NA,NA,-7.78,2
1864-04-01 21:00:00,NA,135,NA,NA,NA,NA,NA,-20.56,2
1864-04-02 07:00:00,NA,315,NA,NA,NA,NA,NA,-19.44,5
1864-04-02 14:00:00,NA,315,NA,NA,NA,NA,NA,-6.67,5
1864-04-02 21:00:00,NA,0,NA,NA,NA,NA,NA,-15,2
1864-04-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,-13.33,0
1864-04-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,-7.22,0
1864-04-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,-15,0
1864-04-04,NA,NA,NA,NA,"9 am",NA,NA,NA,NA
1864-04-04 07:00:00,NA,0,NA,NA,NA,NA,NA,-15,2
1864-04-04 14:00:00,NA,270,NA,NA,NA,NA,NA,-9.44,5
1864-04-04 21:00:00,NA,0,NA,NA,NA,NA,NA,-17.22,2
1864-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-05 07:00:00,NA,0,NA,NA,NA,NA,NA,-15,1
1864-04-05 14:00:00,NA,0,NA,NA,NA,NA,NA,-7.22,1
1864-04-05 21:00:00,NA,0,NA,NA,NA,NA,NA,-16.11,1
1864-04-06,NA,NA,NA,NA,NA,"10 pm",NA,NA,NA
1864-04-06 07:00:00,NA,0,NA,NA,NA,NA,NA,-14.44,5
1864-04-06 14:00:00,NA,0,NA,NA,NA,NA,NA,-6.67,5
1864-04-06 21:00:00,NA,0,NA,NA,NA,NA,NA,-15.56,2
1864-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-07 07:00:00,NA,90,NA,NA,NA,NA,NA,-20.56,1
1864-04-07 14:00:00,NA,90,NA,NA,NA,NA,NA,-15,1
1864-04-07 21:00:00,NA,90,NA,NA,NA,NA,NA,-12.78,1
1864-04-08,NA,NA,NA,NA,"6 pm","2 pm",NA,NA,NA
1864-04-08 07:00:00,NA,90,NA,NA,NA,NA,NA,-23.33,1
1864-04-08 14:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,2
1864-04-08 21:00:00,NA,0,NA,NA,NA,NA,NA,-12.22,2
1864-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-09 07:00:00,NA,90,NA,NA,NA,NA,NA,-20.56,1
1864-04-09 14:00:00,NA,0,NA,NA,NA,NA,NA,-16.11,1
1864-04-09 21:00:00,NA,90,NA,NA,NA,NA,NA,-20.56,1
1864-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-10 07:00:00,NA,90,NA,NA,NA,NA,NA,-28.89,1
1864-04-10 14:00:00,NA,180,NA,NA,NA,NA,NA,-15,1
1864-04-10 21:00:00,NA,180,NA,NA,NA,NA,NA,-23.33,1
1864-04-11,NA,NA,NA,NA,"10 pm",NA,NA,NA,NA
1864-04-11 07:00:00,NA,90,NA,NA,NA,NA,NA,-28.89,1
1864-04-11 14:00:00,NA,315,NA,NA,NA,NA,NA,-11.11,1
1864-04-11 21:00:00,NA,270,NA,NA,NA,NA,NA,-18.33,1
1864-04-12,NA,NA,NA,NA,NA,"2 pm",NA,NA,NA
1864-04-12 07:00:00,NA,270,NA,NA,NA,NA,NA,-20.56,1
1864-04-12 14:00:00,NA,270,NA,NA,NA,NA,NA,-5,1
1864-04-12 21:00:00,NA,270,NA,NA,NA,NA,NA,-20.56,1
1864-04-13,NA,NA,NA,NA,"10 am",NA,NA,NA,NA
1864-04-13 07:00:00,NA,0,NA,NA,NA,NA,NA,-23.33,1
1864-04-13 14:00:00,NA,0,NA,NA,NA,NA,NA,-7.78,2
1864-04-13 21:00:00,NA,0,NA,NA,NA,NA,NA,-20.56,2
1864-04-14 07:00:00,NA,0,NA,NA,NA,NA,NA,-20.56,2
1864-04-14 14:00:00,NA,0,NA,NA,NA,NA,NA,-12.22,16
1864-04-14 21:00:00,NA,315,NA,NA,NA,NA,NA,-20.56,11
1864-04-15,NA,NA,NA,NA,NA,"7 am",NA,NA,NA
1864-04-15 07:00:00,NA,180,NA,NA,NA,NA,NA,-15,1
1864-04-15 14:00:00,NA,0,NA,NA,NA,NA,NA,-12.78,1
1864-04-15 21:00:00,NA,0,NA,NA,NA,NA,NA,-20.56,1
1864-04-16 07:00:00,NA,180,NA,NA,NA,NA,NA,-19.44,1
1864-04-16 14:00:00,NA,180,NA,NA,NA,NA,NA,-13.33,1
1864-04-16 21:00:00,NA,315,NA,NA,NA,NA,NA,-15,2
1864-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-17 07:00:00,NA,315,NA,NA,NA,NA,NA,-16.11,1
1864-04-17 14:00:00,NA,315,NA,NA,NA,NA,NA,-7.78,1
1864-04-17 21:00:00,NA,90,NA,NA,NA,NA,NA,-19.44,1
1864-04-18 07:00:00,NA,90,NA,NA,NA,NA,NA,-19.44,2
1864-04-18 14:00:00,NA,90,NA,NA,NA,NA,NA,-12.78,2
1864-04-18 21:00:00,NA,90,NA,NA,NA,NA,NA,-18.89,1
1864-04-19,NA,NA,NA,NA,"8 pm","3 am",NA,NA,NA
1864-04-19 07:00:00,NA,0,NA,NA,NA,NA,NA,-19.44,1
1864-04-19 14:00:00,NA,0,NA,NA,NA,NA,NA,-12.22,1
1864-04-19 21:00:00,NA,270,NA,NA,NA,NA,NA,-20,5
1864-04-20 07:00:00,NA,90,NA,NA,NA,NA,NA,-20,2
1864-04-20 14:00:00,NA,90,NA,NA,NA,NA,NA,-10,1
1864-04-20 21:00:00,NA,315,NA,NA,NA,NA,NA,-21.11,1
1864-04-21 07:00:00,NA,270,NA,NA,NA,NA,NA,-15.56,1
1864-04-21 14:00:00,NA,270,NA,NA,NA,NA,NA,-7.78,1
1864-04-21 21:00:00,NA,180,NA,NA,NA,NA,NA,-19.44,2
1864-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 07:00:00,NA,270,NA,NA,NA,NA,NA,-20,11
1864-04-22 14:00:00,NA,270,NA,NA,NA,NA,NA,-13.33,11
1864-04-22 21:00:00,NA,180,NA,NA,NA,NA,NA,-23.33,5
1864-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 07:00:00,NA,180,NA,NA,NA,NA,NA,-15.56,1
1864-04-23 14:00:00,NA,180,NA,NA,NA,NA,NA,-6.67,1
1864-04-23 21:00:00,NA,180,NA,NA,NA,NA,NA,-15,1
1864-04-24 07:00:00,NA,180,NA,NA,NA,NA,NA,-9.44,1
1864-04-24 14:00:00,NA,180,NA,NA,NA,NA,NA,1.67,1
1864-04-24 21:00:00,NA,180,NA,NA,NA,NA,NA,-10,2
1864-04-25 07:00:00,NA,180,NA,NA,NA,NA,NA,-3.89,1
1864-04-25 14:00:00,NA,180,NA,NA,NA,NA,NA,3.33,1
1864-04-25 21:00:00,NA,225,NA,NA,NA,NA,NA,-2.22,1
1864-04-26 07:00:00,NA,180,NA,NA,NA,NA,NA,-4.44,11
1864-04-26 14:00:00,NA,180,NA,NA,NA,NA,NA,2.22,11
1864-04-26 21:00:00,NA,0,NA,NA,NA,NA,NA,-2.78,2
1864-04-27 07:00:00,NA,180,NA,NA,NA,NA,NA,1.67,2
1864-04-27 14:00:00,NA,180,NA,NA,NA,NA,NA,8.89,11
1864-04-27 21:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,1
1864-04-28,NA,NA,NA,NA,"6 pm",NA,NA,NA,NA
1864-04-28 07:00:00,NA,180,NA,NA,NA,NA,NA,7.22,2
1864-04-28 14:00:00,NA,315,NA,NA,NA,NA,NA,0,2
1864-04-28 21:00:00,NA,0,NA,NA,NA,NA,NA,-9.44,5
1864-04-29 07:00:00,NA,0,NA,NA,NA,NA,NA,-4.44,5
1864-04-29 14:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,5
1864-04-29 21:00:00,NA,0,NA,NA,NA,NA,NA,-12.22,1
1864-04-30,NA,NA,NA,NA,NA,"5 am",NA,NA,NA
1864-04-30 07:00:00,NA,0,NA,NA,NA,NA,NA,-9.44,1
1864-04-30 14:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,1
1864-04-30 21:00:00,NA,0,NA,NA,NA,NA,NA,-12.78,1
1864-05-01 07:00:00,NA,135,NA,NA,NA,NA,NA,-9.44,1
1864-05-01 14:00:00,NA,135,NA,NA,NA,NA,NA,0,1
1864-05-01 21:00:00,NA,135,NA,NA,NA,NA,NA,-8.33,1
1864-05-02 07:00:00,NA,90,NA,NA,NA,NA,NA,-3.89,2
1864-05-02 14:00:00,NA,90,NA,NA,NA,NA,NA,0.56,2
1864-05-02 21:00:00,NA,90,NA,NA,NA,NA,NA,-12.22,1
1864-05-03 07:00:00,NA,90,NA,NA,NA,NA,NA,-9.44,5
1864-05-03 14:00:00,NA,90,NA,NA,NA,NA,NA,2.22,2
1864-05-03 21:00:00,NA,0,NA,NA,NA,NA,NA,-9.44,1
1864-05-04 07:00:00,NA,90,NA,NA,NA,NA,NA,-3.89,1
1864-05-04 14:00:00,NA,270,NA,NA,NA,NA,NA,11.11,20
1864-05-04 21:00:00,NA,315,NA,NA,NA,NA,NA,4.44,11
1864-05-05,NA,NA,NA,NA,"11 pm",NA,NA,NA,NA
1864-05-05 07:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,5
1864-05-05 14:00:00,NA,45,NA,NA,NA,NA,NA,1.11,2
1864-05-05 21:00:00,NA,0,NA,NA,NA,NA,NA,-6.67,1
1864-05-06,NA,NA,NA,76.2,NA,"8 am",NA,NA,NA
1864-05-06 07:00:00,NA,0,NA,NA,NA,NA,NA,1.67,1
1864-05-06 14:00:00,NA,45,NA,NA,NA,NA,NA,4.44,1
1864-05-06 21:00:00,NA,45,NA,NA,NA,NA,NA,-4.44,1
1864-05-07 07:00:00,NA,180,NA,NA,NA,NA,NA,4.44,1
1864-05-07 14:00:00,NA,45,NA,NA,NA,NA,NA,7.22,1
1864-05-07 21:00:00,NA,45,NA,NA,NA,NA,NA,-1.11,1
1864-05-08 07:00:00,NA,45,NA,NA,NA,NA,NA,1.67,1
1864-05-08 14:00:00,NA,90,NA,NA,NA,NA,NA,4.44,2
1864-05-08 21:00:00,NA,135,NA,NA,NA,NA,NA,2.78,2
1864-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-09 07:00:00,NA,180,NA,NA,NA,NA,NA,2.22,1
1864-05-09 14:00:00,NA,270,NA,NA,NA,NA,NA,7.22,1
1864-05-09 21:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,1
1864-05-10,NA,NA,NA,NA,"1 am","8 am",NA,NA,NA
1864-05-10 07:00:00,NA,0,NA,NA,NA,NA,NA,1.11,1
1864-05-10 14:00:00,NA,0,NA,NA,NA,NA,NA,4.44,2
1864-05-10 21:00:00,NA,0,NA,NA,NA,NA,NA,-2.78,2
1864-05-11 07:00:00,NA,0,NA,NA,NA,NA,NA,-9.44,2
1864-05-11 14:00:00,NA,0,NA,NA,NA,NA,NA,-4.44,2
1864-05-11 21:00:00,NA,0,NA,NA,NA,NA,NA,-10,2
1864-05-12 07:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,2
1864-05-12 14:00:00,NA,0,NA,NA,NA,NA,NA,1.67,2
1864-05-12 21:00:00,NA,0,NA,NA,NA,NA,NA,-6.67,2
1864-05-13 07:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,1
1864-05-13 14:00:00,NA,0,NA,NA,NA,NA,NA,7.22,1
1864-05-13 21:00:00,NA,0,NA,NA,NA,NA,NA,4.44,1
1864-05-14 07:00:00,NA,180,NA,NA,NA,NA,NA,1.11,1
1864-05-14 14:00:00,NA,180,NA,NA,NA,NA,NA,8.33,1
1864-05-14 21:00:00,NA,45,NA,NA,NA,NA,NA,4.44,1
1864-05-15 07:00:00,NA,45,NA,NA,NA,NA,NA,2.22,1
1864-05-15 14:00:00,NA,45,NA,NA,NA,NA,NA,7.22,1
1864-05-15 21:00:00,NA,135,NA,NA,NA,NA,NA,2.78,1
1864-05-16 07:00:00,NA,45,NA,NA,NA,NA,NA,3.89,1
1864-05-16 14:00:00,NA,45,NA,NA,NA,NA,NA,8.89,1
1864-05-16 21:00:00,NA,45,NA,NA,NA,NA,NA,2.78,1
1864-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-17 07:00:00,NA,225,NA,NA,NA,NA,NA,7.22,1
1864-05-17 14:00:00,NA,315,NA,NA,NA,NA,NA,11.11,1
1864-05-17 21:00:00,NA,0,NA,NA,NA,NA,NA,2.22,1
1864-05-18 07:00:00,NA,0,NA,NA,NA,NA,NA,3.33,1
1864-05-18 14:00:00,NA,0,NA,NA,NA,NA,NA,8.89,1
1864-05-18 21:00:00,NA,0,NA,NA,NA,NA,NA,0,1
1864-05-19 07:00:00,NA,180,NA,NA,NA,NA,NA,4.44,1
1864-05-19 14:00:00,NA,180,NA,NA,NA,NA,NA,10,1
1864-05-19 21:00:00,NA,225,NA,NA,NA,NA,NA,-1.11,1
1864-05-20,NA,NA,NA,NA,"4 pm",NA,NA,NA,NA
1864-05-20 07:00:00,NA,0,NA,NA,NA,NA,NA,0,5
1864-05-20 14:00:00,NA,0,NA,NA,NA,NA,NA,1.67,5
1864-05-20 21:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,2
1864-05-21,NA,NA,NA,50.8,NA,"5 pm",NA,NA,NA
1864-05-21 07:00:00,NA,0,NA,NA,NA,NA,NA,1.67,1
1864-05-21 14:00:00,NA,0,NA,NA,NA,NA,NA,7.78,1
1864-05-21 21:00:00,NA,0,NA,NA,NA,NA,NA,0.56,1
1864-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 07:00:00,NA,225,NA,NA,NA,NA,NA,7.22,1
1864-05-22 14:00:00,NA,225,NA,NA,NA,NA,NA,11.67,1
1864-05-22 21:00:00,NA,270,NA,NA,NA,NA,NA,0.56,1
1864-05-23 07:00:00,NA,0,NA,NA,NA,NA,NA,1.67,1
1864-05-23 14:00:00,NA,0,NA,NA,NA,NA,NA,6.67,1
1864-05-23 21:00:00,NA,0,NA,NA,NA,NA,NA,0.56,1
1864-05-24 07:00:00,NA,45,NA,NA,NA,NA,NA,1.67,2
1864-05-24 14:00:00,NA,0,NA,NA,NA,NA,NA,6.11,2
1864-05-24 21:00:00,NA,0,NA,NA,NA,NA,NA,1.11,2
1864-05-25,NA,NA,NA,NA,"11 pm",NA,NA,NA,NA
1864-05-25 07:00:00,NA,0,NA,NA,NA,NA,NA,2.22,2
1864-05-25 14:00:00,NA,0,NA,NA,NA,NA,NA,5.56,5
1864-05-25 21:00:00,NA,0,NA,NA,NA,NA,NA,-1.67,2
1864-05-26,NA,NA,NA,50.8,NA,"10 am",NA,NA,NA
1864-05-26 07:00:00,NA,0,NA,NA,NA,NA,NA,0,1
1864-05-26 14:00:00,NA,315,NA,NA,NA,NA,NA,12.22,1
1864-05-26 21:00:00,NA,0,NA,NA,NA,NA,NA,0,1
1864-05-27 07:00:00,NA,180,NA,NA,NA,NA,NA,7.22,1
1864-05-27 14:00:00,NA,180,NA,NA,NA,NA,NA,10,2
1864-05-27 21:00:00,NA,90,NA,NA,NA,NA,NA,3.33,1
1864-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-28 07:00:00,NA,180,NA,NA,NA,NA,NA,7.78,5
1864-05-28 14:00:00,NA,180,NA,NA,NA,NA,NA,13.33,5
1864-05-28 21:00:00,NA,180,NA,NA,NA,NA,NA,7.22,1
1864-05-29 07:00:00,NA,180,NA,NA,NA,NA,NA,2.78,1
1864-05-29 14:00:00,NA,180,NA,NA,NA,NA,NA,8.89,1
1864-05-29 21:00:00,NA,180,NA,NA,NA,NA,NA,0.56,1
1864-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-30 07:00:00,NA,270,NA,NA,NA,NA,NA,2.22,1
1864-05-30 14:00:00,NA,270,NA,NA,NA,NA,NA,13.89,5
1864-05-30 21:00:00,NA,315,NA,NA,NA,NA,NA,9.44,2
1864-05-31 07:00:00,NA,180,NA,NA,NA,NA,NA,8.89,1
1864-05-31 14:00:00,NA,180,NA,NA,NA,NA,NA,16.11,1
1864-05-31 21:00:00,NA,180,NA,NA,NA,NA,NA,7.22,1
1864-06-01 07:00:00,NA,270,NA,NA,NA,NA,NA,7.78,2
1864-06-01 14:00:00,NA,0,NA,NA,NA,NA,NA,15.56,5
1864-06-01 21:00:00,NA,0,NA,NA,NA,NA,NA,7.22,5
1864-06-02,NA,NA,NA,NA,"7 pm","2 am",NA,NA,NA
1864-06-02 07:00:00,NA,0,NA,NA,NA,NA,NA,8.89,5
1864-06-02 14:00:00,NA,0,NA,NA,NA,NA,NA,13.33,2
1864-06-02 21:00:00,NA,0,NA,NA,NA,NA,NA,1.11,2
1864-06-03 07:00:00,NA,0,NA,NA,NA,NA,NA,8.33,2
1864-06-03 14:00:00,NA,0,NA,NA,NA,NA,NA,12.78,1
1864-06-03 21:00:00,NA,0,NA,NA,NA,NA,NA,0.56,1
1864-06-04 07:00:00,NA,0,NA,NA,NA,NA,NA,1.67,5
1864-06-04 14:00:00,NA,0,NA,NA,NA,NA,NA,7.22,5
1864-06-04 21:00:00,NA,0,NA,NA,NA,NA,NA,0,5
1864-06-05 07:00:00,NA,0,NA,NA,NA,NA,NA,0.56,5
1864-06-05 14:00:00,NA,0,NA,NA,NA,NA,NA,6.67,5
1864-06-05 21:00:00,NA,0,NA,NA,NA,NA,NA,-0.56,5
1864-06-06,NA,NA,NA,NA,"10 am",NA,NA,NA,NA
1864-06-06 07:00:00,NA,0,NA,NA,NA,NA,NA,0.56,5
1864-06-06 14:00:00,NA,0,NA,NA,NA,NA,NA,2.78,5
1864-06-06 21:00:00,NA,0,NA,NA,NA,NA,NA,-0.56,5
1864-06-07 07:00:00,NA,0,NA,NA,NA,NA,NA,-0.56,5
1864-06-07 14:00:00,NA,0,NA,NA,NA,NA,NA,2.78,5
1864-06-07 21:00:00,NA,0,NA,NA,NA,NA,NA,3.33,5
1864-06-08,NA,NA,NA,76.2,NA,"6 pm",NA,NA,NA
1864-06-08 07:00:00,NA,0,NA,NA,NA,NA,NA,-2.22,2
1864-06-08 14:00:00,NA,0,NA,NA,NA,NA,NA,2.22,1
1864-06-08 21:00:00,NA,0,NA,NA,NA,NA,NA,7.22,1
1864-06-09 07:00:00,NA,270,NA,NA,NA,NA,NA,3.33,1
1864-06-09 14:00:00,NA,270,NA,NA,NA,NA,NA,13.89,1
1864-06-09 21:00:00,NA,270,NA,NA,NA,NA,NA,6.11,1
1864-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-10 07:00:00,NA,180,NA,NA,NA,NA,NA,7.22,1
1864-06-10 14:00:00,NA,315,NA,NA,NA,NA,NA,15.56,2
1864-06-10 21:00:00,NA,315,NA,NA,NA,NA,NA,11.67,2
1864-06-11 07:00:00,NA,315,NA,NA,NA,NA,NA,7.78,1
1864-06-11 14:00:00,NA,315,NA,NA,NA,NA,NA,17.78,1
1864-06-11 21:00:00,NA,315,NA,NA,NA,NA,NA,11.67,1
1864-06-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,8.89,0
1864-06-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,18.33,0
1864-06-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,8.33,0
1864-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-13 07:00:00,NA,0,NA,NA,NA,NA,NA,8.33,2
1864-06-13 14:00:00,NA,315,NA,NA,NA,NA,NA,11.11,5
1864-06-13 21:00:00,NA,315,NA,NA,NA,NA,NA,1.67,5
1864-06-14 07:00:00,NA,270,NA,NA,NA,NA,NA,7.78,1
1864-06-14 14:00:00,NA,180,NA,NA,NA,NA,NA,18.89,1
1864-06-14 21:00:00,NA,0,NA,NA,NA,NA,NA,12.22,1
1864-06-15 07:00:00,NA,270,NA,NA,NA,NA,NA,11.67,2
1864-06-15 14:00:00,NA,270,NA,NA,NA,NA,NA,21.67,1
1864-06-15 21:00:00,NA,180,NA,NA,NA,NA,NA,12.78,1
1864-06-16 07:00:00,NA,270,NA,NA,NA,NA,NA,6.11,5
1864-06-16 14:00:00,NA,270,NA,NA,NA,NA,NA,20,1
1864-06-16 21:00:00,NA,270,NA,NA,NA,NA,NA,2.78,1
1864-06-17 07:00:00,NA,270,NA,NA,NA,NA,NA,3.89,2
1864-06-17 14:00:00,NA,0,NA,NA,NA,NA,NA,6.11,1
1864-06-17 21:00:00,NA,270,NA,NA,NA,NA,NA,2.22,1
1864-06-18,NA,NA,NA,NA,"4 pm","10 pm",NA,NA,NA
1864-06-18 07:00:00,NA,0,NA,NA,NA,NA,NA,3.33,5
1864-06-18 14:00:00,NA,0,NA,NA,NA,NA,NA,6.11,2
1864-06-18 21:00:00,NA,0,NA,NA,NA,NA,NA,-0.56,2
1864-06-19 07:00:00,NA,0,NA,NA,NA,NA,NA,15,1
1864-06-19 14:00:00,NA,0,NA,NA,NA,NA,NA,17.78,1
1864-06-19 21:00:00,NA,315,NA,NA,NA,NA,NA,11.11,1
1864-06-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-27 07:00:00,NA,225,NA,NA,NA,NA,NA,17.22,1
1864-06-27 14:00:00,NA,225,NA,NA,NA,NA,NA,28.89,1
1864-06-27 21:00:00,NA,225,NA,NA,NA,NA,NA,16.11,1
1864-06-28 07:00:00,NA,315,NA,NA,NA,NA,NA,11.11,1
