"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Hatley","45.3","-71.95","250","America/Montreal","5","71611","7025660"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","dd","pr","ta","ww"
1836-05-03 21:00:00,NA,NA,15,NA
1836-05-03 21:00:00,NA,NA,NA,",RA NA"
1836-05-04,NA,0,NA,NA
1836-05-04,NA,NA,NA,NA
1836-05-04 06:00:00,0,NA,NA,NA
1836-05-04 06:00:00,NA,NA,3.89,NA
1836-05-04 06:00:00,NA,NA,NA,",BKN NA"
1836-05-04 14:00:00,315,NA,NA,NA
1836-05-04 14:00:00,NA,NA,5,NA
1836-05-04 14:00:00,NA,NA,NA,",BKN NA"
1836-05-04 21:00:00,315,NA,NA,NA
1836-05-04 21:00:00,NA,NA,2.22,NA
1836-05-04 21:00:00,NA,NA,NA,",SKC NA"
1836-05-05,NA,0,NA,NA
1836-05-05,NA,NA,NA,NA
1836-05-05 06:00:00,0,NA,NA,NA
1836-05-05 06:00:00,NA,NA,-3.89,NA
1836-05-05 06:00:00,NA,NA,NA,",SKC NA"
1836-05-05 14:00:00,0,NA,NA,NA
1836-05-05 14:00:00,NA,NA,12.78,NA
1836-05-05 14:00:00,NA,NA,NA,",SKC NA"
1836-05-05 21:00:00,0,NA,NA,NA
1836-05-05 21:00:00,NA,NA,2.22,NA
1836-05-05 21:00:00,NA,NA,NA,",SKC NA"
1836-05-06,NA,0,NA,NA
1836-05-06,NA,NA,NA,NA
1836-05-06 06:00:00,0,NA,NA,NA
1836-05-06 06:00:00,NA,NA,1.11,NA
1836-05-06 06:00:00,NA,NA,NA,",SKC NA"
1836-05-06 14:00:00,0,NA,NA,NA
1836-05-06 14:00:00,NA,NA,18.33,NA
1836-05-06 14:00:00,NA,NA,NA,",SKC NA"
1836-05-06 21:00:00,0,NA,NA,NA
1836-05-06 21:00:00,NA,NA,11.11,NA
1836-05-06 21:00:00,NA,NA,NA,",SKC NA"
1836-05-07,NA,6.86,NA,NA
1836-05-07,NA,NA,NA,NA
1836-05-07 06:00:00,180,NA,NA,NA
1836-05-07 06:00:00,NA,NA,7.78,NA
1836-05-07 06:00:00,NA,NA,NA,",SKC NA"
1836-05-07 14:00:00,0,NA,NA,NA
1836-05-07 14:00:00,NA,NA,15.56,NA
1836-05-07 14:00:00,NA,NA,NA,",BKN NA"
1836-05-07 21:00:00,0,NA,NA,NA
1836-05-07 21:00:00,NA,NA,10,NA
1836-05-07 21:00:00,NA,NA,NA,",BKN NA"
1836-05-08,NA,0,NA,NA
1836-05-08,NA,NA,NA,NA
1836-05-08 06:00:00,0,NA,NA,NA
1836-05-08 06:00:00,NA,NA,1.67,NA
1836-05-08 06:00:00,NA,NA,NA,",SKC NA"
1836-05-08 14:00:00,180,NA,NA,NA
1836-05-08 14:00:00,NA,NA,12.22,NA
1836-05-08 14:00:00,NA,NA,NA,NA
1836-05-08 21:00:00,180,NA,NA,NA
1836-05-08 21:00:00,NA,NA,4.44,NA
1836-05-08 21:00:00,NA,NA,NA,",SKC NA"
1836-05-09,NA,0,NA,NA
1836-05-09,NA,NA,NA,NA
1836-05-09 06:00:00,0,NA,NA,NA
1836-05-09 06:00:00,NA,NA,-0.56,NA
1836-05-09 06:00:00,NA,NA,NA,",SKC NA"
1836-05-09 14:00:00,0,NA,NA,NA
1836-05-09 14:00:00,NA,NA,17.22,NA
1836-05-09 14:00:00,NA,NA,NA,",SKC NA"
1836-05-09 21:00:00,180,NA,NA,NA
1836-05-09 21:00:00,NA,NA,3.33,NA
1836-05-09 21:00:00,NA,NA,NA,",SKC NA"
1836-05-10,NA,0,NA,NA
1836-05-10,NA,NA,NA,NA
1836-05-10 06:00:00,270,NA,NA,NA
1836-05-10 06:00:00,NA,NA,1.67,NA
1836-05-10 06:00:00,NA,NA,NA,",SKC NA"
1836-05-10 14:00:00,180,NA,NA,NA
1836-05-10 14:00:00,NA,NA,22.22,NA
1836-05-10 14:00:00,NA,NA,NA,",SKC NA"
1836-05-10 21:00:00,180,NA,NA,NA
1836-05-10 21:00:00,NA,NA,15.56,NA
1836-05-10 21:00:00,NA,NA,NA,",SKC NA"
1836-05-11,NA,0,NA,NA
1836-05-11,NA,NA,NA,NA
1836-05-11 06:00:00,180,NA,NA,NA
1836-05-11 06:00:00,NA,NA,11.67,NA
1836-05-11 06:00:00,NA,NA,NA,",SKC NA"
1836-05-11 14:00:00,180,NA,NA,NA
1836-05-11 14:00:00,NA,NA,26.67,NA
1836-05-11 14:00:00,NA,NA,NA,",SKC NA"
1836-05-11 21:00:00,180,NA,NA,NA
1836-05-11 21:00:00,NA,NA,16.67,NA
1836-05-11 21:00:00,NA,NA,NA,",BKN NA"
1836-05-12,NA,0,NA,NA
1836-05-12,NA,NA,NA,NA
1836-05-12 06:00:00,180,NA,NA,NA
1836-05-12 06:00:00,NA,NA,11.11,NA
1836-05-12 06:00:00,NA,NA,NA,",SKC NA"
1836-05-12 14:00:00,180,NA,NA,NA
1836-05-12 14:00:00,NA,NA,28.33,NA
1836-05-12 14:00:00,NA,NA,NA,",SKC NA"
1836-05-12 21:00:00,180,NA,NA,NA
1836-05-12 21:00:00,NA,NA,10,NA
1836-05-12 21:00:00,NA,NA,NA,",RA NA"
1836-05-13,NA,7.37,NA,NA
1836-05-13,NA,NA,NA,NA
1836-05-13 06:00:00,45,NA,NA,NA
1836-05-13 06:00:00,NA,NA,-1.11,NA
1836-05-13 06:00:00,NA,NA,NA,",SN NA"
1836-05-13 14:00:00,0,NA,NA,NA
1836-05-13 14:00:00,NA,NA,4.44,NA
1836-05-13 14:00:00,NA,NA,NA,",BKN NA"
1836-05-13 21:00:00,0,NA,NA,NA
1836-05-13 21:00:00,NA,NA,-2.78,NA
1836-05-13 21:00:00,NA,NA,NA,",SKC NA"
1836-05-14,NA,0,NA,NA
1836-05-14,NA,NA,NA,NA
1836-05-14 06:00:00,0,NA,NA,NA
1836-05-14 06:00:00,NA,NA,-6.67,NA
1836-05-14 06:00:00,NA,NA,NA,",SKC NA"
1836-05-14 14:00:00,0,NA,NA,NA
1836-05-14 14:00:00,NA,NA,6.67,NA
1836-05-14 14:00:00,NA,NA,NA,",SKC NA"
1836-05-14 21:00:00,0,NA,NA,NA
1836-05-14 21:00:00,NA,NA,1.67,NA
1836-05-14 21:00:00,NA,NA,NA,",SKC NA"
1836-05-15,NA,0,NA,NA
1836-05-15,NA,NA,NA,NA
1836-05-15 06:00:00,180,NA,NA,NA
1836-05-15 06:00:00,NA,NA,3.33,NA
1836-05-15 06:00:00,NA,NA,NA,",BKN NA"
1836-05-15 14:00:00,180,NA,NA,NA
1836-05-15 14:00:00,NA,NA,15.56,NA
1836-05-15 14:00:00,NA,NA,NA,",BKN NA"
1836-05-15 21:00:00,180,NA,NA,NA
1836-05-15 21:00:00,NA,NA,14.44,NA
1836-05-15 21:00:00,NA,NA,NA,",SKC NA"
1836-05-16,NA,2.29,NA,NA
1836-05-16,NA,NA,NA,NA
1836-05-16 06:00:00,180,NA,NA,NA
1836-05-16 06:00:00,NA,NA,11.67,NA
1836-05-16 06:00:00,NA,NA,NA,",BKN NA"
1836-05-16 14:00:00,180,NA,NA,NA
1836-05-16 14:00:00,NA,NA,27.78,NA
1836-05-16 14:00:00,NA,NA,NA,",SKC NA"
1836-05-16 21:00:00,180,NA,NA,NA
1836-05-16 21:00:00,NA,NA,21.67,NA
1836-05-16 21:00:00,NA,NA,NA,",BKN NA"
1836-05-17,NA,2.03,NA,NA
1836-05-17,NA,NA,NA,NA
1836-05-17 06:00:00,180,NA,NA,NA
1836-05-17 06:00:00,NA,NA,14.44,NA
1836-05-17 06:00:00,NA,NA,NA,",BKN NA"
1836-05-17 14:00:00,180,NA,NA,NA
1836-05-17 14:00:00,NA,NA,23.33,NA
1836-05-17 14:00:00,NA,NA,NA,NA
1836-05-17 21:00:00,180,NA,NA,NA
1836-05-17 21:00:00,NA,NA,10,NA
1836-05-17 21:00:00,NA,NA,NA,",BKN NA"
1836-05-18,NA,1.27,NA,NA
1836-05-18,NA,NA,NA,NA
1836-05-18 06:00:00,180,NA,NA,NA
1836-05-18 06:00:00,NA,NA,8.33,NA
1836-05-18 06:00:00,NA,NA,NA,",BKN NA"
1836-05-18 14:00:00,180,NA,NA,NA
1836-05-18 14:00:00,NA,NA,16.67,NA
1836-05-18 14:00:00,NA,NA,NA,",SKC NA"
1836-05-18 21:00:00,0,NA,NA,NA
1836-05-18 21:00:00,NA,NA,10,NA
1836-05-18 21:00:00,NA,NA,NA,",SKC NA"
1836-05-19,NA,0,NA,NA
1836-05-19,NA,NA,NA,NA
1836-05-19 06:00:00,0,NA,NA,NA
1836-05-19 06:00:00,NA,NA,8.89,NA
1836-05-19 06:00:00,NA,NA,NA,",SKC NA"
1836-05-19 14:00:00,0,NA,NA,NA
1836-05-19 14:00:00,NA,NA,15.56,NA
1836-05-19 14:00:00,NA,NA,NA,",SKC NA"
1836-05-19 21:00:00,0,NA,NA,NA
1836-05-19 21:00:00,NA,NA,4.44,NA
1836-05-19 21:00:00,NA,NA,NA,",SKC NA"
1836-05-20,NA,0,NA,NA
1836-05-20,NA,NA,NA,NA
1836-05-20 06:00:00,0,NA,NA,NA
1836-05-20 06:00:00,NA,NA,3.33,NA
1836-05-20 06:00:00,NA,NA,NA,",SKC NA"
1836-05-20 14:00:00,0,NA,NA,NA
1836-05-20 14:00:00,NA,NA,20,NA
1836-05-20 14:00:00,NA,NA,NA,",BKN NA"
1836-05-20 21:00:00,45,NA,NA,NA
1836-05-20 21:00:00,NA,NA,10,NA
1836-05-20 21:00:00,NA,NA,NA,",BKN NA"
1836-05-21,NA,0,NA,NA
1836-05-21,NA,NA,NA,NA
1836-05-21 06:00:00,90,NA,NA,NA
1836-05-21 06:00:00,NA,NA,11.11,NA
1836-05-21 06:00:00,NA,NA,NA,",RA NA"
1836-05-21 14:00:00,270,NA,NA,NA
1836-05-21 14:00:00,NA,NA,16.11,NA
1836-05-21 14:00:00,NA,NA,NA,",BKN NA"
1836-05-21 21:00:00,270,NA,NA,NA
1836-05-21 21:00:00,NA,NA,11.11,NA
1836-05-21 21:00:00,NA,NA,NA,",BKN NA"
1836-05-22,NA,0,NA,NA
1836-05-22,NA,NA,NA,NA
1836-05-22 06:00:00,180,NA,NA,NA
1836-05-22 06:00:00,NA,NA,6.67,NA
1836-05-22 06:00:00,NA,NA,NA,",BKN NA"
1836-05-22 14:00:00,180,NA,NA,NA
1836-05-22 14:00:00,NA,NA,14.44,NA
1836-05-22 14:00:00,NA,NA,NA,",BKN NA"
1836-05-22 21:00:00,90,NA,NA,NA
1836-05-22 21:00:00,NA,NA,7.78,NA
1836-05-22 21:00:00,NA,NA,NA,",BKN NA"
1836-05-23,NA,0,NA,NA
1836-05-23,NA,NA,NA,NA
1836-05-23 06:00:00,90,NA,NA,NA
1836-05-23 06:00:00,NA,NA,6.67,NA
1836-05-23 06:00:00,NA,NA,NA,",RA NA"
1836-05-23 14:00:00,90,NA,NA,NA
1836-05-23 14:00:00,NA,NA,10,NA
1836-05-23 14:00:00,NA,NA,NA,",RA NA"
1836-05-23 21:00:00,0,NA,NA,NA
1836-05-23 21:00:00,NA,NA,8.89,NA
1836-05-23 21:00:00,NA,NA,NA,",BKN NA"
1836-05-24,NA,22.1,NA,NA
1836-05-24,NA,NA,NA,NA
1836-05-24 06:00:00,0,NA,NA,NA
1836-05-24 06:00:00,NA,NA,9.44,NA
1836-05-24 06:00:00,NA,NA,NA,",BKN NA"
1836-05-24 14:00:00,90,NA,NA,NA
1836-05-24 14:00:00,NA,NA,9.44,NA
1836-05-24 14:00:00,NA,NA,NA,",RA NA"
1836-05-24 21:00:00,90,NA,NA,NA
1836-05-24 21:00:00,NA,NA,9.44,NA
1836-05-24 21:00:00,NA,NA,NA,",RA NA"
1836-05-25,NA,12.7,NA,NA
1836-05-25,NA,NA,NA,NA
1836-05-25 06:00:00,90,NA,NA,NA
1836-05-25 06:00:00,NA,NA,5.56,NA
1836-05-25 06:00:00,NA,NA,NA,",RA NA"
1836-05-25 14:00:00,90,NA,NA,NA
1836-05-25 14:00:00,NA,NA,7.22,NA
1836-05-25 14:00:00,NA,NA,NA,",RA NA"
1836-05-25 21:00:00,90,NA,NA,NA
1836-05-25 21:00:00,NA,NA,4.44,NA
1836-05-25 21:00:00,NA,NA,NA,",RA NA"
1836-05-26,NA,0,NA,NA
1836-05-26,NA,NA,NA,NA
1836-05-26 06:00:00,0,NA,NA,NA
1836-05-26 06:00:00,NA,NA,1.67,NA
1836-05-26 06:00:00,NA,NA,NA,",BKN NA"
1836-05-26 14:00:00,0,NA,NA,NA
1836-05-26 14:00:00,NA,NA,4.44,NA
1836-05-26 14:00:00,NA,NA,NA,",RA NA"
1836-05-26 21:00:00,0,NA,NA,NA
1836-05-26 21:00:00,NA,NA,4.44,NA
1836-05-26 21:00:00,NA,NA,NA,",BKN NA"
1836-05-27,NA,2.29,NA,NA
1836-05-27,NA,NA,NA,NA
1836-05-27 06:00:00,0,NA,NA,NA
1836-05-27 06:00:00,NA,NA,5.56,NA
1836-05-27 06:00:00,NA,NA,NA,",BKN NA"
1836-05-27 14:00:00,0,NA,NA,NA
1836-05-27 14:00:00,NA,NA,8.89,NA
1836-05-27 14:00:00,NA,NA,NA,",BKN NA"
1836-05-27 21:00:00,0,NA,NA,NA
1836-05-27 21:00:00,NA,NA,4.44,NA
1836-05-27 21:00:00,NA,NA,NA,",BKN NA"
1836-05-28,NA,0,NA,NA
1836-05-28,NA,NA,NA,NA
1836-05-28 06:00:00,0,NA,NA,NA
1836-05-28 06:00:00,NA,NA,10,NA
1836-05-28 06:00:00,NA,NA,NA,",BKN NA"
1836-05-28 14:00:00,0,NA,NA,NA
1836-05-28 14:00:00,NA,NA,16.67,NA
1836-05-28 14:00:00,NA,NA,NA,",BKN NA"
1836-05-28 21:00:00,180,NA,NA,NA
1836-05-28 21:00:00,NA,NA,11.67,NA
1836-05-28 21:00:00,NA,NA,NA,",BKN NA"
1836-05-29,NA,0,NA,NA
1836-05-29,NA,NA,NA,NA
1836-05-29 06:00:00,180,NA,NA,NA
1836-05-29 06:00:00,NA,NA,9.44,NA
1836-05-29 06:00:00,NA,NA,NA,",BKN NA"
1836-05-29 14:00:00,180,NA,NA,NA
1836-05-29 14:00:00,NA,NA,16.67,NA
1836-05-29 14:00:00,NA,NA,NA,NA
1836-05-29 21:00:00,180,NA,NA,NA
1836-05-29 21:00:00,NA,NA,11.11,NA
1836-05-29 21:00:00,NA,NA,NA,",BKN NA"
1836-05-30,NA,0,NA,NA
1836-05-30,NA,NA,NA,NA
1836-05-30 06:00:00,90,NA,NA,NA
1836-05-30 06:00:00,NA,NA,1.11,NA
1836-05-30 06:00:00,NA,NA,NA,",SKC NA"
1836-05-30 14:00:00,90,NA,NA,NA
1836-05-30 14:00:00,NA,NA,15.56,NA
1836-05-30 14:00:00,NA,NA,NA,",SKC NA"
1836-05-30 21:00:00,90,NA,NA,NA
1836-05-30 21:00:00,NA,NA,8.33,NA
1836-05-30 21:00:00,NA,NA,NA,",SKC NA"
1836-05-31,NA,0,NA,NA
1836-05-31,NA,NA,NA,NA
1836-05-31 06:00:00,180,NA,NA,NA
1836-05-31 06:00:00,NA,NA,1.67,NA
1836-05-31 06:00:00,NA,NA,NA,",SKC NA"
1836-05-31 14:00:00,180,NA,NA,NA
1836-05-31 14:00:00,NA,NA,18.89,NA
1836-05-31 14:00:00,NA,NA,NA,",SKC NA"
1836-05-31 21:00:00,180,NA,NA,NA
1836-05-31 21:00:00,NA,NA,15,NA
1836-05-31 21:00:00,NA,NA,NA,",SKC NA"
1836-06-01,NA,0,NA,NA
1836-06-01,NA,NA,NA,NA
1836-06-01 06:00:00,180,NA,NA,NA
1836-06-01 06:00:00,NA,NA,9.44,NA
1836-06-01 06:00:00,NA,NA,NA,",SKC NA"
1836-06-01 14:00:00,180,NA,NA,NA
1836-06-01 14:00:00,NA,NA,26.67,NA
1836-06-01 14:00:00,NA,NA,NA,",SKC NA"
1836-06-01 21:00:00,180,NA,NA,NA
1836-06-01 21:00:00,NA,NA,18.89,NA
1836-06-01 21:00:00,NA,NA,NA,",SKC NA"
1836-06-02,NA,0,NA,NA
1836-06-02,NA,NA,NA,NA
1836-06-02 06:00:00,180,NA,NA,NA
1836-06-02 06:00:00,NA,NA,10,NA
1836-06-02 06:00:00,NA,NA,NA,",SKC NA"
1836-06-02 14:00:00,180,NA,NA,NA
1836-06-02 14:00:00,NA,NA,30.56,NA
1836-06-02 14:00:00,NA,NA,NA,",SKC NA"
1836-06-02 21:00:00,180,NA,NA,NA
1836-06-02 21:00:00,NA,NA,20.56,NA
1836-06-02 21:00:00,NA,NA,NA,",SKC NA"
1836-06-03,NA,0,NA,NA
1836-06-03,NA,NA,NA,NA
1836-06-03 06:00:00,180,NA,NA,NA
1836-06-03 06:00:00,NA,NA,11.11,NA
1836-06-03 06:00:00,NA,NA,NA,",SKC NA"
1836-06-03 14:00:00,180,NA,NA,NA
1836-06-03 14:00:00,NA,NA,26.67,NA
1836-06-03 14:00:00,NA,NA,NA,",SKC NA"
1836-06-03 21:00:00,180,NA,NA,NA
1836-06-03 21:00:00,NA,NA,15.56,NA
1836-06-03 21:00:00,NA,NA,NA,",SKC NA"
1836-06-04,NA,0,NA,NA
1836-06-04,NA,NA,NA,NA
1836-06-04 06:00:00,180,NA,NA,NA
1836-06-04 06:00:00,NA,NA,9.44,NA
1836-06-04 06:00:00,NA,NA,NA,",SKC NA"
1836-06-04 14:00:00,180,NA,NA,NA
1836-06-04 14:00:00,NA,NA,26.67,NA
1836-06-04 14:00:00,NA,NA,NA,",SKC NA"
1836-06-04 21:00:00,180,NA,NA,NA
1836-06-04 21:00:00,NA,NA,17.22,NA
1836-06-04 21:00:00,NA,NA,NA,",SKC NA"
1836-06-05,NA,0,NA,NA
1836-06-05,NA,NA,NA,NA
1836-06-05 06:00:00,180,NA,NA,NA
1836-06-05 06:00:00,NA,NA,15,NA
1836-06-05 06:00:00,NA,NA,NA,",SKC NA"
1836-06-05 14:00:00,180,NA,NA,NA
1836-06-05 14:00:00,NA,NA,27.78,NA
1836-06-05 14:00:00,NA,NA,NA,",SKC NA"
1836-06-05 21:00:00,180,NA,NA,NA
1836-06-05 21:00:00,NA,NA,18.89,NA
1836-06-05 21:00:00,NA,NA,NA,",SKC NA"
1836-06-06,NA,0,NA,NA
1836-06-06,NA,NA,NA,NA
1836-06-06 06:00:00,180,NA,NA,NA
1836-06-06 06:00:00,NA,NA,10.56,NA
1836-06-06 06:00:00,NA,NA,NA,",SKC NA"
1836-06-06 14:00:00,180,NA,NA,NA
1836-06-06 14:00:00,NA,NA,26.67,NA
1836-06-06 14:00:00,NA,NA,NA,",SKC NA"
1836-06-06 21:00:00,180,NA,NA,NA
1836-06-06 21:00:00,NA,NA,18.89,NA
1836-06-06 21:00:00,NA,NA,NA,",SKC NA"
1836-06-07,NA,0,NA,NA
1836-06-07,NA,NA,NA,NA
1836-06-07 06:00:00,180,NA,NA,NA
1836-06-07 06:00:00,NA,NA,10,NA
1836-06-07 06:00:00,NA,NA,NA,",BKN NA"
1836-06-07 14:00:00,180,NA,NA,NA
1836-06-07 14:00:00,NA,NA,28.89,NA
1836-06-07 14:00:00,NA,NA,NA,NA
1836-06-07 21:00:00,NA,NA,NA,NA
1836-06-07 21:00:00,NA,NA,NA,NA
1836-06-07 21:00:00,NA,NA,NA,NA
1836-06-08,NA,0,NA,NA
1836-06-08,NA,NA,NA,NA
1836-06-08 06:00:00,NA,NA,NA,NA
1836-06-08 06:00:00,NA,NA,NA,NA
1836-06-08 06:00:00,NA,NA,NA,NA
1836-06-08 14:00:00,NA,NA,NA,NA
1836-06-08 14:00:00,NA,NA,30,NA
1836-06-08 14:00:00,NA,NA,NA,NA
1836-06-08 21:00:00,NA,NA,NA,NA
1836-06-08 21:00:00,NA,NA,NA,NA
1836-06-08 21:00:00,NA,NA,NA,NA
1836-06-09,NA,0,NA,NA
1836-06-09,NA,NA,NA,NA
1836-06-09 06:00:00,NA,NA,NA,NA
1836-06-09 06:00:00,NA,NA,NA,NA
1836-06-09 06:00:00,NA,NA,NA,NA
1836-06-09 14:00:00,NA,NA,NA,NA
1836-06-09 14:00:00,NA,NA,28.33,NA
1836-06-09 14:00:00,NA,NA,NA,NA
1836-06-09 21:00:00,NA,NA,NA,NA
1836-06-09 21:00:00,NA,NA,NA,NA
1836-06-09 21:00:00,NA,NA,NA,NA
1836-06-10,NA,0,NA,NA
1836-06-10,NA,NA,NA,NA
1836-06-10 06:00:00,NA,NA,NA,NA
1836-06-10 06:00:00,NA,NA,NA,NA
1836-06-10 06:00:00,NA,NA,NA,NA
1836-06-10 14:00:00,NA,NA,NA,NA
1836-06-10 14:00:00,NA,NA,26.67,NA
1836-06-10 14:00:00,NA,NA,NA,NA
1836-06-10 21:00:00,NA,NA,NA,NA
1836-06-10 21:00:00,NA,NA,NA,NA
1836-06-10 21:00:00,NA,NA,NA,NA
1836-06-11,NA,13.97,NA,NA
1836-06-11,NA,NA,NA,NA
1836-06-11 06:00:00,NA,NA,NA,NA
1836-06-11 06:00:00,NA,NA,NA,NA
1836-06-11 06:00:00,NA,NA,NA,NA
1836-06-11 14:00:00,NA,NA,NA,NA
1836-06-11 14:00:00,NA,NA,30.56,NA
1836-06-11 14:00:00,NA,NA,NA,NA
1836-06-11 21:00:00,NA,NA,NA,NA
1836-06-11 21:00:00,NA,NA,NA,NA
1836-06-11 21:00:00,NA,NA,NA,NA
1836-06-12,NA,0,NA,NA
1836-06-12,NA,NA,NA,NA
1836-06-12 06:00:00,NA,NA,NA,NA
1836-06-12 06:00:00,NA,NA,NA,NA
1836-06-12 06:00:00,NA,NA,NA,NA
1836-06-12 14:00:00,NA,NA,NA,NA
1836-06-12 14:00:00,NA,NA,NA,NA
1836-06-12 14:00:00,NA,NA,NA,NA
1836-06-12 21:00:00,NA,NA,NA,NA
1836-06-12 21:00:00,NA,NA,NA,NA
1836-06-12 21:00:00,NA,NA,NA,NA
1836-06-13,NA,0,NA,NA
1836-06-13,NA,NA,NA,NA
1836-06-13 06:00:00,NA,NA,NA,NA
1836-06-13 06:00:00,NA,NA,1.67,NA
1836-06-13 06:00:00,NA,NA,NA,NA
1836-06-13 14:00:00,NA,NA,NA,NA
1836-06-13 14:00:00,NA,NA,NA,NA
1836-06-13 14:00:00,NA,NA,NA,NA
1836-06-13 21:00:00,NA,NA,NA,NA
1836-06-13 21:00:00,NA,NA,NA,NA
1836-06-13 21:00:00,NA,NA,NA,NA
1836-06-14,NA,0,NA,NA
1836-06-14,NA,NA,NA,NA
1836-06-14 06:00:00,270,NA,NA,NA
1836-06-14 06:00:00,NA,NA,1.11,NA
1836-06-14 06:00:00,NA,NA,NA,",SKC NA"
1836-06-14 14:00:00,270,NA,NA,NA
1836-06-14 14:00:00,NA,NA,NA,NA
1836-06-14 14:00:00,NA,NA,NA,NA
1836-06-14 21:00:00,270,NA,NA,NA
1836-06-14 21:00:00,NA,NA,NA,NA
1836-06-14 21:00:00,NA,NA,NA,",BKN NA"
1836-06-15,NA,0,NA,NA
1836-06-15,NA,NA,NA,NA
1836-06-15 06:00:00,315,NA,NA,NA
1836-06-15 06:00:00,NA,NA,5.56,NA
1836-06-15 06:00:00,NA,NA,NA,",BKN NA"
1836-06-15 14:00:00,337.5,NA,NA,NA
1836-06-15 14:00:00,NA,NA,12.22,NA
1836-06-15 14:00:00,NA,NA,NA,",SKC NA"
1836-06-15 21:00:00,315,NA,NA,NA
1836-06-15 21:00:00,NA,NA,10,NA
1836-06-15 21:00:00,NA,NA,NA,",SKC NA"
1836-06-16,NA,0,NA,NA
1836-06-16,NA,NA,NA,NA
1836-06-16 06:00:00,315,NA,NA,NA
1836-06-16 06:00:00,NA,NA,10,NA
1836-06-16 06:00:00,NA,NA,NA,",BKN NA"
1836-06-16 14:00:00,315,NA,NA,NA
1836-06-16 14:00:00,NA,NA,15.56,NA
1836-06-16 14:00:00,NA,NA,NA,",BKN NA"
1836-06-16 21:00:00,315,NA,NA,NA
1836-06-16 21:00:00,NA,NA,9.44,NA
1836-06-16 21:00:00,NA,NA,NA,",RA NA"
1836-06-17,NA,12.7,NA,NA
1836-06-17,NA,NA,NA,NA
1836-06-17 06:00:00,0,NA,NA,NA
1836-06-17 06:00:00,NA,NA,10,NA
1836-06-17 06:00:00,NA,NA,NA,",BKN NA"
1836-06-17 14:00:00,0,NA,NA,NA
1836-06-17 14:00:00,NA,NA,17.78,NA
1836-06-17 14:00:00,NA,NA,NA,",SKC NA"
1836-06-17 21:00:00,0,NA,NA,NA
1836-06-17 21:00:00,NA,NA,8.89,NA
1836-06-17 21:00:00,NA,NA,NA,",SKC NA"
1836-06-18,NA,0,NA,NA
1836-06-18,NA,NA,NA,NA
1836-06-18 06:00:00,0,NA,NA,NA
1836-06-18 06:00:00,NA,NA,11.11,NA
1836-06-18 06:00:00,NA,NA,NA,",BKN NA"
1836-06-18 14:00:00,225,NA,NA,NA
1836-06-18 14:00:00,NA,NA,11.67,NA
1836-06-18 14:00:00,NA,NA,NA,",RA NA"
1836-06-18 21:00:00,180,NA,NA,NA
1836-06-18 21:00:00,NA,NA,11.11,NA
1836-06-18 21:00:00,NA,NA,NA,",RA NA"
1836-06-19,NA,0,NA,NA
1836-06-19,NA,NA,NA,NA
1836-06-19 06:00:00,180,NA,NA,NA
1836-06-19 06:00:00,NA,NA,11.11,NA
1836-06-19 06:00:00,NA,NA,NA,",BKN NA"
1836-06-19 14:00:00,315,NA,NA,NA
1836-06-19 14:00:00,NA,NA,15.56,NA
1836-06-19 14:00:00,NA,NA,NA,",BKN NA"
1836-06-19 21:00:00,0,NA,NA,NA
1836-06-19 21:00:00,NA,NA,10,NA
1836-06-19 21:00:00,NA,NA,NA,",BKN NA"
1836-06-20,NA,0,NA,NA
1836-06-20,NA,NA,NA,NA
1836-06-20 06:00:00,0,NA,NA,NA
1836-06-20 06:00:00,NA,NA,3.89,NA
1836-06-20 06:00:00,NA,NA,NA,",FG NA"
1836-06-20 14:00:00,180,NA,NA,NA
1836-06-20 14:00:00,NA,NA,24.44,NA
1836-06-20 14:00:00,NA,NA,NA,",BKN NA"
1836-06-20 21:00:00,180,NA,NA,NA
1836-06-20 21:00:00,NA,NA,10,NA
1836-06-20 21:00:00,NA,NA,NA,",BKN NA"
1836-06-21,NA,14.22,NA,NA
1836-06-21,NA,NA,NA,NA
1836-06-21 06:00:00,180,NA,NA,NA
1836-06-21 06:00:00,NA,NA,8.89,NA
1836-06-21 06:00:00,NA,NA,NA,",RA NA"
1836-06-21 14:00:00,135,NA,NA,NA
1836-06-21 14:00:00,NA,NA,10,NA
1836-06-21 14:00:00,NA,NA,NA,",RA NA"
1836-06-21 21:00:00,135,NA,NA,NA
1836-06-21 21:00:00,NA,NA,7.78,NA
1836-06-21 21:00:00,NA,NA,NA,",RA NA"
1836-06-22,NA,0,NA,NA
1836-06-22,NA,NA,NA,NA
1836-06-22 06:00:00,135,NA,NA,NA
1836-06-22 06:00:00,NA,NA,4.44,NA
1836-06-22 06:00:00,NA,NA,NA,",BKN NA"
1836-06-22 14:00:00,135,NA,NA,NA
1836-06-22 14:00:00,NA,NA,15.56,NA
