"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"AlbionMines","45.57","-62.65","35.6","America/Halifax","4","71415","8205400"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"eee","evaporation","atmospheric material",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"rr","precipitation","atmospheric material",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cd","cv","dd","e","eee","p","pr","ptb","pte","rh","rr","ta","ta_mean","tb","tdb","w","ww"
1849-12-09 21:00:00,13.89,NA,NA,NA,NA,NA,1005.76,NA,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA
1849-12-10,NA,NA,NA,NA,NA,NA,NA,NA,"1 am","4 am",NA,0,NA,-1.22,NA,NA,NA,",sn,"
1849-12-10 06:00:00,13.89,NA,NA,NA,NA,NA,994.92,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1849-12-10 09:00:00,13.33,NA,NA,NA,NA,NA,994.24,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1849-12-10 15:00:00,15.56,NA,NA,NA,NA,NA,994.24,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1849-12-10 21:00:00,16.67,NA,NA,NA,NA,NA,1001.36,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1849-12-11,NA,NA,NA,NA,NA,NA,NA,NA,"8 pm","empty",NA,0.66,NA,-7.08,NA,NA,NA,",sn,"
1849-12-11 06:00:00,15,NA,NA,NA,NA,NA,1002.37,NA,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA
1849-12-11 09:00:00,15,NA,NA,NA,NA,NA,1002.71,NA,NA,NA,NA,NA,-7.22,NA,NA,NA,NA,NA
1849-12-11 15:00:00,15.56,NA,NA,NA,NA,NA,1003.39,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1849-12-11 21:00:00,16.11,NA,NA,NA,NA,NA,1004.06,NA,NA,NA,NA,NA,-7.22,NA,NA,NA,NA,NA
1849-12-12,NA,NA,NA,NA,NA,NA,NA,NA,"empty","10 am",NA,0,NA,-6.81,NA,NA,NA,",sn,"
1849-12-12 06:00:00,13.33,NA,NA,NA,NA,NA,1004.4,NA,NA,NA,NA,NA,-9.44,NA,NA,NA,NA,NA
1849-12-12 09:00:00,13.33,NA,NA,NA,NA,NA,1006.1,NA,NA,NA,NA,NA,-7.22,NA,NA,NA,NA,NA
1849-12-12 15:00:00,15.56,NA,NA,NA,NA,NA,1007.79,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1849-12-12 21:00:00,15,NA,NA,NA,NA,NA,1008.13,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA
1849-12-13,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,0.25,NA,-8.61,NA,NA,NA,NA
1849-12-13 06:00:00,13.33,NA,NA,NA,NA,NA,1007.45,NA,NA,NA,NA,NA,-11.11,NA,NA,NA,NA,NA
1849-12-13 09:00:00,13.33,NA,NA,NA,NA,NA,1007.45,NA,NA,NA,NA,NA,-8.33,NA,NA,NA,NA,NA
1849-12-13 15:00:00,15.56,NA,NA,NA,NA,NA,1006.43,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1849-12-13 21:00:00,13.89,NA,NA,NA,NA,NA,1007.45,NA,NA,NA,NA,NA,-10,NA,NA,NA,NA,NA
1849-12-14,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,0,NA,-8.61,NA,NA,NA,NA
1849-12-14 06:00:00,13.33,NA,NA,NA,NA,NA,1007.11,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA
1849-12-14 09:00:00,12.78,NA,NA,NA,NA,NA,1008.47,NA,NA,NA,NA,NA,-8.33,NA,NA,NA,NA,NA
1849-12-14 15:00:00,12.78,NA,NA,NA,NA,NA,1008.81,NA,NA,NA,NA,NA,-3.89,NA,NA,NA,NA,NA
1849-12-14 21:00:00,13.89,NA,NA,NA,NA,NA,1011.51,NA,NA,NA,NA,NA,-10,NA,NA,NA,NA,NA
1849-12-15,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,0,NA,-7.92,NA,NA,NA,NA
1849-12-15 06:00:00,13.89,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,-13.89,NA,NA,NA,NA,NA
1849-12-15 09:00:00,13.33,NA,NA,NA,NA,NA,1017.61,NA,NA,NA,NA,NA,-10.56,NA,NA,NA,NA,NA
1849-12-15 15:00:00,17.78,NA,NA,NA,NA,NA,1020.32,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1849-12-15 21:00:00,13.33,NA,NA,NA,NA,NA,1025.4,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA
1849-12-16,NA,NA,NA,NA,NA,NA,NA,NA,"8 pm","empty",NA,0,NA,-2.64,NA,NA,NA,",sn,"
1849-12-16 06:00:00,12.78,NA,NA,NA,NA,NA,1026.75,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1849-12-16 09:00:00,12.78,NA,NA,NA,NA,NA,1027.43,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1849-12-16 15:00:00,15,NA,NA,NA,NA,NA,1022.69,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1849-12-16 21:00:00,16.11,NA,NA,NA,NA,NA,1015.24,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1849-12-17,NA,NA,NA,NA,NA,NA,NA,NA,"7 pm","4 am",NA,0,NA,1.11,NA,NA,NA,NA
1849-12-17 06:00:00,17.78,NA,NA,NA,NA,NA,997.29,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1849-12-17 09:00:00,17.22,NA,NA,NA,NA,NA,995.6,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1849-12-17 15:00:00,17.78,NA,NA,NA,NA,NA,996.28,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1849-12-17 21:00:00,17.78,NA,NA,NA,NA,NA,997.97,NA,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1849-12-18,NA,NA,NA,NA,NA,NA,NA,NA,"empty","8 am",NA,5.99,NA,-3.19,NA,NA,NA,",sn,"
1849-12-18 06:00:00,15.56,NA,NA,NA,NA,NA,1007.11,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1849-12-18 09:00:00,17.22,NA,NA,NA,NA,NA,1010.16,NA,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1849-12-18 15:00:00,18.33,NA,NA,NA,NA,NA,1011.85,NA,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1849-12-18 21:00:00,15.56,NA,NA,NA,NA,NA,1012.87,NA,NA,NA,NA,NA,-7.22,NA,NA,NA,NA,NA
1849-12-19,NA,NA,NA,NA,NA,NA,NA,NA,"empty","noon",NA,3.56,NA,-12.92,NA,NA,NA,",sn,"
1849-12-19 06:00:00,12.22,NA,NA,NA,NA,NA,1021,NA,NA,NA,NA,NA,-14.44,NA,NA,NA,NA,NA
1849-12-19 09:00:00,12.78,NA,NA,NA,NA,NA,1023.37,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA
1849-12-19 15:00:00,13.89,NA,NA,NA,NA,NA,1025.74,NA,NA,NA,NA,NA,-10,NA,NA,NA,NA,NA
1849-12-19 21:00:00,15.56,NA,NA,NA,NA,NA,1027.77,NA,NA,NA,NA,NA,-13.89,NA,NA,NA,NA,NA
1849-12-20,NA,NA,NA,NA,NA,NA,NA,NA,"1 am","empty",NA,1.73,NA,-4.72,NA,NA,NA,",sn,"
1849-12-20 06:00:00,9.44,NA,NA,NA,NA,NA,1021,NA,NA,NA,NA,NA,-15.56,NA,NA,NA,NA,NA
1849-12-20 09:00:00,9.44,NA,NA,NA,NA,NA,1019.3,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA
1849-12-20 15:00:00,15,NA,NA,NA,NA,NA,1010.5,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA
1849-12-20 21:00:00,18.33,NA,NA,NA,NA,NA,1004.74,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1849-12-21,NA,NA,NA,NA,NA,NA,NA,NA,"empty","6 am",NA,0,NA,2.78,NA,NA,NA,",sn,"
1849-12-21 06:00:00,16.67,NA,NA,NA,NA,NA,992.55,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1849-12-21 09:00:00,16.11,NA,NA,NA,NA,NA,993.23,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1849-12-21 15:00:00,23.33,NA,NA,NA,NA,NA,996.61,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA
1849-12-21 21:00:00,20.56,NA,NA,NA,NA,NA,1011.51,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1849-12-22,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,7.62,NA,-5.14,NA,NA,NA,NA
1849-12-22 06:00:00,15,NA,NA,NA,NA,NA,1019.3,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA
1849-12-22 09:00:00,18.33,NA,NA,NA,NA,NA,1019.64,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1849-12-22 15:00:00,18.89,NA,NA,NA,NA,NA,1019.98,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1849-12-22 21:00:00,17.78,NA,NA,NA,NA,NA,1016.93,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1849-12-23,NA,NA,NA,NA,NA,NA,NA,NA,"1 am","9 am",NA,0,NA,1.67,NA,NA,NA,",sn,"
1849-12-23 06:00:00,13.33,NA,NA,NA,NA,NA,992.21,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1849-12-23 09:00:00,13.33,NA,NA,NA,NA,NA,988.15,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1849-12-23 15:00:00,18.33,NA,NA,NA,NA,NA,987.13,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1849-12-23 21:00:00,18.33,NA,NA,NA,NA,NA,997.63,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1849-12-24,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,14.86,NA,-0.97,NA,NA,NA,NA
1849-12-24 06:00:00,14.44,NA,NA,NA,NA,NA,1006.77,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1849-12-24 09:00:00,13.89,NA,NA,NA,NA,NA,1008.13,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA
1849-12-24 15:00:00,16.67,NA,NA,NA,NA,NA,1008.47,NA,NA,NA,NA,NA,3.89,NA,NA,NA,NA,NA
1849-12-24 21:00:00,18.33,NA,NA,NA,NA,NA,1007.11,NA,NA,NA,NA,NA,-0.56,NA,NA,NA,NA,NA
1849-12-25,NA,NA,NA,NA,NA,NA,NA,NA,"1 am","6 am",NA,0,NA,3.61,NA,NA,NA,",sn,"
1849-12-25 06:00:00,17.22,NA,NA,NA,NA,NA,998.31,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1849-12-25 09:00:00,16.67,NA,NA,NA,NA,NA,1012.19,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1849-12-25 15:00:00,21.11,NA,NA,NA,NA,NA,991.87,NA,NA,NA,NA,NA,6.11,NA,NA,NA,NA,NA
1849-12-25 21:00:00,21.11,NA,NA,NA,NA,NA,992.89,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1849-12-26,NA,NA,NA,NA,NA,NA,NA,NA,"4 pm","4 am",NA,3.94,NA,-8.19,NA,NA,NA,",sn,"
1849-12-26 06:00:00,14.44,NA,NA,NA,NA,NA,998.98,NA,NA,NA,NA,NA,-7.22,NA,NA,NA,NA,NA
1849-12-26 09:00:00,13.89,NA,NA,NA,NA,NA,1002.71,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA
1849-12-26 15:00:00,13.89,NA,NA,NA,NA,NA,1006.43,NA,NA,NA,NA,NA,-8.33,NA,NA,NA,NA,NA
1849-12-26 21:00:00,15.56,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,-11.67,NA,NA,NA,NA,NA
1849-12-27,NA,NA,NA,NA,NA,NA,NA,NA,"6 am","5 pm",NA,0.76,NA,-5.56,NA,NA,NA,",sn,"
1849-12-27 06:00:00,12.22,NA,NA,NA,NA,NA,1014.9,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA
1849-12-27 09:00:00,12.78,NA,NA,NA,NA,NA,1013.21,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1849-12-27 15:00:00,14.44,NA,NA,NA,NA,NA,1008.81,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1849-12-27 21:00:00,15.56,NA,NA,NA,NA,NA,1012.19,NA,NA,NA,NA,NA,-7.22,NA,NA,NA,NA,NA
1849-12-28,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,2.03,NA,-6.81,NA,NA,NA,NA
1849-12-28 06:00:00,13.89,NA,NA,NA,NA,NA,1013.55,NA,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
1849-12-28 09:00:00,13.89,NA,NA,NA,NA,NA,1014.9,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1849-12-28 15:00:00,17.78,NA,NA,NA,NA,NA,1013.88,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA
1849-12-28 21:00:00,17.78,NA,NA,NA,NA,NA,1016.93,NA,NA,NA,NA,NA,-10.56,NA,NA,NA,NA,NA
1849-12-29,NA,NA,NA,NA,NA,NA,NA,NA,"7 pm","12 pm",NA,0,NA,-6.81,NA,NA,NA,",sn,"
1849-12-29 06:00:00,11.11,NA,NA,NA,NA,NA,1016.59,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA
1849-12-29 09:00:00,11.11,NA,NA,NA,NA,NA,1017.61,NA,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
1849-12-29 15:00:00,13.33,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1849-12-29 21:00:00,15,NA,NA,NA,NA,NA,1009.14,NA,NA,NA,NA,NA,-3.89,NA,NA,NA,NA,NA
1849-12-30,NA,NA,NA,NA,NA,NA,NA,NA,"12 am","8 pm",NA,6.73,NA,-3.19,NA,NA,NA,",sn,"
1849-12-30 06:00:00,11.11,NA,NA,NA,NA,NA,989.84,NA,NA,NA,NA,NA,-3.89,NA,NA,NA,NA,NA
1849-12-30 09:00:00,11.11,NA,NA,NA,NA,NA,991.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1849-12-30 15:00:00,15.56,NA,NA,NA,NA,NA,1006.1,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1849-12-30 21:00:00,13.89,NA,NA,NA,NA,NA,1015.24,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA
1849-12-31,NA,NA,NA,NA,NA,NA,NA,NA,"10 am","12 pm",NA,13.72,NA,-6.94,NA,NA,NA,",sn,"
1849-12-31 06:00:00,15.56,NA,NA,NA,NA,NA,1017.61,NA,NA,NA,NA,NA,-7.22,NA,NA,NA,NA,NA
1849-12-31 09:00:00,15.56,NA,NA,NA,NA,NA,1017.61,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA
1849-12-31 15:00:00,15.56,NA,NA,NA,NA,NA,1011.18,NA,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA
1849-12-31 21:00:00,15.56,NA,NA,NA,NA,NA,1007.11,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1850-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.72,NA,NA,NA,NA,NA,NA
1851-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.42,NA,NA,NA,NA
1851-01-01 06:00:00,7.22,NA,NA,NA,NA,NA,998.98,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA
1851-01-01 09:00:00,7.22,NA,NA,NA,NA,NA,995.94,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1851-01-01 15:00:00,10,NA,NA,NA,NA,NA,990.18,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA
1851-01-01 21:00:00,10.56,NA,NA,NA,NA,NA,990.18,NA,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA
1851-01-02,NA,NA,NA,NA,NA,NA,NA,NA,"1 am","2 am",NA,NA,NA,-19.72,NA,NA,NA,",sn,"
1851-01-02 06:00:00,8.33,NA,NA,NA,NA,NA,1003.05,NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA
1851-01-02 09:00:00,8.89,NA,NA,NA,NA,NA,1005.42,NA,NA,NA,NA,NA,-19.44,NA,NA,NA,NA,NA
1851-01-02 15:00:00,8.33,NA,NA,NA,NA,NA,1006.1,NA,NA,NA,NA,NA,-17.78,NA,NA,NA,NA,NA
1851-01-02 21:00:00,11.67,NA,NA,NA,NA,NA,1011.18,NA,NA,NA,NA,NA,-21.67,NA,NA,NA,NA,NA
1851-01-03,NA,NA,NA,NA,NA,NA,NA,NA,"7 am","11 pm",NA,0.25,NA,-13.89,NA,NA,NA,",sn,"
1851-01-03 06:00:00,3.33,NA,NA,NA,NA,NA,1005.76,NA,NA,NA,NA,NA,-22.22,NA,NA,NA,NA,NA
1851-01-03 09:00:00,3.33,NA,NA,NA,NA,NA,1003.73,NA,NA,NA,NA,NA,-16.11,NA,NA,NA,NA,NA
1851-01-03 15:00:00,11.67,NA,NA,NA,NA,NA,992.21,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA
1851-01-03 21:00:00,11.67,NA,NA,NA,NA,NA,993.57,NA,NA,NA,NA,NA,-10.56,NA,NA,NA,NA,NA
1851-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35,NA,-14.86,NA,NA,NA,NA
1851-01-04 06:00:00,5.56,NA,NA,NA,NA,NA,996.61,NA,NA,NA,NA,NA,-15,NA,NA,NA,NA,NA
1851-01-04 09:00:00,7.78,NA,NA,NA,NA,NA,998.98,NA,NA,NA,NA,NA,-12.78,NA,NA,NA,NA,NA
1851-01-04 15:00:00,8.89,NA,NA,NA,NA,NA,999.32,NA,NA,NA,NA,NA,-10,NA,NA,NA,NA,NA
1851-01-04 21:00:00,12.22,NA,NA,NA,NA,NA,1002.03,NA,NA,NA,NA,NA,-21.67,NA,NA,NA,NA,NA
1851-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.01,NA,NA,NA,NA
1851-01-05 06:00:00,3.89,NA,NA,NA,NA,NA,1003.39,NA,NA,NA,NA,NA,-27.5,NA,NA,NA,NA,NA
1851-01-05 09:00:00,6.11,NA,NA,NA,NA,NA,1005.76,NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA
1851-01-05 15:00:00,7.78,NA,NA,NA,NA,NA,1006.77,NA,NA,NA,NA,NA,-16.67,NA,NA,NA,NA,NA
1851-01-05 21:00:00,8.33,NA,NA,NA,NA,NA,1010.5,NA,NA,NA,NA,NA,-23.89,NA,NA,NA,NA,NA
1851-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.97,NA,NA,NA,NA
1851-01-06 06:00:00,5.56,NA,NA,NA,NA,NA,1013.88,NA,NA,NA,NA,NA,-29.44,NA,NA,NA,NA,NA
1851-01-06 09:00:00,7.78,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,-25.56,NA,NA,NA,NA,NA
1851-01-06 15:00:00,10.56,NA,NA,NA,NA,NA,1015.58,NA,NA,NA,NA,NA,-19.44,NA,NA,NA,NA,NA
1851-01-06 21:00:00,7.78,NA,NA,NA,NA,NA,1015.24,NA,NA,NA,NA,NA,-29.44,NA,NA,NA,NA,NA
1851-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.33,NA,NA,NA,NA
1851-01-07 06:00:00,1.11,NA,NA,NA,NA,NA,1011.18,NA,NA,NA,NA,NA,-30,NA,NA,NA,NA,NA
1851-01-07 09:00:00,2.22,NA,NA,NA,NA,NA,1011.85,NA,NA,NA,NA,NA,-23.33,NA,NA,NA,NA,NA
1851-01-07 15:00:00,2.22,NA,NA,NA,NA,NA,1009.48,NA,NA,NA,NA,NA,-15,NA,NA,NA,NA,NA
1851-01-07 21:00:00,7.78,NA,NA,NA,NA,NA,1009.14,NA,NA,NA,NA,NA,-25,NA,NA,NA,NA,NA
1851-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.5,NA,NA,NA,NA
1851-01-08 06:00:00,2.22,NA,NA,NA,NA,NA,1009.14,NA,NA,NA,NA,NA,-18.33,NA,NA,NA,NA,NA
1851-01-08 09:00:00,2.78,NA,NA,NA,NA,NA,1010.16,NA,NA,NA,NA,NA,-17.22,NA,NA,NA,NA,NA
1851-01-08 15:00:00,7.78,NA,NA,NA,NA,NA,1012.87,NA,NA,NA,NA,NA,-16.67,NA,NA,NA,NA,NA
1851-01-08 21:00:00,12.78,NA,NA,NA,NA,NA,1014.9,NA,NA,NA,NA,NA,-17.78,NA,NA,NA,NA,NA
1851-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.92,NA,NA,NA,",halo,"
1851-01-09 06:00:00,6.67,NA,NA,NA,NA,NA,1016.26,NA,NA,NA,NA,NA,-22.78,NA,NA,NA,NA,NA
1851-01-09 09:00:00,7.22,NA,NA,NA,NA,NA,1017.95,NA,NA,NA,NA,NA,-18.33,NA,NA,NA,NA,NA
1851-01-09 15:00:00,7.78,NA,NA,NA,NA,NA,1016.59,NA,NA,NA,NA,NA,-11.67,NA,NA,NA,NA,NA
1851-01-09 21:00:00,10.56,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,-18.89,NA,NA,NA,NA,NA
1851-01-10,NA,NA,NA,NA,NA,NA,NA,NA,"4 am","8 am",NA,NA,NA,1.11,NA,NA,NA,",sn,"
1851-01-10 06:00:00,7.78,NA,NA,NA,NA,NA,995.6,NA,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1851-01-10 09:00:00,11.11,NA,NA,NA,NA,NA,992.89,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1851-01-10 15:00:00,13.33,NA,NA,NA,NA,NA,991.53,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1851-01-10 21:00:00,16.67,NA,NA,NA,NA,NA,995.94,NA,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1851-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68,NA,0.56,NA,NA,NA,NA
1851-01-11 06:00:00,13.33,NA,NA,NA,NA,NA,995.94,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA
1851-01-11 09:00:00,13.89,NA,NA,NA,NA,NA,996.28,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA
1851-01-11 15:00:00,13.33,NA,NA,NA,NA,NA,995.94,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA
1851-01-11 21:00:00,19.44,NA,NA,NA,NA,NA,1007.45,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1851-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.83,NA,NA,NA,",sn,"
1851-01-12 06:00:00,12.78,NA,NA,NA,NA,NA,1009.14,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA
1851-01-12 09:00:00,12.22,NA,NA,NA,NA,NA,1009.82,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1851-01-12 15:00:00,15,NA,NA,NA,NA,NA,1008.13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1851-01-12 21:00:00,16.67,NA,NA,NA,NA,NA,1009.14,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA
1851-01-13,NA,NA,NA,NA,NA,NA,NA,NA,"3 am","10 am",NA,NA,NA,-1.11,NA,NA,NA,",sn,"
1851-01-13 06:00:00,13.33,NA,NA,NA,NA,NA,1008.13,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA
1851-01-13 09:00:00,12.78,NA,NA,NA,NA,NA,1007.79,NA,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1851-01-13 15:00:00,11.67,NA,NA,NA,NA,NA,1005.08,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1851-01-13 21:00:00,15,NA,NA,NA,NA,NA,1004.06,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1851-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99,NA,-4.03,NA,NA,NA,",halo,"
1851-01-14 06:00:00,11.67,NA,NA,NA,NA,NA,1003.39,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1851-01-14 09:00:00,11.67,NA,NA,NA,NA,NA,1005.76,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1851-01-14 15:00:00,10.56,NA,NA,NA,NA,NA,1005.76,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1851-01-14 21:00:00,10,NA,NA,NA,NA,NA,1008.81,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA
1851-01-15,NA,NA,NA,NA,NA,NA,NA,NA,"5 am","6 am",NA,NA,NA,-1.53,NA,NA,NA,",sn,"
1851-01-15 06:00:00,11.11,NA,NA,NA,NA,NA,1005.76,NA,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
