"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"NewWestminster","49.2","-122.9","10","America/Vancouver","8","71892","1108395"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"td","hydroclimatic variable","atmospheric material",NA,"C","sub-daily","instrumental","calculated","computational method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","e","p","pr","rh","ta_mean","tb","td","tdb","Tn","Tx","Txs","w","ww"
1865-04-29 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,9.72,NA,NA,NA,NA,0,",ovc"
1865-04-30,NA,NA,NA,NA,NA,NA,9.22,NA,NA,NA,7.22,11.28,NA,NA,NA
1865-04-30 07:00:00,NA,NA,10.87,NA,NA,72,NA,10.61,NA,13.22,NA,NA,14.72,NA,NA
1865-04-30 09:00:00,11.33,180,NA,1023.71,2.29,NA,NA,NA,8.28,NA,NA,NA,NA,8.84,NA
1865-04-30 14:00:00,16.11,NA,11.89,1024.69,NA,65.2,NA,12.5,NA,16.17,NA,NA,NA,NA,NA
1865-04-30 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,9.61,NA,NA,NA,NA,8.84,",skc"
1865-05-01,NA,NA,NA,NA,NA,NA,11.33,NA,NA,NA,6.94,15.78,NA,NA,NA
1865-05-01 07:00:00,NA,NA,10.26,NA,NA,85,NA,9.83,NA,10.17,NA,NA,24,NA,NA
1865-05-01 09:00:00,9.83,90,NA,1016.53,0,NA,NA,NA,7.39,NA,NA,NA,NA,8.84,NA
1865-05-01 14:00:00,15.33,NA,11.95,1011.38,NA,67.6,NA,12.33,NA,15.67,NA,NA,NA,NA,NA
1865-05-01 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,9.67,NA,NA,NA,NA,0,",skc"
1865-05-02,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,8.33,14.72,NA,NA,NA
1865-05-02 07:00:00,NA,NA,12.36,NA,NA,83.9,NA,11.5,NA,12.83,NA,NA,20,NA,NA
1865-05-02 09:00:00,12.22,NA,NA,1009.72,3.05,NA,NA,NA,10.28,NA,NA,NA,NA,0,NA
1865-05-02 14:00:00,16,NA,13,1012.16,NA,76.3,NA,12.78,NA,15.11,NA,NA,NA,NA,NA
1865-05-02 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,10.94,NA,NA,NA,NA,0,",skc"
1865-05-03,NA,NA,NA,NA,NA,NA,11.17,NA,NA,NA,6.67,15.72,NA,NA,NA
1865-05-03 07:00:00,NA,NA,10.57,NA,NA,95.1,NA,8.22,NA,8.56,NA,NA,21.11,NA,NA
1865-05-03 09:00:00,8.06,NA,NA,1013.28,1.78,NA,NA,NA,7.83,NA,NA,NA,NA,0,",ovc"
1865-05-03 14:00:00,15.11,NA,11.72,1014.19,NA,95.6,NA,9.72,NA,10.06,NA,NA,NA,NA,NA
1865-05-03 15:00:00,NA,45,NA,NA,NA,NA,NA,NA,9.39,NA,NA,NA,NA,8.84,",ra"
1865-05-04,NA,NA,NA,NA,NA,NA,11.44,NA,NA,NA,7.78,10.72,NA,NA,NA
1865-05-04 07:00:00,NA,NA,12.26,NA,NA,91.6,NA,10.72,NA,11.39,NA,NA,17.56,NA,NA
1865-05-04 09:00:00,10.78,NA,NA,1025.06,5.08,NA,NA,NA,10.06,NA,NA,NA,NA,0,NA
1865-05-04 14:00:00,16.39,NA,13.44,1028.31,NA,67.5,NA,12.94,NA,16.33,NA,NA,NA,NA,NA
1865-05-04 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,10.28,NA,NA,NA,NA,8.84,",skc"
1865-05-05,NA,NA,NA,NA,NA,NA,11.67,NA,NA,NA,7.22,16.11,NA,NA,NA
1865-05-05 07:00:00,NA,NA,11.21,NA,NA,76.1,NA,10.78,NA,12.83,NA,NA,25.83,NA,NA
1865-05-05 09:00:00,12.83,45,NA,1029.87,2.54,NA,NA,NA,8.72,NA,NA,NA,NA,8.84,",skc"
1865-05-05 14:00:00,20.5,NA,14.56,1028.24,NA,92.7,NA,15.5,NA,21.17,NA,NA,NA,NA,NA
1865-05-05 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,12.67,NA,NA,NA,NA,0,",skc"
1865-05-06,NA,NA,NA,NA,NA,NA,13.83,NA,NA,NA,7.67,20,NA,NA,NA
1865-05-06 07:00:00,NA,NA,11.51,NA,NA,71.3,NA,11.56,NA,14.28,NA,NA,33.78,NA,NA
1865-05-06 09:00:00,14.28,NA,NA,1025.36,0,NA,NA,NA,9.11,NA,NA,NA,NA,0,",skc"
1865-05-06 14:00:00,17.78,NA,13.48,1025.2,NA,64.9,NA,14,NA,18.22,NA,NA,NA,NA,NA
1865-05-06 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,12.5,",skc"
1865-05-07,NA,NA,NA,NA,NA,NA,12.11,NA,NA,NA,6,18.22,NA,NA,NA
1865-05-07 07:00:00,NA,NA,11.78,NA,NA,96.9,NA,11.33,NA,13.44,NA,NA,31.78,NA,NA
1865-05-07 09:00:00,13.06,NA,NA,1027.29,0,NA,NA,NA,9.44,NA,NA,NA,NA,0,",skc"
1865-05-07 14:00:00,17.33,NA,9.52,1025.8,NA,45.7,NA,12.28,NA,18.28,NA,NA,NA,NA,NA
1865-05-07 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,6.28,NA,NA,NA,NA,12.5,",skc"
1865-05-08,NA,NA,NA,NA,NA,NA,10.67,NA,NA,NA,3.61,17.78,NA,NA,NA
1865-05-08 07:00:00,NA,NA,9.72,NA,NA,61.7,NA,10.06,NA,13.89,NA,NA,33.78,NA,NA
1865-05-08 09:00:00,13.94,135,NA,1024.55,0,NA,NA,NA,6.61,NA,NA,NA,NA,8.84,",skc"
1865-05-08 14:00:00,19.17,NA,11.48,1022.66,NA,51.7,NA,12.89,NA,19.33,NA,NA,NA,NA,NA
1865-05-08 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,9.06,NA,NA,NA,NA,8.84,",skc"
1865-05-09,NA,NA,NA,NA,NA,NA,11.22,NA,NA,NA,3.56,18.89,NA,NA,NA
1865-05-09 07:00:00,NA,NA,8.8,NA,NA,45.9,NA,10,NA,16.94,NA,NA,27.67,NA,NA
1865-05-09 09:00:00,16.94,NA,NA,1023.64,0,NA,NA,NA,5.17,NA,NA,NA,NA,0,",skc"
1865-05-09 14:00:00,19.22,NA,8.64,1023.1,NA,37.5,NA,10.5,NA,19.89,NA,NA,NA,NA,NA
1865-05-09 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,4.89,NA,NA,NA,NA,8.84,",skc"
1865-05-10,NA,NA,NA,NA,NA,NA,11.17,NA,NA,NA,3.33,19,NA,NA,NA
1865-05-10 07:00:00,NA,NA,8.53,NA,NA,48.8,NA,9.5,NA,15.5,NA,NA,32.22,NA,NA
1865-05-10 09:00:00,15.5,135,NA,1023.64,0,NA,NA,NA,4.72,NA,NA,NA,NA,8.84,",skc"
1865-05-10 14:00:00,19.89,NA,10.29,1022.01,NA,43.8,NA,12.22,NA,20.22,NA,NA,NA,NA,NA
1865-05-10 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,7.44,NA,NA,NA,NA,8.84,",skc"
1865-05-11,NA,NA,NA,NA,NA,NA,13.17,NA,NA,NA,6.89,19.44,NA,NA,NA
1865-05-11 07:00:00,NA,NA,13.44,NA,NA,89,NA,12.28,NA,13.22,NA,NA,31,NA,NA
1865-05-11 09:00:00,13.06,NA,NA,1017.27,0,NA,NA,NA,11.44,NA,NA,NA,NA,0,",skc"
1865-05-11 14:00:00,20.5,NA,12.67,1015.92,NA,53.2,NA,13.83,NA,20.44,NA,NA,NA,NA,NA
1865-05-11 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,10.56,NA,NA,NA,NA,8.84,",skc"
1865-05-12,NA,NA,NA,NA,NA,NA,14.67,NA,NA,NA,9.39,20,NA,NA,NA
1865-05-12 07:00:00,NA,NA,11.82,NA,NA,85.1,NA,10.72,NA,11.94,NA,NA,30.56,NA,NA
1865-05-12 09:00:00,11.17,NA,NA,1014.43,0,NA,NA,NA,9.5,NA,NA,NA,NA,0,",ra"
1865-05-12 14:00:00,10,NA,12.39,1013.34,NA,75.5,NA,10.61,NA,11,NA,NA,NA,NA,NA
1865-05-12 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,10.22,NA,NA,NA,NA,0,",ra"
1865-05-13,NA,NA,NA,NA,NA,NA,9.78,NA,NA,NA,7.11,12.5,NA,NA,NA
1865-05-13 07:00:00,NA,NA,9.14,NA,NA,82.1,NA,7.28,NA,8.61,NA,NA,15.44,NA,NA
1865-05-13 09:00:00,8.67,NA,NA,1011.04,13.46,NA,NA,NA,5.72,NA,NA,NA,NA,0,",ra"
1865-05-13 14:00:00,12.61,NA,9.52,1014.97,NA,64.2,NA,9.61,NA,12.94,NA,NA,NA,NA,NA
1865-05-13 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,6.28,NA,NA,NA,NA,8.84,",skc"
1865-05-14,NA,NA,NA,NA,NA,NA,10.61,NA,NA,NA,7.89,13.33,NA,NA,NA
1865-05-14 07:00:00,NA,NA,9.89,NA,NA,83.2,NA,8.33,NA,9.61,NA,NA,21.94,NA,NA
1865-05-14 09:00:00,9,90,NA,1022.82,0,NA,NA,NA,6.83,NA,NA,NA,NA,8.84,NA
1865-05-14 14:00:00,13.22,NA,10.13,1025.06,NA,66.6,NA,10.11,NA,13.33,NA,NA,NA,NA,NA
1865-05-14 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,7.22,NA,NA,NA,NA,0,",ovc"
1865-05-15,NA,NA,NA,NA,NA,NA,10.33,NA,NA,NA,8.33,12.33,NA,NA,NA
1865-05-15 07:00:00,NA,NA,11.78,NA,NA,81.9,NA,11,NA,12.5,NA,NA,25,NA,NA
1865-05-15 09:00:00,12.22,45,NA,1015.24,0,NA,NA,NA,9.5,NA,NA,NA,NA,8.84,NA
1865-05-15 14:00:00,14.06,NA,11.01,1012.43,NA,66.9,NA,11.33,NA,14.56,NA,NA,NA,NA,NA
1865-05-15 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,8.44,NA,NA,NA,NA,0,NA
1865-05-16,NA,NA,NA,NA,NA,NA,12.17,NA,NA,NA,9.72,14.67,NA,NA,NA
1865-05-16 07:00:00,NA,NA,11.82,NA,NA,95.6,NA,9.83,NA,10.17,NA,NA,26.72,NA,NA
1865-05-16 09:00:00,9.72,NA,NA,1012.43,0,NA,NA,NA,9.5,NA,NA,NA,NA,0,",ra"
1865-05-16 14:00:00,10.22,NA,12.56,1014.93,NA,95.6,NA,10.78,NA,11.11,NA,NA,NA,NA,NA
1865-05-16 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,10.44,NA,NA,NA,NA,0,",ra"
1865-05-17,NA,NA,NA,NA,NA,NA,9.78,NA,NA,NA,9.06,10.56,NA,NA,NA
1865-05-17 07:00:00,NA,NA,11.55,NA,NA,91.2,NA,9.89,NA,10.56,NA,NA,14.33,NA,NA
1865-05-17 09:00:00,10.22,135,NA,1016.97,8.89,NA,NA,NA,9.17,NA,NA,NA,NA,8.84,NA
1865-05-17 14:00:00,15.22,NA,10.5,1017.2,NA,61.6,NA,11,NA,15.11,NA,NA,NA,NA,NA
1865-05-17 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,7.72,NA,NA,NA,NA,12.5,",skc"
1865-05-18,NA,NA,NA,NA,NA,NA,11.78,NA,NA,NA,3.33,20.22,NA,NA,NA
1865-05-18 07:00:00,NA,NA,11.14,NA,NA,70.8,NA,11.11,NA,11.67,NA,NA,31.11,NA,NA
1865-05-18 09:00:00,13.67,135,NA,1013.75,0,NA,NA,NA,8.61,NA,NA,NA,NA,8.84,",skc"
1865-05-18 14:00:00,17.94,NA,11.31,1009.96,NA,54.1,NA,12.39,NA,18.33,NA,NA,NA,NA,NA
1865-05-18 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,8.83,NA,NA,NA,NA,12.5,",skc"
1865-05-19,NA,NA,NA,NA,NA,NA,11.11,NA,NA,NA,5,17.22,NA,NA,NA
1865-05-19 07:00:00,NA,NA,10.33,NA,NA,89.4,NA,8.39,NA,9.17,NA,NA,31.33,NA,NA
1865-05-19 09:00:00,8.56,90,NA,1010.09,0,NA,NA,NA,7.5,NA,NA,NA,NA,8.84,NA
1865-05-19 14:00:00,10.56,NA,9.92,1013.24,NA,76.5,NA,8.89,NA,10.89,NA,NA,NA,NA,NA
1865-05-19 15:00:00,NA,90,NA,NA,NA,NA,NA,NA,6.89,NA,NA,NA,NA,8.84,NA
1865-05-20,NA,NA,NA,NA,NA,NA,7.83,NA,NA,NA,4.89,10.83,NA,NA,NA
1865-05-20 07:00:00,NA,NA,8.13,NA,NA,71.6,NA,6.67,NA,8.89,NA,NA,15.83,NA,NA
1865-05-20 09:00:00,8.44,90,NA,1017.07,0,NA,NA,NA,4,NA,NA,NA,NA,15.3,NA
1865-05-20 14:00:00,11.56,NA,8.47,1017.51,NA,61.9,NA,8.33,NA,11.72,NA,NA,NA,NA,NA
1865-05-20 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,4.61,NA,NA,NA,NA,8.84,",skc"
1865-05-21,NA,NA,NA,NA,NA,NA,9.28,NA,NA,NA,7.28,11.33,NA,NA,NA
1865-05-21 07:00:00,NA,NA,10.29,NA,NA,77.2,NA,9.39,NA,11.33,NA,NA,30.44,NA,NA
1865-05-21 09:00:00,10.83,NA,NA,1017.98,0.76,NA,NA,NA,7.44,NA,NA,NA,NA,0,NA
1865-05-21 14:00:00,14.33,NA,9.55,1017,NA,57.3,NA,10.06,NA,14.72,NA,NA,NA,NA,NA
1865-05-21 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,5.78,NA,NA,NA,NA,0,NA
1865-05-22,NA,NA,NA,NA,NA,NA,11.22,NA,NA,NA,8.33,15.33,NA,NA,NA
1865-05-22 07:00:00,NA,NA,10.84,NA,NA,88.4,NA,9.17,NA,10.06,NA,NA,35.83,NA,NA
1865-05-22 09:00:00,9.67,135,NA,1015.24,1.02,NA,NA,NA,8.22,NA,NA,NA,NA,12.5,",skc"
1865-05-22 14:00:00,15.72,NA,10.73,1016.09,NA,59.1,NA,11.61,NA,16.11,NA,NA,NA,NA,NA
1865-05-22 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,8.06,NA,NA,NA,NA,12.5,",skc"
1865-05-23,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,8.89,16.11,NA,NA,NA
1865-05-23 07:00:00,NA,NA,9.82,NA,NA,69.4,NA,9.5,NA,12.22,NA,NA,27.5,NA,NA
1865-05-23 09:00:00,11.83,NA,NA,1012.43,0,NA,NA,NA,6.78,NA,NA,NA,NA,0,",ovc"
1865-05-23 14:00:00,13.61,NA,9.79,1010.5,NA,62.2,NA,10.11,NA,13.89,NA,NA,NA,NA,NA
1865-05-23 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,6.72,NA,NA,NA,NA,0,",skc"
1865-05-24,NA,NA,NA,NA,NA,NA,11.39,NA,NA,NA,7.78,3.89,NA,NA,NA
1865-05-24 07:00:00,NA,NA,11.31,NA,NA,93,NA,9.22,NA,9.56,NA,NA,26.39,NA,NA
1865-05-24 09:00:00,9,45,NA,1016.19,7.11,NA,NA,NA,8.83,NA,NA,NA,NA,8.84,NA
1865-05-24 14:00:00,11.44,NA,11.34,1013.14,NA,88.7,NA,10.5,NA,12.11,NA,NA,NA,NA,NA
1865-05-24 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,8.89,NA,NA,NA,NA,8.84,NA
1865-05-25,NA,NA,NA,NA,NA,NA,9.28,NA,NA,NA,7.22,11.39,NA,NA,NA
1865-05-25 07:00:00,NA,NA,9.79,NA,NA,84.8,NA,8.06,NA,9.17,NA,NA,13.33,NA,NA
1865-05-25 09:00:00,8.78,90,NA,1016.7,4.32,NA,NA,NA,6.72,NA,NA,NA,NA,12.5,",ovc"
1865-05-25 14:00:00,9.39,NA,10.97,1011.41,NA,89.8,NA,9.22,NA,10,NA,NA,NA,NA,NA
1865-05-25 15:00:00,NA,45,NA,NA,NA,NA,NA,NA,8.39,NA,NA,NA,NA,12.5,",ra"
1865-05-26,NA,NA,NA,NA,NA,NA,9.28,NA,NA,NA,7.44,11.11,NA,NA,NA
1865-05-26 07:00:00,NA,NA,10.06,NA,NA,80.5,NA,8.78,NA,10.33,NA,NA,18.78,NA,NA
1865-05-26 09:00:00,10.22,90,NA,1019.4,5.59,NA,NA,NA,9.33,NA,NA,NA,NA,8.84,",ra"
1865-05-26 14:00:00,12.78,NA,8.5,1019.17,NA,57.6,NA,8.78,NA,12.89,NA,NA,NA,NA,NA
1865-05-26 15:00:00,NA,45,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,12.5,NA
1865-05-27,NA,NA,NA,NA,NA,NA,10.67,NA,NA,NA,8.06,13.33,NA,NA,NA
1865-05-27 07:00:00,NA,NA,10.7,NA,NA,71.2,NA,11,NA,13.17,NA,NA,28.22,NA,NA
1865-05-27 09:00:00,13.44,135,NA,1013.38,1.78,NA,NA,NA,8,NA,NA,NA,NA,15.3,",skc"
1865-05-27 14:00:00,13.61,NA,8.23,1014.63,NA,51.3,NA,8.89,NA,14.17,NA,NA,NA,NA,NA
1865-05-27 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,4.17,NA,NA,NA,NA,15.3,",skc"
1865-05-28,NA,NA,NA,NA,NA,NA,10.89,NA,NA,NA,7.11,14.72,NA,NA,NA
1865-05-28 07:00:00,NA,NA,7.75,NA,NA,54,NA,7.89,NA,12.44,NA,NA,27.33,NA,NA
1865-05-28 09:00:00,12.11,90,NA,1017.24,0,NA,NA,NA,3.33,NA,NA,NA,NA,15.3,",skc"
1865-05-28 14:00:00,17.94,NA,10.7,1014.63,NA,50.9,NA,11.33,NA,18.44,NA,NA,NA,NA,NA
1865-05-28 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,8.84,",skc"
1865-05-29,NA,NA,NA,NA,NA,NA,13.83,NA,NA,NA,9.72,18,NA,NA,NA
1865-05-29 07:00:00,NA,NA,11.65,NA,NA,84.5,NA,10.56,NA,11.78,NA,NA,31.67,NA,NA
1865-05-29 09:00:00,11.28,90,NA,1013.99,1.27,NA,NA,NA,9.28,NA,NA,NA,NA,17.67,NA
1865-05-29 14:00:00,15.28,NA,10.57,1017.24,NA,60.9,NA,11.17,NA,15.39,NA,NA,NA,NA,NA
1865-05-29 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,7.83,NA,NA,NA,NA,12.5,NA
1865-05-30,NA,NA,NA,NA,NA,NA,11.44,NA,NA,NA,7.61,15.33,NA,NA,NA
1865-05-30 07:00:00,NA,NA,10.46,NA,NA,76.7,NA,9.67,NA,11.67,NA,NA,27.5,NA,NA
1865-05-30 09:00:00,11.33,180,NA,1022.89,2.29,NA,NA,NA,7.67,NA,NA,NA,NA,8.84,",skc"
1865-05-30 14:00:00,12.89,NA,8.87,1023.87,NA,51.5,NA,9.72,NA,15.28,NA,NA,NA,NA,NA
1865-05-30 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,5.28,NA,NA,NA,NA,17.67,",skc"
1865-05-31,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,5.28,16.78,NA,NA,NA
1865-05-31 07:00:00,NA,NA,10.06,NA,NA,66.6,NA,10,NA,13.22,NA,NA,30.56,NA,NA
1865-05-31 09:00:00,11.67,NA,NA,1022.22,0,NA,NA,NA,7.11,NA,NA,NA,NA,0,",skc"
1865-05-31 14:00:00,16.67,NA,9.45,1020.59,NA,50,NA,10.5,NA,16.72,NA,NA,NA,NA,NA
1865-05-31 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,6.17,NA,NA,NA,NA,8.84,",skc"
1865-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39,16.11,NA,NA,NA
1865-06-01 07:00:00,NA,NA,10.73,NA,NA,63.7,NA,11.11,NA,14.94,NA,NA,33.11,NA,NA
1865-06-01 09:00:00,14.72,225,NA,1021.2,0,NA,NA,NA,8.06,NA,NA,NA,NA,12.5,",skc"
1865-06-01 14:00:00,16.28,NA,10.13,1019.34,NA,53.8,NA,11.11,NA,16.67,NA,NA,NA,NA,NA
1865-06-01 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,7.22,NA,NA,NA,NA,12.5,",skc"
1865-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89,16.39,NA,NA,NA
1865-06-02 07:00:00,NA,NA,11.58,NA,NA,69.4,NA,11.11,NA,14.78,NA,NA,28.94,NA,NA
1865-06-02 09:00:00,14.22,135,NA,1017.17,0,NA,NA,NA,9.22,NA,NA,NA,NA,12.5,",skc"
1865-06-02 14:00:00,17.11,NA,9.89,1014.93,NA,50.7,NA,11.11,NA,17.22,NA,NA,NA,NA,NA
1865-06-02 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,6.83,NA,NA,NA,NA,8.84,",skc"
1865-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22,16.78,NA,NA,NA
1865-06-03 07:00:00,NA,NA,11.18,NA,NA,78.9,NA,10.44,NA,12.22,NA,NA,29.72,NA,NA
1865-06-03 09:00:00,11.94,NA,NA,1014.77,0,NA,NA,NA,8.67,NA,NA,NA,NA,0,NA
1865-06-03 14:00:00,13.89,NA,10.09,1015.82,NA,62.2,NA,10.56,NA,14.33,NA,NA,NA,NA,NA
1865-06-03 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,7.17,NA,NA,NA,NA,0,",ovc"
1865-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33,13.72,NA,NA,NA
1865-06-04 07:00:00,NA,NA,8.91,NA,NA,63.4,NA,8.72,NA,12.11,NA,NA,22.22,NA,NA
1865-06-04 09:00:00,11.61,90,NA,1021.71,0,NA,NA,NA,5.33,NA,NA,NA,NA,8.84,NA
1865-06-04 14:00:00,16,NA,10.09,1023.87,NA,55.2,NA,11.17,NA,16.22,NA,NA,NA,NA,NA
1865-06-04 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,7.17,NA,NA,NA,NA,15.3,",skc"
1865-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78,16.67,NA,NA,NA
1865-06-05 07:00:00,NA,NA,11.89,NA,NA,96.2,NA,9.89,NA,10.17,NA,NA,31.67,NA,NA
1865-06-05 09:00:00,9.72,135,NA,1024.99,4.32,NA,NA,NA,9.61,NA,NA,NA,NA,8.84,",ra"
1865-06-05 14:00:00,12.67,NA,13.48,1025.8,NA,90.2,NA,12.22,NA,13.06,NA,NA,NA,NA,NA
1865-06-05 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,0,",skc"
1865-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56,14.78,NA,NA,NA
1865-06-06 07:00:00,NA,NA,13.27,NA,NA,75.7,NA,13.17,NA,15.56,NA,NA,29.89,NA,NA
1865-06-06 09:00:00,15.39,NA,NA,1026.14,2.54,NA,NA,NA,11.28,NA,NA,NA,NA,0,",skc"
1865-06-06 14:00:00,19.44,NA,13.85,1024.65,NA,88,NA,14.72,NA,19.44,NA,NA,NA,NA,NA
1865-06-06 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11.89,NA,NA,NA,NA,0,",skc"
1865-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,20.28,NA,NA,NA
1865-06-07 07:00:00,NA,NA,14.6,NA,NA,66.3,NA,15.11,NA,19.17,NA,NA,35.44,NA,NA
1865-06-07 09:00:00,18.89,225,NA,1023.4,0,NA,NA,NA,12.72,NA,NA,NA,NA,8.84,",skc"
1865-06-07 14:00:00,23.33,NA,15.1,1020.29,NA,52.3,NA,16.67,NA,23.61,NA,NA,NA,NA,NA
1865-06-07 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,13.22,NA,NA,NA,NA,12.5,",skc"
1865-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89,23.06,NA,NA,NA
1865-06-08 07:00:00,NA,NA,14.83,NA,NA,61,NA,15.56,NA,20.78,NA,NA,32.89,NA,NA
1865-06-08 09:00:00,20.56,180,NA,1018.96,0,NA,NA,NA,12.94,NA,NA,NA,NA,8.84,",skc"
1865-06-08 14:00:00,20.33,NA,15.98,1014.97,NA,64.8,NA,16.39,NA,21,NA,NA,NA,NA,NA
1865-06-08 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,14.11,NA,NA,NA,NA,8.84,",skc"
1865-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.56,23.06,NA,NA,NA
1865-06-09 07:00:00,NA,NA,14.22,NA,NA,70,NA,14.61,NA,17.89,NA,NA,34.89,NA,NA
1865-06-09 09:00:00,17.22,NA,NA,1018.32,0,NA,NA,NA,12.33,NA,NA,NA,NA,0,",skc"
1865-06-09 14:00:00,15.28,NA,14.43,1015.65,NA,82.4,NA,13.89,NA,15.56,NA,NA,NA,NA,NA
1865-06-09 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,12.56,NA,NA,NA,NA,0,",ra"
1865-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33,20,NA,NA,NA
1865-06-10 07:00:00,NA,NA,11.85,NA,NA,81.6,NA,11.11,NA,12.67,NA,NA,35.28,NA,NA
1865-06-10 09:00:00,12.22,90,NA,1021.33,1.02,NA,NA,NA,9.56,NA,NA,NA,NA,8.84,NA
1865-06-10 14:00:00,18.83,NA,13.17,1018.29,NA,61,NA,14.06,NA,18.89,NA,NA,NA,NA,NA
1865-06-10 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11.17,NA,NA,NA,NA,0,",skc"
1865-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.72,20.06,NA,NA,NA
1865-06-11 07:00:00,NA,NA,11.75,NA,NA,80.2,NA,11.11,NA,12.78,NA,NA,36.11,NA,NA
1865-06-11 09:00:00,12.11,90,NA,1012.6,0,NA,NA,NA,9.44,NA,NA,NA,NA,15.3,NA
1865-06-11 14:00:00,14.17,NA,13.61,1014.43,NA,82.5,NA,13.44,NA,14.44,NA,NA,NA,NA,NA
