"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"StJohnsNFLDCas","47.55","-52.71","37.6","America/St_Johns","3.5","71250","8403500"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cd","cv","dd","p","pr","ptb","pte","sd","ta","ta_mean","w","ww"
1868-12-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
1868-12-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1868-12-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-03 21:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,NA,NA,NA
1868-12-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-04,NA,NA,NA,NA,NA,NA,"early morning",NA,NA,NA,NA,NA,NA
1868-12-04,NA,NA,NA,NA,NA,NA,NA,"9 am",NA,NA,NA,NA,NA
1868-12-04,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA
1868-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1868-12-04,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1868-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,NA,NA
1868-12-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 07:00:00,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA
1868-12-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 14:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
1868-12-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1868-12-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA,NA
1868-12-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-05,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"NA 0"
1868-12-05,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1868-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA
1868-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 07:00:00,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1868-12-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 14:00:00,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1868-12-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 21:00:00,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1868-12-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-06,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"NA 0"
1868-12-06,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1868-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,NA,NA
1868-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 07:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 07:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA
1868-12-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 14:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 14:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA,NA
1868-12-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA,NA
1868-12-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-07,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
1868-12-07,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1868-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA 0"
1868-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44,NA,NA
1868-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 07:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1868-12-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 14:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,NA,NA,NA
1868-12-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 21:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA,NA
1868-12-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-08,NA,NA,NA,NA,NA,NA,"8 pm",NA,NA,NA,NA,NA,NA
1868-12-08,NA,NA,NA,NA,NA,NA,NA,"10:30 am 09 december",NA,NA,NA,NA,NA
1868-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1868-12-08,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1868-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA
1868-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 07:00:00,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA,NA
1868-12-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 14:00:00,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA
1868-12-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1868-12-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 21:00:00,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA
1868-12-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
1868-12-09,NA,NA,NA,NA,NA,NA,"8 pm 08 december",NA,NA,NA,NA,NA,NA
1868-12-09,NA,NA,NA,NA,NA,NA,NA,"10:30 am",NA,NA,NA,NA,NA
1868-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA +"
1868-12-09,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1868-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,NA,NA
1868-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,NA,NA,NA
1868-12-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1868-12-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 14:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44,NA,NA,NA
1868-12-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 21:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA
1868-12-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-10,NA,NA,NA,NA,NA,NA,"5 am",NA,NA,NA,NA,NA,NA
1868-12-10,NA,NA,NA,NA,NA,NA,NA,"7 am",NA,NA,NA,NA,NA
1868-12-10,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA
1868-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow"
1868-12-10,NA,NA,NA,NA,NA,0.023,NA,NA,0.23,NA,NA,NA,NA
1868-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.28,NA,NA
1868-12-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 07:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 07:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA,NA
1868-12-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1868-12-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1868-12-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 14:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 14:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1868-12-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1868-12-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 21:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 21:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1868-12-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-11,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"NA 0"
1868-12-11,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1868-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.83,NA,NA
1868-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 07:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 07:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1868-12-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1868-12-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 14:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 14:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA
1868-12-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1868-12-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 21:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA
1868-12-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1868-12-12,NA,NA,NA,NA,NA,NA,"10 am",NA,NA,NA,NA,NA,NA
1868-12-12,NA,NA,NA,NA,NA,NA,NA,"midnight",NA,NA,NA,NA,NA
1868-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow"
1868-12-12,NA,NA,NA,NA,NA,0.023,NA,NA,0.23,NA,NA,NA,NA
1868-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,NA,NA
1868-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 07:00:00,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1868-12-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA
1868-12-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 14:00:00,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,NA,NA,NA
1868-12-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
1868-12-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA
1868-12-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA
1868-12-13,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"NA 0"
1868-12-13,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA
1868-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1868-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 07:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA,NA
1868-12-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1868-12-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 14:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868-12-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA
