"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HarbourGrace","47.53","-52.57","6","America/Goose_Bay","3.5","71250",NA
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cd","cv","dd","hd","p","pr","ptb","pte","sd","ta","ta_mean","w","ww"
1874-09-17 07:00:00,13.89,NA,NA,NA,NA,1028.11,NA,NA,NA,NA,12.78,NA,0,NA
1874-09-17 14:00:00,15.56,NA,NA,45,NA,1028.45,NA,NA,NA,NA,11.67,NA,5,",hz"
1874-09-17 21:00:00,12.22,NA,NA,45,NA,1033.19,NA,NA,NA,NA,8.89,NA,11,",hz"
1874-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61,NA,NA
1874-09-18 07:00:00,10.56,45,3,45,NA,1038.61,NA,NA,NA,NA,7.22,NA,11,NA
1874-09-18 14:00:00,12.78,45,3,45,NA,1040.98,NA,NA,NA,NA,8.89,NA,11,NA
1874-09-18 21:00:00,11.11,NA,NA,45,NA,1041.65,NA,NA,NA,NA,6.67,NA,5,",hz"
1874-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.39,NA,NA
1874-09-19 07:00:00,10.56,NA,NA,180,NA,1041.65,NA,NA,NA,NA,7.78,NA,1,",hz"
1874-09-19 14:00:00,14.44,NA,NA,225,NA,1039.96,NA,NA,NA,NA,13.33,NA,1,NA
1874-09-19 21:00:00,12.78,NA,NA,225,NA,1037.93,NA,NA,NA,NA,10,NA,1,",hz"
1874-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.61,NA,NA
1874-09-20 07:00:00,13.33,NA,NA,225,NA,1035.56,NA,NA,NA,NA,11.11,NA,1,NA
1874-09-20 14:00:00,20.56,NA,NA,225,NA,1034.54,NA,NA,NA,NA,19.44,NA,1,NA
1874-09-20 21:00:00,17.22,NA,NA,NA,NA,1033.86,NA,NA,NA,NA,13.33,NA,0,NA
1874-09-21,NA,NA,NA,NA,NA,NA,10.41,"10:00 pm","night",NA,NA,18.89,NA,"rain"
1874-09-21 07:00:00,16.67,NA,NA,225,NA,1029.46,NA,NA,NA,NA,15.56,NA,1,NA
1874-09-21 14:00:00,22.22,225,1,225,NA,1026.75,NA,NA,NA,NA,22.22,NA,2,NA
1874-09-21 21:00:00,20.56,NA,NA,225,NA,1024.38,NA,NA,NA,NA,20.56,NA,1,",hz"
1874-09-22,NA,NA,NA,NA,NA,NA,22.35,"8:00 am","night",NA,NA,17.11,NA,"rain"
1874-09-22 07:00:00,18.89,NA,NA,225,NA,1020.66,NA,NA,NA,NA,17.22,NA,1,",ra"
1874-09-22 14:00:00,19.44,NA,NA,225,NA,1019.3,NA,NA,NA,NA,18.33,NA,1,",ra"
1874-09-22 21:00:00,18.89,NA,NA,225,NA,1019.3,NA,NA,NA,NA,15.83,NA,1,",hz"
1874-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA
1874-09-23 07:00:00,16.39,NA,NA,90,NA,1024.38,NA,NA,NA,NA,12.22,NA,1,NA
1874-09-23 14:00:00,15.56,NA,NA,90,NA,1025.06,NA,NA,NA,NA,11.67,NA,2,",fg"
1874-09-23 21:00:00,14.72,NA,NA,135,NA,1026.08,NA,NA,NA,NA,9.44,NA,1,",fg"
1874-09-24,NA,NA,NA,NA,NA,NA,4.83,"5:30 pm","night",NA,NA,8.89,NA,"rain"
1874-09-24 07:00:00,12.78,NA,NA,45,NA,1026.08,NA,NA,NA,NA,8.89,NA,5,",fg"
1874-09-24 14:00:00,12.78,NA,NA,45,NA,1026.08,NA,NA,NA,NA,8.89,NA,11,",fg"
1874-09-24 21:00:00,12.78,NA,NA,45,NA,1024.72,NA,NA,NA,NA,8.89,NA,11,",ra"
1874-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17,NA,NA
1874-09-25 07:00:00,12.78,NA,NA,0,NA,1025.06,NA,NA,NA,NA,10,NA,1,NA
1874-09-25 14:00:00,18.33,45,1,135,NA,1026.08,NA,NA,NA,NA,11.67,NA,1,NA
1874-09-25 21:00:00,11.67,NA,NA,NA,NA,1026.08,NA,NA,NA,NA,5.83,NA,0,",fg"
1874-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44,NA,NA
1874-09-26 07:00:00,10,NA,NA,NA,NA,1024.04,NA,NA,NA,NA,7.22,NA,0,",fg"
1874-09-26 14:00:00,16.11,NA,NA,135,NA,1023.71,NA,NA,NA,NA,12.22,NA,1,NA
1874-09-26 21:00:00,12.78,NA,NA,NA,NA,1023.71,NA,NA,NA,NA,8.89,NA,0,NA
1874-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.39,NA,NA
1874-09-27 07:00:00,13.89,NA,NA,225,NA,1026.41,NA,NA,NA,NA,11.67,NA,1,NA
1874-09-27 14:00:00,19.44,NA,NA,225,NA,1027.43,NA,NA,NA,NA,15.56,NA,1,NA
1874-09-27 21:00:00,13.89,NA,NA,NA,NA,1028.11,NA,NA,NA,NA,10,NA,0,NA
1874-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.89,NA,NA
1874-09-28 07:00:00,13.33,45,1,NA,NA,1028.78,NA,NA,NA,NA,10.56,NA,0,NA
1874-09-28 14:00:00,20,45,1,135,NA,1027.77,NA,NA,NA,NA,17.5,NA,1,NA
1874-09-28 21:00:00,13.89,NA,NA,180,NA,1027.09,NA,NA,NA,NA,10.56,NA,1,NA
1874-09-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1874-10-01,NA,NA,NA,NA,NA,NA,3.05,"2 pm","night",0,NA,18.67,NA,"rain"
1874-10-01 07:00:00,20,NA,NA,225,NA,1013.55,NA,NA,NA,NA,19.44,NA,1,",hz"
1874-10-01 14:00:00,20.56,NA,NA,225,NA,1013.21,NA,NA,NA,NA,20.56,NA,1,",hz"
1874-10-01 21:00:00,18.33,NA,NA,NA,NA,1010.5,NA,NA,NA,NA,15.83,NA,0,",hz"
1874-10-02,NA,NA,NA,NA,NA,NA,0,"empty","empty",0,NA,11.94,NA,"empty"
1874-10-02 07:00:00,15.56,270,3,225,NA,1014.22,NA,NA,NA,NA,11.94,NA,11,NA
1874-10-02 14:00:00,16.67,270,3,270,NA,1018.29,NA,NA,NA,NA,13.89,NA,11,NA
1874-10-02 21:00:00,13.06,NA,NA,225,NA,1023.03,NA,NA,NA,NA,10,NA,1,NA
1874-10-03,NA,NA,NA,NA,NA,NA,2.03,"empty","night",NA,NA,14.22,NA,"rain showers"
1874-10-03 07:00:00,13.33,225,3,225,NA,1023.37,NA,NA,NA,NA,10,NA,1,NA
1874-10-03 14:00:00,18.33,225,3,225,NA,1020.32,NA,NA,NA,NA,17.22,NA,11,NA
1874-10-03 21:00:00,17.22,NA,NA,225,NA,1017.27,NA,NA,NA,NA,15.56,NA,5,NA
1874-10-04,NA,NA,NA,NA,NA,NA,0,"empty","empty",0,NA,12.56,NA,"empty"
1874-10-04 07:00:00,14.72,225,2,225,NA,1017.27,NA,NA,NA,NA,12.22,NA,5,NA
1874-10-04 14:00:00,16.11,270,2,270,NA,1017.27,NA,NA,NA,NA,15,NA,1,NA
1874-10-04 21:00:00,15,NA,NA,225,NA,1016.93,NA,NA,NA,NA,10.56,NA,1,NA
1874-10-05,NA,NA,NA,NA,NA,NA,0.23,"1:50 pm","empty",NA,NA,8.89,NA,"snow"
1874-10-05 07:00:00,12.22,NA,NA,135,NA,1019.98,NA,NA,NA,NA,8.89,NA,2,NA
1874-10-05 14:00:00,12.22,NA,NA,135,NA,1020.66,NA,NA,NA,NA,10,NA,2,",hz"
1874-10-05 21:00:00,12.22,NA,NA,90,NA,1024.38,NA,NA,NA,NA,7.78,NA,2,",hz"
1874-10-06,NA,NA,NA,NA,NA,NA,16,"1 pm","night",NA,NA,6.22,NA,"rain"
1874-10-06 07:00:00,11.11,NA,NA,90,NA,1024.04,NA,NA,NA,NA,7.22,NA,5,NA
1874-10-06 14:00:00,11.67,NA,NA,45,NA,1021.33,NA,NA,NA,NA,6.94,NA,11,",hz"
1874-10-06 21:00:00,10.56,NA,NA,0,NA,1016.93,NA,NA,NA,NA,4.44,NA,5,",hz"
1874-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33,NA,NA
1874-10-07 07:00:00,11.67,NA,NA,315,NA,1021.33,NA,NA,NA,NA,6.67,NA,5,NA
1874-10-07 14:00:00,15.56,NA,NA,315,NA,1023.37,NA,NA,NA,NA,12.5,NA,5,NA
1874-10-07 21:00:00,13.89,NA,NA,270,NA,1024.04,NA,NA,NA,NA,8.89,NA,5,NA
1874-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.67,NA,NA
1874-10-08 07:00:00,13.33,NA,NA,270,NA,1022.01,NA,NA,NA,NA,10,NA,5,NA
1874-10-08 14:00:00,18.33,NA,NA,270,NA,1020.32,NA,NA,NA,NA,14.44,NA,5,NA
1874-10-08 21:00:00,15.56,NA,NA,270,NA,1019.64,NA,NA,NA,NA,10.56,NA,2,NA
1874-10-09,NA,NA,NA,NA,NA,NA,2.79,"9 pm","night",NA,NA,11.28,NA,"rain"
1874-10-09 07:00:00,13.33,NA,NA,225,NA,1019.64,NA,NA,NA,NA,10,NA,1,",hz"
1874-10-09 14:00:00,15,NA,NA,225,NA,1015.92,NA,NA,NA,NA,12.78,NA,1,",fg"
1874-10-09 21:00:00,14.44,NA,NA,135,NA,1009.82,NA,NA,NA,NA,11.11,NA,1,",hz"
1874-10-10,NA,NA,NA,NA,NA,NA,2.29,"night","night",NA,NA,12.06,NA,"rain"
1874-10-10 07:00:00,14.44,NA,NA,270,NA,1006.77,NA,NA,NA,NA,12.78,NA,2,",hz"
1874-10-10 14:00:00,15.56,NA,NA,270,NA,1008.81,NA,NA,NA,NA,13.33,NA,2,",hz"
1874-10-10 21:00:00,14.44,NA,NA,315,NA,1014.9,NA,NA,NA,NA,10,NA,1,NA
1874-10-11,NA,NA,NA,NA,NA,NA,0.51,"empty","empty",NA,NA,12.67,NA,"misty"
1874-10-11 07:00:00,12.78,NA,NA,NA,NA,1014.22,NA,NA,NA,NA,10.83,NA,0,NA
1874-10-11 14:00:00,15,NA,NA,225,NA,1008.81,NA,NA,NA,NA,15,NA,1,NA
1874-10-11 21:00:00,15.56,NA,NA,270,NA,1008.81,NA,NA,NA,NA,12.22,NA,1,NA
1874-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.39,NA,NA
1874-10-12 07:00:00,13.89,NA,NA,225,NA,1010.5,NA,NA,NA,NA,12.78,NA,5,",hz"
1874-10-12 14:00:00,18.33,225,5,225,NA,1011.18,NA,NA,NA,NA,14.17,NA,11,NA
1874-10-12 21:00:00,15.56,NA,NA,NA,NA,1013.88,NA,NA,NA,NA,10.28,NA,0,NA
1874-10-13,NA,NA,NA,NA,NA,NA,5.08,"night","night",NA,NA,9.89,NA,"rain"
1874-10-13 07:00:00,13.33,NA,NA,270,NA,1017.61,NA,NA,NA,NA,8.61,NA,1,NA
1874-10-13 14:00:00,15.56,NA,NA,225,NA,1021,NA,NA,NA,NA,12.22,NA,1,",hz"
1874-10-13 21:00:00,13.33,NA,NA,90,NA,1025.06,NA,NA,NA,NA,8.89,NA,2,",hz"
1874-10-14,NA,NA,NA,NA,NA,NA,8.64,"8 am","night",NA,NA,9.44,NA,"rain"
1874-10-14 07:00:00,12.5,NA,NA,135,NA,1019.64,NA,NA,NA,NA,8.89,NA,2,",ra"
1874-10-14 14:00:00,12.78,NA,NA,180,NA,1017.27,NA,NA,NA,NA,9.44,NA,1,",hz"
1874-10-14 21:00:00,12.78,NA,NA,180,NA,1008.81,NA,NA,NA,NA,10,NA,2,",hz"
1874-10-15,NA,NA,NA,NA,NA,NA,3.05,"night","night",NA,NA,9.28,NA,"rain"
1874-10-15 07:00:00,13.33,NA,NA,45,NA,998.98,NA,NA,NA,NA,10,NA,1,",hz"
1874-10-15 14:00:00,13.33,NA,NA,45,NA,998.98,NA,NA,NA,NA,10,NA,5,",hz"
1874-10-15 21:00:00,12.22,NA,NA,270,NA,1003.05,NA,NA,NA,NA,7.78,NA,2,",hz"
1874-10-16,NA,NA,NA,NA,NA,NA,0.23,"8 am","empty",NA,NA,9.44,NA,"rain"
1874-10-16 07:00:00,11.11,NA,NA,315,NA,1003.73,NA,NA,NA,NA,9.44,NA,5,NA
1874-10-16 14:00:00,11.67,NA,NA,315,NA,1005.08,NA,NA,NA,NA,10,NA,1,",hz"
1874-10-16 21:00:00,12.22,NA,NA,315,NA,1007.79,NA,NA,NA,NA,8.89,NA,2,",hz"
1874-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.06,NA,NA
1874-10-17 07:00:00,11.11,NA,NA,315,NA,1014.22,NA,NA,NA,NA,7.78,NA,1,NA
1874-10-17 14:00:00,17.22,315,1,315,NA,1016.93,NA,NA,NA,NA,12.22,NA,1,NA
1874-10-17 21:00:00,11.67,NA,NA,315,NA,1018.29,NA,NA,NA,NA,7.22,NA,1,NA
1874-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA
1874-10-18 07:00:00,12.78,225,2,225,NA,1018.29,NA,NA,NA,NA,11.11,NA,1,NA
1874-10-18 14:00:00,18.33,NA,NA,225,NA,1018.63,NA,NA,NA,NA,15.56,NA,5,NA
1874-10-18 21:00:00,16.94,NA,NA,180,NA,1017.27,NA,NA,NA,NA,13.89,NA,1,NA
1874-10-19,NA,NA,NA,NA,NA,NA,4.57,"9 am","night",NA,NA,15.44,NA,"rain"
1874-10-19 07:00:00,15.56,NA,NA,180,NA,1005.08,NA,NA,NA,NA,14.44,NA,16,",hz"
1874-10-19 14:00:00,17.78,NA,NA,225,NA,998.65,NA,NA,NA,NA,16.94,NA,11,",ra"
1874-10-19 21:00:00,17.22,NA,NA,225,NA,996.95,NA,NA,NA,NA,15,NA,5,NA
1874-10-20,NA,NA,NA,NA,NA,NA,1.27,"night","empty",NA,NA,10,NA,"rain"
1874-10-20 07:00:00,12.78,NA,NA,225,NA,1008.13,NA,NA,NA,NA,9.44,NA,1,NA
1874-10-20 14:00:00,13.61,225,3,225,NA,1008.47,NA,NA,NA,NA,12.22,NA,5,NA
1874-10-20 21:00:00,11.67,NA,NA,225,NA,1008.47,NA,NA,NA,NA,8.33,NA,5,",ra"
1874-10-21,NA,NA,NA,NA,NA,NA,0.25,"night","empty",NA,NA,8.72,NA,"rain showers"
1874-10-21 07:00:00,9.72,NA,NA,225,NA,1016.59,NA,NA,NA,NA,7.78,NA,1,",hz"
1874-10-21 14:00:00,11.67,NA,NA,225,NA,1016.59,NA,NA,NA,NA,10.56,NA,2,",hz"
1874-10-21 21:00:00,11.94,NA,NA,270,NA,1018.63,NA,NA,NA,NA,7.78,NA,1,NA
1874-10-22,NA,NA,NA,NA,NA,NA,1.27,"empty","empty",NA,NA,6.83,NA,"showers"
1874-10-22 07:00:00,3.89,NA,NA,NA,NA,1019.64,NA,NA,NA,NA,4.44,NA,0,NA
1874-10-22 14:00:00,12.22,225,3,225,NA,1015.24,NA,NA,NA,NA,10,NA,11,NA
1874-10-22 21:00:00,10.56,NA,2,225,"225",1013.21,NA,NA,NA,NA,6.11,NA,2,NA
1874-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28,NA,NA
1874-10-23 07:00:00,7.78,NA,NA,270,NA,1018.29,NA,NA,NA,NA,3.33,NA,1,NA
1874-10-23 14:00:00,11.11,NA,NA,270,NA,1019.64,NA,NA,NA,NA,6.67,NA,2,NA
1874-10-23 21:00:00,7.22,NA,NA,270,NA,1025.4,NA,NA,NA,NA,2.22,NA,1,NA
1874-10-24,NA,NA,NA,NA,NA,NA,0.51,"empty","night",NA,NA,5.67,NA,"hail"
1874-10-24 07:00:00,5.28,NA,NA,315,NA,1026.75,NA,NA,NA,NA,2.22,NA,1,NA
1874-10-24 14:00:00,10.56,NA,NA,315,NA,1023.71,NA,NA,NA,NA,8.06,NA,11,NA
1874-10-24 21:00:00,9.44,NA,NA,315,NA,1020.32,NA,NA,NA,NA,6.67,NA,11,NA
1874-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,NA,NA
1874-10-25 07:00:00,8.33,NA,NA,270,NA,1022.01,NA,NA,NA,NA,6.11,NA,1,",hz"
1874-10-25 14:00:00,11.11,NA,NA,270,NA,1022.01,NA,NA,NA,NA,10.83,NA,1,",hz"
1874-10-25 21:00:00,8.33,NA,NA,NA,NA,1021,NA,NA,NA,NA,6.11,NA,0,NA
1874-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56,NA,NA
1874-10-26 07:00:00,8.33,NA,NA,NA,NA,1021.67,NA,NA,NA,NA,6.67,NA,0,NA
1874-10-26 14:00:00,15,NA,NA,225,NA,1021.33,NA,NA,NA,NA,12.78,NA,1,NA
1874-10-26 21:00:00,12.78,NA,NA,270,NA,1020.66,NA,NA,NA,NA,9.17,NA,2,NA
1874-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33,NA,NA
1874-10-27 07:00:00,9.44,NA,NA,270,NA,1018.96,NA,NA,NA,NA,8.33,NA,5,",hz"
1874-10-27 14:00:00,13.33,225,4,225,NA,1018.96,NA,NA,NA,NA,11.11,NA,5,NA
1874-10-27 21:00:00,12.78,NA,NA,270,NA,1018.63,NA,NA,NA,NA,8.61,NA,2,",hz"
1874-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28,NA,NA
1874-10-28 07:00:00,11.11,NA,NA,225,NA,1018.96,NA,NA,NA,NA,7.22,NA,1,",fg"
1874-10-28 14:00:00,11.11,NA,NA,180,NA,1017.27,NA,NA,NA,NA,12.22,NA,0,",ra"
1874-10-28 21:00:00,8.33,NA,NA,NA,NA,1013.88,NA,NA,NA,NA,8.33,NA,0,",fg"
1874-10-29,NA,NA,NA,NA,NA,NA,0.25,"3 pm","night",NA,NA,6.94,NA,"rain"
1874-10-29 07:00:00,10.56,NA,NA,45,NA,1006.77,NA,NA,NA,NA,8.06,NA,11,",fg"
1874-10-29 14:00:00,11.11,NA,NA,45,NA,1003.73,NA,NA,NA,NA,7.78,NA,20,",fg"
1874-10-29 21:00:00,8.33,NA,NA,45,NA,1010.5,NA,NA,NA,NA,5,NA,16,",fg"
1874-10-30,NA,NA,NA,NA,NA,NA,1.02,"8:30 pm","night",NA,NA,4.83,NA,"rain"
1874-10-30 07:00:00,6.94,45,1,45,NA,1015.92,NA,NA,NA,NA,3.33,NA,1,NA
1874-10-30 14:00:00,10,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,6.11,NA,0,NA
1874-10-30 21:00:00,8.33,NA,NA,225,NA,1011.51,NA,NA,NA,NA,5,NA,1,",ra"
1874-10-31,NA,NA,NA,NA,NA,NA,4.57,"1 am","8 am",NA,NA,9.61,NA,"rain"
1874-10-31 07:00:00,10,NA,NA,225,NA,1008.13,NA,NA,NA,NA,10,NA,1,NA
1874-10-31 14:00:00,16.67,NA,NA,315,NA,1009.82,NA,NA,NA,NA,11.67,NA,2,NA
1874-10-31 21:00:00,12.78,NA,NA,225,NA,1012.53,NA,NA,NA,NA,7.22,NA,1,NA
1874-11-01,NA,NA,NA,NA,NA,NA,3.81,"8 am","night",0,NA,9.44,NA,NA
1874-11-01 07:00:00,10.83,NA,NA,NA,NA,1013.88,NA,NA,NA,NA,8.33,NA,0,",fg"
1874-11-01 14:00:00,12.22,NA,NA,225,NA,1013.21,NA,NA,NA,NA,10.56,NA,1,",ra"
1874-11-01 21:00:00,12.22,NA,NA,225,NA,1012.19,NA,NA,NA,NA,9.44,NA,5,",ra"
1874-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72,NA,NA
1874-11-02 07:00:00,8.89,NA,NA,315,NA,1017.95,NA,NA,NA,NA,5,NA,1,NA
1874-11-02 14:00:00,10,315,1,315,NA,1016.93,NA,NA,NA,NA,6.11,NA,1,NA
1874-11-02 21:00:00,8.89,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,3.06,NA,0,NA
1874-11-03,NA,NA,NA,NA,NA,NA,0,"10 am","empty",0.51,NA,1.39,NA,"flurries"
1874-11-03 07:00:00,7.22,315,2,315,NA,1022.01,NA,NA,NA,NA,1.94,NA,2,NA
1874-11-03 14:00:00,6.67,315,2,315,NA,1027.77,NA,NA,NA,NA,2.22,NA,2,NA
1874-11-03 21:00:00,6.11,NA,NA,NA,NA,1030.82,NA,NA,NA,NA,0,NA,0,",hz"
1874-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83,NA,NA
1874-11-04 07:00:00,5.28,315,1,315,NA,1029.12,NA,NA,NA,NA,2.78,NA,1,NA
1874-11-04 14:00:00,10.56,270,3,315,NA,1025.74,NA,NA,NA,NA,8.33,NA,11,NA
1874-11-04 21:00:00,10,NA,NA,270,NA,1025.06,NA,NA,NA,NA,6.39,NA,1,NA
1874-11-05,NA,NA,NA,NA,NA,NA,0.23,"9pm","empty",0,NA,8.22,NA,"empty"
1874-11-05 07:00:00,8.33,NA,NA,NA,NA,1025.06,NA,NA,NA,NA,5.28,NA,0,NA
1874-11-05 14:00:00,12.78,NA,NA,315,NA,1022.35,NA,NA,NA,NA,10,NA,2,",hz"
1874-11-05 21:00:00,11.67,NA,NA,315,NA,1019.3,NA,NA,NA,NA,9.44,NA,2,",ra"
1874-11-06,NA,NA,NA,NA,NA,NA,6.86,"8:30 pm","night",0,NA,10.94,NA,"rain"
1874-11-06 07:00:00,13.89,NA,NA,270,NA,1009.14,NA,NA,NA,NA,11.11,NA,16,NA
1874-11-06 14:00:00,13.89,NA,NA,270,NA,1008.13,NA,NA,NA,NA,11.67,NA,1,",hz"
1874-11-06 21:00:00,13.33,NA,NA,45,NA,1008.13,NA,NA,NA,NA,10,NA,1,",ra"
1874-11-07,NA,NA,NA,NA,NA,NA,22.35,"night","8 am",4.06,NA,1.67,NA,NA
1874-11-07 07:00:00,10,NA,NA,45,NA,1011.51,NA,NA,NA,NA,2.78,NA,20,",ra"
1874-11-07 14:00:00,8.89,NA,NA,45,NA,1014.22,NA,NA,NA,NA,1.11,NA,20,",sn"
1874-11-07 21:00:00,7.22,NA,NA,45,NA,1017.95,NA,NA,NA,NA,1.11,NA,20,NA
1874-11-08,NA,NA,NA,NA,NA,NA,0,"empty","empty",0,NA,2.11,NA,"night"
1874-11-08 07:00:00,6.11,45,4,45,NA,1021,NA,NA,NA,NA,1.67,NA,20,NA
1874-11-08 14:00:00,6.11,45,4,45,NA,1020.66,NA,NA,NA,NA,2.22,NA,20,NA
1874-11-08 21:00:00,5.56,NA,NA,45,NA,1017.61,NA,NA,NA,NA,2.5,NA,20,",hz"
1874-11-09,NA,NA,NA,NA,NA,NA,47.75,"8 am","continuous",0,NA,6.5,NA,"empty"
1874-11-09 07:00:00,6.11,NA,NA,45,NA,1006.77,NA,NA,NA,NA,5,NA,5,",ra"
1874-11-09 14:00:00,8.89,NA,NA,45,NA,1004.06,NA,NA,NA,NA,6.67,NA,16,",ra"
1874-11-09 21:00:00,5.56,NA,NA,45,NA,1003.05,NA,NA,NA,NA,7.78,NA,16,",ra"
1874-11-10,NA,NA,NA,NA,NA,NA,3.56,"8 am","empty",0,NA,7.61,NA,"showers"
1874-11-10 07:00:00,10,NA,NA,45,NA,990.86,NA,NA,NA,NA,7.78,NA,5,",ra"
1874-11-10 14:00:00,12.78,NA,NA,45,NA,983.07,NA,NA,NA,NA,7.78,NA,2,",ra"
1874-11-10 21:00:00,12.22,NA,NA,270,NA,983.75,NA,NA,NA,NA,7.22,NA,2,",ra"
1874-11-11,NA,NA,NA,NA,NA,NA,6.86,"9:30 am","3 pm",0,NA,5.17,NA,"rain"
1874-11-11 07:00:00,14.44,NA,NA,225,NA,1007.79,NA,NA,NA,NA,5.83,NA,1,",hz"
1874-11-11 14:00:00,9.44,NA,NA,270,NA,995.26,NA,NA,NA,NA,6.39,NA,2,NA
1874-11-11 21:00:00,8.89,NA,NA,225,NA,1001.69,NA,NA,NA,NA,3.33,NA,2,NA
1874-11-12,NA,NA,NA,NA,NA,NA,0.76,"1 pm","night",NA,NA,5.17,NA,"rain"
1874-11-12 07:00:00,9.72,NA,NA,225,NA,996.95,NA,NA,NA,NA,6.94,NA,5,NA
1874-11-12 14:00:00,12.78,225,2,225,NA,1001.02,NA,NA,NA,NA,6.11,NA,11,NA
1874-11-12 21:00:00,7.78,NA,3,225,"225",1006.43,NA,NA,NA,NA,2.5,NA,16,NA
1874-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,NA,NA
1874-11-13 07:00:00,6.11,NA,NA,225,NA,1014.22,NA,NA,NA,NA,3.06,NA,1,",hz"
1874-11-13 14:00:00,7.22,NA,NA,270,NA,1015.92,NA,NA,NA,NA,4.44,NA,2,NA
1874-11-13 21:00:00,6.67,NA,NA,270,NA,1020.32,NA,NA,NA,NA,2.78,NA,1,NA
1874-11-14,NA,NA,NA,NA,NA,NA,0,"8:40 am","night",21.59,NA,1,NA,"snow?"
1874-11-14 07:00:00,6.11,NA,NA,NA,NA,1024.72,NA,NA,NA,NA,1.67,NA,0,",fg"
1874-11-14 14:00:00,6.11,NA,NA,135,NA,1020.66,NA,NA,NA,NA,1.11,NA,11,",sn"
1874-11-14 21:00:00,5,NA,NA,45,NA,1013.55,NA,NA,NA,NA,0.28,NA,20,",sn"
1874-11-15,NA,NA,NA,NA,NA,NA,0,"8 am","night",3.81,NA,0.44,NA,"snow"
1874-11-15 07:00:00,4.44,NA,NA,270,NA,1012.87,NA,NA,NA,NA,0,NA,2,",fg"
1874-11-15 14:00:00,5.28,NA,NA,270,NA,1010.16,NA,NA,NA,NA,0.83,NA,5,",hz"
1874-11-15 21:00:00,3.89,NA,NA,315,NA,1008.47,NA,NA,NA,NA,0.56,NA,11,",sn"
1874-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,NA,NA
1874-11-16 07:00:00,2.22,315,2,315,NA,1012.19,NA,NA,NA,NA,-1.11,NA,5,NA
1874-11-16 14:00:00,7.78,315,2,315,NA,1012.19,NA,NA,NA,NA,0,NA,5,NA
