"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Winowhupa","53.16","-62.75","112","America/Goose_Bay","4",NA,NA
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cv","dd","p","ptb","pte","ta","w","ww"
1866-02-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-16 14:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-16 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-16 14:00:00,NA,NA,NA,991.53,NA,NA,NA,NA,NA
1866-02-16 14:00:00,NA,NA,NA,NA,NA,NA,-23.89,NA,NA
1866-02-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,11,NA
1866-02-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-16 21:00:00,12.22,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-16 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-16 21:00:00,NA,NA,NA,1005.08,NA,NA,NA,NA,NA
1866-02-16 21:00:00,NA,NA,NA,NA,NA,NA,-35.56,NA,NA
1866-02-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-17,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1866-02-17 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-17 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-17 07:00:00,NA,NA,NA,1008.47,NA,NA,NA,NA,NA
1866-02-17 07:00:00,NA,NA,NA,NA,NA,NA,-35,NA,NA
1866-02-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-17 14:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-17 14:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA
1866-02-17 14:00:00,NA,NA,NA,1006.43,NA,NA,NA,NA,NA
1866-02-17 14:00:00,NA,NA,NA,NA,NA,NA,-16.67,NA,NA
1866-02-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1866-02-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-17 21:00:00,20,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-17 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-02-17 21:00:00,NA,NA,NA,1003.05,NA,NA,NA,NA,NA
1866-02-17 21:00:00,NA,NA,NA,NA,NA,NA,-21.11,NA,NA
1866-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-18 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-18 07:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA
1866-02-18 07:00:00,NA,NA,NA,990.52,NA,NA,NA,NA,NA
1866-02-18 07:00:00,NA,NA,NA,NA,NA,NA,-12.22,NA,NA
1866-02-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-02-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-18 14:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-18 14:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA
1866-02-18 14:00:00,NA,NA,NA,990.18,NA,NA,NA,NA,NA
1866-02-18 14:00:00,NA,NA,NA,NA,NA,NA,-2.22,NA,NA
1866-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,5,NA
1866-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-18 21:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-18 21:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA
1866-02-18 21:00:00,NA,NA,NA,994.58,NA,NA,NA,NA,NA
1866-02-18 21:00:00,NA,NA,NA,NA,NA,NA,-11.67,NA,NA
1866-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-19 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-19 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-02-19 07:00:00,NA,NA,NA,988.15,NA,NA,NA,NA,NA
1866-02-19 07:00:00,NA,NA,NA,NA,NA,NA,-12.22,NA,NA
1866-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-19 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-19 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-02-19 14:00:00,NA,NA,NA,979.34,NA,NA,NA,NA,NA
1866-02-19 14:00:00,NA,NA,NA,NA,NA,NA,2.22,NA,NA
1866-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-19 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-19 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-02-19 21:00:00,NA,NA,NA,974.26,NA,NA,NA,NA,NA
1866-02-19 21:00:00,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1866-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-20,NA,NA,NA,NA,"6 am",NA,NA,NA,NA
1866-02-20,NA,NA,NA,NA,NA,"8 am",NA,NA,NA
1866-02-20,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow"
1866-02-20,NA,NA,NA,NA,NA,NA,NA,NA,"HALO NA"
1866-02-20 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-20 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-02-20 07:00:00,NA,NA,NA,969.86,NA,NA,NA,NA,NA
1866-02-20 07:00:00,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1866-02-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1866-02-20 14:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-20 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-20 14:00:00,NA,NA,NA,977.99,NA,NA,NA,NA,NA
1866-02-20 14:00:00,NA,NA,NA,NA,NA,NA,-10,NA,NA
1866-02-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,16,NA
1866-02-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-20 21:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-20 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-20 21:00:00,NA,NA,NA,993.57,NA,NA,NA,NA,NA
1866-02-20 21:00:00,NA,NA,NA,NA,NA,NA,-21.67,NA,NA
1866-02-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-02-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-21 07:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-21 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-21 07:00:00,NA,NA,NA,1000.34,NA,NA,NA,NA,NA
1866-02-21 07:00:00,NA,NA,NA,NA,NA,NA,-28.89,NA,NA
1866-02-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-21 14:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-21 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-21 14:00:00,NA,NA,NA,1004.4,NA,NA,NA,NA,NA
1866-02-21 14:00:00,NA,NA,NA,NA,NA,NA,-20.56,NA,NA
1866-02-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,5,NA
1866-02-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-21 21:00:00,12.22,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-21 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-21 21:00:00,NA,NA,NA,1015.92,NA,NA,NA,NA,NA
1866-02-21 21:00:00,NA,NA,NA,NA,NA,NA,-32.78,NA,NA
1866-02-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-22,NA,NA,NA,NA,NA,NA,NA,NA,"RA NA"
1866-02-22 07:00:00,11.11,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-22 07:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA
1866-02-22 07:00:00,NA,NA,NA,1011.85,NA,NA,NA,NA,NA
1866-02-22 07:00:00,NA,NA,NA,NA,NA,NA,-26.11,NA,NA
1866-02-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-02-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-22 14:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-22 14:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA
1866-02-22 14:00:00,NA,NA,NA,992.21,NA,NA,NA,NA,NA
1866-02-22 14:00:00,NA,NA,NA,NA,NA,NA,-12.22,NA,NA
1866-02-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-02-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-22 21:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-22 21:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA
1866-02-22 21:00:00,NA,NA,NA,989.84,NA,NA,NA,NA,NA
1866-02-22 21:00:00,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1866-02-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-23,NA,NA,NA,NA,NA,NA,NA,NA,"RA NA"
1866-02-23 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-23 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-23 07:00:00,NA,NA,NA,1004.06,NA,NA,NA,NA,NA
1866-02-23 07:00:00,NA,NA,NA,NA,NA,NA,-13.33,NA,NA
1866-02-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-02-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-23 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-23 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-23 14:00:00,NA,NA,NA,1008.81,NA,NA,NA,NA,NA
1866-02-23 14:00:00,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1866-02-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-23 21:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-23 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-23 21:00:00,NA,NA,NA,1013.88,NA,NA,NA,NA,NA
1866-02-23 21:00:00,NA,NA,NA,NA,NA,NA,-25,NA,NA
1866-02-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-24,NA,NA,NA,NA,"4 am",NA,NA,NA,NA
1866-02-24,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow rain"
1866-02-24,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1866-02-24 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-24 07:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA
1866-02-24 07:00:00,NA,NA,NA,1000.34,NA,NA,NA,NA,NA
1866-02-24 07:00:00,NA,NA,NA,NA,NA,NA,-4.44,NA,NA
1866-02-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-02-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1866-02-24 14:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-24 14:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA
1866-02-24 14:00:00,NA,NA,NA,988.83,NA,NA,NA,NA,NA
1866-02-24 14:00:00,NA,NA,NA,NA,NA,NA,5,NA,NA
1866-02-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,5,NA
1866-02-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1866-02-24 21:00:00,20,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-24 21:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA
1866-02-24 21:00:00,NA,NA,NA,982.73,NA,NA,NA,NA,NA
1866-02-24 21:00:00,NA,NA,NA,NA,NA,NA,5,NA,NA
1866-02-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,5,NA
1866-02-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1866-02-25,NA,NA,NA,NA,"11 am",NA,NA,NA,NA
1866-02-25,NA,NA,NA,NA,NA,"3 pm",NA,NA,NA
1866-02-25,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow rain"
1866-02-25,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1866-02-25 07:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-25 07:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA
1866-02-25 07:00:00,NA,NA,NA,972.57,NA,NA,NA,NA,NA
1866-02-25 07:00:00,NA,NA,NA,NA,NA,NA,5.56,NA,NA
1866-02-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1866-02-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1866-02-25 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-25 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-25 14:00:00,NA,NA,NA,983.41,NA,NA,NA,NA,NA
1866-02-25 14:00:00,NA,NA,NA,NA,NA,NA,-2.78,NA,NA
1866-02-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1866-02-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-02-25 21:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-25 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-25 21:00:00,NA,NA,NA,998.98,NA,NA,NA,NA,NA
1866-02-25 21:00:00,NA,NA,NA,NA,NA,NA,-19.44,NA,NA
1866-02-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,5,NA
1866-02-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-26 07:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-26 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-26 07:00:00,NA,NA,NA,1011.85,NA,NA,NA,NA,NA
1866-02-26 07:00:00,NA,NA,NA,NA,NA,NA,-30,NA,NA
1866-02-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-26 14:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-26 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-26 14:00:00,NA,NA,NA,1011.51,NA,NA,NA,NA,NA
1866-02-26 14:00:00,NA,NA,NA,NA,NA,NA,-21.11,NA,NA
1866-02-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-26 21:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-26 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-26 21:00:00,NA,NA,NA,1016.93,NA,NA,NA,NA,NA
1866-02-26 21:00:00,NA,NA,NA,NA,NA,NA,-30.56,NA,NA
1866-02-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-27 07:00:00,10,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-27 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-27 07:00:00,NA,NA,NA,1020.66,NA,NA,NA,NA,NA
1866-02-27 07:00:00,NA,NA,NA,NA,NA,NA,-33.33,NA,NA
1866-02-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-27 14:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-27 14:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA
1866-02-27 14:00:00,NA,NA,NA,1018.63,NA,NA,NA,NA,NA
1866-02-27 14:00:00,NA,NA,NA,NA,NA,NA,-16.11,NA,NA
1866-02-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-27 21:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-27 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-27 21:00:00,NA,NA,NA,1021.33,NA,NA,NA,NA,NA
1866-02-27 21:00:00,NA,NA,NA,NA,NA,NA,-27.22,NA,NA
1866-02-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-28 07:00:00,11.11,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-28 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-28 07:00:00,NA,NA,NA,1024.04,NA,NA,NA,NA,NA
1866-02-28 07:00:00,NA,NA,NA,NA,NA,NA,-28.89,NA,NA
1866-02-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-28 14:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-28 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-02-28 14:00:00,NA,NA,NA,1022.01,NA,NA,NA,NA,NA
1866-02-28 14:00:00,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1866-02-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-02-28 21:00:00,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1866-02-28 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-02-28 21:00:00,NA,NA,NA,1023.37,NA,NA,NA,NA,NA
1866-02-28 21:00:00,NA,NA,NA,NA,NA,NA,-24.44,NA,NA
1866-02-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-02-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-03-01,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1866-03-01 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 07:00:00,NA,NA,NA,1024.04,NA,NA,NA,NA,NA
1866-03-01 07:00:00,NA,NA,NA,NA,NA,NA,-28.89,NA,NA
1866-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-03-01 14:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 14:00:00,NA,NA,NA,1017.95,NA,NA,NA,NA,NA
1866-03-01 14:00:00,NA,NA,NA,NA,NA,NA,-13.89,NA,NA
1866-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-03-01 21:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-01 21:00:00,NA,NA,NA,1016.59,NA,NA,NA,NA,NA
1866-03-01 21:00:00,NA,NA,NA,NA,NA,NA,-22.22,NA,NA
1866-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-03-02 07:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-02 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-02 07:00:00,NA,NA,NA,1013.88,NA,NA,NA,NA,NA
1866-03-02 07:00:00,NA,NA,NA,NA,NA,NA,-22.22,NA,NA
1866-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-03-02 14:00:00,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-02 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-03-02 14:00:00,NA,NA,NA,1007.11,NA,NA,NA,NA,NA
1866-03-02 14:00:00,NA,NA,NA,NA,NA,NA,-8.33,NA,NA
1866-03-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-03-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-03-02 21:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-02 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-03-02 21:00:00,NA,NA,NA,1008.47,NA,NA,NA,NA,NA
1866-03-02 21:00:00,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1866-03-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-03-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-03-03 07:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-03 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-03-03 07:00:00,NA,NA,NA,1009.82,NA,NA,NA,NA,NA
1866-03-03 07:00:00,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1866-03-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-03-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-03-03 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-03 14:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA
1866-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-03 14:00:00,NA,NA,NA,1004.4,NA,NA,NA,NA,NA
1866-03-03 14:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA
1866-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-03-03 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-03-03 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-03-03 21:00:00,NA,NA,NA,1003.73,NA,NA,NA,NA,NA
