"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Michipocoton","47.8","-85.08","201","America/Thunder_Bay","5","71738","6059D09 "
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cv","dd","hd","p","pr","ptb","pte","sd","ta","ta_mean","w","ww"
1860-11-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44,NA,NA,NA
1860-11-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1860-11-15 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1860-11-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA
1860-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,NA,NA
1860-11-16 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-16 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,NA,NA,NA
1860-11-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1860-11-16 14:00:00,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-16 14:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78,NA,NA,NA
1860-11-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA
1860-11-16 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1860-11-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,NA,NA,NA
1860-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,NA,NA
1860-11-17 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-17 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,NA,NA,NA
1860-11-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1860-11-17 14:00:00,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-17 14:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89,NA,NA,NA
1860-11-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA
1860-11-17 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-17 21:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA
1860-11-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1860-11-18,NA,NA,NA,NA,NA,2.54,NA,NA,25.4,NA,NA,NA,NA
1860-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA
1860-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-18 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-18 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
1860-11-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1860-11-18 14:00:00,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-18 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,NA,NA,NA
1860-11-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
1860-11-18 21:00:00,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-18 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,NA,NA,NA
1860-11-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
1860-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,NA,NA
1860-11-19 07:00:00,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-19 07:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA,NA
1860-11-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1860-11-19 14:00:00,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-19 14:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
1860-11-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
1860-11-19 21:00:00,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-19 21:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA,NA
1860-11-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1860-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.82,NA,NA
1860-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-20 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-20 07:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA
1860-11-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1860-11-20 14:00:00,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-20 14:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1860-11-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1860-11-20 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-20 21:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA
1860-11-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1860-11-21,NA,NA,NA,NA,NA,2.54,NA,NA,25.4,NA,NA,NA,NA
1860-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,NA,NA
1860-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-21 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-21 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA
1860-11-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1860-11-21 14:00:00,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-21 14:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA
1860-11-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1860-11-21 21:00:00,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-21 21:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
1860-11-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1860-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,NA,NA
1860-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-22 07:00:00,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-22 07:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
1860-11-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1860-11-22 14:00:00,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-22 14:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,NA,NA,NA
1860-11-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
1860-11-22 21:00:00,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-22 21:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA
1860-11-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
1860-11-23,NA,NA,NA,NA,NA,0.023,NA,NA,0.23,NA,NA,NA,NA
1860-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.71,NA,NA
1860-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-23 07:00:00,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-23 07:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.11,NA,NA,NA
1860-11-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1860-11-23 14:00:00,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-23 14:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA,NA
1860-11-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1860-11-23 21:00:00,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-23 21:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.56,NA,NA,NA
1860-11-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1860-11-24,NA,NA,NA,NA,NA,NA,"empty",NA,NA,NA,NA,NA,NA
1860-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1860-11-24,NA,NA,NA,NA,NA,7.62,NA,NA,76.2,NA,NA,NA,NA
1860-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.63,NA,NA
1860-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-24 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-24 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.89,NA,NA,NA
1860-11-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
1860-11-24 14:00:00,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-24 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.78,NA,NA,NA
1860-11-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA
1860-11-24 21:00:00,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-24 21:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA,NA
1860-11-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1860-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.33,NA,NA
1860-11-25 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-25 07:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.56,NA,NA,NA
1860-11-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1860-11-25 14:00:00,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-25 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.11,NA,NA,NA
1860-11-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA
1860-11-25 21:00:00,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-25 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.33,NA,NA,NA
1860-11-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1860-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.96,NA,NA
1860-11-26 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-26 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.78,NA,NA,NA
1860-11-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1860-11-26 14:00:00,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-26 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA
1860-11-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA
1860-11-26 21:00:00,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-26 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1860-11-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1860-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.74,NA,NA
1860-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-27 07:00:00,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-27 07:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1860-11-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1860-11-27 14:00:00,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-27 14:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA,NA
1860-11-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1860-11-27 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-27 21:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1860-11-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1860-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA
1860-11-28 07:00:00,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-28 07:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1860-11-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1860-11-28 14:00:00,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-28 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,NA,NA,NA
1860-11-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
1860-11-28 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-28 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA,NA
1860-11-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA
1860-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.97,NA,NA
1860-11-29 07:00:00,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-29 07:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA
1860-11-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA
1860-11-29 14:00:00,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-29 14:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA
1860-11-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1860-11-29 21:00:00,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-29 21:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.33,NA,NA,NA
1860-11-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
1860-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.52,NA,NA
1860-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-30 07:00:00,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-30 07:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.89,NA,NA,NA
1860-11-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
1860-11-30 14:00:00,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-30 14:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.67,NA,NA,NA
1860-11-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
1860-11-30 21:00:00,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-30 21:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-11-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
