"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Kingston","44.2","-76.5","85.3","America/Toronto","5","71820","6104185"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tb_mean","humidity","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tbn","humidity","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"tbx","humidity","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"td","hydroclimatic variable","atmospheric material",NA,"C","sub-daily","instrumental","calculated","computational method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","e","p","pr","rh","ta_mean","tb","tb_mean","tbn","tbx","td","tdb","Tn","Tx","Txs","w","ww"
1857-03-05 07:00:00,NA,NA,NA,NA,NA,85.1,NA,-2.17,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1857-03-05 09:00:00,15.28,180,5.15,1003.73,0,NA,NA,NA,NA,NA,NA,-4.17,NA,NA,NA,NA,0,NA
1857-03-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-05 14:00:00,13.67,NA,6.03,1000.54,NA,94.4,NA,-1.11,NA,NA,NA,NA,-0.83,NA,NA,NA,NA,NA
1857-03-05 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,NA,NA,NA,NA,0,NA
1857-03-06,NA,NA,NA,NA,NA,NA,-2.94,NA,NA,-6.94,NA,NA,NA,-6.67,0.83,NA,NA,"snow"
1857-03-06 07:00:00,NA,NA,NA,NA,NA,84.3,NA,-6.67,NA,NA,NA,NA,-5.83,NA,NA,NA,NA,NA
1857-03-06 09:00:00,8.33,315,3.83,994.72,16.76,NA,NA,NA,NA,NA,NA,-8.72,NA,NA,NA,NA,0,NA
1857-03-06 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-06 14:00:00,8.89,NA,3.96,994.65,NA,94.1,NA,-7.33,NA,NA,NA,NA,-7.22,NA,NA,NA,NA,NA
1857-03-06 15:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.17,NA,NA,NA,NA,0,NA
1857-03-07,NA,NA,NA,NA,NA,NA,-10.83,NA,NA,-16.83,NA,NA,NA,-16.67,-5,NA,NA,"empty"
1857-03-07 07:00:00,NA,NA,NA,NA,NA,67.9,NA,-15.28,NA,NA,NA,NA,-15,NA,NA,NA,NA,NA
1857-03-07 09:00:00,11.44,270,2.13,1008.2,0,NA,NA,NA,NA,NA,NA,-12.89,NA,NA,NA,NA,0,NA
1857-03-07 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-07 14:00:00,6.11,NA,2.88,1008.74,NA,88.3,NA,-11.33,NA,NA,NA,NA,-11.11,NA,NA,NA,NA,NA
1857-03-07 15:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,0,NA
1857-03-08,NA,NA,NA,NA,NA,NA,-16.56,NA,NA,-19.33,NA,NA,NA,-19.17,-13.89,NA,NA,"empty"
1857-03-08 07:00:00,NA,NA,NA,NA,NA,94.6,NA,-14.56,NA,NA,NA,NA,-14.44,NA,NA,NA,NA,NA
1857-03-08 09:00:00,3.89,225,2.47,1018.83,0,NA,NA,NA,NA,NA,NA,-15.39,NA,NA,NA,NA,0,NA
1857-03-08 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-08 14:00:00,5.83,NA,3.22,1017.75,NA,88.3,NA,-9.17,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
1857-03-08 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.22,NA,NA,NA,NA,0,NA
1857-03-09,NA,NA,NA,NA,NA,NA,-9.17,NA,NA,-14.11,NA,NA,NA,-13.89,-4.44,NA,NA,"snow"
1857-03-09 07:00:00,NA,NA,NA,NA,NA,85.5,NA,-5.83,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA
1857-03-09 09:00:00,10.56,45,4.03,1000.07,0,NA,NA,NA,NA,NA,NA,-7.94,NA,NA,NA,NA,0,NA
1857-03-09 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-09 14:00:00,15.56,NA,4.94,993.36,NA,91.5,NA,-3.33,NA,NA,NA,NA,-3.06,NA,NA,NA,NA,NA
1857-03-09 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.78,NA,NA,NA,NA,0,NA
1857-03-10,NA,NA,NA,NA,NA,NA,-10.5,NA,NA,-15,NA,NA,NA,-15,-6,NA,NA,"empty"
1857-03-10 07:00:00,NA,NA,NA,NA,NA,85.6,NA,-13.06,NA,NA,NA,NA,-12.78,NA,NA,NA,NA,NA
1857-03-10 09:00:00,11.28,315,2.57,1006.64,14.22,NA,NA,NA,NA,NA,NA,-14.56,NA,NA,NA,NA,0,NA
1857-03-10 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-10 14:00:00,13.61,NA,3.01,1006.84,NA,94,NA,-11.11,NA,NA,NA,NA,-11.11,NA,NA,NA,NA,NA
1857-03-10 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.33,NA,NA,NA,NA,0,NA
1857-03-11,NA,NA,NA,NA,NA,NA,-11.11,NA,NA,-15.28,NA,NA,NA,-15,-7.22,NA,NA,"empty"
1857-03-11 07:00:00,NA,NA,NA,NA,NA,88.3,NA,-9.11,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
1857-03-11 09:00:00,11.39,90,3.32,1007.86,0,NA,NA,NA,NA,NA,NA,-10.78,NA,NA,NA,NA,0,NA
1857-03-11 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-11 14:00:00,12.5,NA,3.59,1005.96,NA,73.1,NA,-5.56,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1857-03-11 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.72,NA,NA,NA,NA,0,NA
1857-03-12,NA,NA,NA,NA,NA,NA,-9.06,NA,NA,-15.67,NA,NA,NA,-15.56,-2.56,NA,NA,"empty"
1857-03-12 07:00:00,NA,NA,NA,NA,NA,94.5,NA,-14,NA,NA,NA,NA,-13.89,NA,NA,NA,NA,NA
1857-03-12 09:00:00,10.56,315,2.54,1012.19,0,NA,NA,NA,NA,NA,NA,-14.83,NA,NA,NA,NA,0,NA
1857-03-12 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-12 14:00:00,14,NA,3.18,1013.75,NA,87.6,NA,-9.44,NA,NA,NA,NA,-9.17,NA,NA,NA,NA,NA
1857-03-12 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.5,NA,NA,NA,NA,0,NA
1857-03-13,NA,NA,NA,NA,NA,NA,-12.33,NA,NA,-16.78,NA,NA,NA,-16.67,-7.94,NA,NA,"empty"
1857-03-13 07:00:00,NA,NA,NA,NA,NA,86.5,NA,-11.11,NA,NA,NA,NA,-10.83,NA,NA,NA,NA,NA
1857-03-13 09:00:00,5.33,45,2.84,1018.22,0,NA,NA,NA,NA,NA,NA,-13.17,NA,NA,NA,NA,0,NA
1857-03-13 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-13 14:00:00,12.78,NA,4.17,1013.68,NA,79.1,NA,-4.44,NA,NA,NA,NA,-3.89,NA,NA,NA,NA,NA
1857-03-13 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.44,NA,NA,NA,NA,0,NA
1857-03-14,NA,NA,NA,NA,NA,NA,-5.56,NA,NA,-10.83,NA,NA,NA,-10.56,-0.56,NA,NA,"empty"
1857-03-14 07:00:00,NA,NA,NA,NA,NA,92,NA,-2.22,NA,NA,NA,NA,-1.94,NA,NA,NA,NA,NA
1857-03-14 09:00:00,4.44,225,5.45,1001.29,0,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,0,NA
1857-03-14 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-14 14:00:00,9.11,NA,6.57,993.43,NA,78.3,NA,0.78,NA,NA,NA,NA,1.44,NA,NA,NA,NA,NA
1857-03-14 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,NA,NA,NA,NA,0,NA
1857-03-15,NA,NA,NA,NA,NA,NA,-4.28,NA,NA,-12,NA,NA,NA,-11.89,3.33,NA,NA,"empty"
1857-03-15 07:00:00,NA,NA,NA,NA,NA,72.8,NA,-7.22,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA
1857-03-15 09:00:00,5,225,3.18,1010.5,0,NA,NA,NA,NA,NA,NA,-11.39,NA,NA,NA,NA,0,NA
1857-03-15 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-15 14:00:00,10,NA,4.37,1009.69,NA,73.4,NA,-2.78,NA,NA,NA,NA,-1.94,NA,NA,NA,NA,NA
1857-03-15 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.78,NA,NA,NA,NA,0,NA
1857-03-16,NA,NA,NA,NA,NA,NA,-2.94,NA,NA,-6.67,NA,NA,NA,-6.11,0.28,NA,NA,"empty"
1857-03-16 07:00:00,NA,NA,NA,NA,NA,92.1,NA,-1.39,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1857-03-16 09:00:00,13.89,315,5.76,1003.93,0,NA,NA,NA,NA,NA,NA,-2.39,NA,NA,NA,NA,0,NA
1857-03-16 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-16 14:00:00,14.44,NA,7.92,999.59,NA,91.7,NA,3.33,NA,NA,NA,NA,3.89,NA,NA,NA,NA,NA
1857-03-16 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,0,NA
1857-03-17,NA,NA,NA,NA,NA,NA,1.22,NA,NA,-4.44,NA,NA,NA,-4.17,6.67,NA,NA,"empty"
1857-03-17 07:00:00,NA,NA,NA,NA,NA,92.1,NA,-1.39,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1857-03-17 09:00:00,13.89,225,5.76,1006.43,0,NA,NA,NA,NA,NA,NA,-2.39,NA,NA,NA,NA,0,NA
1857-03-17 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-17 14:00:00,14.67,NA,6.57,1008.2,NA,87.6,NA,0.83,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1857-03-17 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,NA,NA,NA,NA,0,NA
1857-03-18,NA,NA,NA,NA,NA,NA,0.28,NA,NA,-3.61,NA,NA,NA,-3.33,3.89,NA,NA,"rain"
1857-03-18 07:00:00,NA,NA,NA,NA,NA,93.9,NA,0.72,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1857-03-18 09:00:00,12.5,135,6.81,1003.52,2.03,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,0,NA
1857-03-18 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-18 14:00:00,10.56,NA,7.72,998.1,NA,86.2,NA,3.33,NA,NA,NA,NA,4.17,NA,NA,NA,NA,NA
1857-03-18 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,NA,NA,NA,NA,0,NA
1857-03-19,NA,NA,NA,NA,NA,NA,2.5,NA,NA,-0.56,NA,NA,NA,-0.56,5.56,NA,NA,"rain | snow"
1857-03-19 07:00:00,NA,NA,NA,NA,NA,94.7,NA,-0.28,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1857-03-19 09:00:00,14.78,0,6.37,991.53,8.64,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,0,NA
1857-03-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-19 14:00:00,13.89,NA,6.1,986.39,NA,96.7,NA,-1.22,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1857-03-19 15:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61,NA,NA,NA,NA,0,NA
1857-03-20,NA,NA,NA,NA,NA,NA,-1,NA,NA,-3.33,NA,NA,NA,-3.06,1.11,NA,NA,"empty"
1857-03-20 07:00:00,NA,NA,NA,NA,NA,92.1,NA,-1.67,NA,NA,NA,NA,-0.56,NA,NA,NA,NA,NA
1857-03-20 09:00:00,12.78,315,5.79,999.26,14.73,NA,NA,NA,NA,NA,NA,-2.5,NA,NA,NA,NA,0,NA
1857-03-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-20 14:00:00,15.56,NA,7.18,1002.57,NA,95.8,NA,1.39,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1857-03-20 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,0,NA
1857-03-21,NA,NA,NA,NA,NA,NA,0.56,NA,NA,-3.61,NA,NA,NA,-3.33,4.44,NA,NA,"empty"
1857-03-21 07:00:00,NA,NA,NA,NA,NA,90.7,NA,-2.5,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1857-03-21 09:00:00,12.22,90,5.35,996.68,0,NA,NA,NA,NA,NA,NA,-3.61,NA,NA,NA,NA,0,NA
1857-03-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-21 14:00:00,15.28,NA,8.6,1000.68,NA,95.7,NA,0.83,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1857-03-21 15:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,0,NA
1857-03-22,NA,NA,NA,NA,NA,NA,0.56,NA,NA,-2.78,NA,NA,NA,-2.22,3.33,NA,NA,"empty"
1857-03-22 07:00:00,NA,NA,NA,NA,NA,91.3,NA,0.56,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1857-03-22 09:00:00,11.94,315,6.6,1019.78,0,NA,NA,NA,NA,NA,NA,-0.33,NA,NA,NA,NA,0,NA
1857-03-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-22 14:00:00,12.78,NA,7.04,1020.86,NA,89.2,NA,2.22,NA,NA,NA,NA,-2.5,NA,NA,NA,NA,NA
1857-03-22 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,0,NA
1857-03-23,NA,NA,NA,NA,NA,NA,3.06,NA,NA,-1.11,NA,NA,NA,-0.56,6.67,NA,NA,"rain"
1857-03-23 07:00:00,NA,NA,NA,NA,NA,83.6,NA,0.56,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1857-03-23 09:00:00,14.11,180,6.3,1006.84,0,NA,NA,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,12.5,NA
1857-03-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-23 14:00:00,14.44,NA,7.25,1001.02,NA,84,NA,2.78,NA,NA,NA,NA,3.89,NA,NA,NA,NA,NA
1857-03-23 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,13.97,NA
1857-03-24,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0.56,5.44,NA,NA,"empty"
1857-03-24 07:00:00,NA,NA,NA,NA,NA,88.2,NA,1.39,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1857-03-24 09:00:00,15.33,135,7.15,1005.15,0.46,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,0,NA
1857-03-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-24 14:00:00,16.94,NA,7.65,1001.49,NA,91.7,NA,2.78,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA
1857-03-24 15:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,NA,NA,NA,NA,0,NA
1857-03-25,NA,NA,NA,NA,NA,NA,1.56,NA,NA,-1.89,NA,NA,NA,-1.67,4.78,NA,NA,"empty"
1857-03-25 07:00:00,NA,NA,NA,NA,NA,95.1,NA,-1.39,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1857-03-25 09:00:00,15,0,5.79,998.24,0.51,NA,NA,NA,NA,NA,NA,-2.39,NA,NA,NA,NA,0,NA
1857-03-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-25 14:00:00,14.44,NA,6.33,998.98,NA,90.6,NA,0,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA
1857-03-25 15:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,6.25,NA
1857-03-26,NA,NA,NA,NA,NA,NA,-0.83,NA,NA,-4.11,NA,NA,NA,-3.89,2.22,NA,NA,"empty"
1857-03-26 07:00:00,NA,NA,NA,NA,NA,95.4,NA,-1.94,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1857-03-26 09:00:00,15,315,5.55,1005.49,0,NA,NA,NA,NA,NA,NA,-3.06,NA,NA,NA,NA,7.65,NA
1857-03-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-26 14:00:00,14.44,NA,6.74,1004.34,NA,91.4,NA,0.72,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1857-03-26 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA
1857-03-27,NA,NA,NA,NA,NA,NA,-0.44,NA,NA,-2.33,NA,NA,NA,-2.11,1.28,NA,NA,"empty"
1857-03-27 07:00:00,NA,NA,NA,NA,NA,91.6,NA,-0.39,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1857-03-27 09:00:00,13.67,45,6.16,1004.94,0,NA,NA,NA,NA,NA,NA,-1.44,NA,NA,NA,NA,0,NA
1857-03-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-27 14:00:00,13.17,NA,7.15,1003.32,NA,88.2,NA,1.39,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1857-03-27 15:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,0,NA
1857-03-28,NA,NA,NA,NA,NA,NA,2.61,NA,NA,-0.56,NA,NA,NA,0,5.28,NA,NA,"empty"
1857-03-28 07:00:00,NA,NA,NA,NA,NA,90.6,NA,0.78,NA,NA,NA,NA,1.39,NA,NA,NA,NA,NA
1857-03-28 09:00:00,7.22,315,6.67,1002.91,0,NA,NA,NA,NA,NA,NA,-0.22,NA,NA,NA,NA,0,NA
1857-03-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-28 14:00:00,10.83,NA,7.92,1003.86,NA,91.7,NA,3.33,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1857-03-28 15:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,0,NA
1857-03-29,NA,NA,NA,NA,NA,NA,3.11,NA,NA,0.28,NA,NA,NA,0.56,5.72,NA,NA,"empty"
1857-03-29 07:00:00,NA,NA,NA,NA,NA,88.4,NA,2,NA,NA,NA,NA,2.22,NA,NA,NA,NA,NA
1857-03-29 09:00:00,11.67,315,7.42,1008.67,0,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0,NA
1857-03-29 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-29 14:00:00,10.56,NA,9.89,1008.33,NA,97,NA,6.39,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA
1857-03-29 15:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06,NA,NA,NA,NA,0,NA
1857-03-30,NA,NA,NA,NA,NA,NA,3.89,NA,NA,-0.28,NA,NA,NA,0,7.78,NA,NA,"empty"
1857-03-30 07:00:00,NA,NA,NA,NA,NA,89.2,NA,2.5,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA
1857-03-30 09:00:00,15,315,7.99,1014.22,0,NA,NA,NA,NA,NA,NA,2.67,NA,NA,NA,NA,0,NA
1857-03-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-30 14:00:00,15.56,NA,9.21,1012.53,NA,96.4,NA,5.28,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1857-03-30 15:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,NA,NA,NA,NA,0,NA
1857-03-31,NA,NA,NA,NA,NA,NA,2.5,NA,NA,-2.39,NA,NA,NA,-2.22,7.22,NA,NA,"empty"
1857-03-31 07:00:00,NA,NA,NA,NA,NA,91.3,NA,0.56,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1857-03-31 09:00:00,15,225,6.6,1013.07,0,NA,NA,NA,NA,NA,NA,-0.33,NA,NA,NA,NA,0,NA
1857-03-31 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-03-31 14:00:00,13.61,NA,7.72,1009.01,NA,96.8,NA,2.22,NA,NA,NA,NA,3.06,NA,NA,NA,NA,NA
1857-03-31 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,NA,NA,NA,NA,0,NA
1857-04-01,NA,NA,NA,NA,NA,NA,2.56,NA,-17.69,-0.83,NA,NA,NA,-0.56,5.67,NA,NA,"snow"
1857-04-01 07:00:00,NA,NA,NA,NA,NA,93.8,NA,-0.83,NA,NA,NA,NA,-0.56,NA,NA,NA,NA,NA
1857-04-01 09:00:00,15.56,0,6.1,994.18,0,NA,NA,NA,NA,NA,NA,-1.56,NA,NA,NA,NA,NA,NA
1857-04-01 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-04-01 14:00:00,16.67,NA,3.86,999.05,NA,86,NA,-6.39,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1857-04-01 15:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.5,NA,NA,NA,NA,NA,NA
1857-04-02,NA,NA,NA,NA,NA,NA,-5.89,NA,NA,-13.89,NA,NA,NA,-13.72,0.83,NA,NA,"empty"
1857-04-02 07:00:00,NA,NA,NA,NA,NA,94.2,NA,-11.22,NA,NA,NA,NA,-10.94,NA,NA,NA,NA,NA
1857-04-02 09:00:00,15,315,3.32,1014.7,0,NA,NA,NA,NA,NA,NA,-12.06,NA,NA,NA,NA,NA,NA
1857-04-02 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-04-02 14:00:00,13.33,NA,4.88,1014.02,NA,90.2,NA,-3.61,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1857-04-02 15:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.06,NA,NA,NA,NA,0,NA
1857-04-03,NA,NA,NA,NA,NA,NA,-5.67,NA,NA,-11.11,NA,NA,NA,-10.56,-0.78,NA,NA,"empty"
1857-04-03 07:00:00,NA,NA,NA,NA,NA,81.9,NA,-2.78,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1857-04-03 09:00:00,17.22,135,4.77,1020.12,0,NA,NA,NA,NA,NA,NA,-5.39,NA,NA,NA,NA,0,NA
1857-04-03 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-04-03 14:00:00,12.78,NA,5.66,1012.6,NA,83.6,NA,-0.56,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA
1857-04-03 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.72,NA,NA,NA,NA,0,NA
1857-04-04,NA,NA,NA,NA,NA,NA,1,NA,NA,-2.78,NA,NA,NA,-2.22,4.22,NA,NA,"empty"
1857-04-04 07:00:00,NA,NA,NA,NA,NA,89.3,NA,2.22,NA,NA,NA,NA,3.06,NA,NA,NA,NA,NA
1857-04-04 09:00:00,10.56,180,7.21,1005.83,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7.65,NA
1857-04-04 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857-04-04 14:00:00,11.11,NA,9.65,1007.32,NA,94.7,NA,5,NA,NA,NA,NA,5.28,NA,NA,NA,NA,NA
1857-04-04 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,0,NA
1857-04-05,NA,NA,NA,NA,NA,NA,5.39,NA,NA,1.94,NA,NA,NA,2.22,8.61,NA,NA,"empty"
