Observation date,barometer_observed_height_7am,barometer_observed_height_2pm,barometer_observed_height_9pm,attached_thermometer_7am,attached_thermometer_2pm,attached_thermometer_9pm_0,barometer_height_reduced_to_freezing_7am,barometer_height_reduced_to_freezing_2pm,barometer_height_reduced_to_freezing_9pm,barometer_reduced_to_freezing_mean,open_air_thermometer_7am,open_air_thermometer_2pm,open_air_thermometer_9pm,open_air_thermometer_mean,dry_bulb_7am,dry_bulb_2pm,dry_bulb_9pm,wet_bulb_7am,wet_bulb_2pm,wet_bulb_9pm,type_precipitation,rain_and_melted_snow_hour_began,rain_and_melted_snow_hour_ended,rain_and_melted_snow_amount,depth_of_snow,transcriber_comments,daily_weather_remarks,remarks_7am,remarks_2pm,remarks_9pm,cloud_amount_7am,course_higher_clouds_7am,cloud_velocity_7am,kind_of_cloud_7am,cloud_amount_2pm,course_higher_clouds_2pm,cloud_velocity_2pm,kind_of_cloud_2pm,cloud_amount_9pm,course_higher_clouds_9pm,cloud_velocity_9pm,kind_cloud_9pm,wind_direction_7am,wind_force_7am,wind_direction_2pm,wind_force_2pm,wind_direction_9pm,wind_force_9pm,force_of_vapor_7am,force_of_vapor_2pm,force_of_vapor_9pm,relative_humidity_7am,relative_humidity_2pm,relative_humidity_9pm,transcriber_comments,max_thermometer_obs,max_thermometer_cor,min_thermometer_obs,min_thermometer_cor,casual_phenomena,casual_phenomena_line_2,casual_phenomena_line_3,casual_phenomena_line_4,casual_phenomena_line_5,transcriber_comments,
1858-09-05,"29.47","29.40","29.40","72","73","74","29.36","29.28","29.28","None","64","72","60","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day","None","None","None","None",
1858-09-06,"29.37","29.37","29.37","71","71","70","29.26","29.26","29.26","None","69","59","54","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North","None","North","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine but dull all day, morning warm but evening cold","None","None","None","None",
1858-09-07,"29.36","29.36","29.44","67","67","70","29.26","29.26","29.33","None","61","56","50","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-East","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine morning, a few showers of rain during the day","None","None","None","None",
1858-09-08,"29.66","29.45","29.43","65","70","70","29.56","29.34","29.32","None","51","68","60","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine but blowing hard and evening cold","None","None","None","None",
1858-09-09,"29.41","29.37","29.37","68","70","72","29.31","29.26","29.26","None","66","70","62","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning fine and evening raining","None","None","None","None",
1858-09-10,"29.57","29.67","29.70","70","63","66","29.46","29.58","29.60","None","50","50","45","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, but very cold","","","","",
1858-09-11,"29.81","29.80","29.77","65","66","69","29.71","29.70","29.66","None","52","56","46","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine nearly all day, little rain about 1/2 past two PM","","","","",
1858-09-12,"29.65","29.59","29.59","71","70","71","29.54","29.48","29.48","None","67","70","62","66.33","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, but very warm and dull","None","None","None","None",
1858-09-13,"29.55","29.46","29.46","68","72","72","29.45","29.35","29.35","None","64","70","62","None","NA","NA","NA","NA","NA","NA","Empty","Empty","Empty",".400","Empty","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","None","South-East","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning raining hard, rest of the day fine but dull","None","None","None","None",
1858-09-14,"29.61","29.65","29.73","69","68","70","29.50","29.55","29.62","None","53","62","51","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, mild, 'comet' seen at night","None","None","None","None",
1858-09-15,"29.95","29.95","29.95","64","65","68","29.85","29.85","29.84","None","47","60","52","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, comet seen","None","None","None","None",
1858-09-16,"29.95","29.95","29.93","63","64","68","29.86","29.85","29.82","None","42","58","50","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day","None","None","None","None",
1858-09-17,"29.80","29.80","29.72","68","66","70","29.69","29.70","29.61","None","59","61","56","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South","None","South","None","South","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning fine, Evening raining and foggy","None","None","None","None",
1858-09-18,"29.52","29.46","29.42","70","70","70","29.41","29.35","29.31","None","62","68","60","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South","None","South","None","South","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning foggy, but fine all day","None","None","None","None",
1858-09-19,"29.67","29.70","29.70","70","68","68","29.56","29.60","29.60","None","55","58","52","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, and warm","None","None","None","None",
1858-09-20,"29.83","29.80","29.80","65","66","64","29.73","29.70","29.70","None","55","57","50","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, evening cool","None","None","None","None",
1858-09-21,"29.55","29.42","29.42","64","66","68","29.46","29.32","29.32","None","57","60","54","None","NA","NA","NA","NA","NA","NA","Empty","Empty","Empty","0.480","Empty","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning fine but gloomy, evening raining very hard and blew very hard at night","None","None","None","None",
1858-09-22,"29.61","29.60","29.52","64","63","67","29.52","29.51","29.42","None","50","53","52","None","NA","NA","NA","NA","NA","NA","Empty","Empty","Empty","2.300","Empty","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning dull, evening raining and foggy","None","None","None","None",
1858-09-23,"29.00","29.00","29.06","66","67","72","28.90","28.90","28.95","None","59","57","53","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning dull, fine and blowing hard all day","None","None","None","None",
1858-09-24,"29.42","29.50","29.62","65","66","61","29.32","29.40","29.53","None","45","52","46","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning fine, misty during the day but fine and cold. Comet seen and very large","None","None","None","None",
1858-09-25,"29.73","29.73","29.70","61","64","68","29.64","29.64","29.60","None","46","53","49","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","None","South-East","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, cold and mild","None","None","None","None",
1858-09-26,"29.81","29.81","29.80","66","65","64","29.71","29.71","29.70","None","49","58","50","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day and warm","None","None","None","None",
1858-09-27,"30.00","30.00","30.00","64","61","65","29.91","29.92","29.91","None","49","47","42","46.00","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, cold 'comet' very large","None","None","None","None",
1858-09-28,"30.06","30.05","30.03","61","63","62","29.98","29.96","29.94","None","46","52","44","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, cold","None","None","None","None",
1858-09-29,"29.78","29.55","29.55","63","64","66","29.69","29.46","29.45","None","52","50","46","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Raining very hard all day","None","None","None","None",
1858-09-30,"29.18","29.18","29.22","65","64","65","29.09","29.09","29.13","None","53","56","54","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Evening fine, morning raining and very foggy","None","None","None","None",
1858-10-01,"29.29","29.29","29.29","66","66","68","NA","NA","NA","NA","54","64","60","59.33","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","","North-West","","North-West","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and warm all day","","","","",
1858-10-02,"29.36","29.36","Illegible","Illegible","66","69","NA","NA","NA","NA","52","57","54","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","","South-East","","South-East","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, mild and warm","None","None","None","None",
1858-10-03,"29.05","29.00","29.00","68","68","69","NA","NA","NA","NA","55","56","50","None","NA","NA","NA","NA","NA","NA","None","None","None","1.420","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South","","South","","South","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Raining very hard all day","None","None","None","None",
1858-10-04,"28.95","28.95","28.95","67","65","66","28.85","None","28.85","None","55","56","50","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","","South-West","","South-West","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and warm nearly all day","None","None","None","None",
1858-10-05,"28.97","29.02","29.05","66","63","70","NA","NA","NA","NA","53","57","50","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day but misty and showery","None","None","None","None",
1858-10-06,"29.03","29.08","29.10","69","64","66","NA","NA","NA","NA","48","53","46","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","Empty","West","Empty","West","Empty","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day","None","None","None","None",
1858-10-07,"29.25","29.25","29.25","64","65","67","NA","NA","NA","NA","48","55","45","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning raining hard. Evening fine","None","None","None","None",
1858-10-08,"29.39","29.39","29.39","66","66","66","NA","NA","NA","NA","47","53","45","None","NA","NA","NA","NA","NA","NA","None","None","None","0.450","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Raining very hard, Evening and night fine","None","None","None","None",
1858-10-09,"29.35","29.29","29.30","66","67","70","NA","NA","NA","NA","58","60","54","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Morning fine, evening misty and very dull threatening rain","None","None","None","None",
1858-10-10,"29.30","29.26","29.26","66","66","66","NA","NA","NA","NA","50","58","49","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-East","None","South-East","None","South-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day. Evening a shower of rain","None","None","None","None",
1858-10-11,"29.45","29.45","29.45","64","64","Illegible","NA","NA","NA","NA","45","52","40","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, showers of rain during the day","None","None","None","None",
1858-10-12,"29.58","29.58","29.58","62","66","Illegible","NA","NA","NA","NA","44","50","42","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, morning raining","None","None","None","None",
1858-10-13,"29.87","29.87","29.85","60","62","64","NA","NA","NA","NA","39","49","42","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day","None","None","None","None",
1858-10-14,"29.98","29.95","29.95","63","62","66","NA","NA","NA","NA","42","53","44","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","East","None","East","None","East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day","None","None","None","None",
1858-10-15,"29.89","29.70","29.70","64","66","65","NA","NA","NA","NA","50","53","47","None","NA","NA","NA","NA","NA","NA","None","None","None","0.500","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South","None","South","None","South","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Raining very hard at night, fine all day morning dull","None","None","None","None",
1858-10-16,"29.53","29.70","29.77","66","65","64","NA","NA","NA","NA","57","60","54","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, mild","None","None","None","None",
1858-10-17,"29.77","29.80","29.80","65","66","68","NA","NA","NA","NA","45","52","44","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and cool all day","None","None","None","None",
1858-10-18,"30.00","30.06","30.00","60","66","64","None","29.96","Empty","None","39","49","44","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North","None","North","None","North","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and mild all day","None","None","None","None",
1858-10-19,"29.50","29.64","29.60","62","63","60","NA","NA","NA","NA","48","50","44","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day and warm","None","None","None","None",
1858-10-20,"29.55","29.46","29.42","64","65","71","NA","NA","NA","NA","50","61","45","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","South-West","None","South-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and warm all day","None","None","None","None",
1858-10-21,"29.59","29.65","29.70","62","59","70","NA","NA","NA","NA","40","38","36","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North","None","North","None","North","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, a few showers of hail stones in the morning, evening raining hard","None","None","None","None",
1858-10-22,"29.80","29.74","29.68","58","60","68","NA","NA","NA","NA","36","46","39","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North","None","North","None","North","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine but cold all day","None","None","None","None",
1858-10-23,"29.69","29.60","29.60","63","64","64","NA","NA","NA","NA","42","56","47","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine and warm all day, ring around the moon","None","None","None","None",
1858-10-24,"29.79","29.75","29.73","62","64","66","NA","NA","NA","NA","41","44","35","Empty","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine mearly all day. Evening raining and a shower of hail stones","None","None","None","None",
1858-10-25,"29.80","29.78","29.57","59","57","64","NA","NA","NA","NA","37","37","35","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day but very cold","None","None","None","None",
1858-10-26,"29.56","29.48","29.43","54","54","56","NA","NA","NA","NA","36","38","43","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Blowing very hard all day and very cold","None","None","None","None",
1858-10-27,"29.25","29.10","29.10","55","56","60","NA","NA","NA","NA","41","42","42","None","NA","NA","NA","NA","NA","NA","None","None","None","3.600","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Raining very hard and blowing a gale all day and all night","None","None","None","None",
1858-10-28,"29.08","29.15","29.30","58","54","60","NA","NA","NA","NA","45","40","40","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Blowing very hard all day, little snow at night","None","None","None","None",
1858-10-29,"29.70","29.73","29.77","54","59","59","NA","NA","NA","NA","24","25","27","26.33","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, but very cold snow on the ground","None","None","None","None",
1858-10-30,"29.86","29.86","29.86","57","57","57","NA","NA","NA","NA","34","40","36","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-West","None","North-West","None","North-West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine but cold all day","None","None","None","None",
1858-10-31,"29.93","29.93","29.97","59","56","58","NA","NA","NA","NA","40","47","43","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","West","None","West","None","West","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine nearly all day, a little rain during the day","","","","",
1858-11-01,"29.59","29.54","29.60","60","61","60","","","28.77","","52","55","50","52.33","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","South","","South","","South","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine nearly all day, morning raining","","","","",
1858-11-02,"29.63","29.63","29.63","60","63","64","NA","NA","NA","NA","40","38","35","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day nearly, rain at night","None","None","None","None",
1858-11-03,"29.80","29.80","29.80","58","58","58","NA","NA","NA","NA","33","36","30","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North-East","None","North-East","None","North-East","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fine all day, light wind","None","None","None","None",
1858-11-04,"29.84","29.80","29.70","54","60","65","29.77","None","None","None","33","35","30","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North","None","North","None","North","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","[illegible] all day. light wind","None","None","None","None",
1858-11-05,"29.78","29.78","29.74","58","57","58","NA","NA","NA","NA","35","37","32","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","North","","North","","North","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","[illegible] snow at night. blowing","None","None","None","None",
