File Name,Year,Month,Day,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,1,Weather,Transcriber comments
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,16,,,,22,,,24,,,25,,,,,,,,18,,,,clear + wind ESE,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,17,,,20,25,,28,,,,,,36,,,,33,,32,,,,overcast + wind SW,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,18,,,,,,,,,,,,,,,,,,23,,,,"clear + call N, northern lights bright + [illegible]",
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,19,,,30,,,,,,,49,,,48,47,,,,41,,,,overcast heavy rain wind S,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,20,,,43,,,,,,,,,,,,,,,36,,,,rain since last night [illegible] + raining little,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,21,,,36,,,,,,,,,,,42,,,,34,,,,rain mostly all day + wind S,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,22,,,33,,,,,,,,,,,,,,,37,,,,clear + calm,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,23,,,,,,,,,,,,,,,47,,,49,,,,wind SE E rainnig 10pm,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,24,,,,,48,,,,,,,,,,,,31,32,,,,clear + air NW,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,25,,,26,,,,,,,,,,,,,,,36,,,,clear + wind E,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,26,,,,,,44,,,,,,,,,,,,44,,,,raining + wind calm,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,27,,,41,,,,,,,,40,,,,,,,28,,,,wind E by N + snowing,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,February,28,,,,25,,,,,,29,,,,23,,,20,20,,,,"snow last night, clear + wind N",
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,1,,,24,,,28,30,,,,36,,,,,,35,36,,,,partly clear + wind SW,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,2,,,,28,29,,,,35,,,,,,,,,19,,,,clear + wind NW ,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,3,,,18,,,,,,,,,57,,,,,,28,,,,overcast + wind NW,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,4,,,,,,,,,46,,,,,,,,,35,,,,overcast + wind last night drizzle,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,5,,,31,,,,,,,,,,,,,,,33,,,,raining all evening + wind W,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,6,,,,,,,,,,,,,,,,,,27,,,,clear + wind NW ,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,7,,,22,,,,,,,,,,,,,,30,29,,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,8,,,28,30,,,,,,,,,,,,,,30,,,,"cloudy + wind NW, snowing more than all day",
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,9,,,,35,,38,,,,,,,,,,,,34,,,,overcast + wind W snowing 6,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,10,,,25,,,,,,,,,,,,,,,37,,,,overcast + wind W,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,11,,,36,,,,,,,,,,,45,,,,37,,,,clear + wind E,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,12,,,29,,,,,,,,,,,,,,,37,,,,clear + wind SW,
Amherstburg_UKN-501_Forts_1851-02-03_OBS-F,1851,March,13,,,35,,,,,,,,,,,,,,,40,,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,14,,,40,,,,,,,58,,,,,,,,48,,,,overcast + wind SE,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,15,,,48,,,,54,,,,59,,,,,,,48,,,,cloudy + wind SW,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,16,,,,,,,,,,,,,,,,,,44,,,,raining hard since 9pm [illegible] all day + wind NW,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,17,,,49,,,,,,,,,38,,,,,,36,,,,wind S by W + rainy for 24hours,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,18,,,34,,,,,,,,,,35,,,,,,33,,,cloudy + wind N,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,19,,,30,,,,,,,,,,34,,,,,27,,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,20,,,25,,,35,,,,,,,,,,,,,,,,,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,21,,,33,,,,,,,,,,,44,,,,38,,,,,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,22,,,32,,,,,,,,,,,,,,,38,,,,partly overcast + wind E,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,23,,,33,,,,,,48,,,,,48,,,,47,,,,overcast + calm,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,24,,,34,,,,,,,,,,,,,,,39,,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,25,,,40,,,,48,,,,,,,46,,,,39,,,,clear + wind E by N,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,26,,,49,,,,,,,,,,,53,,,,49,,,,[illegible] clear + wind SE,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,27,,,48,,,,,54,,,,,,,,,,47,,,,overcast + light shower at 4oclock SW,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,28,,,36,,,,,,,,,,,40,,,,,35,,,clear + air E,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,29,,,40,,,,,,52,,,,,60,,,,58,,,,[illegible] clear + wind S,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,30,,,59,,,,,,,,,,,retracted,,,,57,,,,raining hard + wind W lightning all evening ,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,March,31,,,39,,51,,,,50,,,,,,,,,36,,,,clear + wind N by E,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,1,,,30,,,,55,,,,,,,50,,,,49,,,,"overcast + calm, raining a little 9pm",
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,2,,,45,,,,,,,,,,,,,,,46,,,,clear + wind W,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,3,,,41,,,,,,,52,,,,,,,,45,,,,"clear + wind W by S, a gale all day",
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,4,,,38,,,,,,38,,,,38,,,,36,,35,,,"wind NE, raining for 2hours",
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,5,,,35,,,,,,,,,,,45,,,,42,,,,"heavy rain all last night and frequent, hazy rains thunder + high wind all  day [illegible] higher than [illegible] for 12 years, wind E + wind to SW ",
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,6,,,37,,38,,,,,,,,,,,,,,,,,,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,7,,,36,36,,47,47,47,48,48,48,48,48,48,48,48,48,35,,,,clear + wind N by E,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,8,,,47,,,,,,,,,,,,,,,47,,,,overcast + wind E by S,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,9,,,45,,,,,48,,,,,,,,,,35,,,,clear + wind W by S,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,10,,,32,,,,,,,,,,,49,,,,49,,,,partly cloudy + wind W by S,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,10,,,44,,,,,,,,50,,,,,,,36,,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,11,,,30,,,,,,,,43,,,,,,,33,,,,clear + wind N,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,12,,,29,,,,,,42,,,,,,,,,38,,,,overcast + wind E by S,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,13,,,,41,,42,,,,,,,,,,,,36,,,,wind NE raining heavy since midday,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,14,,,36,,,,,,,,,,,43,,,,36,,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,15,,,30,,,,,,,,,,,,,,,36,,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,16,,,42,45,,,,,,,,,,44,,,,43,,,,overcast + wind W NE,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,17,,"""",44,,,,,,,,,,,,,,,,46,,,partly cloudy + wind NW,"observations began with """
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,18,,,43,,,,,,,,,,,,,,,,44,,,rainy hard,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,19,,,47,,,,,,45,,,,,43,,,,43,,,,heavy wind N by W,
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,20,,,,,,44,,,48,,,,,40,,,,36,,,,"raining since 6pm, wind W by N",
Amherstburg_UKN-501_Forts_1851-03-04_OBS-F,1851,April,21,,,,,40,,,,,,,,,,,,,,,,,,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,April,22,,,,,,,,,,,,,,54,,,,,46,,,clear + air S,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,April,23,,,,,,,,,,,,,,59,,,,,50,,,[illegible] clear + wind S,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,April,24,,,50,,,,,,,66,,,,61,,,,49,retracted,,,clear + calm,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,April,25,,47,,54,,,,,,,,,,,,,,53,,,,[illegible] clear + wind S,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,April,26,,,51,,,,,,63,,,,,,,,,57,,,,cloudy squall with rain + wind W ,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,April,27,,,,,,,,,,,,,,50,,,,43,,,,squally + wind NW,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,April,28,,,45,,,,,,,,,52,,,,,,45,,,,overcast + calm,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,April,29,,43,,48,,,,,,,,,,,,,,53,,,,raining since 8pm + wind W,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,April,30,,,42,,,,,,,,,,,,,,,41,,,,"clear wind SE, cold for the [season]",
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,1,,,36,,38,41,,,41,,,,,,,,,36,,,,"clear + wind W by N, heavy wind all day Aurora Borealis",
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,2,,,34,,,,,,,,,,,,,,,38,,,,"clear + wnd NW, cold for season",
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,3,,,41,,,,49,,53,,,,,,,,,49,,,,[illegible] clear + wind NW,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,4,,,,,,,,,,,,,,,,,,37,,,,clear + wind N,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,5,,,36,,,,51,,,,,,,,,,,38,,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,6,,,41,,,,,,,,,,,,,,,40,,,,clear + wind SW,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,7,,,41,46,58,,,60,59,,,61,,58,,,46,43,,,,clear + wind SE,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,8,,,54,,,,65,,,63,,,,64,,60,,56,,,,"cloudy raining a few drops, wind W by N",
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,9,,,55,,,,,,,,72,,,,,63,,,53,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,10,,,51,59,,,70,70,,,79,,,,64,,,,60,,,clear + wind S,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,11,,,,,,68,,,,,,,,70,,,,64,,,,overcast + air + much lightning S,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,12,,,65,,,,,,79,,,,,,,66,,,61,,,"overcast + wind SW, a thunder storm midday, lightning S; [illegible] in 5th [street] much thunder and rain all evening",
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,13,,,61,62,,65,,,,,,,,,,,,53,,,,overcast + wind NW,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,14,,,,,,,,,,,,,,,,57,,,47,,,partly cloudy + wind SE,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,15,,,57,,,,,,65,,,,,,58,,,55,,,,overcast + wind SE,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,16,,,61,65,,,75,,,,72,,,69,,,,67,,,,wind SE cloudy + distant thunder ,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,17,,,62,,,,,,,,,,56,,,,,49,,,,overcast + wind NE,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,18,,,51,,,63,,,,63,,,,,,,,56,,,,overcast + calm,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,19,,,59,,,,,,74,77,77,72,,67,,,,62,,,,overcast + wind E + much lightning -thunder with hail at 2pm + thunder squall with rain 6:30 pm,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,20,,,63,65,,70,,,73,,69,,,,64,,,58,,,,overcast + wind W by N,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,21,,,54,59,,,,,,,,63,,,,,,51,,,,overcast + calm,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,22,,,60,59,,,,,,,,60,,,,,,60,,,,wind SW + lightning much thunder [6:30 to 8:30 PM] ,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,23,,,46,,,,,,,,53,,,,,,,,45,,,clear + wind N,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,24,,,,,,,,,,,,,,,,54,,,43,,,clear + wind E,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,25,,,49,,,,67,,,,68,,,,,,,60,,,,clear + calm,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,26,,,65,,,,,78,,,,,,73,71,,,66,,,,partly overcast + wind S + lightning ,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,27,,,70,,,,73,,78,,,76,,,,66,,65,,,,"wind N, fog on the river, [illegible] can't go out + a heavy thunder squall and [illegible] at 5pm",
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,28,,,62,61,,,,,,,,65,,,62,,,60,,,,"thunder + raining all day, wind SE",
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,29,,,61,63,65,,,,,,,,,,,60,,59,,,,overcast + wind E ,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,30,,,55,,58,,,,,,64,,,,,,,52,,,,clear + wind E by N,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,May,31,,,,,,,,,,67,,,,64,,,,64,,,,cloudy + wind [illegible],
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,June,1,,,,,,70,,,72,,,,74,,,,,65,,,,clear + wind W by N,
Amherstburg_UKN-501_Forts_1851-04-05_OBS-F,1851,June,2,,,51,,,69,,,69,,69,,,,,,,54,,,,clear + wind NE,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,3,,,53,,,,69,,69,,,,,,54,,,,52,,,"overcast + wind E, raining from 6 to 8",
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,4,,,53,,65,,,,67,,,,64,,,,,60,,,,clear + calm,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,5,,,60,,,,58,,,,,,,,,58,,58,,,,cloudy + wind E by S,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,6,,,62,,,63,,,,69,,,68,,,,,62,,,,overcast + wind N thunder + raining often,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,7,,,67,,,60,,,,,,,,69,64,,,64,,,,wind S + raining a little ,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,8,,,,,,,,,,,64,,,,,,,61,,,,clouds flying + wind NW,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,9,,,56,58,64,,60,,,,,,,,,61,,57,,,,clear + wind W by N,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,10,,,56,,,,,,,,,69,,,,,,,64,,,cloudy + wind S,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,11,,,62,,,,,,,71,,,,70,,66,,62,,,,clear + cloud wind S,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,12,,,55,,72,,,,71,,71,,,,,,,,60,,,[illegible] clear + wind NW,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,13,,,56,58,,,,,68,,,,,60,,,,,54,,,clear + wind NW,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,14,,,54,,,,,70,,68,,,,,62,,,53,,,,[illegible] clear + wind S,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,15,,,58,,,,,,,,,,,,,,,59,,,,overcast + wind E,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,16,,,58,,,,,,,,,,,,,,,59,,,,clear + wind E,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,17,,,60,,,,,,,,,,,,,,,61,,,,clear + wind E,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,18,,,66,,,,,71,,,,74,,,,69,,65,,,,clear + wind S,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,19,,,68,,,,,,,,75,,,,,,,69,,,,overcast + calm,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,20,,,64,,,,,,,,,,,75,,,,68,,,,overcast + calm,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,21,,,,,,,79,,80,80,,,,75,74,79,,71,,,,overcast + wind S,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,22,,,,,,80,,,,,75,,,,,,,66,,,,"overcast + wind NW, thunder + rain 3 to 5pm",
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,23,,64,,,,,,,,,66,,,,65,,,62,,,,overcast + wind W,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,24,,,,,,66,,,,,70,,,,,,,64,,,,clear + wind SW,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,25,,,,73,,,,,,,,,,,74,,,70,70,,,clear + wind E + lightning N,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,26,,,76,,,,,76,77,,,,,,,,66,,,,,"overcast + wind E by S, thunder squall with rain from 6 to 8pm",
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,27,,,,,67,,,,,,,,,,78,,,64,65,,,[illegible] clear + wind S,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,28,,,64,,retracted,,,,82,83,84,85,81,,retracted,76,,74,retracted,,,[illegible] clear + wind S,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,29,,,73,,,,81,81,,,82,,,,75,69,,69,,,,"overcast + wind W, heavy thunder squall + much rain 4 to 8pm",
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,June,30,,,65,,,,,,,,73,,,70,,,,,64,,,overcast + wind W by N,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,July,1,,,53,53,,62,,,65,,,,,,,,,58,,,,clear + wind S,
Amherstburg_UKN-501_Forts_1851-06-07_OBS-F,1851,July,2,,,,,,,,,,,,,,,64,,,64,,,,overcast + wind S + much lightning W a little 4pm,
