Station ID,8010,,Station,Latitude,Longitude,Elevation,Observer,Start,End,,,,,,,,,,,
Observer ID,65,,FortSimpson,47.56,-52.7,unknown,Anon,1849-10,1850-06,,,,,,,,,,,
,,,,,,,inHg,F,F,F,dir,tenth,mno,mno,mno,mno,mno,lct,mno,
,,,,,,,p,ta,tb,atb,dd,wf,wx,wx,wx,wx,wx,c ,wx,
,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
Observer_ID,Station_ID,year,month,day,julian day,hour,Barometer Aneroid,Air Thermometer Spirit,Wet Thermometer Mercury,Air thermometer mercury,Wind direction 8AM,Wind force,Weather 1,Weather 2,Weather 3,Weather 4,Weather 5,cloud,Remarks ,Filename
65,8010,1850,3,2,61,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,2,61,20,27.84,4.2,-999.9,47,E by S,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,2,61,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,2,61,22,27.76,4.5,-999.9,50,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,2,61,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,8,27.22,1,-999.9,46,S.E. ly,2,cloudy,missing,missing,missing,missing, cirrus,missing,
65,8010,1850,3,3,62,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,10,27.22,11.2,-999.9,43,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,12,27.18,18.2,-999.9,48,Calm,0,clear,cloudy,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,14,27.13,19.8,-999.9,46,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,16,27.13,15.8,-999.9,44,missing,0,clear,cloudy,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,18,27.14,13.5,-999.9,47,W.S.W.,4,cloudy,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,20,27.22,12,-999.9,53,S.W.,3,clear,cloudy,mist,missing,missing,missing,missing,
65,8010,1850,3,3,62,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,3,62,22,27.275,9.8,-999.9,50,missing,4,missing,missing,missing,missing,missing,missing,Snow driving,
65,8010,1850,3,3,62,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,8,27.6,-3,-999.9,49,N.W.,4,cloudy,missing,missing,missing,missing, cirrus,missing,
65,8010,1850,3,4,63,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,10,27.62,-1.5,-999.9,50,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,12,27.54,-0.5,-999.9,40,missing,5,clear,cloudy,missing,missing,missing, cirrus,snow driving,
65,8010,1850,3,4,63,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,14,27.69,0.5,-999.9,41,N.N.W.,missing,cloudy,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,16,27.76,-2.8,-999.9,38,missing,missing,overcast,snow,gale,missing,missing,missing,missing,
65,8010,1850,3,4,63,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,18,27.85,-7,-999.9,43,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,20,27.945,-7.8,-999.9,47,N.N.W.,6,overcast,missing,missing,missing,missing,missing,Snow driving declinometer vibrating very much,
65,8010,1850,3,4,63,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,22,28.03,-11,-999.9,46,N.N.W.,missing,missing,missing,missing,missing,missing,missing,N to S faint Aurora to the Northward,
65,8010,1850,3,4,63,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,4,63,0,28.12,-12.2,-999.9,37,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,8,28.46,-16,-999.9,36,N.W.,3,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,3,5,64,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,10,28.46,-13,-999.9,38,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,12,28.48,-11,-999.9,37,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,14,28.52,-10.7,-999.9,39,N.N.W.,5,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,16,28.535,-11.2,-999.9,45,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,18,28.55,-14,-999.9,45,missing,1,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,20,28.63,-17.2,-999.9,45,Calm,0,clear,missing,missing,missing,missing,missing,Aurora to the N.E. low down and faint,
65,8010,1850,3,5,64,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,22,28.6,-20.2,-999.9,49,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,5,64,0,28.62,-21.8,-999.9,38,Calm,0,clear,missing,missing,missing,missing,missing,A faint arch of Aurora from E.S.E. to W.N.W.,
65,8010,1850,3,6,65,8,-999.9,-30,-999.9,-999.9,E.S.E.,1,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,10,28.61,-21.5,-999.9,39,E.S.E.,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,12,28.56,-15.8,-999.9,35,E.S.E.,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,14,28.52,-7.5,-999.9,40,East,1,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,16,28.5,-8.2,-999.9,46,Calm,0,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,18,28.49,-11,-999.9,44,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,20,28.51,-15.6,-999.9,50,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,22,28.43,-18.5,-999.9,48,Calm,0,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,6,65,0,28.43,-21.5,-999.9,43,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,8,28.29,-23,-999.9,41,E by S,1,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,10,28.28,-13,-999.9,41,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,12,28.26,-7.5,-999.9,43,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,14,28.16,-3.2,-999.9,43,S.E.,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,16,28.21,-1.8,-999.9,45,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,18,28.12,-4.4,-999.9,47,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,20,28.11,-7,-999.9,46,Calm,0,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,22,28.22,-7.8,-999.9,52,E,1,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,7,66,0,28.225,-9.5,-999.9,48,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,8,28.26,-13,-999.9,47,Calm,0,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,10,28.28,-6.2,-999.9,46,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,12,28.305,1,-999.9,45,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,14,28.315,4.2,-999.9,46,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,16,28.32,4.6,-999.9,51,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,18,28.36,1.4,-999.9,51,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,20,28.37,-5.8,-999.9,51,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,22,28.425,-11.2,-999.9,52,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,8,67,0,28.38,-15.8,-999.9,43,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,8,28.235,-23,-999.9,41,E.N.E.,1,clear,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,10,28.23,-10.8,-999.9,52,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,12,28.09,0.4,-999.9,40,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,14,27.95,10.3,-999.9,41,East,2,cloudy,missing,missing,missing,missing, cirrus,missing,
65,8010,1850,3,9,68,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,16,27.835,17,-999.9,45,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,18,27.78,13.2,-999.9,50,missing,missing,cloudy,mist,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,20,27.75,12.2,-999.9,49,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,22,27.76,10.2,-999.9,54,Calm,0,overcast,snow,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,9,68,0,27.82,10,-999.9,57,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,8,28.08,11,-999.9,51,N.W.,4,overcast,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,10,28.07,12.2,-999.9,51,missing,missing,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,3,10,69,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,12,28.1,14.2,-999.9,52,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,14,28.08,17,-999.9,56,W.N.W.,3,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,3,10,69,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,16,28.03,13.8,-999.9,52,N.W.,2,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,3,10,69,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,18,28,7.5,-999.9,58,West,1,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,20,27.925,-1.2,-999.9,52,Calm,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,10,69,22,27.81,-7.5,-999.9,52,missing,missing,missing,missing,missing,missing,missing,missing,Aurora from E.N.E. to W.S.W. round by North and nearly to the Zenith coruscating in very bright streaks,
65,8010,1850,3,10,69,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,8,27.49,0,-999.9,48,East,3,clear,cloudy,mist,missing,missing,missing,missing,
65,8010,1850,3,11,70,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,10,27.5,5.8,-999.9,48,East,3,clear,cloudy,mist,missing,missing,missing,missing,
65,8010,1850,3,11,70,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,12,27.52,12,-999.9,43,East,3,clear,cloudy,mist,missing,missing,missing,missing,
65,8010,1850,3,11,70,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,14,27.55,13.8,-999.9,51,E.S.E.,3,cloudy,mist,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,16,27.61,13.8,-999.9,51,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,18,27.68,5.5,-999.9,50,Calm,0,cloudy,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,20,27.74,4.2,-999.9,56,Calm,missing,clear,missing,missing,missing,missing,missing,A single streak of Aurora to the N.W.,
65,8010,1850,3,11,70,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,22,27.89,2,-999.9,61,missing,missing,clear,cloudy,missing,missing,missing,missing,missing,
65,8010,1850,3,11,70,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,8,28.01,-3,-999.9,43,W.N.W.,6,clear,cloudy,mist,squally,missing,missing,missing,
65,8010,1850,3,12,71,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,10,28.03,-3,-999.9,43,missing,missing,missing,missing,missing,missing,missing,missing,Vibrating very much from North to South,
65,8010,1850,3,12,71,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,Snow driving very heavily,
65,8010,1850,3,12,71,12,28.1,-3.2,-999.9,48,missing,7,cloudy,mist,squally,missing,missing,missing,missing,
65,8010,1850,3,12,71,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,14,28.12,-2.8,-999.9,48,N.W. by N,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,16,28.13,-5.2,-999.9,43,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,18,28.19,-9,-999.9,45,missing,6,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,20,28.22,-10.5,-999.9,48,N.N.W.,missing,clear,cloudy,mist,missing,missing,missing,Pale streaks of Aurora to the N.W. low down,
65,8010,1850,3,12,71,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,22,28.27,-12.5,-999.9,50,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,12,71,0,28.28,-15.2,-999.9,40,N.N.W.,missing,missing,missing,missing,missing,missing,missing,"Declinometer steady. An arch of Aurora from E to W and passing South of the Zenith, very bright to the E pale strain colour.",
65,8010,1850,3,13,72,8,28.38,-18,-999.9,42,N.W.,4,clear,cloudy,missing,missing,missing, cirrus,Snow driving,
65,8010,1850,3,13,72,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,10,28.38,-14,-999.9,44,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,12,28.34,-11.5,-999.9,38,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,14,28.34,-10,-999.9,38,N.W. by N,3,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,3,13,72,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,16,28.34,-10.8,-999.9,38,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,18,28.4,-14,-999.9,44,Calm,0,cloudy,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,20,28.405,-16.2,-999.9,48,Calm,missing,missing,missing,missing,missing,missing,missing,A pale arch of Aurora from E.S.E. to W.N.W. peeping North of the Zenith,
65,8010,1850,3,13,72,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,22,28.43,-21,-999.9,50,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,13,72,0,28.42,-21,-999.9,32,West,1,clear,cloudy,mist,missing,missing,missing,missing,
65,8010,1850,3,14,73,8,28.48,-20,-999.9,42,Calm,0,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,3,14,73,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,10,28.46,-12.8,-999.9,37,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,12,28.44,-7,-999.9,43,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,14,28.43,-6,-999.9,44,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,16,28.41,-6.8,-999.9,44,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,17,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,18,28.41,-10.8,-999.9,49,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,19,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,20,28.38,-12,-999.9,19,missing,0,snow,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,21,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,22,28.36,-13.8,-999.9,48,missing,missing,cloudy,mist,snow,missing,missing,missing,missing,
65,8010,1850,3,14,73,23,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,14,73,0,28.32,-14.8,-999.9,42,missing,missing,cloudy,mist,snow,missing,missing,missing,missing,
65,8010,1850,3,15,74,8,28.17,-22,-999.9,45,Calm,0,clear,cloudy,missing,missing,missing, cirrus,missing,
65,8010,1850,3,15,74,9,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,15,74,10,28.16,-9.2,-999.9,45,Calm,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,15,74,11,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,15,74,12,28.13,-5.2,-999.9,42,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,15,74,13,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,15,74,14,28.12,-1.2,-999.9,46,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,15,74,15,-999.9,-999.9,-999.9,-999.9,missing,missing,missing,missing,missing,missing,missing,missing,missing,
65,8010,1850,3,15,74,16,28.1,-3.2,-999.9,45,Calm,missing,snow,missing,missing,missing,missing,missing,missing,
